Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	1.3933	0	437	2761	2975	4263	507	-6.0	200	1	0	2.3857	0	3	
2	1	7.7170	1	437	2761	2975	4263	507	-6.0	200	1	0	8.4918	0	3	
3	1	13.0498	0	437	2761	2975	4263	507	-6.0	200	1	1	14.3283	1	3	
4	0	16.4903	0	936	1551	2975	4263	506	-15.0	200	0	0	17.3020	1	2	
5	0	21.2501	0	936	1551	2975	4263	510	-6.0	200	0	0	21.9253	1	3	
6	0	25.5523	1	437	2761	2975	4263	503	-6.0	200	1	0	26.8111	0	2	
7	1	28.7416	0	437	2761	2975	4263	503	-6.0	200	1	0	29.7133	0	2	
8	1	37.3601	0	437	2761	2975	4263	503	-6.0	200	1	1	38.9986	1	2	
9	0	41.8543	0	936	1551	2975	4263	511	-6.0	200	0	0	42.5578	1	0	
10	0	46.0210	0	437	2761	2975	4263	501	-15.0	200	1	0	47.0018	0	2	
11	1	52.0654	1	437	2761	2975	4263	501	-15.0	200	1	1	54.7619	1	2	
12	0	58.0881	0	437	2761	2975	4263	509	-12.8	200	1	1	59.6051	1	3	
13	0	69.7366	1	936	1551	2975	4263	502	-8.3	200	0	0	72.2327	1	4	
14	0	75.4417	1	936	1551	2975	4263	505	-15.0	200	0	0	76.6330	1	0	
15	0	81.0458	1	936	1551	2975	4263	504	-12.8	200	0	0	82.2702	1	0	
16	0	85.5256	1	437	2761	2975	4263	509	-10.5	200	1	1	87.2559	1	1	
17	0	89.3541	0	437	2761	2975	4263	501	-8.3	200	1	1	90.8337	1	1	
18	0	97.9290	0	936	1551	2975	4263	503	-12.8	200	0	0	98.6745	1	1	
19	0	101.7333	1	936	1551	2975	4263	508	-15.0	200	0	0	102.4466	1	5	
20	0	105.6853	1	437	2761	2975	4263	510	-15.0	200	1	0	108.2336	0	4	
21	1	111.7035	0	437	2761	2975	4263	510	-15.0	200	1	1	113.0467	1	4	
22	0	118.0026	1	936	1551	2975	4263	502	-8.3	200	0	0	118.6158	1	0	
23	0	121.5931	0	936	1551	2975	4263	511	-8.3	200	0	0	125.5059	1	1	
24	0	128.8234	1	437	2761	2975	4263	507	-10.5	200	1	0	133.2001	0	4	
25	1	137.2922	0	437	2761	2975	4263	507	-10.5	200	1	1	138.8900	1	4	
26	0	144.0336	1	936	1551	2975	4263	506	-6.0	200	0	1	146.4527	0	1	
27	1	150.2043	0	936	1551	2975	4263	506	-6.0	200	0	0	151.2337	1	1	
28	0	154.4253	0	936	1551	2975	4263	504	-10.5	200	0	1	155.9769	0	3	
29	1	158.2464	1	936	1551	2975	4263	504	-10.5	200	0	1	162.5214	0	3	
30	1	164.8455	0	936	1551	2975	4263	504	-10.5	200	0	0	165.4964	1	3	
31	0	168.5571	0	936	1551	2975	4263	504	-12.8	200	0	0	169.3426	1	2	
32	0	175.0371	1	936	1551	2975	4263	506	-6.0	200	0	0	177.2205	1	2	
33	0	180.6894	0	936	1551	2975	4263	502	-12.8	200	0	0	181.6500	1	5	
34	0	184.7632	1	936	1551	2975	4263	511	-15.0	200	0	0	187.1399	1	4	
35	0	190.1690	0	437	2761	2975	4263	505	-15.0	200	1	1	191.3440	1	3	
36	0	194.1179	0	437	2761	2975	4263	508	-12.8	200	1	1	195.6786	1	5	
37	0	198.2263	0	936	1551	2975	4263	501	-10.5	200	0	0	199.0134	1	2	
38	0	202.2795	0	936	1551	2975	4263	510	-8.3	200	0	0	203.0663	1	5	
39	0	206.1396	1	936	1551	2975	4263	507	-10.5	200	0	0	208.5368	1	1	
40	0	211.9885	1	936	1551	2975	4263	503	-8.3	200	0	0	216.1329	1	2	
41	0	219.5760	0	437	2761	2975	4263	503	-6.0	200	1	1	221.0360	1	5	
42	0	230.8189	1	936	1551	2975	4263	507	-10.5	200	0	0	232.8875	1	4	
43	0	236.2302	0	936	1551	2975	4263	504	-15.0	200	0	0	237.1898	1	3	
44	0	243.5510	0	437	2761	2975	4263	511	-12.8	200	1	1	244.9717	1	4	
45	0	247.4736	1	936	1551	2975	4263	502	-12.8	200	0	0	249.6405	1	4	
46	0	252.9610	0	936	1551	2975	4263	508	-6.0	200	0	0	253.7863	1	5	
47	0	256.8608	0	437	2761	2975	4263	505	-10.5	200	1	1	258.4722	1	3	
48	0	262.5309	1	437	2761	2975	4263	510	-12.8	200	1	1	266.5614	1	2	
49	0	275.0862	0	437	2761	2975	4263	501	-12.8	200	1	0	276.0267	0	1	
50	1	286.0451	0	437	2761	2975	4263	501	-12.8	200	1	1	287.9211	1	1	
51	0	297.4121	1	437	2761	2975	4263	506	-15.0	200	1	1	301.0494	1	0	
52	0	309.1995	0	437	2761	2975	4263	505	-8.3	200	1	0	311.0055	0	5	
53	1	314.8694	1	437	2761	2975	4263	505	-8.3	200	1	1	318.4054	1	5	
54	0	322.3758	1	437	2761	2975	4263	503	-10.5	200	1	1	326.4863	1	2	
55	0	334.8633	0	936	1551	2975	4263	501	-12.8	200	0	0	335.9150	1	3	
56	0	339.3846	1	936	1551	2975	4263	506	-8.3	200	0	0	343.5713	1	3	
57	0	346.7699	1	437	2761	2975	4263	510	-10.5	200	1	0	350.2414	0	5	
58	1	354.7075	1	437	2761	2975	4263	510	-10.5	200	1	1	358.5554	1	5	
59	0	361.0979	1	437	2761	2975	4263	509	-8.3	200	1	1	364.6552	1	0	
60	0	370.0523	0	437	2761	2975	4263	507	-12.8	200	1	1	372.2974	1	0	
61	0	381.0209	0	437	2761	2975	4263	502	-6.0	200	1	0	382.0000	0	1	
62	1	386.8837	0	437	2761	2975	4263	502	-6.0	200	1	1	388.9213	1	1	
63	0	396.5622	1	437	2761	2975	4263	504	-8.3	200	1	1	400.6665	1	2	
64	0	408.5851	0	437	2761	2975	4263	508	-10.5	200	1	0	409.4151	0	0	
65	1	411.1890	0	437	2761	2975	4263	508	-10.5	200	1	0	412.1504	0	0	
66	1	415.9107	1	437	2761	2975	4263	508	-10.5	200	1	1	421.2083	1	0	
67	0	423.1200	1	437	2761	2975	4263	511	-8.3	200	1	1	426.8569	1	3	
68	0	432.2242	1	936	1551	2975	4263	506	-6.0	200	0	0	434.2340	1	4	
69	0	437.6821	1	437	2761	2975	4263	501	-15.0	200	1	0	442.6642	0	1	
70	1	445.5122	1	437	2761	2975	4263	501	-15.0	200	1	1	448.3051	1	1	
71	0	451.8947	0	936	1551	2975	4263	504	-10.5	200	0	0	452.9114	1	0	
72	0	456.7259	1	936	1551	2975	4263	509	-10.5	200	0	0	458.8774	1	5	
73	0	462.6139	0	437	2761	2975	4263	510	-15.0	200	1	1	464.2483	1	5	
74	0	466.3536	0	437	2761	2975	4263	505	-6.0	200	1	1	467.9619	1	4	
75	0	473.6374	0	437	2761	2975	4263	508	-8.3	200	1	0	474.4455	0	4	
76	1	477.4413	1	437	2761	2975	4263	508	-8.3	200	1	1	481.1384	1	4	
77	0	483.9039	1	936	1551	2975	4263	503	-15.0	200	0	0	490.1040	1	1	
78	0	493.4093	0	437	2761	2975	4263	502	-6.0	200	1	0	494.4386	0	0	
79	1	497.6599	0	437	2761	2975	4263	502	-6.0	200	1	1	499.7026	1	0	
80	0	501.4340	0	936	1551	2975	4263	509	-6.0	200	0	0	502.4480	1	5	
81	0	505.6853	0	437	2761	2975	4263	503	-6.0	200	1	0	506.5103	0	5	
82	1	508.3847	1	437	2761	2975	4263	503	-6.0	200	1	1	511.2749	1	5	
83	0	516.1159	1	936	1551	2975	4263	504	-6.0	200	0	0	519.4360	1	0	
84	0	523.0354	1	936	1551	2975	4263	502	-8.3	200	0	0	526.9088	1	1	
85	0	530.7954	0	936	1551	2975	4263	506	-15.0	200	0	0	531.7385	1	3	
86	0	539.3468	1	936	1551	2975	4263	501	-10.5	200	0	0	541.1424	1	4	
87	0	545.0361	0	437	2761	2975	4263	505	-6.0	200	1	0	546.0971	0	1	
88	1	548.3158	1	437	2761	2975	4263	505	-6.0	200	1	1	552.2969	1	1	
