Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	453.6243	1	936	1551	2975	4263	501	-10.5	200	0	0	456.1825	1	1	
2	0	461.4172	1	936	1551	2975	4263	505	-6.0	200	0	0	466.3683	1	0	
3	0	471.2873	1	936	1551	2975	4263	502	-15.0	200	0	0	474.7262	1	4	
4	0	479.0817	1	936	1551	2975	4263	508	-10.5	200	0	1	486.2948	0	2	
5	1	489.4152	0	936	1551	2975	4263	508	-10.5	200	0	0	490.2566	1	2	
6	0	494.3585	1	936	1551	2975	4263	507	-15.0	200	0	0	496.6710	1	5	
7	0	500.3295	1	936	1551	2975	4263	510	-8.3	200	0	0	503.8468	1	4	
8	0	507.6873	1	437	2761	2975	4263	511	-8.3	200	1	0	513.5575	0	1	
9	1	516.1947	1	437	2761	2975	4263	511	-8.3	200	1	0	519.6135	0	1	
10	1	524.1806	1	437	2761	2975	4263	511	-8.3	200	1	0	526.9951	0	1	
11	1	534.3545	0	437	2761	2975	4263	511	-8.3	200	1	0	535.3497	0	1	
12	1	540.2291	1	437	2761	2975	4263	511	-8.3	200	1	0	543.0013	0	1	
13	1	544.6711	1	437	2761	2975	4263	511	-8.3	200	1	1	550.3249	1	1	
14	0	552.4537	1	936	1551	2975	4263	506	-10.5	200	0	0	552.8721	1	5	
15	0	556.7659	0	437	2761	2975	4263	503	-15.0	200	1	1	560.8921	1	5	
16	0	572.2525	1	437	2761	2975	4263	509	-10.5	200	1	1	574.3007	1	3	
17	0	577.9298	0	437	2761	2975	4263	510	-10.5	200	1	0	578.7881	0	0	
18	1	582.7520	1	437	2761	2975	4263	510	-10.5	200	1	1	586.3407	1	0	
19	0	591.6959	1	936	1551	2975	4263	503	-15.0	200	0	0	595.9101	1	0	
20	0	599.8912	0	437	2761	2975	4263	502	-15.0	200	1	1	600.9938	1	2	
21	0	613.3488	1	936	1551	2975	4263	504	-8.3	200	0	0	615.7874	1	5	
22	0	619.1177	1	437	2761	2975	4263	501	-8.3	200	1	1	624.4875	1	5	
