Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	167.9564	0	936	1551	2975	4263	508	-10.5	200	0	1	169.9471	0	3	
2	1	178.8340	0	936	1551	2975	4263	508	-10.5	200	0	0	179.4221	1	3	
3	0	186.7264	1	437	2761	2975	4263	509	-6.0	200	1	0	188.0213	0	3	
4	1	191.6453	1	437	2761	2975	4263	509	-6.0	200	1	1	194.6190	1	3	
5	0	199.9401	0	936	1551	2975	4263	510	-6.0	200	0	1	201.0432	0	5	
6	1	205.6534	1	936	1551	2975	4263	510	-6.0	200	0	0	207.7927	1	5	
7	0	210.9937	0	437	2761	2975	4263	507	-15.0	200	1	0	211.8303	0	4	
8	1	213.6114	1	437	2761	2975	4263	507	-15.0	200	1	1	216.7236	1	4	
9	0	225.4594	0	936	1551	2975	4263	501	-12.8	200	0	0	226.2457	1	0	
10	0	230.6691	1	437	2761	2975	4263	506	-8.3	200	1	0	232.7942	0	0	
11	1	234.6458	1	437	2761	2975	4263	506	-8.3	200	1	0	237.6821	0	0	
12	1	241.3807	0	437	2761	2975	4263	506	-8.3	200	1	1	242.4322	1	0	
13	0	244.2680	0	936	1551	2975	4263	504	-10.5	200	0	0	244.8017	1	4	
14	0	248.1811	0	437	2761	2975	4263	502	-10.5	200	1	1	249.3637	1	4	
15	0	251.1315	1	936	1551	2975	4263	503	-12.8	200	0	0	251.6090	1	4	
16	0	254.7354	0	936	1551	2975	4263	511	-8.3	200	0	0	257.5202	1	2	
17	0	260.8455	0	437	2761	2975	4263	509	-6.0	200	1	1	261.8802	1	2	
18	0	270.7290	0	936	1551	2975	4263	503	-10.5	200	0	0	271.5895	1	1	
19	0	275.2164	0	936	1551	2975	4263	502	-8.3	200	0	1	276.2765	0	1	
20	1	279.9176	0	936	1551	2975	4263	502	-8.3	200	0	0	280.6758	1	1	
21	0	287.7649	0	437	2761	2975	4263	506	-8.3	200	1	0	288.3847	0	4	
22	1	295.9537	0	437	2761	2975	4263	506	-8.3	200	1	0	296.7946	0	4	
23	1	299.9074	0	437	2761	2975	4263	506	-8.3	200	1	1	300.9665	1	4	
24	0	309.3888	0	437	2761	2975	4263	505	-8.3	200	1	1	310.7210	1	3	
25	0	313.4927	0	936	1551	2975	4263	511	-15.0	200	0	0	314.3148	1	5	
26	0	318.0304	0	437	2761	2975	4263	504	-10.5	200	1	1	319.0769	1	3	
27	0	328.0007	0	936	1551	2975	4263	501	-15.0	200	0	0	328.7570	1	3	
28	0	332.0218	0	437	2761	2975	4263	508	-8.3	200	1	1	333.2798	1	1	
29	0	337.4344	0	936	1551	2975	4263	507	-10.5	200	0	0	337.7379	1	2	
30	0	340.9964	1	437	2761	2975	4263	502	-12.8	200	1	1	343.1076	1	3	
31	0	347.5331	0	936	1551	2975	4263	511	-15.0	200	0	0	348.7638	1	1	
32	0	352.8738	0	936	1551	2975	4263	505	-8.3	200	0	1	354.4022	0	3	
33	1	355.9833	0	936	1551	2975	4263	505	-8.3	200	0	0	356.4098	1	3	
34	0	359.9103	0	437	2761	2975	4263	510	-10.5	200	1	0	360.6599	0	0	
35	1	366.0209	0	437	2761	2975	4263	510	-10.5	200	1	0	366.8136	0	0	
36	1	370.1439	0	437	2761	2975	4263	510	-10.5	200	1	1	371.2734	1	0	
37	0	379.9888	0	936	1551	2975	4263	508	-6.0	200	0	1	381.0436	0	3	
38	1	383.0141	0	936	1551	2975	4263	508	-6.0	200	0	0	383.9606	1	3	
39	0	387.1171	0	936	1551	2975	4263	503	-8.3	200	0	1	388.1160	0	0	
40	1	392.6670	1	936	1551	2975	4263	503	-8.3	200	0	0	393.1097	1	0	
41	0	396.5635	1	437	2761	2975	4263	506	-15.0	200	1	1	401.7698	1	3	
42	0	405.6227	0	936	1551	2975	4263	507	-8.3	200	0	0	406.3880	1	5	
43	0	410.6444	0	936	1551	2975	4263	501	-10.5	200	0	0	411.5062	1	0	
44	0	415.8577	1	936	1551	2975	4263	504	-8.3	200	0	0	417.9714	1	4	
