Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	525.6414	1	936	1551	2975	4263	501	-10.5	200	0	0	527.9705	1	3	
2	0	532.4224	0	437	2761	2975	4263	509	-15.0	200	1	0	533.5969	0	1	
3	1	543.9222	1	437	2761	2975	4263	509	-15.0	200	1	1	549.4988	1	1	
4	0	551.2156	1	936	1551	2975	4263	508	-6.0	200	0	0	554.4663	1	0	
5	0	557.6548	0	437	2761	2975	4263	506	-15.0	200	1	1	558.9996	1	3	
6	0	561.3773	1	437	2761	2975	4263	503	-6.0	200	1	0	564.2440	0	1	
7	1	566.0610	1	437	2761	2975	4263	503	-6.0	200	1	1	569.7185	1	1	
8	0	576.1744	1	936	1551	2975	4263	502	-8.3	200	0	0	579.4509	1	2	
9	0	582.7693	1	936	1551	2975	4263	504	-15.0	200	0	0	584.8327	1	4	
10	0	588.1910	0	437	2761	2975	4263	505	-12.8	200	1	1	589.6520	1	1	
11	0	595.9068	1	437	2761	2975	4263	507	-10.5	200	1	0	599.4263	0	2	
12	1	603.5143	0	437	2761	2975	4263	507	-10.5	200	1	1	604.4647	1	2	
13	0	609.6172	1	437	2761	2975	4263	510	-15.0	200	1	0	612.3231	0	2	
14	1	616.6311	1	437	2761	2975	4263	510	-15.0	200	1	1	620.5150	1	2	
15	0	626.0849	0	437	2761	2975	4263	505	-10.5	200	1	0	627.2365	0	3	
16	1	630.9049	1	437	2761	2975	4263	505	-10.5	200	1	1	633.6652	1	3	
17	0	638.4257	1	437	2761	2975	4263	504	-12.8	200	1	1	641.7563	1	2	
18	0	647.0987	1	936	1551	2975	4263	503	-10.5	200	0	0	650.4704	1	4	
19	0	653.7814	1	936	1551	2975	4263	510	-8.3	200	0	0	657.0364	1	5	
20	0	659.9324	1	437	2761	2975	4263	502	-8.3	200	1	0	664.2403	0	0	
21	1	666.6350	0	437	2761	2975	4263	502	-8.3	200	1	1	668.0325	1	0	
22	0	673.7032	1	437	2761	2975	4263	506	-6.0	200	1	1	676.5660	1	5	
