Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	34.1605	1	936	1551	2975	4263	501	-12.8	200	0	1	39.1511	0	3	
2	1	52.2772	0	936	1551	2975	4263	501	-12.8	200	0	0	64.0420	1	3	
3	0	68.5179	1	437	2761	2975	4263	505	-6.0	200	1	0	69.5898	0	3	
4	1	71.5433	1	437	2761	2975	4263	505	-6.0	200	1	1	77.3745	1	3	
5	0	82.0520	0	936	1551	2975	4263	502	-6.0	200	0	0	82.9892	1	0	
6	0	85.2400	0	936	1551	2975	4263	506	-15.0	200	0	0	86.6576	1	1	
7	0	90.9580	0	936	1551	2975	4263	507	-15.0	200	0	0	91.9391	1	5	
8	0	98.2050	1	437	2761	2975	4263	508	-8.3	200	1	0	100.2145	0	5	
9	1	104.4625	1	437	2761	2975	4263	508	-8.3	200	1	1	109.4950	1	5	
10	0	111.0831	1	437	2761	2975	4263	503	-8.3	200	1	0	114.4596	0	4	
11	1	119.0749	0	437	2761	2975	4263	503	-8.3	200	1	1	120.9071	1	4	
12	0	122.8086	0	936	1551	2975	4263	504	-12.8	200	0	0	123.8740	1	4	
13	0	127.6968	1	437	2761	2975	4263	510	-12.8	200	1	0	129.9664	0	0	
14	1	132.7837	1	437	2761	2975	4263	510	-12.8	200	1	1	137.0692	1	0	
15	0	139.3192	1	437	2761	2975	4263	511	-15.0	200	1	1	142.5887	1	3	
16	0	148.4325	0	936	1551	2975	4263	502	-15.0	200	0	0	149.6882	1	3	
17	0	153.0641	1	437	2761	2975	4263	510	-10.5	200	1	1	156.3918	1	1	
18	0	163.9666	0	437	2761	2975	4263	503	-12.8	200	1	1	165.0436	1	3	
19	0	170.3278	0	437	2761	2975	4263	505	-10.5	200	1	1	171.5961	1	5	
20	0	182.1145	0	437	2761	2975	4263	506	-15.0	200	1	1	183.1992	1	5	
21	0	185.3031	0	936	1551	2975	4263	507	-10.5	200	0	0	185.8967	1	2	
22	0	189.4950	0	936	1551	2975	4263	501	-10.5	200	0	0	190.5132	1	0	
23	0	194.1687	1	437	2761	2975	4263	509	-12.8	200	1	0	196.2536	0	2	
24	1	198.8612	1	437	2761	2975	4263	509	-12.8	200	1	1	201.5291	1	2	
25	0	207.8161	1	936	1551	2975	4263	511	-8.3	200	0	0	210.9546	1	4	
26	0	214.3571	0	936	1551	2975	4263	504	-8.3	200	0	0	215.4669	1	5	
27	0	219.1441	0	936	1551	2975	4263	509	-6.0	200	0	1	220.3154	0	3	
28	1	221.9702	0	936	1551	2975	4263	509	-6.0	200	0	1	223.2108	0	3	
29	1	226.8946	0	936	1551	2975	4263	509	-6.0	200	0	0	227.9161	1	3	
