Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	9.2257	0	437	2761	2975	4263	504	-15.0	200	1	0	10.5580	0	4	
2	1	13.0426	1	437	2761	2975	4263	504	-15.0	200	1	1	16.1800	1	4	
3	0	21.5408	0	936	1551	2975	4263	509	-11.0	200	0	0	23.2174	1	4	
4	0	30.8510	0	437	2761	2975	4263	507	-8.3	200	1	0	32.2349	0	5	
5	1	34.0325	0	437	2761	2975	4263	507	-8.3	200	1	1	35.0160	1	5	
6	0	38.4064	0	936	1551	2975	4263	510	-13.3	200	0	0	39.2763	1	4	
7	0	49.6009	1	437	2761	2975	4263	503	-6.0	200	1	1	52.3978	1	0	
8	0	55.9586	0	936	1551	2975	4263	502	-11.0	200	0	1	57.0833	0	1	
9	1	60.6230	0	936	1551	2975	4263	502	-11.0	200	0	0	61.8468	1	1	
10	0	65.9534	0	437	2761	2975	4263	501	-6.0	200	1	1	66.8603	1	2	
11	0	70.4069	1	437	2761	2975	4263	508	-12.8	200	1	1	73.2115	1	0	
12	0	76.6967	1	936	1551	2975	4263	511	-11.0	200	0	0	80.5598	1	0	
13	0	85.9920	0	437	2761	2975	4263	505	-15.0	200	1	1	86.8084	1	2	
14	0	90.6120	0	437	2761	2975	4263	508	-15.0	200	1	1	91.3465	1	0	
15	0	95.1260	0	936	1551	2975	4263	510	-20.0	200	0	0	96.3097	1	4	
16	0	100.3200	1	936	1551	2975	4263	509	-17.8	200	0	1	103.1554	0	1	
17	1	108.9078	0	936	1551	2975	4263	509	-17.8	200	0	0	110.0839	1	1	
18	0	114.6155	1	936	1551	2975	4263	503	-15.5	200	0	1	117.5367	0	0	
19	1	121.1833	1	936	1551	2975	4263	503	-15.5	200	0	0	124.8819	1	0	
20	0	129.9892	1	936	1551	2975	4263	506	-15.5	200	0	1	132.3269	0	3	
21	1	134.0416	0	936	1551	2975	4263	506	-15.5	200	0	1	135.1298	0	3	
22	1	136.7669	1	936	1551	2975	4263	506	-15.5	200	0	0	139.8419	1	3	
23	0	145.8127	1	936	1551	2975	4263	502	-17.8	200	0	0	149.1451	1	0	
24	0	155.4541	0	437	2761	2975	4263	511	-10.5	200	1	1	156.5148	1	2	
25	0	160.0009	0	437	2761	2975	4263	507	-12.8	200	1	1	160.7631	1	2	
26	0	164.3275	0	936	1551	2975	4263	504	-13.3	200	0	0	165.2772	1	5	
27	0	169.5690	0	437	2761	2975	4263	501	-12.8	200	1	1	170.2166	1	5	
28	0	176.1783	0	936	1551	2975	4263	504	-15.5	200	0	0	177.3232	1	2	
29	0	182.1937	1	437	2761	2975	4263	503	-8.3	200	1	1	185.2386	1	3	
30	0	188.4832	1	936	1551	2975	4263	506	-17.8	200	0	1	191.2336	0	4	
31	1	194.6694	1	936	1551	2975	4263	506	-17.8	200	0	0	197.4588	1	4	
32	0	202.1714	1	437	2761	2975	4263	508	-6.0	200	1	1	205.5867	1	5	
33	0	209.2357	1	437	2761	2975	4263	510	-12.8	200	1	1	211.4980	1	4	
34	0	215.0786	0	936	1551	2975	4263	502	-20.0	200	0	0	216.3832	1	5	
35	0	221.7010	0	936	1551	2975	4263	509	-11.0	200	0	1	222.7332	0	2	
36	1	225.7022	0	936	1551	2975	4263	509	-11.0	200	0	0	226.7488	1	2	
37	0	231.6269	0	437	2761	2975	4263	507	-6.0	200	1	1	232.4311	1	1	
38	0	235.5196	0	437	2761	2975	4263	505	-15.0	200	1	1	236.2752	1	1	
39	0	239.5507	0	936	1551	2975	4263	501	-20.0	200	0	1	240.4889	0	0	
40	1	244.0850	1	936	1551	2975	4263	501	-20.0	200	0	0	246.6104	1	0	
41	0	251.3000	0	936	1551	2975	4263	510	-15.5	200	0	1	252.4268	0	1	
42	1	256.1056	0	936	1551	2975	4263	510	-15.5	200	0	0	257.0865	1	1	
43	0	262.1767	1	437	2761	2975	4263	508	-12.8	200	1	0	264.9776	0	3	
44	1	266.7921	0	437	2761	2975	4263	508	-12.8	200	1	1	267.8382	1	3	
45	0	271.3334	0	437	2761	2975	4263	511	-12.8	200	1	1	272.1139	1	1	
46	0	278.3929	1	437	2761	2975	4263	503	-10.5	200	1	0	281.3989	0	3	
47	1	283.4218	1	437	2761	2975	4263	503	-10.5	200	1	1	286.1999	1	3	
48	0	289.7820	0	437	2761	2975	4263	505	-10.5	200	1	0	290.9825	0	1	
49	1	292.6766	0	437	2761	2975	4263	505	-10.5	200	1	1	293.4150	1	1	
50	0	301.9626	0	936	1551	2975	4263	501	-20.0	200	0	1	302.8396	0	3	
51	1	305.0416	1	936	1551	2975	4263	501	-20.0	200	0	1	307.7404	0	3	
52	1	311.5116	0	936	1551	2975	4263	501	-20.0	200	0	0	312.6922	1	3	
53	0	318.0747	0	936	1551	2975	4263	509	-15.5	200	0	0	319.3723	1	5	
54	0	324.7290	1	437	2761	2975	4263	504	-8.3	200	1	0	327.0188	0	0	
55	1	328.9657	0	437	2761	2975	4263	504	-8.3	200	1	1	329.8906	1	0	
56	0	333.8619	1	936	1551	2975	4263	502	-20.0	200	0	1	334.5263	0	2	
57	1	336.1131	1	936	1551	2975	4263	502	-20.0	200	0	1	340.4035	0	2	
58	1	344.0865	1	936	1551	2975	4263	502	-20.0	200	0	0	347.0657	1	2	
59	0	352.3559	0	437	2761	2975	4263	507	-15.0	200	1	1	353.4923	1	5	
60	0	357.0675	0	936	1551	2975	4263	510	-11.0	200	0	0	358.1690	1	3	
61	0	363.5650	0	437	2761	2975	4263	507	-8.3	200	1	1	364.3650	1	2	
62	0	368.0554	0	437	2761	2975	4263	509	-10.5	200	1	1	368.8894	1	4	
63	0	372.3604	0	936	1551	2975	4263	508	-20.0	200	0	0	373.2124	1	1	
64	0	378.3839	1	936	1551	2975	4263	502	-13.3	200	0	1	381.1153	0	3	
65	1	383.4018	1	936	1551	2975	4263	502	-13.3	200	0	0	387.1915	1	3	
66	0	392.7213	1	936	1551	2975	4263	505	-13.3	200	0	1	396.1050	0	2	
67	1	398.4257	1	936	1551	2975	4263	505	-13.3	200	0	0	401.4471	1	2	
68	0	407.1741	1	437	2761	2975	4263	511	-6.0	200	1	1	409.9985	1	4	
69	0	413.6816	0	437	2761	2975	4263	501	-6.0	200	1	1	414.7652	1	3	
70	0	418.7727	0	437	2761	2975	4263	504	-8.3	200	1	0	420.6988	0	4	
71	1	422.5976	0	437	2761	2975	4263	504	-8.3	200	1	1	423.4657	1	4	
72	0	426.7902	1	437	2761	2975	4263	503	-8.3	200	1	0	429.6416	0	1	
73	1	431.3709	0	437	2761	2975	4263	503	-8.3	200	1	1	432.5630	1	1	
74	0	436.3973	1	936	1551	2975	4263	509	-13.3	200	0	1	438.6269	0	0	
75	1	440.5946	1	936	1551	2975	4263	509	-13.3	200	0	1	443.7609	0	0	
76	1	446.8339	1	936	1551	2975	4263	509	-13.3	200	0	1	449.8699	0	0	
77	1	455.7366	1	936	1551	2975	4263	509	-13.3	200	0	0	458.9636	1	0	
78	0	464.2121	0	936	1551	2975	4263	501	-13.3	200	0	1	465.3485	0	1	
79	1	467.3057	0	936	1551	2975	4263	501	-13.3	200	0	1	468.1969	0	1	
80	1	472.1178	0	936	1551	2975	4263	501	-13.3	200	0	1	484.5394	0	1	
81	1	486.9912	0	936	1551	2975	4263	501	-13.3	200	0	1	487.9589	0	1	
82	1	489.5459	0	936	1551	2975	4263	501	-13.3	200	0	1	490.5155	0	1	
83	1	492.4578	1	936	1551	2975	4263	501	-13.3	200	0	0	495.4036	1	1	
84	0	500.1971	0	437	2761	2975	4263	502	-15.0	200	1	1	501.2405	1	3	
85	0	504.8303	0	936	1551	2975	4263	505	-17.8	200	0	0	505.9752	1	5	
86	0	510.3682	1	437	2761	2975	4263	503	-10.5	200	1	1	512.6468	1	0	
87	0	516.1378	0	936	1551	2975	4263	510	-17.8	200	0	0	517.6124	1	2	
88	0	521.3925	0	437	2761	2975	4263	507	-10.5	200	1	1	522.3327	1	5	
89	0	526.7215	0	936	1551	2975	4263	506	-17.8	200	0	1	527.7300	0	3	
90	1	529.5123	1	936	1551	2975	4263	506	-17.8	200	0	1	532.8830	0	3	
91	1	534.8037	1	936	1551	2975	4263	506	-17.8	200	0	0	539.8704	1	3	
92	0	544.9828	1	936	1551	2975	4263	504	-11.0	200	0	1	547.8059	0	5	
93	1	550.5668	0	936	1551	2975	4263	504	-11.0	200	0	1	552.1324	0	5	
94	1	553.6752	0	936	1551	2975	4263	504	-11.0	200	0	0	555.0905	1	5	
95	0	560.6037	1	936	1551	2975	4263	508	-15.5	200	0	0	563.3213	1	4	
96	0	568.7423	0	936	1551	2975	4263	508	-15.5	200	0	1	569.9940	0	2	
97	1	571.7964	0	936	1551	2975	4263	508	-15.5	200	0	0	573.0300	1	2	
98	0	578.8722	0	936	1551	2975	4263	501	-13.3	200	0	0	580.0304	1	5	
99	0	584.6560	0	437	2761	2975	4263	505	-15.0	200	1	1	585.5594	1	5	
100	0	589.6850	0	437	2761	2975	4263	504	-6.0	200	1	1	590.5916	1	4	
101	0	594.2281	0	437	2761	2975	4263	506	-8.3	200	1	0	595.4245	0	5	
102	1	600.1439	1	437	2761	2975	4263	506	-8.3	200	1	1	602.4098	1	5	
103	0	606.0950	0	437	2761	2975	4263	503	-15.0	200	1	1	607.2012	1	2	
104	0	611.1346	1	437	2761	2975	4263	507	-12.8	200	1	1	613.7317	1	3	
105	0	617.8103	1	936	1551	2975	4263	502	-17.8	200	0	0	621.8136	1	1	
106	0	627.5445	0	437	2761	2975	4263	511	-15.0	200	1	1	629.5605	1	1	
107	0	633.3522	0	936	1551	2975	4263	509	-11.0	200	0	1	634.3490	0	3	
108	1	642.3930	1	936	1551	2975	4263	509	-11.0	200	0	0	646.1062	1	3	
109	0	648.7161	1	437	2761	2975	4263	503	-15.0	200	1	1	650.9989	1	4	
110	0	654.1331	1	936	1551	2975	4263	510	-11.0	200	0	0	656.8603	1	1	
111	0	662.3771	1	437	2761	2975	4263	506	-10.5	200	1	1	665.3262	1	2	
112	0	671.7793	0	936	1551	2975	4263	501	-11.0	200	0	1	673.3783	0	0	
