Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	702.7850	1	936	1551	2975	4263	509	-15.0	200	0	0	704.0209	1	0	
2	0	711.8955	0	936	1551	2975	4263	505	-12.8	200	0	1	713.6347	0	5	
3	1	730.9337	1	936	1551	2975	4263	505	-12.8	200	0	0	732.6391	1	5	
4	0	736.6850	0	437	2761	2975	4263	502	-6.0	200	1	0	738.2093	0	1	
5	1	741.7081	1	437	2761	2975	4263	502	-6.0	200	1	0	744.9506	0	1	
6	1	749.3706	1	437	2761	2975	4263	502	-6.0	200	1	0	753.1555	0	1	
7	1	758.2215	1	437	2761	2975	4263	502	-6.0	200	1	1	760.8018	1	1	
8	0	763.5372	1	437	2761	2975	4263	508	-6.0	200	1	0	766.8081	0	3	
9	1	771.4434	0	437	2761	2975	4263	508	-6.0	200	1	1	773.0246	1	3	
10	0	774.8823	0	437	2761	2975	4263	506	-12.8	200	1	0	775.6637	0	0	
11	1	777.2529	0	437	2761	2975	4263	506	-12.8	200	1	1	778.7585	1	0	
12	0	785.4009	0	936	1551	2975	4263	501	-12.8	200	0	0	786.3913	1	1	
13	0	789.8440	1	437	2761	2975	4263	510	-12.8	200	1	1	794.5916	1	4	
14	0	803.5124	0	936	1551	2975	4263	507	-6.0	200	0	0	804.5554	1	0	
15	0	808.2429	1	437	2761	2975	4263	504	-10.5	200	1	1	813.2507	1	3	
16	0	815.6998	0	437	2761	2975	4263	503	-6.0	200	1	0	816.8706	0	2	
17	1	818.9854	1	437	2761	2975	4263	503	-6.0	200	1	1	823.4259	1	2	
18	0	825.4742	1	437	2761	2975	4263	510	-6.0	200	1	1	828.7757	1	4	
19	0	841.0720	1	936	1551	2975	4263	504	-15.0	200	0	0	843.7507	1	2	
20	0	847.3073	0	936	1551	2975	4263	508	-10.5	200	0	0	848.3067	1	3	
21	0	851.7464	1	936	1551	2975	4263	509	-8.3	200	0	0	854.7149	1	4	
22	0	858.2380	1	437	2761	2975	4263	507	-8.3	200	1	1	863.9890	1	2	
23	0	868.5151	1	936	1551	2975	4263	511	-10.5	200	0	0	871.8038	1	0	
24	0	875.4032	0	437	2761	2975	4263	503	-6.0	200	1	1	876.9103	1	5	
25	0	879.2225	1	936	1551	2975	4263	506	-6.0	200	0	0	882.2227	1	1	
26	0	885.7457	0	437	2761	2975	4263	505	-8.3	200	1	1	887.4000	1	5	
27	0	895.7086	1	936	1551	2975	4263	501	-8.3	200	0	0	898.6715	1	2	
28	0	905.4838	0	936	1551	2975	4263	506	-6.0	200	0	0	906.6118	1	3	
29	0	910.1406	1	437	2761	2975	4263	505	-12.8	200	1	0	910.7078	0	3	
30	1	912.4001	1	437	2761	2975	4263	505	-12.8	200	1	1	919.0856	1	3	
31	0	921.7990	0	936	1551	2975	4263	507	-10.5	200	0	0	922.6921	1	1	
32	0	925.6802	0	936	1551	2975	4263	508	-12.8	200	0	0	926.6427	1	3	
33	0	930.4237	0	936	1551	2975	4263	501	-8.3	200	0	0	931.5302	1	0	
34	0	935.4784	0	437	2761	2975	4263	509	-15.0	200	1	1	937.2335	1	3	
35	0	939.5853	0	936	1551	2975	4263	511	-12.8	200	0	0	940.6622	1	0	
36	0	948.2985	1	437	2761	2975	4263	510	-8.3	200	1	1	953.8411	1	4	
37	0	956.1128	0	437	2761	2975	4263	503	-15.0	200	1	1	958.0113	1	5	
38	0	960.9579	0	437	2761	2975	4263	504	-15.0	200	1	1	963.2301	1	4	
39	0	970.8539	0	936	1551	2975	4263	503	-6.0	200	0	0	971.6800	1	4	
40	0	975.1180	0	437	2761	2975	4263	502	-8.3	200	1	1	977.3901	1	1	
41	0	983.8591	1	437	2761	2975	4263	505	-12.8	200	1	0	985.8677	0	1	
42	1	988.3541	1	437	2761	2975	4263	505	-12.8	200	1	1	991.5891	1	1	
43	0	999.6384	0	437	2761	2975	4263	507	-8.3	200	1	1	1001.1073	1	0	
44	0	1011.3461	0	437	2761	2975	4263	501	-12.8	200	1	0	1011.9844	0	5	
45	1	1017.5165	0	437	2761	2975	4263	501	-12.8	200	1	1	1019.6317	1	5	
46	0	1026.4202	0	437	2761	2975	4263	511	-6.0	200	1	0	1027.3248	0	0	
47	1	1030.7616	1	437	2761	2975	4263	511	-6.0	200	1	1	1034.0667	1	0	
48	0	1038.2865	0	437	2761	2975	4263	506	-10.5	200	1	0	1039.1260	0	2	
49	1	1041.0362	0	437	2761	2975	4263	506	-10.5	200	1	0	1042.2537	0	2	
50	1	1044.3365	0	437	2761	2975	4263	506	-10.5	200	1	1	1046.5057	1	2	
51	0	1048.8418	1	936	1551	2975	4263	508	-15.0	200	0	0	1051.2622	1	4	
52	0	1054.8281	1	936	1551	2975	4263	509	-6.0	200	0	0	1060.0030	1	5	
53	0	1063.2811	1	936	1551	2975	4263	504	-8.3	200	0	1	1067.0627	0	3	
54	1	1069.1217	1	936	1551	2975	4263	504	-8.3	200	0	0	1071.5400	1	3	
55	0	1075.1372	0	437	2761	2975	4263	508	-8.3	200	1	1	1079.8857	1	3	
56	0	1081.2400	0	437	2761	2975	4263	510	-10.5	200	1	0	1082.1906	0	0	
57	1	1085.6231	0	437	2761	2975	4263	510	-10.5	200	1	1	1088.2024	1	0	
58	0	1104.3594	1	936	1551	2975	4263	504	-10.5	200	0	0	1106.5630	1	5	
59	0	1110.1164	0	936	1551	2975	4263	502	-12.8	200	0	0	1111.0195	1	2	
60	0	1114.5585	1	936	1551	2975	4263	511	-8.3	200	0	0	1117.4361	1	1	
61	0	1121.6476	0	437	2761	2975	4263	503	-15.0	200	1	1	1126.3765	1	1	
62	0	1129.3111	0	437	2761	2975	4263	501	-15.0	200	1	1	1131.7166	1	0	
63	0	1134.2141	0	936	1551	2975	4263	507	-6.0	200	0	0	1135.0355	1	2	
64	0	1138.8009	1	437	2761	2975	4263	509	-10.5	200	1	0	1143.1875	0	5	
65	1	1146.3739	1	437	2761	2975	4263	509	-10.5	200	1	1	1149.7243	1	5	
66	0	1161.5601	1	936	1551	2975	4263	506	-15.0	200	0	0	1165.3671	1	1	
67	0	1169.2161	1	936	1551	2975	4263	508	-15.0	200	0	0	1172.3982	1	3	
68	0	1176.1082	0	936	1551	2975	4263	503	-10.5	200	0	0	1176.7956	1	4	
69	0	1180.4061	1	936	1551	2975	4263	507	-15.0	200	0	0	1182.7104	1	5	
70	0	1185.9684	0	437	2761	2975	4263	504	-12.8	200	1	0	1186.9856	0	2	
71	1	1189.4550	1	437	2761	2975	4263	504	-12.8	200	1	1	1197.5406	1	2	
72	0	1199.2269	1	936	1551	2975	4263	505	-8.3	200	0	0	1201.8350	1	5	
73	0	1205.3280	1	936	1551	2975	4263	501	-12.8	200	0	0	1207.5971	1	4	
74	0	1211.4792	0	437	2761	2975	4263	509	-10.5	200	1	1	1213.6722	1	1	
75	0	1223.5243	0	437	2761	2975	4263	506	-10.5	200	1	1	1226.0635	1	4	
76	0	1233.4976	1	437	2761	2975	4263	502	-15.0	200	1	0	1238.6233	0	2	
77	1	1240.5409	1	437	2761	2975	4263	502	-15.0	200	1	1	1249.0972	1	2	
78	0	1251.5641	1	936	1551	2975	4263	510	-10.5	200	0	0	1253.4352	1	2	
79	0	1256.6955	0	437	2761	2975	4263	510	-15.0	200	1	1	1258.7994	1	4	
80	0	1265.9397	0	437	2761	2975	4263	501	-8.3	200	1	0	1266.9918	0	4	
81	1	1273.5233	0	437	2761	2975	4263	501	-8.3	200	1	1	1274.8582	1	4	
82	0	1280.8861	0	437	2761	2975	4263	509	-8.3	200	1	0	1281.7300	0	1	
83	1	1283.6845	0	437	2761	2975	4263	509	-8.3	200	1	1	1285.2654	1	1	
84	0	1292.4427	0	936	1551	2975	4263	506	-8.3	200	0	1	1295.5064	0	3	
85	1	1298.1379	1	936	1551	2975	4263	506	-8.3	200	0	0	1298.7344	1	3	
86	0	1302.7566	1	437	2761	2975	4263	511	-6.0	200	1	0	1308.6430	0	2	
87	1	1310.4724	1	437	2761	2975	4263	511	-6.0	200	1	0	1312.2620	0	2	
88	1	1321.1320	0	437	2761	2975	4263	511	-6.0	200	1	1	1323.5229	1	2	
89	0	1330.9236	0	936	1551	2975	4263	503	-10.5	200	0	0	1331.8474	1	1	
90	0	1335.0638	0	936	1551	2975	4263	502	-15.0	200	0	0	1335.9974	1	5	
91	0	1339.9105	0	936	1551	2975	4263	505	-8.3	200	0	0	1340.8716	1	1	
92	0	1344.2888	1	936	1551	2975	4263	504	-10.5	200	0	0	1346.2697	1	5	
93	0	1349.4125	0	437	2761	2975	4263	507	-6.0	200	1	0	1350.4193	0	0	
94	1	1354.8878	1	437	2761	2975	4263	507	-6.0	200	1	0	1360.7633	0	0	
95	1	1362.4519	1	437	2761	2975	4263	507	-6.0	200	1	0	1364.9494	0	0	
