Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	2.6531	1	437	2761	2975	4263	505	-6.0	200	1	0	4.5006	0	5	
2	1	12.5027	1	437	2761	2975	4263	505	-6.0	200	1	1	14.2370	1	5	
3	0	16.3690	0	936	1551	2975	4263	509	-15.0	200	0	1	20.4208	0	0	
4	1	24.5477	0	936	1551	2975	4263	509	-15.0	200	0	0	25.7563	1	0	
5	0	28.9018	0	437	2761	2975	4263	508	-10.5	200	1	0	30.1563	0	0	
6	1	33.3378	1	437	2761	2975	4263	508	-10.5	200	1	1	35.1635	1	0	
7	0	38.5212	1	437	2761	2975	4263	510	-15.0	200	1	1	42.0077	1	4	
8	0	44.4489	0	437	2761	2975	4263	507	-15.0	200	1	1	45.9565	1	0	
9	0	54.6655	0	437	2761	2975	4263	504	-10.5	200	1	1	55.9237	1	3	
10	0	57.5812	0	936	1551	2975	4263	511	-8.3	200	0	0	58.4916	1	0	
11	0	61.3689	1	437	2761	2975	4263	501	-15.0	200	1	0	63.7420	0	5	
12	1	66.2875	1	437	2761	2975	4263	501	-15.0	200	1	1	68.7658	1	5	
13	0	75.3567	0	437	2761	2975	4263	506	-15.0	200	1	1	77.5208	1	1	
14	0	80.2452	0	936	1551	2975	4263	502	-8.3	200	0	0	81.1906	1	1	
15	0	84.2934	1	936	1551	2975	4263	511	-8.3	200	0	0	86.3168	1	2	
16	0	89.2227	0	437	2761	2975	4263	510	-8.3	200	1	1	90.7144	1	3	
17	0	96.9737	0	936	1551	2975	4263	508	-10.5	200	0	0	97.9673	1	2	
18	0	100.7466	0	936	1551	2975	4263	509	-6.0	200	0	0	101.6422	1	2	
19	0	104.5522	0	437	2761	2975	4263	507	-8.3	200	1	0	105.5560	0	2	
20	1	108.9994	0	437	2761	2975	4263	507	-8.3	200	1	1	110.1542	1	2	
21	0	116.4785	0	936	1551	2975	4263	501	-10.5	200	0	0	117.2492	1	4	
22	0	120.1893	1	437	2761	2975	4263	503	-12.8	200	1	1	123.3143	1	3	
