Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	10.6182	0	936	1551	2975	4263	502	-15.5	200	0	1	11.9055	0	1	
2	1	20.7558	0	936	1551	2975	4263	502	-15.5	200	0	1	21.9126	0	1	
3	1	25.2518	0	936	1551	2975	4263	502	-15.5	200	0	0	41.4939	1	1	
4	0	48.8989	1	936	1551	2975	4263	511	-11.0	200	0	1	50.2059	0	5	
5	1	58.9050	0	936	1551	2975	4263	511	-11.0	200	0	0	62.0917	1	5	
6	0	68.2588	1	936	1551	2975	4263	506	-20.0	200	0	0	70.2124	1	3	
7	0	76.7964	0	936	1551	2975	4263	510	-17.8	200	0	0	79.5138	1	0	
8	0	85.2283	0	936	1551	2975	4263	504	-15.5	200	0	0	89.4936	1	3	
9	0	99.2745	1	936	1551	2975	4263	507	-11.0	200	0	1	103.2018	0	2	
10	1	112.0419	0	936	1551	2975	4263	507	-11.0	200	0	0	114.2244	1	2	
11	0	120.1348	0	437	2761	2975	4263	508	-15.0	200	1	1	121.0916	1	3	
12	0	124.6658	0	936	1551	2975	4263	501	-20.0	200	0	0	127.3803	1	1	
13	0	133.1922	1	936	1551	2975	4263	503	-13.3	200	0	0	136.7955	1	0	
14	0	142.7286	0	936	1551	2975	4263	509	-17.8	200	0	1	144.0458	0	4	
15	1	145.6765	0	936	1551	2975	4263	509	-17.8	200	0	0	147.6149	1	4	
16	0	154.5714	1	936	1551	2975	4263	505	-11.0	200	0	0	158.8491	1	4	
17	0	165.1151	1	437	2761	2975	4263	509	-6.0	200	1	0	170.8477	0	1	
18	1	172.9589	0	437	2761	2975	4263	509	-6.0	200	1	1	174.6410	1	1	
19	0	177.9904	0	437	2761	2975	4263	508	-12.8	200	1	1	178.9736	1	4	
20	0	182.7796	1	936	1551	2975	4263	504	-11.0	200	0	1	185.0217	0	0	
21	1	190.3406	0	936	1551	2975	4263	504	-11.0	200	0	0	192.4927	1	0	
22	0	199.1445	1	437	2761	2975	4263	502	-6.0	200	1	1	201.9944	1	0	
23	0	204.9232	0	936	1551	2975	4263	506	-17.8	200	0	0	208.0854	1	1	
24	0	213.4332	0	936	1551	2975	4263	511	-17.8	200	0	0	215.3418	1	5	
25	0	220.3523	0	936	1551	2975	4263	510	-20.0	200	0	1	221.3936	0	4	
26	1	227.1828	0	936	1551	2975	4263	510	-20.0	200	0	0	228.7863	1	4	
27	0	234.0502	1	437	2761	2975	4263	501	-6.0	200	1	0	238.4213	0	4	
28	1	241.6568	1	437	2761	2975	4263	501	-6.0	200	1	1	245.2539	1	4	
29	0	248.7268	1	936	1551	2975	4263	503	-17.8	200	0	0	251.9476	1	2	
30	0	257.4203	1	437	2761	2975	4263	503	-8.3	200	1	1	262.1736	1	1	
31	0	265.4591	0	437	2761	2975	4263	506	-10.5	200	1	1	266.2009	1	5	
32	0	269.5177	1	936	1551	2975	4263	502	-13.3	200	0	0	271.8511	1	1	
33	0	276.5609	0	437	2761	2975	4263	504	-6.0	200	1	1	279.6498	1	3	
34	0	282.7336	1	437	2761	2975	4263	511	-6.0	200	1	0	285.2944	0	2	
35	1	287.4413	0	437	2761	2975	4263	511	-6.0	200	1	1	289.9116	1	2	
36	0	293.6631	0	936	1551	2975	4263	510	-13.3	200	0	1	294.3528	0	4	
37	1	297.8107	0	936	1551	2975	4263	510	-13.3	200	0	0	299.6756	1	4	
38	0	306.2427	1	936	1551	2975	4263	505	-17.8	200	0	0	311.0768	1	3	
39	0	316.1551	1	936	1551	2975	4263	501	-13.3	200	0	0	320.3285	1	2	
40	0	326.0015	1	437	2761	2975	4263	507	-12.8	200	1	1	328.7678	1	3	
41	0	332.0437	0	936	1551	2975	4263	509	-15.5	200	0	0	334.4212	1	2	
42	0	339.7031	0	437	2761	2975	4263	506	-15.0	200	1	0	341.9661	0	0	
43	1	345.1288	0	437	2761	2975	4263	506	-15.0	200	1	0	347.5588	0	0	
44	1	349.4234	1	437	2761	2975	4263	506	-15.0	200	1	1	352.1364	1	0	
45	0	355.4710	1	437	2761	2975	4263	502	-15.0	200	1	1	355.7766	1	5	
46	0	362.1649	0	437	2761	2975	4263	511	-8.3	200	1	1	364.8987	1	3	
47	0	368.1544	1	437	2761	2975	4263	508	-8.3	200	1	1	371.0237	1	4	
48	0	374.1694	1	437	2761	2975	4263	503	-10.5	200	1	0	379.3474	0	4	
49	1	381.4080	1	437	2761	2975	4263	503	-10.5	200	1	1	384.9779	1	4	
50	0	388.2970	1	437	2761	2975	4263	504	-10.5	200	1	1	391.1549	1	3	
51	0	394.9446	1	437	2761	2975	4263	507	-10.5	200	1	1	397.4841	1	2	
