Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	31.3027	0	936	1551	2975	4263	505	-20.0	200	0	1	41.1050	0	4	
2	1	51.7453	0	936	1551	2975	4263	505	-20.0	200	0	0	54.4052	1	4	
3	0	59.4068	1	936	1551	2975	4263	511	-15.5	200	0	1	62.1998	0	5	
4	1	70.8970	1	936	1551	2975	4263	511	-15.5	200	0	1	81.6496	0	5	
5	1	85.5170	1	936	1551	2975	4263	511	-15.5	200	0	1	87.7187	0	5	
6	1	93.9787	0	936	1551	2975	4263	511	-15.5	200	0	0	96.9118	1	5	
7	0	102.3930	0	437	2761	2975	4263	503	-8.3	200	1	1	103.3466	1	5	
8	0	107.4210	1	437	2761	2975	4263	508	-12.8	200	1	1	109.9079	1	4	
9	0	115.4306	0	936	1551	2975	4263	507	-13.3	200	0	1	116.4212	0	2	
10	1	118.6540	1	936	1551	2975	4263	507	-13.3	200	0	0	121.9244	1	2	
11	0	126.4872	0	936	1551	2975	4263	510	-17.8	200	0	1	130.3034	0	3	
12	1	136.4783	1	936	1551	2975	4263	510	-17.8	200	0	1	145.8360	0	3	
13	1	153.9715	0	936	1551	2975	4263	510	-17.8	200	0	0	156.7655	1	3	
14	0	161.1464	1	936	1551	2975	4263	502	-11.0	200	0	1	164.0488	0	2	
15	1	168.5122	0	936	1551	2975	4263	502	-11.0	200	0	0	170.7705	1	2	
16	0	175.8372	1	437	2761	2975	4263	506	-6.0	200	1	1	178.4414	1	4	
17	0	189.2188	1	437	2761	2975	4263	504	-6.0	200	1	1	192.5666	1	0	
18	0	199.1161	1	437	2761	2975	4263	509	-8.3	200	1	1	202.4090	1	4	
19	0	208.0737	0	936	1551	2975	4263	508	-20.0	200	0	0	211.4178	1	3	
20	0	216.7102	0	437	2761	2975	4263	510	-6.0	200	1	1	218.2461	1	5	
21	0	222.2031	1	437	2761	2975	4263	511	-6.0	200	1	1	224.4989	1	1	
22	0	227.9415	1	437	2761	2975	4263	501	-8.3	200	1	1	231.3204	1	0	
23	0	235.1186	0	936	1551	2975	4263	507	-15.5	200	0	0	237.0893	1	0	
24	0	241.8435	1	936	1551	2975	4263	506	-11.0	200	0	1	245.2016	0	1	
