Sample,Loop_L,ambient_L,Loop_R,ambient_R,datetime
173,16,21.3,16,21.1,19-Jun-2015 16:42:42
174,16,21.3,16,21.1,19-Jun-2015 16:42:43
175,16,21.3,16,21.1,19-Jun-2015 16:42:44
176,15,21.3,15,21.1,19-Jun-2015 16:42:45
177,15,21.3,15,21.1,19-Jun-2015 16:42:46
178,15,21.3,15,21.1,19-Jun-2015 16:42:47
179,15,21.3,15,21.1,19-Jun-2015 16:42:48
180,15,21.3,15,21.1,19-Jun-2015 16:42:49
181,15,21.3,15,21.1,19-Jun-2015 16:42:50
182,15,21.3,15,21.1,19-Jun-2015 16:42:51
183,15,21.3,15,21.1,19-Jun-2015 16:42:52
184,15,21.3,14,21.1,19-Jun-2015 16:42:53
185,15,21.3,14,21.1,19-Jun-2015 16:42:54
186,15,21.3,14,21.1,19-Jun-2015 16:42:55
187,14,21.3,14,21.1,19-Jun-2015 16:42:56
188,14,21.3,14,21.1,19-Jun-2015 16:42:57
189,14,21.3,14,21.1,19-Jun-2015 16:42:58
190,14,21.3,14,21.1,19-Jun-2015 16:42:59
191,14,21.3,13,21.1,19-Jun-2015 16:43:00
192,13,21.3,13,21.1,19-Jun-2015 16:43:01
193,13,21.3,13,21.1,19-Jun-2015 16:43:02
194,13,21.3,13,21.1,19-Jun-2015 16:43:03
195,13,21.3,13,21.1,19-Jun-2015 16:43:04
196,13,21.3,13,21.1,19-Jun-2015 16:43:05
197,13,21.3,13,21.1,19-Jun-2015 16:43:06
198,13,21.3,13,21.1,19-Jun-2015 16:43:07
199,13,21.3,13,21.1,19-Jun-2015 16:43:08
200,13,21.3,13,21.1,19-Jun-2015 16:43:09
201,13,21.3,13,21.1,19-Jun-2015 16:43:10
202,13,21.3,13,21.1,19-Jun-2015 16:43:11
203,13,21.3,13,21.1,19-Jun-2015 16:43:12
204,13,21.3,13,21.1,19-Jun-2015 16:43:13
205,13,21.3,13,21.1,19-Jun-2015 16:43:14
206,13,21.3,13,21.1,19-Jun-2015 16:43:15
207,13,21.3,13,21.1,19-Jun-2015 16:43:16
208,13,21.3,13,21.1,19-Jun-2015 16:43:17
209,13,21.3,13,21.1,19-Jun-2015 16:43:18
210,13,21.3,13,21.1,19-Jun-2015 16:43:19
211,13,21.3,13,21.1,19-Jun-2015 16:43:20
212,13,21.3,13,21.1,19-Jun-2015 16:43:21
213,13,21.3,13,21.1,19-Jun-2015 16:43:22
214,13,21.3,13,21.1,19-Jun-2015 16:43:23
215,13,21.3,13,21.1,19-Jun-2015 16:43:24
216,13,21.3,13,21.1,19-Jun-2015 16:43:26
217,12,21.3,13,21.1,19-Jun-2015 16:43:27
218,12,21.3,13,21.1,19-Jun-2015 16:43:28
219,12,21.3,13,21.1,19-Jun-2015 16:43:29
220,12,21.3,13,21.1,19-Jun-2015 16:43:30
221,12,21.3,13,21.1,19-Jun-2015 16:43:31
222,12,21.3,13,21.1,19-Jun-2015 16:43:32
223,12,21.3,13,21.1,19-Jun-2015 16:43:33
224,12,21.3,13,21.1,19-Jun-2015 16:43:34
225,12,21.3,13,21.1,19-Jun-2015 16:43:35
226,12,21.3,13,21.1,19-Jun-2015 16:43:36
227,12,21.3,12,21.1,19-Jun-2015 16:43:37
228,12,21.3,12,21.1,19-Jun-2015 16:43:38
229,12,21.3,12,21.1,19-Jun-2015 16:43:39
230,12,21.3,12,21.1,19-Jun-2015 16:43:40
231,11,21.3,12,21.1,19-Jun-2015 16:43:41
232,11,21.3,12,21.1,19-Jun-2015 16:43:42
233,11,21.3,12,21.1,19-Jun-2015 16:43:43
234,11,21.3,12,21.1,19-Jun-2015 16:43:44
235,11,21.3,12,21.1,19-Jun-2015 16:43:45
236,11,21.3,12,21.1,19-Jun-2015 16:43:46
237,11,21.3,12,21.1,19-Jun-2015 16:43:47
238,11,21.3,12,21.1,19-Jun-2015 16:43:48
239,11,21.3,12,21.1,19-Jun-2015 16:43:49
240,11,21.3,12,21.1,19-Jun-2015 16:43:50
241,11,21.3,11,21.1,19-Jun-2015 16:43:51
242,11,21.3,11,21.1,19-Jun-2015 16:43:52
243,11,21.3,11,21.1,19-Jun-2015 16:43:53
244,11,21.3,11,21.1,19-Jun-2015 16:43:54
245,11,21.3,11,21.1,19-Jun-2015 16:43:55
246,11,21.3,11,21.1,19-Jun-2015 16:43:56
247,11,21.3,11,21.1,19-Jun-2015 16:43:57
248,11,21.3,11,21.1,19-Jun-2015 16:43:58
249,11,21.3,11,21.1,19-Jun-2015 16:43:59
250,11,21.3,11,21.1,19-Jun-2015 16:44:00
251,11,21.3,11,21.1,19-Jun-2015 16:44:01
252,11,21.3,11,21.1,19-Jun-2015 16:44:02
253,11,21.3,11,21.1,19-Jun-2015 16:44:03
254,11,21.3,11,21.1,19-Jun-2015 16:44:04
255,11,21.3,11,21.1,19-Jun-2015 16:44:05
256,11,21.3,11,21.1,19-Jun-2015 16:44:06
257,11,21.3,11,21.1,19-Jun-2015 16:44:07
258,11,21.3,11,21.1,19-Jun-2015 16:44:08
259,10,21.3,11,21.1,19-Jun-2015 16:44:09
260,10,21.3,11,21.1,19-Jun-2015 16:44:10
261,10,21.3,11,21.1,19-Jun-2015 16:44:11
262,10,21.3,11,21.1,19-Jun-2015 16:44:12
263,10,21.3,11,21.1,19-Jun-2015 16:44:13
264,10,21.3,11,21.1,19-Jun-2015 16:44:14
265,10,21.3,11,21.1,19-Jun-2015 16:44:15
266,10,21.3,11,21.1,19-Jun-2015 16:44:16
267,10,21.3,11,21.1,19-Jun-2015 16:44:17
268,10,21.3,11,21.1,19-Jun-2015 16:44:18
269,10,21.3,11,21.1,19-Jun-2015 16:44:19
270,10,21.3,11,21.1,19-Jun-2015 16:44:20
271,10,21.3,11,21.1,19-Jun-2015 16:44:21
272,10,21.3,11,21.1,19-Jun-2015 16:44:22
273,10,21.3,11,21.1,19-Jun-2015 16:44:23
274,10,21.3,11,21.1,19-Jun-2015 16:44:24
275,10,21.3,11,21.1,19-Jun-2015 16:44:25
276,10,21.3,10,21.1,19-Jun-2015 16:44:26
277,10,21.3,10,21.1,19-Jun-2015 16:44:27
278,9,21.3,10,21.1,19-Jun-2015 16:44:28
279,9,21.3,10,21.1,19-Jun-2015 16:44:29
280,9,21.3,10,21.1,19-Jun-2015 16:44:30
281,9,21.3,10,21.1,19-Jun-2015 16:44:31
282,9,21.3,9,21.1,19-Jun-2015 16:44:32
283,9,21.3,9,21.1,19-Jun-2015 16:44:33
284,9,21.3,9,21.1,19-Jun-2015 16:44:34
285,9,21.3,9,21.1,19-Jun-2015 16:44:35
286,9,21.3,9,21.1,19-Jun-2015 16:44:36
287,9,21.3,9,21.1,19-Jun-2015 16:44:38
288,9,21.3,9,21.1,19-Jun-2015 16:44:39
289,9,21.3,9,21.1,19-Jun-2015 16:44:40
290,9,21.3,9,21.1,19-Jun-2015 16:44:41
291,9,21.3,9,21.1,19-Jun-2015 16:44:42
292,9,21.3,9,21.1,19-Jun-2015 16:44:43
293,9,21.3,9,21.1,19-Jun-2015 16:44:44
294,9,21.3,9,21.1,19-Jun-2015 16:44:45
295,9,21.3,9,21.1,19-Jun-2015 16:44:46
296,9,21.3,9,21.1,19-Jun-2015 16:44:47
297,9,21.3,9,21.1,19-Jun-2015 16:44:48
298,9,21.3,9,21.1,19-Jun-2015 16:44:49
299,9,21.3,9,21.1,19-Jun-2015 16:44:50
300,9,21.3,9,21.1,19-Jun-2015 16:44:51
301,9,21.3,9,21.1,19-Jun-2015 16:44:52
302,9,21.3,9,21.1,19-Jun-2015 16:44:53
303,9,21.3,9,21.1,19-Jun-2015 16:44:54
304,9,21.3,9,21.1,19-Jun-2015 16:44:55
305,9,21.3,9,21.1,19-Jun-2015 16:44:56
306,9,21.3,9,21.1,19-Jun-2015 16:44:57
307,9,21.3,9,21.1,19-Jun-2015 16:44:58
308,9,21.3,9,21.1,19-Jun-2015 16:44:59
309,9,21.3,9,21.1,19-Jun-2015 16:45:00
310,9,21.3,9,21.1,19-Jun-2015 16:45:01
311,9,21.3,9,21.1,19-Jun-2015 16:45:02
312,9,21.3,9,21.1,19-Jun-2015 16:45:03
313,9,21.3,9,21.1,19-Jun-2015 16:45:04
314,9,21.3,9,21.1,19-Jun-2015 16:45:05
315,9,21.3,9,21.1,19-Jun-2015 16:45:06
316,9,21.3,9,21.1,19-Jun-2015 16:45:07
317,9,21.3,9,21.1,19-Jun-2015 16:45:08
318,9,21.3,8,21.1,19-Jun-2015 16:45:09
319,9,21.3,8,21.1,19-Jun-2015 16:45:10
320,9,21.3,8,21.1,19-Jun-2015 16:45:11
321,9,21.3,8,21.1,19-Jun-2015 16:45:12
322,9,21.3,8,21.1,19-Jun-2015 16:45:13
323,9,21.3,8,21.1,19-Jun-2015 16:45:14
324,9,21.3,8,21.1,19-Jun-2015 16:45:15
325,9,21.3,8,21.1,19-Jun-2015 16:45:16
326,9,21.3,8,21.1,19-Jun-2015 16:45:17
327,9,21.3,8,21.1,19-Jun-2015 16:45:18
328,9,21.3,8,21.1,19-Jun-2015 16:45:19
329,9,21.3,8,21.1,19-Jun-2015 16:45:20
330,9,21.3,8,21.1,19-Jun-2015 16:45:21
331,9,21.3,8,21.1,19-Jun-2015 16:45:22
332,8,21.3,8,21.1,19-Jun-2015 16:45:23
333,8,21.3,8,21.1,19-Jun-2015 16:45:24
334,8,21.3,8,21.1,19-Jun-2015 16:45:25
335,8,21.3,8,21.1,19-Jun-2015 16:45:26
336,8,21.3,8,21.1,19-Jun-2015 16:45:27
337,8,21.3,8,21.1,19-Jun-2015 16:45:28
338,8,21.3,8,21.1,19-Jun-2015 16:45:29
339,8,21.3,8,21.1,19-Jun-2015 16:45:30
340,8,21.3,8,21.1,19-Jun-2015 16:45:31
341,8,21.3,8,21.1,19-Jun-2015 16:45:32
342,8,21.3,8,21.1,19-Jun-2015 16:45:33
343,8,21.3,8,21.1,19-Jun-2015 16:45:34
344,8,21.3,8,21.1,19-Jun-2015 16:45:35
345,8,21.3,8,21.1,19-Jun-2015 16:45:36
346,8,21.3,8,21.1,19-Jun-2015 16:45:37
347,8,21.3,8,21.1,19-Jun-2015 16:45:38
348,8,21.3,8,21.1,19-Jun-2015 16:45:39
349,8,21.3,8,21.1,19-Jun-2015 16:45:40
350,8,21.3,8,21.1,19-Jun-2015 16:45:41
351,8,21.3,8,21.1,19-Jun-2015 16:45:42
352,8,21.3,8,21.1,19-Jun-2015 16:45:43
353,8,21.3,8,21.1,19-Jun-2015 16:45:44
354,8,21.3,8,21.1,19-Jun-2015 16:45:45
355,8,21.3,8,21.1,19-Jun-2015 16:45:46
356,8,21.3,8,21.1,19-Jun-2015 16:45:47
357,8,21.3,8,21.1,19-Jun-2015 16:45:48
358,8,21.3,8,21.1,19-Jun-2015 16:45:50
359,8,21.3,8,21.1,19-Jun-2015 16:45:51
360,8,21.3,8,21.1,19-Jun-2015 16:45:52
361,8,21.3,8,21.1,19-Jun-2015 16:45:53
362,8,21.3,8,21.1,19-Jun-2015 16:45:54
363,8,21.3,8,21.1,19-Jun-2015 16:45:55
364,8,21.3,8,21.1,19-Jun-2015 16:45:56
365,8,21.3,8,21.1,19-Jun-2015 16:45:57
366,8,21.3,8,21.1,19-Jun-2015 16:45:58
367,8,21.3,8,21.1,19-Jun-2015 16:45:59
368,8,21.3,8,21.1,19-Jun-2015 16:46:00
369,8,21.3,8,21.1,19-Jun-2015 16:46:01
370,8,21.3,8,21.1,19-Jun-2015 16:46:02
371,8,21.3,8,21.1,19-Jun-2015 16:46:03
372,8,21.3,8,21.1,19-Jun-2015 16:46:04
373,8,21.3,8,21.1,19-Jun-2015 16:46:05
374,8,21.3,8,21.1,19-Jun-2015 16:46:06
375,8,21.3,8,21.1,19-Jun-2015 16:46:07
376,8,21.3,8,21.1,19-Jun-2015 16:46:08
377,8,21.3,8,21.1,19-Jun-2015 16:46:09
378,8,21.3,8,21.1,19-Jun-2015 16:46:10
379,8,21.3,8,21.1,19-Jun-2015 16:46:11
380,8,21.3,8,21.1,19-Jun-2015 16:46:12
381,8,21.3,8,21.1,19-Jun-2015 16:46:13
382,8,21.3,8,21.1,19-Jun-2015 16:46:14
383,8,21.3,8,21.1,19-Jun-2015 16:46:15
384,8,21.3,8,21.1,19-Jun-2015 16:46:16
385,8,21.3,8,21.1,19-Jun-2015 16:46:17
386,8,21.3,8,21.1,19-Jun-2015 16:46:18
387,8,21.3,8,21.1,19-Jun-2015 16:46:19
388,8,21.3,8,21.1,19-Jun-2015 16:46:20
389,8,21.3,8,21.1,19-Jun-2015 16:46:21
390,8,21.3,8,21.1,19-Jun-2015 16:46:22
391,8,21.3,8,21.1,19-Jun-2015 16:46:23
392,8,21.3,8,21.1,19-Jun-2015 16:46:24
393,8,21.3,8,21.1,19-Jun-2015 16:46:25
394,8,21.3,8,21.1,19-Jun-2015 16:46:26
395,8,21.3,8,21.1,19-Jun-2015 16:46:27
396,8,21.3,8,21.1,19-Jun-2015 16:46:28
397,8,21.3,8,21.1,19-Jun-2015 16:46:29
398,8,21.3,8,21.1,19-Jun-2015 16:46:30
399,8,21.3,8,21.1,19-Jun-2015 16:46:31
400,8,21.3,8,21.1,19-Jun-2015 16:46:32
401,8,21.3,8,21.1,19-Jun-2015 16:46:33
402,8,21.3,8,21.1,19-Jun-2015 16:46:34
403,8,21.3,8,21.1,19-Jun-2015 16:46:35
404,8,21.3,8,21.1,19-Jun-2015 16:46:36
405,8,21.3,8,21.1,19-Jun-2015 16:46:37
406,8,21.3,8,21.1,19-Jun-2015 16:46:38
407,8,21.3,8,21.1,19-Jun-2015 16:46:39
408,8,21.3,8,21.1,19-Jun-2015 16:46:40
409,8,21.3,8,21.1,19-Jun-2015 16:46:41
410,8,21.3,8,21.1,19-Jun-2015 16:46:42
411,8,21.3,8,21.1,19-Jun-2015 16:46:43
412,8,21.3,8,21.1,19-Jun-2015 16:46:44
413,8,21.3,8,21.1,19-Jun-2015 16:46:45
414,8,21.3,8,21.1,19-Jun-2015 16:46:46
415,8,21.3,8,21.1,19-Jun-2015 16:46:47
416,8,21.3,8,21.1,19-Jun-2015 16:46:48
417,8,21.3,8,21.1,19-Jun-2015 16:46:49
418,8,21.3,8,21.1,19-Jun-2015 16:46:50
419,8,21.3,8,21.1,19-Jun-2015 16:46:51
420,8,21.3,7,21.1,19-Jun-2015 16:46:52
421,8,21.3,7,21.1,19-Jun-2015 16:46:53
422,8,21.3,7,21.1,19-Jun-2015 16:46:54
423,8,21.3,7,21.1,19-Jun-2015 16:46:55
424,8,21.3,7,21.1,19-Jun-2015 16:46:56
425,8,21.3,7,21.1,19-Jun-2015 16:46:57
426,8,21.3,7,21.1,19-Jun-2015 16:46:58
427,8,21.3,7,21.1,19-Jun-2015 16:46:59
428,8,21.3,7,21.1,19-Jun-2015 16:47:00
429,8,21.3,7,21.1,19-Jun-2015 16:47:01
430,8,21.3,7,21.1,19-Jun-2015 16:47:03
431,8,21.3,7,21.1,19-Jun-2015 16:47:04
432,8,21.3,7,21.1,19-Jun-2015 16:47:05
433,8,21.3,7,21.1,19-Jun-2015 16:47:06
434,8,21.3,7,21.1,19-Jun-2015 16:47:07
435,8,21.3,7,21.1,19-Jun-2015 16:47:08
436,8,21.3,7,21.1,19-Jun-2015 16:47:09
437,8,21.3,7,21.1,19-Jun-2015 16:47:10
438,8,21.3,7,21.1,19-Jun-2015 16:47:11
439,8,21.3,7,21.1,19-Jun-2015 16:47:12
440,8,21.3,7,21.1,19-Jun-2015 16:47:13
441,8,21.3,7,21.1,19-Jun-2015 16:47:14
442,8,21.3,7,21.1,19-Jun-2015 16:47:15
443,8,21.3,8,21.1,19-Jun-2015 16:47:16
444,8,21.3,8,21.1,19-Jun-2015 16:47:17
445,8,21.3,8,21.1,19-Jun-2015 16:47:18
446,8,21.3,8,21.1,19-Jun-2015 16:47:19
447,8,21.3,8,21.1,19-Jun-2015 16:47:20
448,8,21.3,8,21.1,19-Jun-2015 16:47:21
449,8,21.3,8,21.1,19-Jun-2015 16:47:22
450,8,21.3,8,21.1,19-Jun-2015 16:47:23
451,8,21.3,8,21.1,19-Jun-2015 16:47:24
452,8,21.3,8,21.1,19-Jun-2015 16:47:25
453,8,21.3,8,21.1,19-Jun-2015 16:47:26
454,8,21.3,8,21.1,19-Jun-2015 16:47:27
455,8,21.3,8,21.1,19-Jun-2015 16:47:28
456,8,21.3,8,21.1,19-Jun-2015 16:47:29
457,8,21.3,8,21.1,19-Jun-2015 16:47:30
458,8,21.3,8,21.1,19-Jun-2015 16:47:31
459,8,21.3,8,21.1,19-Jun-2015 16:47:32
460,8,21.3,8,21.1,19-Jun-2015 16:47:33
461,8,21.3,8,21.1,19-Jun-2015 16:47:34
462,8,21.3,8,21.1,19-Jun-2015 16:47:35
463,8,21.3,8,21.1,19-Jun-2015 16:47:36
464,8,21.3,8,21.1,19-Jun-2015 16:47:37
465,8,21.3,8,21.1,19-Jun-2015 16:47:38
466,8,21.3,8,21.1,19-Jun-2015 16:47:39
467,8,21.3,8,21.1,19-Jun-2015 16:47:40
468,8,21.3,8,21.1,19-Jun-2015 16:47:41
469,8,21.3,8,21.1,19-Jun-2015 16:47:42
470,8,21.3,8,21.1,19-Jun-2015 16:47:43
471,8,21.3,8,21.1,19-Jun-2015 16:47:44
472,8,21.3,8,21.1,19-Jun-2015 16:47:45
473,8,21.3,8,21.1,19-Jun-2015 16:47:46
474,8,21.3,8,21.1,19-Jun-2015 16:47:47
475,8,21.3,8,21.1,19-Jun-2015 16:47:48
476,8,21.3,8,21.1,19-Jun-2015 16:47:49
477,8,21.3,8,21.1,19-Jun-2015 16:47:50
478,8,21.3,8,21.1,19-Jun-2015 16:47:51
479,8,21.3,8,21.1,19-Jun-2015 16:47:52
