Sample,Loop_L,ambient_L,Loop_R,ambient_R,datetime
455,38,20.3,17,21.3,09-Jun-2015 17:12:05
456,38,20.3,17,21.3,09-Jun-2015 17:12:06
457,38,20.3,17,21.3,09-Jun-2015 17:12:07
458,38,20.3,17,21.3,09-Jun-2015 17:12:08
459,38,20.3,17,21.3,09-Jun-2015 17:12:09
460,38,20.3,16,21.3,09-Jun-2015 17:12:10
461,38,20.3,16,21.3,09-Jun-2015 17:12:11
462,38,20.3,16,21.3,09-Jun-2015 17:12:12
463,38,20.3,16,21.3,09-Jun-2015 17:12:14
464,38,20.3,16,21.3,09-Jun-2015 17:12:15
465,38,20.3,16,21.3,09-Jun-2015 17:12:16
466,38,20.3,16,21.3,09-Jun-2015 17:12:17
467,38,20.3,16,21.3,09-Jun-2015 17:12:18
468,38,20.3,15,21.3,09-Jun-2015 17:12:19
469,38,20.3,15,21.3,09-Jun-2015 17:12:20
470,38,20.3,15,21.3,09-Jun-2015 17:12:21
471,38,20.3,15,21.3,09-Jun-2015 17:12:22
472,38,20.3,15,21.3,09-Jun-2015 17:12:23
473,38,20.3,15,21.3,09-Jun-2015 17:12:24
474,38,20.3,15,21.3,09-Jun-2015 17:12:25
475,38,20.3,15,21.3,09-Jun-2015 17:12:26
476,38,20.3,15,21.3,09-Jun-2015 17:12:27
477,38,20.3,15,21.3,09-Jun-2015 17:12:28
478,38,20.3,15,21.3,09-Jun-2015 17:12:29
479,38,20.3,15,21.3,09-Jun-2015 17:12:30
480,38,20.3,15,21.3,09-Jun-2015 17:12:31
481,38,20.3,15,21.3,09-Jun-2015 17:12:32
482,38,20.3,14,21.3,09-Jun-2015 17:12:33
483,38,20.3,14,21.3,09-Jun-2015 17:12:34
484,38,20.3,14,21.3,09-Jun-2015 17:12:35
485,38,20.3,14,21.3,09-Jun-2015 17:12:36
486,38,20.3,14,21.3,09-Jun-2015 17:12:37
487,38,20.3,14,21.3,09-Jun-2015 17:12:38
488,38,20.3,14,21.3,09-Jun-2015 17:12:39
489,38,20.3,14,21.3,09-Jun-2015 17:12:40
490,38,20.3,14,21.3,09-Jun-2015 17:12:41
491,38,20.3,14,21.3,09-Jun-2015 17:12:42
492,38,20.3,14,21.3,09-Jun-2015 17:12:43
493,38,20.3,14,21.3,09-Jun-2015 17:12:44
494,38,20.3,14,21.3,09-Jun-2015 17:12:45
495,38,20.3,14,21.3,09-Jun-2015 17:12:46
496,38,20.3,14,21.3,09-Jun-2015 17:12:47
497,38,20.3,14,21.3,09-Jun-2015 17:12:48
498,38,20.3,14,21.3,09-Jun-2015 17:12:49
499,38,20.3,13,21.3,09-Jun-2015 17:12:50
500,38,20.3,13,21.3,09-Jun-2015 17:12:51
501,38,20.3,13,21.3,09-Jun-2015 17:12:52
502,38,20.3,13,21.3,09-Jun-2015 17:12:53
503,38,20.3,13,21.3,09-Jun-2015 17:12:54
504,38,20.3,13,21.3,09-Jun-2015 17:12:55
505,38,20.3,13,21.3,09-Jun-2015 17:12:56
506,38,20.3,13,21.3,09-Jun-2015 17:12:57
507,38,20.3,13,21.3,09-Jun-2015 17:12:58
508,38,20.3,13,21.3,09-Jun-2015 17:12:59
509,38,20.3,13,21.3,09-Jun-2015 17:13:00
510,38,20.3,13,21.3,09-Jun-2015 17:13:01
511,38,20.3,13,21.3,09-Jun-2015 17:13:02
512,38,20.3,13,21.3,09-Jun-2015 17:13:03
513,38,20.3,13,21.3,09-Jun-2015 17:13:04
514,38,20.3,13,21.3,09-Jun-2015 17:13:05
515,38,20.3,13,21.3,09-Jun-2015 17:13:06
516,38,20.3,13,21.3,09-Jun-2015 17:13:07
517,38,20.3,13,21.3,09-Jun-2015 17:13:08
518,38,20.3,13,21.3,09-Jun-2015 17:13:09
519,38,20.3,13,21.3,09-Jun-2015 17:13:10
520,38,20.3,12,21.3,09-Jun-2015 17:13:11
521,38,20.3,12,21.3,09-Jun-2015 17:13:12
522,38,20.3,12,21.3,09-Jun-2015 17:13:13
523,38,20.3,12,21.3,09-Jun-2015 17:13:14
524,38,20.3,12,21.3,09-Jun-2015 17:13:15
525,38,20.3,12,21.3,09-Jun-2015 17:13:16
526,38,20.3,12,21.3,09-Jun-2015 17:13:17
527,38,20.3,12,21.3,09-Jun-2015 17:13:18
528,38,20.3,12,21.3,09-Jun-2015 17:13:19
529,38,20.3,12,21.3,09-Jun-2015 17:13:20
530,38,20.3,12,21.3,09-Jun-2015 17:13:21
531,38,20.3,12,21.3,09-Jun-2015 17:13:22
532,38,20.3,12,21.3,09-Jun-2015 17:13:23
533,38,20.3,12,21.3,09-Jun-2015 17:13:24
534,38,20.3,12,21.3,09-Jun-2015 17:13:26
535,38,20.3,12,21.3,09-Jun-2015 17:13:27
536,38,20.3,12,21.3,09-Jun-2015 17:13:28
537,38,20.3,12,21.3,09-Jun-2015 17:13:29
538,38,20.3,12,21.3,09-Jun-2015 17:13:30
539,38,20.3,12,21.3,09-Jun-2015 17:13:31
540,38,20.3,12,21.3,09-Jun-2015 17:13:32
541,38,20.3,12,21.3,09-Jun-2015 17:13:33
542,38,20.3,12,21.3,09-Jun-2015 17:13:34
543,38,20.3,12,21.3,09-Jun-2015 17:13:35
544,38,20.3,12,21.3,09-Jun-2015 17:13:36
545,38,20.3,11,21.3,09-Jun-2015 17:13:37
546,38,20.3,11,21.3,09-Jun-2015 17:13:38
547,38,20.3,11,21.3,09-Jun-2015 17:13:39
548,38,20.3,11,21.3,09-Jun-2015 17:13:40
549,38,20.3,11,21.3,09-Jun-2015 17:13:41
550,38,20.3,11,21.3,09-Jun-2015 17:13:42
551,38,20.3,11,21.3,09-Jun-2015 17:13:43
552,38,20.3,11,21.3,09-Jun-2015 17:13:44
553,38,20.3,11,21.3,09-Jun-2015 17:13:45
554,38,20.3,11,21.3,09-Jun-2015 17:13:46
555,38,20.3,11,21.3,09-Jun-2015 17:13:47
556,38,20.3,11,21.3,09-Jun-2015 17:13:48
557,38,20.3,11,21.3,09-Jun-2015 17:13:49
558,38,20.3,11,21.3,09-Jun-2015 17:13:50
559,38,20.3,11,21.3,09-Jun-2015 17:13:51
560,38,20.3,11,21.3,09-Jun-2015 17:13:52
561,38,20.3,11,21.3,09-Jun-2015 17:13:53
562,38,20.3,11,21.3,09-Jun-2015 17:13:54
563,38,20.3,11,21.3,09-Jun-2015 17:13:55
564,38,20.3,11,21.3,09-Jun-2015 17:13:56
565,38,20.3,11,21.3,09-Jun-2015 17:13:57
566,38,20.3,11,21.3,09-Jun-2015 17:13:58
567,38,20.3,11,21.3,09-Jun-2015 17:13:59
568,38,20.3,11,21.3,09-Jun-2015 17:14:00
569,38,20.3,11,21.3,09-Jun-2015 17:14:01
570,38,20.3,11,21.3,09-Jun-2015 17:14:02
571,38,20.3,11,21.3,09-Jun-2015 17:14:03
572,38,20.3,11,21.3,09-Jun-2015 17:14:04
573,38,20.3,11,21.3,09-Jun-2015 17:14:05
574,38,20.3,11,21.3,09-Jun-2015 17:14:06
575,38,20.3,11,21.3,09-Jun-2015 17:14:07
576,38,20.3,11,21.3,09-Jun-2015 17:14:08
577,38,20.3,11,21.3,09-Jun-2015 17:14:09
578,38,20.3,11,21.3,09-Jun-2015 17:14:10
579,38,20.3,11,21.3,09-Jun-2015 17:14:11
580,38,20.3,11,21.3,09-Jun-2015 17:14:12
581,38,20.3,11,21.3,09-Jun-2015 17:14:13
582,38,20.3,11,21.3,09-Jun-2015 17:14:14
583,38,20.3,11,21.3,09-Jun-2015 17:14:15
584,38,20.3,11,21.3,09-Jun-2015 17:14:16
585,38,20.3,11,21.3,09-Jun-2015 17:14:17
586,38,20.3,11,21.3,09-Jun-2015 17:14:18
587,38,20.3,11,21.3,09-Jun-2015 17:14:19
588,38,20.3,11,21.3,09-Jun-2015 17:14:20
589,38,20.3,11,21.3,09-Jun-2015 17:14:21
590,38,20.3,11,21.3,09-Jun-2015 17:14:22
591,38,20.3,11,21.3,09-Jun-2015 17:14:23
592,38,20.3,11,21.3,09-Jun-2015 17:14:24
593,38,20.3,11,21.3,09-Jun-2015 17:14:25
594,38,20.3,11,21.3,09-Jun-2015 17:14:26
595,38,20.3,11,21.3,09-Jun-2015 17:14:27
596,38,20.3,11,21.3,09-Jun-2015 17:14:28
597,38,20.3,11,21.3,09-Jun-2015 17:14:29
598,38,20.3,11,21.3,09-Jun-2015 17:14:30
599,38,20.3,11,21.3,09-Jun-2015 17:14:31
600,38,20.3,11,21.3,09-Jun-2015 17:14:32
601,38,20.3,11,21.3,09-Jun-2015 17:14:33
602,38,20.3,11,21.3,09-Jun-2015 17:14:34
603,38,20.3,11,21.3,09-Jun-2015 17:14:35
604,38,20.3,11,21.3,09-Jun-2015 17:14:36
605,38,20.3,11,21.3,09-Jun-2015 17:14:37
606,38,20.3,11,21.3,09-Jun-2015 17:14:39
607,38,20.3,11,21.3,09-Jun-2015 17:14:40
608,38,20.3,11,21.3,09-Jun-2015 17:14:41
609,38,20.3,10,21.2,09-Jun-2015 17:14:42
610,38,20.3,10,21.2,09-Jun-2015 17:14:43
611,38,20.3,10,21.2,09-Jun-2015 17:14:44
612,37,20.3,10,21.2,09-Jun-2015 17:14:45
613,37,20.3,10,21.2,09-Jun-2015 17:14:46
614,37,20.3,10,21.1,09-Jun-2015 17:14:47
615,37,20.3,10,21.1,09-Jun-2015 17:14:48
616,37,20.3,10,21.1,09-Jun-2015 17:14:49
617,38,20.3,10,21.1,09-Jun-2015 17:14:50
618,38,20.3,10,21.1,09-Jun-2015 17:14:51
619,38,20.3,10,21.1,09-Jun-2015 17:14:52
620,38,20.3,9,21.1,09-Jun-2015 17:14:53
621,38,20.3,9,21.1,09-Jun-2015 17:14:54
622,38,20.3,9,21.1,09-Jun-2015 17:14:55
623,38,20.3,9,21.1,09-Jun-2015 17:14:56
624,38,20.3,9,21.1,09-Jun-2015 17:14:57
625,38,20.3,9,21.1,09-Jun-2015 17:14:58
626,38,20.3,9,21.1,09-Jun-2015 17:14:59
627,38,20.3,9,21.1,09-Jun-2015 17:15:00
628,38,20.3,9,21.1,09-Jun-2015 17:15:01
629,38,20.3,9,21.1,09-Jun-2015 17:15:02
630,38,20.3,9,21.1,09-Jun-2015 17:15:03
631,38,20.3,9,21.1,09-Jun-2015 17:15:04
632,38,20.3,9,21.1,09-Jun-2015 17:15:05
633,38,20.3,9,21.1,09-Jun-2015 17:15:06
634,38,20.3,9,21.1,09-Jun-2015 17:15:07
635,38,20.3,9,21.1,09-Jun-2015 17:15:08
636,38,20.3,9,21.1,09-Jun-2015 17:15:09
637,38,20.3,9,21.1,09-Jun-2015 17:15:10
638,38,20.3,9,21.1,09-Jun-2015 17:15:11
639,38,20.3,9,21.1,09-Jun-2015 17:15:12
640,38,20.3,9,21.1,09-Jun-2015 17:15:13
641,38,20.3,9,21.1,09-Jun-2015 17:15:14
642,38,20.3,9,21.1,09-Jun-2015 17:15:15
643,38,20.3,9,21.1,09-Jun-2015 17:15:16
644,38,20.3,9,21.1,09-Jun-2015 17:15:17
645,38,20.3,9,21.1,09-Jun-2015 17:15:18
646,38,20.3,9,21.1,09-Jun-2015 17:15:19
647,38,20.3,9,21.1,09-Jun-2015 17:15:20
648,38,20.3,9,21.1,09-Jun-2015 17:15:21
649,38,20.3,9,21.1,09-Jun-2015 17:15:22
650,38,20.3,8,21.1,09-Jun-2015 17:15:23
651,38,20.3,8,21.1,09-Jun-2015 17:15:24
652,38,20.3,8,21.1,09-Jun-2015 17:15:25
653,38,20.3,8,21.1,09-Jun-2015 17:15:26
654,38,20.3,8,21.1,09-Jun-2015 17:15:27
655,38,20.3,8,21.1,09-Jun-2015 17:15:28
656,38,20.3,8,21.1,09-Jun-2015 17:15:29
657,38,20.3,8,21.1,09-Jun-2015 17:15:30
658,38,20.3,8,21.1,09-Jun-2015 17:15:31
659,38,20.3,8,21.1,09-Jun-2015 17:15:32
660,38,20.3,8,21.1,09-Jun-2015 17:15:33
661,38,20.3,8,21.1,09-Jun-2015 17:15:34
662,38,20.3,8,21.1,09-Jun-2015 17:15:35
663,38,20.3,8,21.1,09-Jun-2015 17:15:36
664,38,20.3,8,21.1,09-Jun-2015 17:15:37
665,38,20.3,8,21.1,09-Jun-2015 17:15:38
666,38,20.3,8,21.1,09-Jun-2015 17:15:39
667,38,20.3,8,21.1,09-Jun-2015 17:15:40
668,38,20.3,8,21.1,09-Jun-2015 17:15:41
669,38,20.3,8,21.1,09-Jun-2015 17:15:42
670,38,20.3,8,21.1,09-Jun-2015 17:15:43
671,38,20.3,8,21.1,09-Jun-2015 17:15:44
672,38,20.3,8,21.1,09-Jun-2015 17:15:45
673,38,20.3,8,21.1,09-Jun-2015 17:15:46
674,38,20.3,8,21.1,09-Jun-2015 17:15:47
675,38,20.3,8,21.1,09-Jun-2015 17:15:48
676,38,20.3,8,21.1,09-Jun-2015 17:15:49
677,38,20.3,8,21.1,09-Jun-2015 17:15:51
678,38,20.3,8,21.1,09-Jun-2015 17:15:52
679,38,20.3,8,21.1,09-Jun-2015 17:15:53
680,38,20.3,8,21.1,09-Jun-2015 17:15:54
681,38,20.3,8,21.1,09-Jun-2015 17:15:55
682,38,20.3,8,21.1,09-Jun-2015 17:15:56
683,38,20.3,8,21.1,09-Jun-2015 17:15:57
684,38,20.3,8,21.1,09-Jun-2015 17:15:58
685,38,20.3,8,21.1,09-Jun-2015 17:15:59
686,38,20.3,8,21.1,09-Jun-2015 17:16:00
687,38,20.3,8,21.1,09-Jun-2015 17:16:01
688,38,20.3,8,21.1,09-Jun-2015 17:16:02
689,38,20.3,8,21.1,09-Jun-2015 17:16:03
690,38,20.3,8,21.1,09-Jun-2015 17:16:04
691,38,20.3,8,21.1,09-Jun-2015 17:16:05
692,38,20.3,8,21.1,09-Jun-2015 17:16:06
693,38,20.3,8,21.1,09-Jun-2015 17:16:07
694,38,20.3,8,21.1,09-Jun-2015 17:16:08
695,38,20.3,8,21.1,09-Jun-2015 17:16:09
696,38,20.3,8,21.1,09-Jun-2015 17:16:10
697,38,20.3,8,21.1,09-Jun-2015 17:16:11
698,38,20.3,8,21.1,09-Jun-2015 17:16:12
699,38,20.3,8,21.1,09-Jun-2015 17:16:13
700,38,20.3,8,21.1,09-Jun-2015 17:16:14
701,38,20.3,8,21.1,09-Jun-2015 17:16:15
702,38,20.3,8,21.1,09-Jun-2015 17:16:16
703,38,20.3,8,21.1,09-Jun-2015 17:16:17
704,38,20.3,8,21.1,09-Jun-2015 17:16:18
705,38,20.3,8,21.1,09-Jun-2015 17:16:19
706,38,20.3,8,21.1,09-Jun-2015 17:16:20
707,38,20.3,8,21.1,09-Jun-2015 17:16:21
708,38,20.3,8,21.1,09-Jun-2015 17:16:22
709,38,20.3,8,21.1,09-Jun-2015 17:16:23
710,38,20.3,8,21.1,09-Jun-2015 17:16:24
711,38,20.3,8,21.1,09-Jun-2015 17:16:25
712,38,20.3,8,21.1,09-Jun-2015 17:16:26
713,38,20.3,8,21.1,09-Jun-2015 17:16:27
714,38,20.3,8,21.1,09-Jun-2015 17:16:28
715,38,20.3,8,21.1,09-Jun-2015 17:16:29
716,38,20.3,8,21.1,09-Jun-2015 17:16:30
717,38,20.3,8,21.1,09-Jun-2015 17:16:31
718,38,20.3,8,21.1,09-Jun-2015 17:16:32
719,38,20.3,8,21.1,09-Jun-2015 17:16:33
720,38,20.3,8,21.1,09-Jun-2015 17:16:34
721,38,20.3,8,21.1,09-Jun-2015 17:16:35
722,38,20.3,8,21.1,09-Jun-2015 17:16:36
723,38,20.3,8,21.1,09-Jun-2015 17:16:37
724,38,20.3,8,21.1,09-Jun-2015 17:16:38
725,38,20.3,8,21.1,09-Jun-2015 17:16:39
726,38,20.3,8,21.1,09-Jun-2015 17:16:40
727,38,20.3,8,21.1,09-Jun-2015 17:16:41
728,38,20.3,8,21.1,09-Jun-2015 17:16:42
729,38,20.3,8,21.1,09-Jun-2015 17:16:43
730,38,20.3,8,21.1,09-Jun-2015 17:16:44
731,38,20.3,8,21.1,09-Jun-2015 17:16:45
732,38,20.3,8,21.1,09-Jun-2015 17:16:46
733,38,20.3,8,21.1,09-Jun-2015 17:16:47
734,38,20.3,8,21.1,09-Jun-2015 17:16:48
735,38,20.3,8,21.1,09-Jun-2015 17:16:49
736,38,20.3,8,21.1,09-Jun-2015 17:16:50
737,38,20.3,8,21.1,09-Jun-2015 17:16:51
738,38,20.3,8,21.1,09-Jun-2015 17:16:52
739,38,20.3,8,21.1,09-Jun-2015 17:16:53
740,38,20.3,8,21.1,09-Jun-2015 17:16:54
741,38,20.3,8,21.1,09-Jun-2015 17:16:55
742,38,20.3,8,21.1,09-Jun-2015 17:16:56
743,38,20.3,8,21.1,09-Jun-2015 17:16:57
744,38,20.3,8,21.1,09-Jun-2015 17:16:58
745,38,20.3,8,21.1,09-Jun-2015 17:16:59
746,38,20.3,8,21.1,09-Jun-2015 17:17:00
747,38,20.3,8,21.1,09-Jun-2015 17:17:01
748,38,20.3,8,21.1,09-Jun-2015 17:17:03
749,38,20.3,8,21.1,09-Jun-2015 17:17:04
750,38,20.3,8,21.1,09-Jun-2015 17:17:05
751,38,20.3,8,21.1,09-Jun-2015 17:17:06
752,38,20.3,8,21.1,09-Jun-2015 17:17:07
753,38,20.3,8,21.1,09-Jun-2015 17:17:08
754,38,20.3,8,21.1,09-Jun-2015 17:17:09
755,38,20.3,8,21.1,09-Jun-2015 17:17:10
756,38,20.3,8,21.1,09-Jun-2015 17:17:11
757,38,20.3,8,21.1,09-Jun-2015 17:17:12
758,38,20.3,8,21.1,09-Jun-2015 17:17:13
759,38,20.3,8,21.1,09-Jun-2015 17:17:14
760,38,20.3,8,21.1,09-Jun-2015 17:17:15
761,38,20.3,8,21.1,09-Jun-2015 17:17:16
762,38,20.3,8,21.1,09-Jun-2015 17:17:17
763,38,20.3,8,21.1,09-Jun-2015 17:17:18
764,38,20.3,8,21.1,09-Jun-2015 17:17:19
765,38,20.3,8,21.1,09-Jun-2015 17:17:20
766,38,20.3,8,21.1,09-Jun-2015 17:17:21
767,38,20.3,8,21.1,09-Jun-2015 17:17:22
768,38,20.3,8,21.1,09-Jun-2015 17:17:23
769,38,20.3,8,21.1,09-Jun-2015 17:17:24
770,38,20.3,8,21.1,09-Jun-2015 17:17:25
771,38,20.3,8,21.1,09-Jun-2015 17:17:26
772,38,20.3,8,21.1,09-Jun-2015 17:17:27
773,38,20.3,8,21.1,09-Jun-2015 17:17:28
774,38,20.3,8,21.1,09-Jun-2015 17:17:29
775,38,20.3,8,21.1,09-Jun-2015 17:17:30
776,38,20.3,8,21.1,09-Jun-2015 17:17:31
777,38,20.3,8,21.1,09-Jun-2015 17:17:32
778,38,20.3,8,21.1,09-Jun-2015 17:17:33
779,38,20.3,8,21.1,09-Jun-2015 17:17:34
780,38,20.3,8,21.1,09-Jun-2015 17:17:35
781,38,20.3,8,21.1,09-Jun-2015 17:17:36
782,38,20.3,8,21.1,09-Jun-2015 17:17:37
783,38,20.3,8,21.1,09-Jun-2015 17:17:38
784,38,20.3,8,21.1,09-Jun-2015 17:17:39
785,38,20.3,8,21.1,09-Jun-2015 17:17:40
786,38,20.3,8,21.1,09-Jun-2015 17:17:41
787,38,20.3,8,21.1,09-Jun-2015 17:17:42
788,38,20.3,8,21.1,09-Jun-2015 17:17:43
789,38,20.3,8,21.1,09-Jun-2015 17:17:44
790,38,20.3,8,21.1,09-Jun-2015 17:17:45
791,38,20.3,8,21.1,09-Jun-2015 17:17:46
792,38,20.3,8,21.1,09-Jun-2015 17:17:47
793,38,20.3,8,21.1,09-Jun-2015 17:17:48
794,38,20.3,8,21.1,09-Jun-2015 17:17:49
795,38,20.3,8,21.1,09-Jun-2015 17:17:50
796,38,20.3,8,21.1,09-Jun-2015 17:17:51
797,38,20.3,8,21.1,09-Jun-2015 17:17:52
798,38,20.3,8,21.1,09-Jun-2015 17:17:53
799,38,20.3,8,21.1,09-Jun-2015 17:17:54
800,38,20.3,8,21.1,09-Jun-2015 17:17:55
801,38,20.3,8,21.1,09-Jun-2015 17:17:56
802,38,20.3,8,21.1,09-Jun-2015 17:17:57
803,38,20.3,8,21.1,09-Jun-2015 17:17:58
804,38,20.3,8,21.1,09-Jun-2015 17:17:59
805,38,20.3,8,21.1,09-Jun-2015 17:18:00
806,38,20.3,8,21.1,09-Jun-2015 17:18:01
807,38,20.3,8,21.1,09-Jun-2015 17:18:02
808,38,20.3,8,21.1,09-Jun-2015 17:18:03
809,38,20.3,8,21.1,09-Jun-2015 17:18:04
810,38,20.3,8,21.1,09-Jun-2015 17:18:05
811,38,20.3,8,21.1,09-Jun-2015 17:18:06
812,38,20.3,8,21.1,09-Jun-2015 17:18:07
813,38,20.3,8,21.1,09-Jun-2015 17:18:08
814,38,20.3,8,21.1,09-Jun-2015 17:18:09
815,38,20.3,8,21.1,09-Jun-2015 17:18:10
816,38,20.3,8,21.1,09-Jun-2015 17:18:11
817,38,20.3,8,21.1,09-Jun-2015 17:18:12
818,38,20.3,8,21.1,09-Jun-2015 17:18:13
819,38,20.3,8,21.1,09-Jun-2015 17:18:14
820,38,20.3,8,21.1,09-Jun-2015 17:18:16
821,38,20.3,8,21.1,09-Jun-2015 17:18:17
822,38,20.3,8,21.1,09-Jun-2015 17:18:18
823,38,20.3,8,21.1,09-Jun-2015 17:18:19
824,38,20.3,8,21.1,09-Jun-2015 17:18:20
825,38,20.3,8,21.1,09-Jun-2015 17:18:21
826,38,20.3,8,21.1,09-Jun-2015 17:18:22
827,38,20.3,8,21.1,09-Jun-2015 17:18:23
828,38,20.3,8,21.1,09-Jun-2015 17:18:24
829,38,20.3,8,21.1,09-Jun-2015 17:18:25
830,38,20.3,8,21.1,09-Jun-2015 17:18:26
831,38,20.3,8,21.1,09-Jun-2015 17:18:27
832,38,20.3,8,21.1,09-Jun-2015 17:18:28
833,38,20.3,8,21.1,09-Jun-2015 17:18:29
834,38,20.3,8,21.1,09-Jun-2015 17:18:30
835,38,20.3,8,21.1,09-Jun-2015 17:18:31
836,38,20.3,8,21.1,09-Jun-2015 17:18:32
837,38,20.3,8,21.1,09-Jun-2015 17:18:33
838,38,20.3,8,21.1,09-Jun-2015 17:18:34
839,38,20.3,8,21.1,09-Jun-2015 17:18:35
840,38,20.3,8,21.1,09-Jun-2015 17:18:36
841,38,20.3,8,21.1,09-Jun-2015 17:18:37
842,38,20.3,8,21.1,09-Jun-2015 17:18:38
843,38,20.3,8,21.1,09-Jun-2015 17:18:39
844,38,20.3,8,20.9,09-Jun-2015 17:18:40
845,38,20.3,8,20.8,09-Jun-2015 17:18:41
846,38,20.3,8,20.8,09-Jun-2015 17:18:42
847,38,20.3,8,20.8,09-Jun-2015 17:18:43
848,38,20.3,8,20.8,09-Jun-2015 17:18:44
849,38,20.3,8,20.8,09-Jun-2015 17:18:45
850,37,20.3,8,20.8,09-Jun-2015 17:18:46
851,37,20.3,8,20.8,09-Jun-2015 17:18:47
852,37,20.3,8,20.8,09-Jun-2015 17:18:48
853,37,20.3,8,20.8,09-Jun-2015 17:18:49
854,37,20.3,8,20.8,09-Jun-2015 17:18:50
855,37,20.3,8,20.8,09-Jun-2015 17:18:51
856,37,20.3,8,20.8,09-Jun-2015 17:18:52
857,37,20.3,8,20.8,09-Jun-2015 17:18:53
858,37,20.3,8,20.8,09-Jun-2015 17:18:54
859,37,20.3,8,20.8,09-Jun-2015 17:18:55
860,37,20.3,8,20.8,09-Jun-2015 17:18:56
861,37,20.3,8,20.8,09-Jun-2015 17:18:57
862,37,20.3,8,20.8,09-Jun-2015 17:18:58
863,37,20.3,8,20.8,09-Jun-2015 17:18:59
864,37,20.3,8,20.8,09-Jun-2015 17:19:00
865,37,20.3,8,20.8,09-Jun-2015 17:19:01
866,37,20.3,8,20.8,09-Jun-2015 17:19:02
867,37,20.3,8,20.8,09-Jun-2015 17:19:03
868,37,20.3,8,20.8,09-Jun-2015 17:19:04
869,37,20.3,8,20.8,09-Jun-2015 17:19:05
870,37,20.3,8,20.8,09-Jun-2015 17:19:06
871,37,20.3,8,20.8,09-Jun-2015 17:19:07
872,37,20.3,8,20.8,09-Jun-2015 17:19:08
873,37,20.3,8,20.8,09-Jun-2015 17:19:09
874,37,20.3,8,20.8,09-Jun-2015 17:19:10
875,37,20.3,8,20.8,09-Jun-2015 17:19:11
876,37,20.3,8,20.8,09-Jun-2015 17:19:12
877,37,20.3,8,20.8,09-Jun-2015 17:19:13
878,37,20.3,8,20.8,09-Jun-2015 17:19:14
879,37,20.3,8,20.8,09-Jun-2015 17:19:15
880,37,20.3,8,20.8,09-Jun-2015 17:19:16
881,37,20.3,8,20.8,09-Jun-2015 17:19:17
882,37,20.3,8,20.8,09-Jun-2015 17:19:18
883,37,20.3,8,20.8,09-Jun-2015 17:19:19
884,37,20.3,8,20.8,09-Jun-2015 17:19:20
885,37,20.3,8,20.8,09-Jun-2015 17:19:21
886,37,20.3,8,20.8,09-Jun-2015 17:19:22
887,37,20.3,8,20.8,09-Jun-2015 17:19:23
888,37,20.3,8,20.8,09-Jun-2015 17:19:24
889,37,20.3,8,20.8,09-Jun-2015 17:19:25
890,37,20.3,8,20.8,09-Jun-2015 17:19:26
891,37,20.3,8,20.8,09-Jun-2015 17:19:28
892,37,20.3,8,20.8,09-Jun-2015 17:19:29
893,37,20.3,8,20.8,09-Jun-2015 17:19:30
894,37,20.3,8,20.8,09-Jun-2015 17:19:31
895,37,20.3,8,20.8,09-Jun-2015 17:19:32
896,37,20.3,8,20.8,09-Jun-2015 17:19:33
897,37,20.3,8,20.8,09-Jun-2015 17:19:34
898,37,20.3,8,20.8,09-Jun-2015 17:19:35
899,37,20.3,8,20.8,09-Jun-2015 17:19:36
900,37,20.3,8,20.8,09-Jun-2015 17:19:37
901,37,20.3,8,20.8,09-Jun-2015 17:19:38
902,37,20.3,8,20.8,09-Jun-2015 17:19:39
903,37,20.3,8,20.8,09-Jun-2015 17:19:40
904,37,20.3,8,20.8,09-Jun-2015 17:19:41
905,37,20.3,8,20.8,09-Jun-2015 17:19:42
906,37,20.3,8,20.8,09-Jun-2015 17:19:43
907,37,20.3,8,20.8,09-Jun-2015 17:19:44
908,37,20.3,8,20.8,09-Jun-2015 17:19:45
909,37,20.3,8,20.8,09-Jun-2015 17:19:46
910,37,20.3,8,20.8,09-Jun-2015 17:19:47
911,37,20.3,8,20.8,09-Jun-2015 17:19:48
912,37,20.3,8,20.8,09-Jun-2015 17:19:49
913,37,20.3,8,20.8,09-Jun-2015 17:19:50
914,37,20.3,8,20.8,09-Jun-2015 17:19:51
915,37,20.3,8,20.8,09-Jun-2015 17:19:52
916,37,20.3,8,20.8,09-Jun-2015 17:19:53
917,37,20.3,8,20.8,09-Jun-2015 17:19:54
918,37,20.3,8,20.8,09-Jun-2015 17:19:55
919,37,20.3,8,20.8,09-Jun-2015 17:19:56
920,37,20.3,8,20.8,09-Jun-2015 17:19:57
921,37,20.3,8,20.8,09-Jun-2015 17:19:58
922,38,20.3,8,20.8,09-Jun-2015 17:19:59
923,38,20.3,8,20.8,09-Jun-2015 17:20:00
924,38,20.3,8,20.8,09-Jun-2015 17:20:01
925,38,20.3,8,20.8,09-Jun-2015 17:20:02
926,38,20.3,8,20.8,09-Jun-2015 17:20:03
927,38,20.3,8,20.8,09-Jun-2015 17:20:04
928,38,20.3,8,20.8,09-Jun-2015 17:20:05
929,38,20.3,8,20.8,09-Jun-2015 17:20:06
930,38,20.3,8,20.8,09-Jun-2015 17:20:07
931,38,20.3,8,20.8,09-Jun-2015 17:20:08
932,38,20.3,8,20.8,09-Jun-2015 17:20:09
933,38,20.3,8,20.8,09-Jun-2015 17:20:10
934,38,20.3,8,20.8,09-Jun-2015 17:20:11
935,38,20.3,8,20.8,09-Jun-2015 17:20:12
