Sample,Loop_L,ambient_L,Loop_R,ambient_R,datetime
449,5537,23.1,5537,23.1,01-Jul-2015 16:00:21
450,5537,23.1,5537,23.1,01-Jul-2015 16:00:22
451,5537,23.1,5537,23.1,01-Jul-2015 16:00:23
452,5537,23.1,5537,23.1,01-Jul-2015 16:00:24
453,5537,23.1,5537,23.1,01-Jul-2015 16:00:25
454,5537,23.1,5537,23.1,01-Jul-2015 16:00:26
455,5537,23.1,5537,23.1,01-Jul-2015 16:00:27
456,5537,23.1,5537,23.1,01-Jul-2015 16:00:28
457,5537,23.1,5537,23.1,01-Jul-2015 16:00:29
458,5537,23.1,5537,23.1,01-Jul-2015 16:00:30
459,5537,23.1,5537,23.1,01-Jul-2015 16:00:31
460,5537,23.1,5537,23.1,01-Jul-2015 16:00:32
461,5537,23.1,5537,23.1,01-Jul-2015 16:00:33
462,5537,23.1,5537,23.1,01-Jul-2015 16:00:34
463,5537,23.1,5537,23.1,01-Jul-2015 16:00:35
464,5537,23.1,5537,23.1,01-Jul-2015 16:00:36
465,5537,23.1,5537,23.1,01-Jul-2015 16:00:37
466,5537,23.1,5537,23.1,01-Jul-2015 16:00:38
467,5537,23.1,5537,23.1,01-Jul-2015 16:00:39
468,5537,23.1,5537,23.1,01-Jul-2015 16:00:40
469,5537,23.1,5537,23.1,01-Jul-2015 16:00:41
470,5537,23.1,5537,23.1,01-Jul-2015 16:00:42
471,5537,23.1,5537,23.1,01-Jul-2015 16:00:43
472,5537,23.1,5537,23.1,01-Jul-2015 16:00:44
473,5537,23.1,5537,23.1,01-Jul-2015 16:00:45
474,5537,23.1,5537,23.1,01-Jul-2015 16:00:46
475,5537,23.1,5537,23.1,01-Jul-2015 16:00:47
476,5537,23.1,5537,23.1,01-Jul-2015 16:00:48
477,5537,23.1,5537,23.1,01-Jul-2015 16:00:49
478,5537,23.1,5537,23.1,01-Jul-2015 16:00:50
479,5537,23.1,5537,23.1,01-Jul-2015 16:00:51
480,5537,23.1,5537,23.1,01-Jul-2015 16:00:52
481,5537,23.1,5537,23.1,01-Jul-2015 16:00:53
482,5537,23.1,5537,23.1,01-Jul-2015 16:00:54
483,5537,23.1,5537,23.1,01-Jul-2015 16:00:55
484,5537,23.1,5537,23.1,01-Jul-2015 16:00:56
485,5537,23.1,5537,23.1,01-Jul-2015 16:00:57
486,5537,23.1,5537,23.1,01-Jul-2015 16:00:58
487,5537,23.1,5537,23.1,01-Jul-2015 16:00:59
488,5537,23.1,5537,23.1,01-Jul-2015 16:01:00
489,5537,23.1,5537,23.1,01-Jul-2015 16:01:01
490,5537,23.1,5537,23.1,01-Jul-2015 16:01:02
491,5537,23.1,5537,23.1,01-Jul-2015 16:01:03
492,5537,23.1,5537,23.1,01-Jul-2015 16:01:04
493,5537,23.1,5537,23.1,01-Jul-2015 16:01:05
494,5537,23.1,5537,23.1,01-Jul-2015 16:01:06
495,5537,23.1,5537,23.1,01-Jul-2015 16:01:07
496,5537,23.1,5537,23.1,01-Jul-2015 16:01:08
497,5537,23.1,5537,23.1,01-Jul-2015 16:01:09
498,5537,23.1,5537,23.1,01-Jul-2015 16:01:10
499,5537,23.1,5537,23.1,01-Jul-2015 16:01:11
500,5537,23.1,5537,23.1,01-Jul-2015 16:01:12
501,5537,23.1,5537,23.1,01-Jul-2015 16:01:13
502,5537,23.1,5537,23.1,01-Jul-2015 16:01:14
503,1371,23.1,5537,23.1,01-Jul-2015 16:01:15
504,1371,23.1,5537,23.1,01-Jul-2015 16:01:16
505,907,23.1,5537,23.1,01-Jul-2015 16:01:17
506,529,23.1,5537,23.1,01-Jul-2015 16:01:18
507,5537,23.1,5537,23.1,01-Jul-2015 16:01:20
508,5537,23.1,5537,23.1,01-Jul-2015 16:01:21
509,5537,23.1,5537,23.1,01-Jul-2015 16:01:22
510,5537,23.1,5537,23.1,01-Jul-2015 16:01:23
511,5537,23.1,5537,23.1,01-Jul-2015 16:01:24
512,5537,23.1,5537,23.1,01-Jul-2015 16:01:25
513,5537,23.1,5537,23.1,01-Jul-2015 16:01:26
514,5537,23.1,5537,23.1,01-Jul-2015 16:01:27
515,5537,23.1,5537,23.1,01-Jul-2015 16:01:28
516,5537,23.1,5537,23.1,01-Jul-2015 16:01:29
517,5537,23.1,5537,23.1,01-Jul-2015 16:01:30
518,5537,23.1,5537,23.1,01-Jul-2015 16:01:31
519,5537,23.1,5537,23.1,01-Jul-2015 16:01:32
520,5537,23.1,5537,23.1,01-Jul-2015 16:01:33
521,5537,23.1,5537,23.1,01-Jul-2015 16:01:34
522,5537,23.1,5537,23.1,01-Jul-2015 16:01:35
523,5537,23.1,5537,23.1,01-Jul-2015 16:01:36
524,5537,23.1,5537,23.1,01-Jul-2015 16:01:37
525,5537,23.1,5537,23.1,01-Jul-2015 16:01:38
526,5537,23.1,5537,23.1,01-Jul-2015 16:01:39
527,5537,23.1,5537,23.1,01-Jul-2015 16:01:40
528,5537,23.1,5537,23.1,01-Jul-2015 16:01:41
529,5537,23.1,5537,23.1,01-Jul-2015 16:01:42
530,5537,23.1,5537,23.1,01-Jul-2015 16:01:43
531,5537,23.1,5537,23.1,01-Jul-2015 16:01:44
532,5537,23.1,5537,23.1,01-Jul-2015 16:01:45
533,5537,23.1,5537,23.1,01-Jul-2015 16:01:46
534,1322,23.1,5537,23.1,01-Jul-2015 16:01:47
535,1322,23.1,5537,23.1,01-Jul-2015 16:01:48
536,861,23.1,5537,23.1,01-Jul-2015 16:01:49
537,487,23.1,5537,23.1,01-Jul-2015 16:01:50
538,487,23.1,5537,23.1,01-Jul-2015 16:01:51
539,5537,23.1,5537,23.1,01-Jul-2015 16:01:52
540,5537,23.1,5537,23.1,01-Jul-2015 16:01:53
541,5537,23.1,5537,23.1,01-Jul-2015 16:01:54
542,5537,23.1,5537,23.1,01-Jul-2015 16:01:55
543,5537,23.1,5537,23.1,01-Jul-2015 16:01:56
544,5537,23.1,5537,23.1,01-Jul-2015 16:01:57
545,5537,23.1,5537,23.1,01-Jul-2015 16:01:58
546,5537,23.1,5537,23.1,01-Jul-2015 16:01:59
547,5537,23.1,5537,23.1,01-Jul-2015 16:02:00
548,5537,23.1,5537,23.1,01-Jul-2015 16:02:01
549,5537,23.1,5537,23.1,01-Jul-2015 16:02:02
550,5537,23.1,5537,23.1,01-Jul-2015 16:02:03
551,5537,23.1,5537,23.1,01-Jul-2015 16:02:04
552,5537,23.1,5537,23.1,01-Jul-2015 16:02:05
553,5537,23.1,5537,23.1,01-Jul-2015 16:02:06
554,5537,23.1,5537,23.1,01-Jul-2015 16:02:07
555,-17,23.1,5537,23.1,01-Jul-2015 16:02:08
556,1165,23.1,5537,23.1,01-Jul-2015 16:02:09
557,1165,23.1,5537,23.1,01-Jul-2015 16:02:10
558,740,23.1,5537,23.1,01-Jul-2015 16:02:11
559,5537,23.1,5537,23.1,01-Jul-2015 16:02:12
560,5537,23.1,5537,23.1,01-Jul-2015 16:02:13
561,5537,23.1,5537,23.1,01-Jul-2015 16:02:14
562,5537,23.1,5537,23.1,01-Jul-2015 16:02:15
563,5537,23.1,5537,23.1,01-Jul-2015 16:02:16
564,5537,23.1,5537,23.1,01-Jul-2015 16:02:17
565,5537,23.1,5537,23.1,01-Jul-2015 16:02:18
566,5537,23.1,5537,23.1,01-Jul-2015 16:02:19
567,5537,23.1,5537,23.1,01-Jul-2015 16:02:20
568,5537,23.1,5537,23.1,01-Jul-2015 16:02:21
569,5537,23.1,5537,23.1,01-Jul-2015 16:02:22
570,5537,23.1,5537,23.1,01-Jul-2015 16:02:23
571,5537,23.1,5537,23.1,01-Jul-2015 16:02:24
572,5537,23.1,5537,23.1,01-Jul-2015 16:02:25
573,5537,23.1,5537,23.1,01-Jul-2015 16:02:26
574,5537,23.1,5537,23.1,01-Jul-2015 16:02:27
575,5537,23.1,5537,23.1,01-Jul-2015 16:02:28
576,5537,23.1,5537,23.1,01-Jul-2015 16:02:29
577,5537,23.1,5537,23.1,01-Jul-2015 16:02:30
578,5537,23.1,5537,23.1,01-Jul-2015 16:02:32
579,5537,23.1,5537,23.1,01-Jul-2015 16:02:33
580,5537,23.1,5537,23.1,01-Jul-2015 16:02:34
581,5537,23.1,5537,23.1,01-Jul-2015 16:02:35
582,5537,23.1,5537,23.1,01-Jul-2015 16:02:36
583,5537,23.1,5537,23.1,01-Jul-2015 16:02:37
584,5537,23.1,5537,23.1,01-Jul-2015 16:02:38
585,5537,23.1,5537,23.1,01-Jul-2015 16:02:39
586,5537,23.1,5537,23.1,01-Jul-2015 16:02:40
587,5537,23.1,5537,23.1,01-Jul-2015 16:02:41
588,5537,23.1,5537,23.1,01-Jul-2015 16:02:42
589,5537,23.1,5537,23.1,01-Jul-2015 16:02:43
590,5537,23.1,5537,23.1,01-Jul-2015 16:02:44
591,5537,23.1,5537,23.1,01-Jul-2015 16:02:45
592,5537,23.1,5537,23.1,01-Jul-2015 16:02:46
593,5537,23.1,5537,23.1,01-Jul-2015 16:02:47
594,5537,23.1,5537,23.1,01-Jul-2015 16:02:48
595,5537,23.1,5537,23.1,01-Jul-2015 16:02:49
596,5537,23.1,5537,23.1,01-Jul-2015 16:02:50
597,5537,23.1,5537,23.1,01-Jul-2015 16:02:51
598,5537,23.1,5537,23.1,01-Jul-2015 16:02:52
599,5537,23.1,5537,23.1,01-Jul-2015 16:02:53
600,5537,23.1,5537,23.1,01-Jul-2015 16:02:54
601,5537,23.1,5537,23.1,01-Jul-2015 16:02:55
602,5537,23.1,5537,23.1,01-Jul-2015 16:02:56
603,5537,23.1,5537,23.1,01-Jul-2015 16:02:57
604,5537,23.1,5537,23.1,01-Jul-2015 16:02:58
605,5537,23.1,5537,23.1,01-Jul-2015 16:02:59
606,5537,23.1,5537,23.1,01-Jul-2015 16:03:00
607,5537,23.1,5537,23.1,01-Jul-2015 16:03:01
608,5537,23.1,5537,23.1,01-Jul-2015 16:03:02
609,5537,23.1,5537,23.1,01-Jul-2015 16:03:03
610,5537,23.1,5537,23.1,01-Jul-2015 16:03:04
611,5537,23.1,5537,23.1,01-Jul-2015 16:03:05
612,5537,23.1,5537,23.1,01-Jul-2015 16:03:06
613,5537,23.1,5537,23.1,01-Jul-2015 16:03:07
614,5537,23.1,5537,23.1,01-Jul-2015 16:03:08
615,5537,23.1,5537,23.1,01-Jul-2015 16:03:09
616,5537,23.1,5537,23.1,01-Jul-2015 16:03:10
617,5537,23.1,5537,23.1,01-Jul-2015 16:03:11
618,5537,23.1,5537,23.1,01-Jul-2015 16:03:12
619,5537,23.1,5537,23.1,01-Jul-2015 16:03:13
620,5537,23.1,5537,23.1,01-Jul-2015 16:03:14
621,5537,23.1,5537,23.1,01-Jul-2015 16:03:15
622,5537,23.1,5537,23.1,01-Jul-2015 16:03:16
623,5537,23.1,5537,23.1,01-Jul-2015 16:03:17
624,5537,23.1,5537,23.1,01-Jul-2015 16:03:18
625,1369,23.1,5537,23.1,01-Jul-2015 16:03:19
626,1369,23.1,5537,23.1,01-Jul-2015 16:03:20
627,1370,23.1,5537,23.1,01-Jul-2015 16:03:21
628,23,23.1,5537,23.1,01-Jul-2015 16:03:22
629,23,23.1,5537,23.1,01-Jul-2015 16:03:23
630,23,23.1,5537,23.1,01-Jul-2015 16:03:24
631,23,23.1,5537,23.1,01-Jul-2015 16:03:25
632,23,23.1,5537,23.1,01-Jul-2015 16:03:26
633,23,23.1,5537,23.1,01-Jul-2015 16:03:27
634,1334,23.1,5537,23.1,01-Jul-2015 16:03:28
635,877,23.1,5537,23.1,01-Jul-2015 16:03:29
636,504,23.1,5537,23.1,01-Jul-2015 16:03:30
637,504,23.1,5537,23.1,01-Jul-2015 16:03:31
638,5537,23.1,5537,23.1,01-Jul-2015 16:03:32
639,5537,23.1,5537,23.1,01-Jul-2015 16:03:33
640,5537,23.1,5537,23.1,01-Jul-2015 16:03:34
641,5537,23.1,5537,23.1,01-Jul-2015 16:03:35
642,5537,23.1,5537,23.1,01-Jul-2015 16:03:36
643,5537,23.1,5537,23.1,01-Jul-2015 16:03:37
644,5537,23.1,5537,23.1,01-Jul-2015 16:03:38
645,5537,23.1,5537,23.1,01-Jul-2015 16:03:39
646,5537,23.1,5537,23.1,01-Jul-2015 16:03:40
647,5537,23.1,5537,23.1,01-Jul-2015 16:03:41
648,5537,23.1,5537,23.1,01-Jul-2015 16:03:42
649,5537,23.1,5537,23.1,01-Jul-2015 16:03:43
650,5537,23.1,5537,23.1,01-Jul-2015 16:03:45
651,5537,23.1,5537,23.1,01-Jul-2015 16:03:46
652,5537,23.1,5537,23.1,01-Jul-2015 16:03:47
653,5537,23.1,5537,23.1,01-Jul-2015 16:03:48
654,5537,23.1,5537,23.1,01-Jul-2015 16:03:49
655,5537,23.1,5537,23.1,01-Jul-2015 16:03:50
656,5537,23.1,5537,23.1,01-Jul-2015 16:03:51
657,5537,23.1,5537,23.1,01-Jul-2015 16:03:52
658,5537,23.1,5537,23.1,01-Jul-2015 16:03:53
659,5537,23.1,5537,23.1,01-Jul-2015 16:03:54
660,5537,23.1,5537,23.1,01-Jul-2015 16:03:55
661,5537,23.1,5537,23.1,01-Jul-2015 16:03:56
662,5537,23.1,5537,23.1,01-Jul-2015 16:03:57
663,5537,23.1,5537,23.1,01-Jul-2015 16:03:58
664,5537,23.1,5537,23.1,01-Jul-2015 16:03:59
665,5537,23.1,5537,23.1,01-Jul-2015 16:04:00
666,5537,23.1,5537,23.1,01-Jul-2015 16:04:01
667,5537,23.1,5537,23.1,01-Jul-2015 16:04:02
668,5537,23.1,5537,23.1,01-Jul-2015 16:04:03
669,5537,23.1,5537,23.1,01-Jul-2015 16:04:04
670,5537,23.1,5537,23.1,01-Jul-2015 16:04:05
671,5537,23.1,5537,23.1,01-Jul-2015 16:04:06
672,5537,23.1,5537,23.1,01-Jul-2015 16:04:07
673,5537,23.1,5537,23.1,01-Jul-2015 16:04:08
674,5537,23.1,5537,23.1,01-Jul-2015 16:04:09
675,5537,23.1,5537,23.1,01-Jul-2015 16:04:10
676,5537,23.1,5537,23.1,01-Jul-2015 16:04:11
677,5537,23.1,5537,23.1,01-Jul-2015 16:04:12
678,5537,23.1,5537,23.1,01-Jul-2015 16:04:13
679,5537,23.1,5537,23.1,01-Jul-2015 16:04:14
680,5537,23.1,5537,23.1,01-Jul-2015 16:04:15
681,5537,23.1,5537,23.1,01-Jul-2015 16:04:16
682,5537,23.1,5537,23.1,01-Jul-2015 16:04:17
683,5537,23.1,5537,23.1,01-Jul-2015 16:04:18
684,5537,23.1,5537,23.1,01-Jul-2015 16:04:19
685,5537,23.1,5537,23.1,01-Jul-2015 16:04:20
686,5537,23.1,5537,23.1,01-Jul-2015 16:04:21
687,5537,23.1,5537,23.1,01-Jul-2015 16:04:22
688,5537,23.1,5537,23.1,01-Jul-2015 16:04:23
689,5537,23.1,5537,23.1,01-Jul-2015 16:04:24
690,5537,23.1,5537,23.1,01-Jul-2015 16:04:25
691,5537,23.1,5537,23.1,01-Jul-2015 16:04:26
692,5537,23.1,5537,23.1,01-Jul-2015 16:04:27
693,5537,23.1,5537,23.1,01-Jul-2015 16:04:28
694,5537,23.1,5537,23.1,01-Jul-2015 16:04:29
695,5537,23.1,5537,23.1,01-Jul-2015 16:04:30
696,5537,23.1,5537,23.1,01-Jul-2015 16:04:31
697,5537,23.1,5537,23.1,01-Jul-2015 16:04:32
698,5537,23.1,5537,23.1,01-Jul-2015 16:04:33
699,5537,23.1,5537,23.1,01-Jul-2015 16:04:34
700,5537,23.1,5537,23.1,01-Jul-2015 16:04:35
701,5537,23.1,5537,23.1,01-Jul-2015 16:04:36
702,5537,23.1,5537,23.1,01-Jul-2015 16:04:37
703,5537,23.1,5537,23.1,01-Jul-2015 16:04:38
704,5537,23.1,5537,23.1,01-Jul-2015 16:04:39
705,5537,23.1,5537,23.1,01-Jul-2015 16:04:40
706,5537,23.1,5537,23.1,01-Jul-2015 16:04:41
707,5537,23.1,5537,23.1,01-Jul-2015 16:04:42
708,5537,23.1,5537,23.1,01-Jul-2015 16:04:43
709,5537,23.1,5537,23.1,01-Jul-2015 16:04:44
710,5537,23.1,5537,23.1,01-Jul-2015 16:04:45
711,5537,23.1,5537,23.1,01-Jul-2015 16:04:46
712,5537,23.1,5537,23.1,01-Jul-2015 16:04:47
713,5537,23.1,5537,23.1,01-Jul-2015 16:04:48
714,5537,23.1,5537,23.1,01-Jul-2015 16:04:49
715,5537,23.1,5537,23.1,01-Jul-2015 16:04:50
716,5537,23.1,5537,23.1,01-Jul-2015 16:04:51
717,5537,23.1,5537,23.1,01-Jul-2015 16:04:52
718,5537,23.1,5537,23.1,01-Jul-2015 16:04:53
719,5537,23.1,5537,23.1,01-Jul-2015 16:04:54
720,5537,23.1,5537,23.1,01-Jul-2015 16:04:55
721,5537,23.1,5537,23.1,01-Jul-2015 16:04:57
722,5537,23.1,5537,23.1,01-Jul-2015 16:04:58
723,5537,23.1,5537,23.1,01-Jul-2015 16:04:59
724,5537,23.1,5537,23.1,01-Jul-2015 16:05:00
725,5537,23.1,5537,23.1,01-Jul-2015 16:05:01
726,5537,23.1,5537,23.1,01-Jul-2015 16:05:02
727,5537,23.1,5537,23.1,01-Jul-2015 16:05:03
728,5537,23.1,5537,23.1,01-Jul-2015 16:05:04
729,5537,23.1,5537,23.1,01-Jul-2015 16:05:05
730,5537,23.1,5537,23.1,01-Jul-2015 16:05:06
731,5537,23.1,5537,23.1,01-Jul-2015 16:05:07
732,5537,23.1,5537,23.1,01-Jul-2015 16:05:08
733,5537,23.1,5537,23.1,01-Jul-2015 16:05:09
734,5537,23.1,5537,23.1,01-Jul-2015 16:05:10
735,5537,23.1,5537,23.1,01-Jul-2015 16:05:11
736,5537,23.1,5537,23.1,01-Jul-2015 16:05:12
737,5537,23.1,5537,23.1,01-Jul-2015 16:05:13
738,5537,23.1,5537,23.1,01-Jul-2015 16:05:14
739,5537,23.1,5537,23.1,01-Jul-2015 16:05:15
740,5537,23.1,5537,23.1,01-Jul-2015 16:05:16
741,5537,23.1,5537,23.1,01-Jul-2015 16:05:17
742,5537,23.1,5537,23.1,01-Jul-2015 16:05:18
743,5537,23.1,5537,23.1,01-Jul-2015 16:05:19
744,5537,23.1,5537,23.1,01-Jul-2015 16:05:20
745,5537,23.1,5537,23.1,01-Jul-2015 16:05:21
746,5537,23.1,5537,23.1,01-Jul-2015 16:05:22
747,5537,23.1,5537,23.1,01-Jul-2015 16:05:23
748,5537,23.1,5537,23.1,01-Jul-2015 16:05:24
749,5537,23.1,5537,23.1,01-Jul-2015 16:05:25
750,5537,23.1,5537,23.1,01-Jul-2015 16:05:26
751,5537,23.1,5537,23.1,01-Jul-2015 16:05:27
752,5537,23.1,5537,23.1,01-Jul-2015 16:05:28
753,5537,23.1,5537,23.1,01-Jul-2015 16:05:29
754,5537,23.1,5537,23.1,01-Jul-2015 16:05:30
755,5537,23.1,5537,23.1,01-Jul-2015 16:05:31
756,5537,23.1,5537,23.1,01-Jul-2015 16:05:32
757,5537,23.1,5537,23.1,01-Jul-2015 16:05:33
758,5537,23.1,5537,23.1,01-Jul-2015 16:05:34
759,5537,23.1,5537,23.1,01-Jul-2015 16:05:35
760,5537,23.1,5537,23.1,01-Jul-2015 16:05:36
761,5537,23.1,5537,23.1,01-Jul-2015 16:05:37
762,5537,23.1,5537,23.1,01-Jul-2015 16:05:38
763,5537,23.1,5537,23.1,01-Jul-2015 16:05:39
764,5537,23.1,5537,23.1,01-Jul-2015 16:05:40
765,5537,23.1,5537,23.1,01-Jul-2015 16:05:41
766,5537,23.1,5537,23.1,01-Jul-2015 16:05:42
767,5537,23.1,5537,23.1,01-Jul-2015 16:05:43
768,5537,23.1,5537,23.1,01-Jul-2015 16:05:44
769,5537,23.1,5537,23.1,01-Jul-2015 16:05:45
770,5537,23.1,5537,23.1,01-Jul-2015 16:05:46
771,5537,23.1,5537,23.1,01-Jul-2015 16:05:47
772,5537,23.1,5537,23.1,01-Jul-2015 16:05:48
773,5537,23.1,5537,23.1,01-Jul-2015 16:05:49
774,5537,23.1,5537,23.1,01-Jul-2015 16:05:50
775,5537,23.1,5537,23.1,01-Jul-2015 16:05:51
776,5537,23.1,5537,23.1,01-Jul-2015 16:05:52
777,5537,23.1,5537,23.1,01-Jul-2015 16:05:53
778,5537,23.1,5537,23.1,01-Jul-2015 16:05:54
779,5537,23.1,5537,23.1,01-Jul-2015 16:05:55
780,5537,23.1,5537,23.1,01-Jul-2015 16:05:56
781,5537,23.1,5537,23.1,01-Jul-2015 16:05:57
782,5537,23.1,5537,23.1,01-Jul-2015 16:05:58
783,5537,23.1,5537,23.1,01-Jul-2015 16:05:59
784,5537,23.1,5537,23.1,01-Jul-2015 16:06:00
785,5537,23.1,5537,23.1,01-Jul-2015 16:06:01
786,5537,23.1,5537,23.1,01-Jul-2015 16:06:02
787,5537,23.1,5537,23.1,01-Jul-2015 16:06:03
788,5537,23.1,5537,23.1,01-Jul-2015 16:06:04
789,5537,23.1,5537,23.1,01-Jul-2015 16:06:05
790,5537,23.1,5537,23.1,01-Jul-2015 16:06:06
791,5537,23.1,5537,23.1,01-Jul-2015 16:06:07
792,5537,23.1,5537,23.1,01-Jul-2015 16:06:08
793,5537,23.1,5537,23.1,01-Jul-2015 16:06:10
794,5537,23.1,5537,23.1,01-Jul-2015 16:06:11
795,5537,23.1,5537,23.1,01-Jul-2015 16:06:12
796,5537,23.1,5537,23.1,01-Jul-2015 16:06:13
797,5537,23.1,5537,23.1,01-Jul-2015 16:06:14
798,5537,23.1,5537,23.1,01-Jul-2015 16:06:15
799,5537,23.1,5537,23.1,01-Jul-2015 16:06:16
800,5537,23.1,5537,23.1,01-Jul-2015 16:06:17
801,5537,23.1,5537,23.1,01-Jul-2015 16:06:18
802,5537,23.1,5537,23.1,01-Jul-2015 16:06:19
803,5537,23.1,5537,23.1,01-Jul-2015 16:06:20
804,5537,23.1,5537,23.1,01-Jul-2015 16:06:21
805,5537,23.1,5537,23.1,01-Jul-2015 16:06:22
806,5537,23.1,5537,23.1,01-Jul-2015 16:06:23
807,5537,23.1,5537,23.1,01-Jul-2015 16:06:24
808,5537,23.1,5537,23.1,01-Jul-2015 16:06:25
809,5537,23.1,5537,23.1,01-Jul-2015 16:06:26
810,5537,23.1,5537,23.1,01-Jul-2015 16:06:27
811,5537,23.1,5537,23.1,01-Jul-2015 16:06:28
812,5537,23.1,5537,23.1,01-Jul-2015 16:06:29
813,5537,23.1,5537,23.1,01-Jul-2015 16:06:30
814,5537,23.1,5537,23.1,01-Jul-2015 16:06:31
815,5537,23.1,5537,23.1,01-Jul-2015 16:06:32
816,5537,23.1,5537,23.1,01-Jul-2015 16:06:33
817,5537,23.1,5537,23.1,01-Jul-2015 16:06:34
818,5537,23.1,5537,23.1,01-Jul-2015 16:06:35
819,5537,23.1,5537,23.1,01-Jul-2015 16:06:36
820,5537,23.1,5537,23.1,01-Jul-2015 16:06:37
821,5537,23.1,5537,23.1,01-Jul-2015 16:06:38
822,5537,23.1,5537,23.1,01-Jul-2015 16:06:39
823,5537,23.1,5537,23.1,01-Jul-2015 16:06:40
824,5537,23.1,5537,23.1,01-Jul-2015 16:06:41
825,5537,23.1,5537,23.1,01-Jul-2015 16:06:42
826,5537,23.1,5537,23.1,01-Jul-2015 16:06:43
827,5537,23.1,5537,23.1,01-Jul-2015 16:06:44
828,5537,23.1,5537,23.1,01-Jul-2015 16:06:45
829,5537,23.1,5537,23.1,01-Jul-2015 16:06:46
830,5537,23.1,5537,23.1,01-Jul-2015 16:06:47
831,5537,23.1,5537,23.1,01-Jul-2015 16:06:48
832,5537,23.1,5537,23.1,01-Jul-2015 16:06:49
833,5537,23.1,5537,23.1,01-Jul-2015 16:06:50
834,5537,23.1,5537,23.1,01-Jul-2015 16:06:51
835,5537,23.1,5537,23.1,01-Jul-2015 16:06:52
836,5537,23.1,5537,23.1,01-Jul-2015 16:06:53
837,5537,23.1,5537,23.1,01-Jul-2015 16:06:54
838,5537,23.1,5537,23.1,01-Jul-2015 16:06:55
839,5537,23.1,5537,23.1,01-Jul-2015 16:06:56
840,5537,23.2,5537,23.1,01-Jul-2015 16:06:57
841,5537,23.2,5537,23.1,01-Jul-2015 16:06:58
842,5537,23.2,5537,23.1,01-Jul-2015 16:06:59
843,5537,23.2,5537,23.1,01-Jul-2015 16:07:00
844,5537,23.3,5537,23.1,01-Jul-2015 16:07:01
845,5537,23.3,5537,23.1,01-Jul-2015 16:07:02
846,5537,23.3,5537,23.1,01-Jul-2015 16:07:03
847,5537,23.3,5537,23.1,01-Jul-2015 16:07:04
848,5537,23.3,5537,23.1,01-Jul-2015 16:07:05
849,5537,23.3,5537,23.1,01-Jul-2015 16:07:06
850,5537,23.3,5537,23.1,01-Jul-2015 16:07:07
851,5537,23.3,5537,23.1,01-Jul-2015 16:07:08
852,5537,23.3,5537,23.1,01-Jul-2015 16:07:09
853,5537,23.3,5537,23.1,01-Jul-2015 16:07:10
854,5537,23.3,5537,23.1,01-Jul-2015 16:07:11
855,5537,23.3,5537,23.1,01-Jul-2015 16:07:12
856,5537,23.3,5537,23.1,01-Jul-2015 16:07:13
857,5537,23.3,5537,23.1,01-Jul-2015 16:07:14
858,5537,23.3,5537,23.1,01-Jul-2015 16:07:15
859,5537,23.3,5537,23.1,01-Jul-2015 16:07:16
860,5537,23.3,5537,23.1,01-Jul-2015 16:07:17
861,5537,23.3,5537,23.1,01-Jul-2015 16:07:18
862,5537,23.3,5537,23.1,01-Jul-2015 16:07:19
863,5537,23.3,5537,23.1,01-Jul-2015 16:07:20
864,5537,23.3,5537,23.1,01-Jul-2015 16:07:22
865,5537,23.3,5537,23.1,01-Jul-2015 16:07:23
866,5537,23.3,5537,23.1,01-Jul-2015 16:07:24
867,5537,23.3,5537,23.1,01-Jul-2015 16:07:25
868,5537,23.3,5537,23.1,01-Jul-2015 16:07:26
869,5537,23.3,5537,23.1,01-Jul-2015 16:07:27
870,5537,23.3,5537,23.1,01-Jul-2015 16:07:28
871,5537,23.3,5537,23.1,01-Jul-2015 16:07:29
872,5537,23.3,5537,23.1,01-Jul-2015 16:07:30
873,5537,23.3,5537,23.1,01-Jul-2015 16:07:31
874,5537,23.3,5537,23.1,01-Jul-2015 16:07:32
875,5537,23.3,5537,23.1,01-Jul-2015 16:07:33
876,5537,23.3,5537,23.1,01-Jul-2015 16:07:34
877,5537,23.3,5537,23.1,01-Jul-2015 16:07:35
878,5537,23.3,5537,23.1,01-Jul-2015 16:07:36
879,5537,23.3,5537,23.1,01-Jul-2015 16:07:37
880,5537,23.3,5537,23.1,01-Jul-2015 16:07:38
881,5537,23.3,5537,23.1,01-Jul-2015 16:07:39
882,5537,23.3,5537,23.1,01-Jul-2015 16:07:40
883,5537,23.3,5537,23.1,01-Jul-2015 16:07:41
884,5537,23.3,5537,23.1,01-Jul-2015 16:07:42
885,5537,23.3,5537,23.1,01-Jul-2015 16:07:43
886,5537,23.3,5537,23.1,01-Jul-2015 16:07:44
887,5537,23.3,5537,23.1,01-Jul-2015 16:07:45
888,5537,23.3,5537,23.1,01-Jul-2015 16:07:46
889,5537,23.3,5537,23.1,01-Jul-2015 16:07:47
890,5537,23.3,5537,23.1,01-Jul-2015 16:07:48
891,5537,23.3,5537,23.1,01-Jul-2015 16:07:49
892,5537,23.3,5537,23.1,01-Jul-2015 16:07:50
893,5537,23.3,5537,23.1,01-Jul-2015 16:07:51
894,26,23.3,5537,23.1,01-Jul-2015 16:07:52
895,26,23.3,5537,23.1,01-Jul-2015 16:07:53
896,26,23.3,5537,23.1,01-Jul-2015 16:07:54
897,26,23.3,5537,23.1,01-Jul-2015 16:07:55
898,26,23.3,5537,23.1,01-Jul-2015 16:07:56
899,26,23.3,5537,23.1,01-Jul-2015 16:07:57
