Sample,Loop_L,ambient_L,Loop_R,ambient_R,datetime
446,5537,19.5,5537,19.5,10-Jun-2015 08:16:02
447,5537,19.5,5537,19.5,10-Jun-2015 08:16:03
448,5537,19.5,5537,19.5,10-Jun-2015 08:16:04
449,5537,19.5,5537,19.5,10-Jun-2015 08:16:05
450,5537,19.5,5537,19.5,10-Jun-2015 08:16:06
451,5537,19.5,5537,19.5,10-Jun-2015 08:16:07
452,5537,19.5,5537,19.5,10-Jun-2015 08:16:08
453,5537,19.5,5537,19.5,10-Jun-2015 08:16:09
454,5537,19.5,5537,19.5,10-Jun-2015 08:16:10
455,5537,19.5,5537,19.5,10-Jun-2015 08:16:11
456,5537,19.5,5537,19.5,10-Jun-2015 08:16:12
457,5537,19.5,5537,19.5,10-Jun-2015 08:16:13
458,5537,19.5,5537,19.5,10-Jun-2015 08:16:14
459,5537,19.5,5537,19.5,10-Jun-2015 08:16:15
460,5537,19.5,5537,19.5,10-Jun-2015 08:16:16
461,5537,19.5,5537,19.5,10-Jun-2015 08:16:17
462,5537,19.5,5537,19.5,10-Jun-2015 08:16:18
463,5537,19.5,5537,19.5,10-Jun-2015 08:16:19
464,5537,19.5,5537,19.5,10-Jun-2015 08:16:20
465,5537,19.5,5537,19.5,10-Jun-2015 08:16:21
466,5537,19.5,5537,19.5,10-Jun-2015 08:16:22
467,5537,19.5,5537,19.5,10-Jun-2015 08:16:23
468,5537,19.5,5537,19.5,10-Jun-2015 08:16:24
469,5537,19.5,5537,19.5,10-Jun-2015 08:16:25
470,5537,19.5,5537,19.5,10-Jun-2015 08:16:26
471,5537,19.5,5537,19.5,10-Jun-2015 08:16:27
472,5537,19.5,5537,19.5,10-Jun-2015 08:16:28
473,5537,19.5,5537,19.5,10-Jun-2015 08:16:30
474,5537,19.5,5537,19.5,10-Jun-2015 08:16:31
475,5537,19.5,5537,19.5,10-Jun-2015 08:16:32
476,5537,19.5,5537,19.5,10-Jun-2015 08:16:33
477,5537,19.5,5537,19.5,10-Jun-2015 08:16:34
478,5537,19.5,5537,19.5,10-Jun-2015 08:16:35
479,5537,19.5,5537,19.5,10-Jun-2015 08:16:36
480,5537,19.5,5537,19.5,10-Jun-2015 08:16:37
481,5537,19.5,5537,19.5,10-Jun-2015 08:16:38
482,5537,19.5,5537,19.5,10-Jun-2015 08:16:39
483,5537,19.5,5537,19.5,10-Jun-2015 08:16:40
484,5537,19.5,5537,19.5,10-Jun-2015 08:16:41
485,5537,19.5,5537,19.5,10-Jun-2015 08:16:42
486,5537,19.5,5537,19.5,10-Jun-2015 08:16:43
487,5537,19.5,5537,19.5,10-Jun-2015 08:16:44
488,5537,19.5,5537,19.5,10-Jun-2015 08:16:45
489,5537,19.5,5537,19.5,10-Jun-2015 08:16:46
490,5537,19.5,5537,19.5,10-Jun-2015 08:16:47
491,5537,19.5,5537,19.5,10-Jun-2015 08:16:48
492,5537,19.5,5537,19.5,10-Jun-2015 08:16:49
493,5537,19.5,5537,19.5,10-Jun-2015 08:16:50
494,5537,19.5,5537,19.5,10-Jun-2015 08:16:51
495,5537,19.5,5537,19.5,10-Jun-2015 08:16:52
496,5537,19.5,5537,19.5,10-Jun-2015 08:16:53
497,5537,19.5,5537,19.5,10-Jun-2015 08:16:54
498,5537,19.5,5537,19.5,10-Jun-2015 08:16:55
499,5537,19.5,5537,19.5,10-Jun-2015 08:16:56
500,5537,19.5,5537,19.5,10-Jun-2015 08:16:57
501,5537,19.5,5537,19.5,10-Jun-2015 08:16:58
502,5537,19.5,5537,19.5,10-Jun-2015 08:16:59
503,5537,19.5,5537,19.5,10-Jun-2015 08:17:00
504,5537,19.5,5537,19.5,10-Jun-2015 08:17:01
505,5537,19.5,5537,19.5,10-Jun-2015 08:17:02
506,5537,19.5,5537,19.5,10-Jun-2015 08:17:03
507,5537,19.5,5537,19.5,10-Jun-2015 08:17:04
508,5537,19.5,5537,19.5,10-Jun-2015 08:17:05
509,5537,19.5,5537,19.5,10-Jun-2015 08:17:06
510,5537,19.5,5537,19.5,10-Jun-2015 08:17:07
511,5537,19.5,5537,19.5,10-Jun-2015 08:17:08
512,5537,19.5,5537,19.5,10-Jun-2015 08:17:09
513,5537,19.5,5537,19.5,10-Jun-2015 08:17:10
514,5537,19.5,5537,19.5,10-Jun-2015 08:17:11
515,5537,19.5,5537,19.5,10-Jun-2015 08:17:12
516,5537,19.5,5537,19.5,10-Jun-2015 08:17:13
517,5537,19.5,5537,19.5,10-Jun-2015 08:17:14
518,5537,19.5,5537,19.5,10-Jun-2015 08:17:15
519,5537,19.5,5537,19.5,10-Jun-2015 08:17:16
520,5537,19.5,5537,19.5,10-Jun-2015 08:17:17
521,5537,19.5,5537,19.5,10-Jun-2015 08:17:18
522,5537,19.5,5537,19.5,10-Jun-2015 08:17:19
523,5537,19.5,5537,19.5,10-Jun-2015 08:17:20
524,5537,19.5,5537,19.5,10-Jun-2015 08:17:21
525,5537,19.5,5537,19.5,10-Jun-2015 08:17:22
526,5537,19.5,5537,19.5,10-Jun-2015 08:17:23
527,5537,19.5,5537,19.5,10-Jun-2015 08:17:24
528,5537,19.5,5537,19.5,10-Jun-2015 08:17:25
529,5537,19.5,5537,19.5,10-Jun-2015 08:17:26
530,5537,19.5,5537,19.5,10-Jun-2015 08:17:27
531,5537,19.5,5537,19.5,10-Jun-2015 08:17:28
532,5537,19.5,5537,19.5,10-Jun-2015 08:17:29
533,5537,19.5,5537,19.5,10-Jun-2015 08:17:30
534,5537,19.5,5537,19.5,10-Jun-2015 08:17:31
535,5537,19.5,5537,19.5,10-Jun-2015 08:17:32
536,5537,19.5,5537,19.5,10-Jun-2015 08:17:33
537,5537,19.5,5537,19.5,10-Jun-2015 08:17:34
538,5537,19.5,5537,19.5,10-Jun-2015 08:17:35
539,5537,19.5,5537,19.5,10-Jun-2015 08:17:36
540,5537,19.5,5537,19.5,10-Jun-2015 08:17:37
541,5537,19.5,5537,19.5,10-Jun-2015 08:17:38
542,5537,19.5,5537,19.5,10-Jun-2015 08:17:39
543,5537,19.5,5537,19.5,10-Jun-2015 08:17:40
544,5537,19.5,5537,19.5,10-Jun-2015 08:17:41
545,5537,19.5,5537,19.5,10-Jun-2015 08:17:43
546,5537,19.5,5537,19.5,10-Jun-2015 08:17:44
547,5537,19.5,5537,19.5,10-Jun-2015 08:17:45
548,5537,19.5,5537,19.5,10-Jun-2015 08:17:46
549,5537,19.5,5537,19.5,10-Jun-2015 08:17:47
550,5537,19.5,5537,19.5,10-Jun-2015 08:17:48
551,5537,19.5,5537,19.5,10-Jun-2015 08:17:49
552,5537,19.5,5537,19.5,10-Jun-2015 08:17:50
553,5537,19.5,5537,19.5,10-Jun-2015 08:17:51
554,5537,19.5,5537,19.5,10-Jun-2015 08:17:52
555,5537,19.5,5537,19.5,10-Jun-2015 08:17:53
556,5537,19.5,5537,19.5,10-Jun-2015 08:17:54
557,5537,19.5,5537,19.5,10-Jun-2015 08:17:55
558,5537,19.5,5537,19.5,10-Jun-2015 08:17:56
559,5537,19.5,5537,19.5,10-Jun-2015 08:17:57
560,5537,19.5,5537,19.5,10-Jun-2015 08:17:58
561,5537,19.5,5537,19.5,10-Jun-2015 08:17:59
562,5537,19.5,5537,19.5,10-Jun-2015 08:18:00
563,5537,19.5,5537,19.5,10-Jun-2015 08:18:01
564,5537,19.5,5537,19.5,10-Jun-2015 08:18:02
565,5537,19.5,5537,19.5,10-Jun-2015 08:18:03
566,5537,19.5,5537,19.5,10-Jun-2015 08:18:04
567,5537,19.5,5537,19.5,10-Jun-2015 08:18:05
568,5537,19.5,5537,19.5,10-Jun-2015 08:18:06
569,5537,19.5,5537,19.5,10-Jun-2015 08:18:07
570,5537,19.5,5537,19.5,10-Jun-2015 08:18:08
571,5537,19.5,5537,19.5,10-Jun-2015 08:18:09
572,5537,19.5,5537,19.5,10-Jun-2015 08:18:10
573,5537,19.5,5537,19.5,10-Jun-2015 08:18:11
574,5537,19.5,5537,19.5,10-Jun-2015 08:18:12
575,5537,19.5,5537,19.5,10-Jun-2015 08:18:13
576,5537,19.5,5537,19.5,10-Jun-2015 08:18:14
577,5537,19.5,5537,19.5,10-Jun-2015 08:18:15
578,5537,19.5,5537,19.5,10-Jun-2015 08:18:16
579,5537,19.5,5537,19.5,10-Jun-2015 08:18:17
580,5537,19.5,5537,19.5,10-Jun-2015 08:18:18
581,5537,19.5,5537,19.5,10-Jun-2015 08:18:19
582,5537,19.5,5537,19.5,10-Jun-2015 08:18:20
583,5537,19.5,5537,19.5,10-Jun-2015 08:18:21
584,5537,19.5,5537,19.5,10-Jun-2015 08:18:22
585,5537,19.5,5537,19.5,10-Jun-2015 08:18:23
586,5537,19.5,5537,19.5,10-Jun-2015 08:18:24
587,5537,19.5,5537,19.5,10-Jun-2015 08:18:25
588,5537,19.5,5537,19.5,10-Jun-2015 08:18:26
589,5537,19.5,5537,19.5,10-Jun-2015 08:18:27
590,5537,19.5,5537,19.5,10-Jun-2015 08:18:28
591,5537,19.5,5537,19.5,10-Jun-2015 08:18:29
592,5537,19.5,5537,19.5,10-Jun-2015 08:18:30
593,5537,19.5,5537,19.5,10-Jun-2015 08:18:31
594,5537,19.5,5537,19.5,10-Jun-2015 08:18:32
595,5537,19.5,5537,19.5,10-Jun-2015 08:18:33
596,5537,19.5,5537,19.5,10-Jun-2015 08:18:34
597,5537,19.5,5537,19.5,10-Jun-2015 08:18:35
598,5537,19.5,5537,19.5,10-Jun-2015 08:18:36
599,5537,19.5,5537,19.5,10-Jun-2015 08:18:37
600,5537,19.5,5537,19.5,10-Jun-2015 08:18:38
601,5537,19.5,5537,19.5,10-Jun-2015 08:18:39
602,5537,19.5,5537,19.5,10-Jun-2015 08:18:40
603,5537,19.5,5537,19.5,10-Jun-2015 08:18:41
604,5537,19.5,5537,19.5,10-Jun-2015 08:18:42
605,5537,19.5,5537,19.5,10-Jun-2015 08:18:43
606,5537,19.5,5537,19.5,10-Jun-2015 08:18:44
607,5537,19.5,5537,19.5,10-Jun-2015 08:18:45
608,5537,19.5,5537,19.5,10-Jun-2015 08:18:46
609,5537,19.5,5537,19.5,10-Jun-2015 08:18:47
610,5537,19.5,5537,19.5,10-Jun-2015 08:18:48
611,5537,19.5,5537,19.5,10-Jun-2015 08:18:49
612,5537,19.5,5537,19.5,10-Jun-2015 08:18:50
613,5537,19.5,5537,19.5,10-Jun-2015 08:18:51
614,5537,19.5,5537,19.5,10-Jun-2015 08:18:52
615,5537,19.5,5537,19.5,10-Jun-2015 08:18:53
616,5537,19.5,5537,19.5,10-Jun-2015 08:18:55
617,5537,19.5,5537,19.5,10-Jun-2015 08:18:56
618,5537,19.5,5537,19.5,10-Jun-2015 08:18:57
619,5537,19.5,5537,19.5,10-Jun-2015 08:18:58
620,5537,19.5,5537,19.5,10-Jun-2015 08:18:59
621,5537,19.5,5537,19.5,10-Jun-2015 08:19:00
622,5537,19.5,5537,19.5,10-Jun-2015 08:19:01
623,5537,19.5,5537,19.5,10-Jun-2015 08:19:02
624,5537,19.5,5537,19.5,10-Jun-2015 08:19:03
625,5537,19.5,5537,19.5,10-Jun-2015 08:19:04
626,5537,19.5,5537,19.5,10-Jun-2015 08:19:05
627,5537,19.5,5537,19.5,10-Jun-2015 08:19:06
628,5537,19.5,5537,19.5,10-Jun-2015 08:19:07
629,5537,19.5,5537,19.5,10-Jun-2015 08:19:08
630,5537,19.5,5537,19.5,10-Jun-2015 08:19:09
631,5537,19.5,5537,19.5,10-Jun-2015 08:19:10
632,5537,19.5,5537,19.5,10-Jun-2015 08:19:11
633,5537,19.5,5537,19.5,10-Jun-2015 08:19:12
634,5537,19.5,5537,19.5,10-Jun-2015 08:19:13
635,5537,19.5,5537,19.5,10-Jun-2015 08:19:14
636,5537,19.5,5537,19.5,10-Jun-2015 08:19:15
637,5537,19.5,5537,19.5,10-Jun-2015 08:19:16
638,5537,19.5,5537,19.5,10-Jun-2015 08:19:17
639,5537,19.5,5537,19.5,10-Jun-2015 08:19:18
640,5537,19.5,5537,19.5,10-Jun-2015 08:19:19
641,5537,19.5,5537,19.5,10-Jun-2015 08:19:20
642,5537,19.5,5537,19.5,10-Jun-2015 08:19:21
643,5537,19.5,5537,19.5,10-Jun-2015 08:19:22
644,5537,19.5,5537,19.5,10-Jun-2015 08:19:23
645,5537,19.5,5537,19.5,10-Jun-2015 08:19:24
646,5537,19.5,5537,19.5,10-Jun-2015 08:19:25
647,5537,19.5,5537,19.5,10-Jun-2015 08:19:26
648,5537,19.5,5537,19.5,10-Jun-2015 08:19:27
649,5537,19.5,5537,19.5,10-Jun-2015 08:19:28
650,5537,19.5,5537,19.5,10-Jun-2015 08:19:29
651,5537,19.5,5537,19.5,10-Jun-2015 08:19:30
652,5537,19.5,5537,19.5,10-Jun-2015 08:19:31
653,5537,19.5,5537,19.5,10-Jun-2015 08:19:32
654,5537,19.5,5537,19.5,10-Jun-2015 08:19:33
655,5537,19.5,5537,19.5,10-Jun-2015 08:19:34
656,5537,19.5,5537,19.5,10-Jun-2015 08:19:35
657,5537,19.5,5537,19.5,10-Jun-2015 08:19:36
658,5537,19.5,5537,19.5,10-Jun-2015 08:19:37
659,5537,19.5,5537,19.5,10-Jun-2015 08:19:38
660,5537,19.5,5537,19.5,10-Jun-2015 08:19:39
661,5537,19.5,5537,19.5,10-Jun-2015 08:19:40
662,5537,19.5,5537,19.5,10-Jun-2015 08:19:41
663,5537,19.5,5537,19.5,10-Jun-2015 08:19:42
664,5537,19.5,5537,19.5,10-Jun-2015 08:19:43
665,5537,19.5,5537,19.5,10-Jun-2015 08:19:44
666,5537,19.5,5537,19.5,10-Jun-2015 08:19:45
667,5537,19.5,5537,19.5,10-Jun-2015 08:19:46
668,5537,19.5,5537,19.5,10-Jun-2015 08:19:47
669,5537,19.5,5537,19.5,10-Jun-2015 08:19:48
670,5537,19.5,5537,19.5,10-Jun-2015 08:19:49
671,5537,19.5,5537,19.5,10-Jun-2015 08:19:50
672,5537,19.5,5537,19.5,10-Jun-2015 08:19:51
673,5537,19.5,5537,19.5,10-Jun-2015 08:19:52
674,5537,19.5,5537,19.5,10-Jun-2015 08:19:53
675,5537,19.5,5537,19.5,10-Jun-2015 08:19:54
676,5537,19.5,5537,19.5,10-Jun-2015 08:19:55
677,5537,19.5,5537,19.5,10-Jun-2015 08:19:56
678,5537,19.5,5537,19.5,10-Jun-2015 08:19:57
679,5537,19.5,5537,19.5,10-Jun-2015 08:19:58
680,5537,19.5,5537,19.5,10-Jun-2015 08:19:59
681,5537,19.5,5537,19.5,10-Jun-2015 08:20:00
682,5537,19.5,5537,19.5,10-Jun-2015 08:20:01
683,5537,19.5,5537,19.5,10-Jun-2015 08:20:02
684,5537,19.5,5537,19.5,10-Jun-2015 08:20:03
685,5537,19.5,5537,19.5,10-Jun-2015 08:20:04
686,5537,19.5,5537,19.5,10-Jun-2015 08:20:05
687,5537,19.5,5537,19.5,10-Jun-2015 08:20:07
688,5537,19.5,5537,19.5,10-Jun-2015 08:20:08
689,5537,19.5,5537,19.5,10-Jun-2015 08:20:09
690,5537,19.5,5537,19.5,10-Jun-2015 08:20:10
691,5537,19.5,5537,19.5,10-Jun-2015 08:20:11
692,5537,19.5,5537,19.5,10-Jun-2015 08:20:12
693,5537,19.5,5537,19.5,10-Jun-2015 08:20:13
694,5537,19.5,5537,19.5,10-Jun-2015 08:20:14
695,1226,19.5,5537,19.5,10-Jun-2015 08:20:15
696,1226,19.5,5537,19.5,10-Jun-2015 08:20:16
697,1226,19.5,5537,19.5,10-Jun-2015 08:20:17
698,403,19.5,5537,19.5,10-Jun-2015 08:20:18
699,403,19.5,5537,19.5,10-Jun-2015 08:20:19
700,403,19.5,5537,19.5,10-Jun-2015 08:20:20
701,634,19.5,5537,19.5,10-Jun-2015 08:20:21
702,5537,19.5,5537,19.5,10-Jun-2015 08:20:22
703,5537,19.5,5537,19.5,10-Jun-2015 08:20:23
704,5537,19.5,5537,19.5,10-Jun-2015 08:20:24
705,5537,19.5,5537,19.5,10-Jun-2015 08:20:25
706,5537,19.5,5537,19.5,10-Jun-2015 08:20:26
707,5537,19.5,5537,19.5,10-Jun-2015 08:20:27
708,5537,19.5,5537,19.5,10-Jun-2015 08:20:28
709,5537,19.5,5537,19.5,10-Jun-2015 08:20:29
710,5537,19.5,5537,19.5,10-Jun-2015 08:20:30
711,5537,19.5,5537,19.5,10-Jun-2015 08:20:31
712,5537,19.5,5537,19.5,10-Jun-2015 08:20:32
713,5537,19.5,5537,19.5,10-Jun-2015 08:20:33
714,5537,19.5,5537,19.5,10-Jun-2015 08:20:34
715,5537,19.5,5537,19.5,10-Jun-2015 08:20:35
716,5537,19.5,5537,19.5,10-Jun-2015 08:20:36
717,5537,19.5,5537,19.5,10-Jun-2015 08:20:37
718,5537,19.5,5537,19.5,10-Jun-2015 08:20:38
719,5537,19.5,5537,19.5,10-Jun-2015 08:20:39
720,5537,19.5,5537,19.5,10-Jun-2015 08:20:40
721,5537,19.5,5537,19.5,10-Jun-2015 08:20:41
722,5537,19.5,5537,19.5,10-Jun-2015 08:20:42
723,5537,19.5,5537,19.5,10-Jun-2015 08:20:43
724,5537,19.5,5537,19.5,10-Jun-2015 08:20:44
725,5537,19.5,5537,19.5,10-Jun-2015 08:20:45
726,5537,19.5,5537,19.5,10-Jun-2015 08:20:46
727,5537,19.5,5537,19.5,10-Jun-2015 08:20:47
728,5537,19.5,5537,19.5,10-Jun-2015 08:20:48
729,5537,19.5,5537,19.5,10-Jun-2015 08:20:49
730,5537,19.5,5537,19.5,10-Jun-2015 08:20:50
731,5537,19.5,5537,19.5,10-Jun-2015 08:20:51
732,5537,19.5,5537,19.5,10-Jun-2015 08:20:52
733,5537,19.5,5537,19.5,10-Jun-2015 08:20:53
734,5537,19.5,5537,19.5,10-Jun-2015 08:20:54
735,5537,19.5,5537,19.5,10-Jun-2015 08:20:55
736,5537,19.5,5537,19.5,10-Jun-2015 08:20:56
737,5537,19.5,5537,19.5,10-Jun-2015 08:20:57
738,5537,19.5,5537,19.5,10-Jun-2015 08:20:58
739,5537,19.5,5537,19.5,10-Jun-2015 08:20:59
740,5537,19.5,5537,19.5,10-Jun-2015 08:21:00
741,5537,19.5,5537,19.5,10-Jun-2015 08:21:01
742,5537,19.5,5537,19.5,10-Jun-2015 08:21:02
743,5537,19.5,5537,19.5,10-Jun-2015 08:21:03
744,5537,19.5,5537,19.5,10-Jun-2015 08:21:04
745,5537,19.5,5537,19.5,10-Jun-2015 08:21:05
746,5537,19.5,5537,19.5,10-Jun-2015 08:21:06
747,5537,19.5,5537,19.5,10-Jun-2015 08:21:07
748,5537,19.5,5537,19.5,10-Jun-2015 08:21:08
749,5537,19.5,5537,19.5,10-Jun-2015 08:21:09
750,5537,19.5,5537,19.5,10-Jun-2015 08:21:10
751,5537,19.5,5537,19.5,10-Jun-2015 08:21:11
752,5537,19.5,5537,19.5,10-Jun-2015 08:21:12
753,5537,19.5,5537,19.5,10-Jun-2015 08:21:13
754,5537,19.5,5537,19.5,10-Jun-2015 08:21:14
755,5537,19.5,5537,19.5,10-Jun-2015 08:21:15
756,5537,19.5,5537,19.5,10-Jun-2015 08:21:16
757,5537,19.5,5537,19.5,10-Jun-2015 08:21:17
758,5537,19.5,5537,19.5,10-Jun-2015 08:21:18
759,5537,19.5,5537,19.5,10-Jun-2015 08:21:20
760,5537,19.5,5537,19.5,10-Jun-2015 08:21:21
761,5537,19.5,5537,19.5,10-Jun-2015 08:21:22
762,5537,19.5,5537,19.5,10-Jun-2015 08:21:23
763,5537,19.5,5537,19.5,10-Jun-2015 08:21:24
764,5537,19.5,5537,19.5,10-Jun-2015 08:21:25
765,5537,19.5,5537,19.5,10-Jun-2015 08:21:26
766,5537,19.5,5537,19.5,10-Jun-2015 08:21:27
767,5537,19.5,5537,19.5,10-Jun-2015 08:21:28
768,5537,19.5,5537,19.5,10-Jun-2015 08:21:29
769,5537,19.5,5537,19.5,10-Jun-2015 08:21:30
770,5537,19.5,5537,19.5,10-Jun-2015 08:21:31
771,5537,19.5,5537,19.5,10-Jun-2015 08:21:32
772,5537,19.5,5537,19.5,10-Jun-2015 08:21:33
773,5537,19.5,5537,19.5,10-Jun-2015 08:21:34
774,5537,19.5,5537,19.5,10-Jun-2015 08:21:35
775,5537,19.5,5537,19.5,10-Jun-2015 08:21:36
776,5537,19.5,5537,19.5,10-Jun-2015 08:21:37
777,5537,19.5,5537,19.5,10-Jun-2015 08:21:38
778,5537,19.5,5537,19.5,10-Jun-2015 08:21:39
779,5537,19.5,5537,19.5,10-Jun-2015 08:21:40
780,5537,19.5,5537,19.5,10-Jun-2015 08:21:41
781,5537,19.5,5537,19.5,10-Jun-2015 08:21:42
782,5537,19.5,5537,19.5,10-Jun-2015 08:21:43
783,5537,19.5,5537,19.5,10-Jun-2015 08:21:44
784,5537,19.5,5537,19.5,10-Jun-2015 08:21:45
785,5537,19.5,5537,19.5,10-Jun-2015 08:21:46
786,5537,19.5,5537,19.5,10-Jun-2015 08:21:47
787,5537,19.5,5537,19.5,10-Jun-2015 08:21:48
788,5537,19.5,5537,19.5,10-Jun-2015 08:21:49
789,5537,19.5,5537,19.5,10-Jun-2015 08:21:50
790,5537,19.5,5537,19.5,10-Jun-2015 08:21:51
791,5537,19.5,5537,19.5,10-Jun-2015 08:21:52
792,5537,19.5,5537,19.5,10-Jun-2015 08:21:53
793,5537,19.5,5537,19.5,10-Jun-2015 08:21:54
794,5537,19.5,5537,19.5,10-Jun-2015 08:21:55
795,5537,19.5,5537,19.5,10-Jun-2015 08:21:56
796,5537,19.5,5537,19.5,10-Jun-2015 08:21:57
797,5537,19.5,5537,19.5,10-Jun-2015 08:21:58
798,5537,19.5,5537,19.5,10-Jun-2015 08:21:59
799,5537,19.5,5537,19.5,10-Jun-2015 08:22:00
800,5537,19.5,5537,19.5,10-Jun-2015 08:22:01
801,5537,19.5,5537,19.5,10-Jun-2015 08:22:02
802,5537,19.5,5537,19.5,10-Jun-2015 08:22:03
803,5537,19.5,5537,19.5,10-Jun-2015 08:22:04
804,5537,19.5,5537,19.5,10-Jun-2015 08:22:05
805,5537,19.5,5537,19.5,10-Jun-2015 08:22:06
806,5537,19.5,5537,19.5,10-Jun-2015 08:22:07
807,5537,19.5,5537,19.5,10-Jun-2015 08:22:08
808,5537,19.5,5537,19.5,10-Jun-2015 08:22:09
809,5537,19.5,5537,19.5,10-Jun-2015 08:22:10
810,5537,19.5,5537,19.5,10-Jun-2015 08:22:11
811,5537,19.5,5537,19.5,10-Jun-2015 08:22:12
812,5537,19.5,5537,19.5,10-Jun-2015 08:22:13
813,5537,19.5,5537,19.5,10-Jun-2015 08:22:14
814,5537,19.5,5537,19.5,10-Jun-2015 08:22:15
815,5537,19.5,5537,19.5,10-Jun-2015 08:22:16
816,5537,19.5,5537,19.5,10-Jun-2015 08:22:17
817,5537,19.5,5537,19.5,10-Jun-2015 08:22:18
818,5537,19.5,5537,19.5,10-Jun-2015 08:22:19
819,5537,19.5,5537,19.5,10-Jun-2015 08:22:20
820,5537,19.5,5537,19.5,10-Jun-2015 08:22:21
821,5537,19.5,5537,19.5,10-Jun-2015 08:22:22
822,5537,19.5,5537,19.5,10-Jun-2015 08:22:23
823,5537,19.5,5537,19.5,10-Jun-2015 08:22:24
824,5537,19.5,5537,19.5,10-Jun-2015 08:22:25
825,5537,19.5,5537,19.5,10-Jun-2015 08:22:26
826,5537,19.5,5537,19.5,10-Jun-2015 08:22:27
827,5537,19.5,5537,19.5,10-Jun-2015 08:22:28
828,5537,19.5,5537,19.5,10-Jun-2015 08:22:29
829,5537,19.5,5537,19.5,10-Jun-2015 08:22:30
830,5537,19.5,5537,19.5,10-Jun-2015 08:22:32
831,5537,19.5,5537,19.5,10-Jun-2015 08:22:33
832,5537,19.5,5537,19.5,10-Jun-2015 08:22:34
833,5537,19.5,5537,19.5,10-Jun-2015 08:22:35
834,5537,19.5,5537,19.5,10-Jun-2015 08:22:36
835,5537,19.5,5537,19.5,10-Jun-2015 08:22:37
836,5537,19.5,5537,19.5,10-Jun-2015 08:22:38
837,5537,19.5,5537,19.5,10-Jun-2015 08:22:39
838,5537,19.5,5537,19.5,10-Jun-2015 08:22:40
839,5537,19.5,5537,19.5,10-Jun-2015 08:22:41
840,5537,19.5,5537,19.5,10-Jun-2015 08:22:42
841,5537,19.5,5537,19.5,10-Jun-2015 08:22:43
842,5537,19.5,5537,19.5,10-Jun-2015 08:22:44
843,5537,19.5,5537,19.5,10-Jun-2015 08:22:45
844,5537,19.5,5537,19.5,10-Jun-2015 08:22:46
845,5537,19.5,5537,19.5,10-Jun-2015 08:22:47
846,5537,19.5,5537,19.5,10-Jun-2015 08:22:48
847,5537,19.5,5537,19.5,10-Jun-2015 08:22:49
848,5537,19.5,5537,19.5,10-Jun-2015 08:22:50
849,5537,19.5,5537,19.5,10-Jun-2015 08:22:51
850,5537,19.5,5537,19.5,10-Jun-2015 08:22:52
851,5537,19.5,5537,19.5,10-Jun-2015 08:22:53
852,5537,19.5,5537,19.5,10-Jun-2015 08:22:54
853,5537,19.5,5537,19.5,10-Jun-2015 08:22:55
854,5537,19.5,5537,19.5,10-Jun-2015 08:22:56
855,5537,19.5,5537,19.5,10-Jun-2015 08:22:57
856,5537,19.5,5537,19.5,10-Jun-2015 08:22:58
857,5537,19.5,5537,19.5,10-Jun-2015 08:22:59
858,5537,19.5,5537,19.5,10-Jun-2015 08:23:00
859,5537,19.5,5537,19.5,10-Jun-2015 08:23:01
860,5537,19.5,5537,19.5,10-Jun-2015 08:23:02
861,5537,19.5,5537,19.5,10-Jun-2015 08:23:03
862,5537,19.5,5537,19.5,10-Jun-2015 08:23:04
863,5537,19.5,5537,19.5,10-Jun-2015 08:23:05
864,5537,19.5,5537,19.5,10-Jun-2015 08:23:06
865,5537,19.5,5537,19.5,10-Jun-2015 08:23:07
866,5537,19.5,5537,19.5,10-Jun-2015 08:23:08
867,5537,19.5,5537,19.5,10-Jun-2015 08:23:09
868,5537,19.5,5537,19.5,10-Jun-2015 08:23:10
869,5537,19.5,5537,19.5,10-Jun-2015 08:23:11
870,5537,19.5,5537,19.5,10-Jun-2015 08:23:12
871,5537,19.5,5537,19.5,10-Jun-2015 08:23:13
872,5537,19.5,5537,19.5,10-Jun-2015 08:23:14
873,5537,19.5,5537,19.5,10-Jun-2015 08:23:15
874,5537,19.5,5537,19.5,10-Jun-2015 08:23:16
875,5537,19.5,5537,19.5,10-Jun-2015 08:23:17
876,5537,19.5,5537,19.5,10-Jun-2015 08:23:18
877,5537,19.5,5537,19.5,10-Jun-2015 08:23:19
878,5537,19.5,5537,19.5,10-Jun-2015 08:23:20
879,5537,19.5,5537,19.5,10-Jun-2015 08:23:21
880,5537,19.5,5537,19.5,10-Jun-2015 08:23:22
881,5537,19.5,5537,19.5,10-Jun-2015 08:23:23
882,5537,19.5,5537,19.5,10-Jun-2015 08:23:24
883,5537,19.5,5537,19.5,10-Jun-2015 08:23:25
884,5537,19.5,5537,19.5,10-Jun-2015 08:23:26
885,5537,19.5,5537,19.5,10-Jun-2015 08:23:27
886,5537,19.5,5537,19.5,10-Jun-2015 08:23:28
887,5537,19.5,5537,19.5,10-Jun-2015 08:23:29
888,5537,19.5,5537,19.5,10-Jun-2015 08:23:30
889,5537,19.5,5537,19.5,10-Jun-2015 08:23:31
890,5537,19.5,5537,19.5,10-Jun-2015 08:23:32
891,5537,19.5,5537,19.5,10-Jun-2015 08:23:33
892,5537,19.5,5537,19.5,10-Jun-2015 08:23:34
893,5537,19.5,5537,19.5,10-Jun-2015 08:23:35
894,5537,19.5,5537,19.5,10-Jun-2015 08:23:36
895,5537,19.5,5537,19.5,10-Jun-2015 08:23:37
