Sample,Month,Day,Year,Hour,Minute,Second,Loop_L,ambient_L,Loop_R,ambient_R
0,3,15,2016,16,14,21,28,19,0,0
1,3,15,2016,16,14,23,28,19,0,0
2,3,15,2016,16,14,24,28,19,0,0
3,3,15,2016,16,14,25,28,19,0,0
4,3,15,2016,16,14,26,27,19,0,0
5,3,15,2016,16,14,27,27,19,0,0
6,3,15,2016,16,14,28,27,19,0,0
7,3,15,2016,16,14,29,27,19,0,0
8,3,15,2016,16,14,30,27,19,0,0
9,3,15,2016,16,14,31,27,19,0,0
10,3,15,2016,16,14,32,27,19,0,0
11,3,15,2016,16,14,33,27,19,0,0
12,3,15,2016,16,14,34,27,19,0,0
13,3,15,2016,16,14,35,26,19,0,0
14,3,15,2016,16,14,36,26,19,0,0
15,3,15,2016,16,14,37,26,19,0,0
16,3,15,2016,16,14,38,26,19,0,0
17,3,15,2016,16,14,39,26,19,0,0
18,3,15,2016,16,14,40,26,19,0,0
19,3,15,2016,16,14,41,26,19,0,0
20,3,15,2016,16,14,42,26,19,0,0
21,3,15,2016,16,14,43,26,19,0,0
22,3,15,2016,16,14,44,26,19,0,0
23,3,15,2016,16,14,45,26,19,0,0
24,3,15,2016,16,14,46,26,19,0,0
25,3,15,2016,16,14,47,25,19,0,0
26,3,15,2016,16,14,48,25,19,0,0
27,3,15,2016,16,14,49,25,19,0,0
28,3,15,2016,16,14,50,25,19,0,0
29,3,15,2016,16,14,51,25,19,0,0
30,3,15,2016,16,14,52,25,19,0,0
31,3,15,2016,16,14,53,25,19,0,0
32,3,15,2016,16,14,54,25,19,0,0
33,3,15,2016,16,14,55,24,19,0,0
34,3,15,2016,16,14,56,24,19,0,0
35,3,15,2016,16,14,57,24,19,0,0
36,3,15,2016,16,14,58,24,19,0,0
37,3,15,2016,16,14,59,24,19,0,0
38,3,15,2016,16,15,0,24,19,0,0
39,3,15,2016,16,15,1,24,19,0,0
40,3,15,2016,16,15,2,24,19,0,0
41,3,15,2016,16,15,3,24,19,0,0
42,3,15,2016,16,15,4,24,19,0,0
43,3,15,2016,16,15,5,23,19,0,0
44,3,15,2016,16,15,6,23,19,0,0
45,3,15,2016,16,15,7,23,19,0,0
46,3,15,2016,16,15,8,23,19,0,0
47,3,15,2016,16,15,9,23,19,0,0
48,3,15,2016,16,15,10,23,19,0,0
49,3,15,2016,16,15,11,23,19,0,0
50,3,15,2016,16,15,12,22,19,0,0
51,3,15,2016,16,15,13,22,19,0,0
52,3,15,2016,16,15,14,22,19,0,0
53,3,15,2016,16,15,15,22,19,0,0
54,3,15,2016,16,15,16,22,19,0,0
55,3,15,2016,16,15,17,22,19,0,0
56,3,15,2016,16,15,18,22,19,0,0
57,3,15,2016,16,15,19,22,19,0,0
58,3,15,2016,16,15,20,22,19,0,0
59,3,15,2016,16,15,21,21,19,0,0
60,3,15,2016,16,15,22,21,19,0,0
61,3,15,2016,16,15,23,21,19,0,0
62,3,15,2016,16,15,24,21,19,0,0
63,3,15,2016,16,15,25,21,19,0,0
64,3,15,2016,16,15,26,21,19,0,0
65,3,15,2016,16,15,27,21,19,0,0
66,3,15,2016,16,15,28,21,19,0,0
67,3,15,2016,16,15,29,21,19,0,0
68,3,15,2016,16,15,30,21,19,0,0
69,3,15,2016,16,15,31,21,19,0,0
70,3,15,2016,16,15,32,21,19,0,0
71,3,15,2016,16,15,33,20,19,0,0
72,3,15,2016,16,15,34,20,19,0,0
73,3,15,2016,16,15,36,20,19,0,0
74,3,15,2016,16,15,37,20,19,0,0
75,3,15,2016,16,15,38,20,19,0,0
76,3,15,2016,16,15,39,20,19,0,0
77,3,15,2016,16,15,40,20,19,0,0
78,3,15,2016,16,15,41,20,19,0,0
79,3,15,2016,16,15,42,20,19,0,0
80,3,15,2016,16,15,43,20,19,0,0
81,3,15,2016,16,15,44,20,19,0,0
82,3,15,2016,16,15,45,20,19,0,0
83,3,15,2016,16,15,46,20,19,0,0
84,3,15,2016,16,15,47,20,19,0,0
85,3,15,2016,16,15,48,19,19,0,0
86,3,15,2016,16,15,49,19,19,0,0
87,3,15,2016,16,15,50,19,19,0,0
88,3,15,2016,16,15,51,19,19,0,0
89,3,15,2016,16,15,52,19,19,0,0
90,3,15,2016,16,15,53,19,19,0,0
91,3,15,2016,16,15,54,19,19,0,0
92,3,15,2016,16,15,55,19,19,0,0
93,3,15,2016,16,15,56,19,19,0,0
94,3,15,2016,16,15,57,19,19,0,0
95,3,15,2016,16,15,58,19,19,0,0
96,3,15,2016,16,15,59,19,19,0,0
97,3,15,2016,16,16,0,19,19,0,0
98,3,15,2016,16,16,1,19,19,0,0
99,3,15,2016,16,16,2,19,19,0,0
100,3,15,2016,16,16,3,19,19,0,0
101,3,15,2016,16,16,4,19,19,0,0
102,3,15,2016,16,16,5,18,19,0,0
103,3,15,2016,16,16,6,18,19,0,0
104,3,15,2016,16,16,7,18,19,0,0
105,3,15,2016,16,16,8,18,19,0,0
106,3,15,2016,16,16,9,18,19,0,0
107,3,15,2016,16,16,10,18,19,0,0
108,3,15,2016,16,16,11,18,19,0,0
109,3,15,2016,16,16,12,18,19,0,0
110,3,15,2016,16,16,13,18,19,0,0
111,3,15,2016,16,16,14,18,19,0,0
112,3,15,2016,16,16,15,18,19,0,0
113,3,15,2016,16,16,16,18,19,0,0
114,3,15,2016,16,16,17,18,19,0,0
115,3,15,2016,16,16,18,18,19,0,0
116,3,15,2016,16,16,19,18,19,0,0
117,3,15,2016,16,16,20,18,19,0,0
118,3,15,2016,16,16,21,18,19,0,0
119,3,15,2016,16,16,22,18,19,0,0
120,3,15,2016,16,16,23,18,19,0,0
121,3,15,2016,16,16,24,18,19,0,0
122,3,15,2016,16,16,25,18,19,0,0
123,3,15,2016,16,16,26,18,19,0,0
124,3,15,2016,16,16,27,18,19,0,0
125,3,15,2016,16,16,28,17,19,0,0
126,3,15,2016,16,16,29,17,19,0,0
127,3,15,2016,16,16,30,17,19,0,0
128,3,15,2016,16,16,31,17,19,0,0
129,3,15,2016,16,16,32,17,19,0,0
130,3,15,2016,16,16,33,17,19,0,0
131,3,15,2016,16,16,34,17,19,0,0
132,3,15,2016,16,16,35,17,19,0,0
133,3,15,2016,16,16,36,17,19,0,0
