Sample,Month,Day,Year,Hour,Minute,Second,Loop_L,ambient_L,Loop_R,ambient_R
0,3,17,2016,17,19,3,5537,20,0,0
1,3,17,2016,17,19,4,5537,20,0,0
2,3,17,2016,17,19,5,5537,20,0,0
3,3,17,2016,17,19,6,5537,20,0,0
4,3,17,2016,17,19,7,5537,20,0,0
5,3,17,2016,17,19,8,5537,20,0,0
6,3,17,2016,17,19,9,5537,20,0,0
7,3,17,2016,17,19,10,5537,20,0,0
8,3,17,2016,17,19,11,5537,20,0,0
9,3,17,2016,17,19,12,5537,20,0,0
10,3,17,2016,17,19,13,5537,20,0,0
11,3,17,2016,17,19,14,5537,20,0,0
12,3,17,2016,17,19,15,5537,20,0,0
13,3,17,2016,17,19,16,5537,20,0,0
14,3,17,2016,17,19,17,5537,20,0,0
15,3,17,2016,17,19,18,5537,20,0,0
16,3,17,2016,17,19,19,5537,20,0,0
17,3,17,2016,17,19,20,5537,20,0,0
18,3,17,2016,17,19,21,5537,20,0,0
19,3,17,2016,17,19,22,5537,20,0,0
20,3,17,2016,17,19,23,5537,20,0,0
21,3,17,2016,17,19,24,5537,20,0,0
22,3,17,2016,17,19,25,5537,20,0,0
23,3,17,2016,17,19,26,5537,20,0,0
24,3,17,2016,17,19,28,5537,20,0,0
25,3,17,2016,17,19,29,5537,20,0,0
26,3,17,2016,17,19,30,5537,20,0,0
27,3,17,2016,17,19,31,5537,20,0,0
28,3,17,2016,17,19,32,5537,20,0,0
29,3,17,2016,17,19,33,5537,20,0,0
30,3,17,2016,17,19,34,5537,20,0,0
31,3,17,2016,17,19,35,5537,20,0,0
32,3,17,2016,17,19,36,5537,20,0,0
33,3,17,2016,17,19,37,5537,20,0,0
34,3,17,2016,17,19,38,5537,20,0,0
35,3,17,2016,17,19,39,5537,20,0,0
36,3,17,2016,17,19,40,5537,20,0,0
37,3,17,2016,17,19,41,5537,20,0,0
38,3,17,2016,17,19,42,5537,20,0,0
39,3,17,2016,17,19,43,5537,20,0,0
40,3,17,2016,17,19,44,5537,20,0,0
41,3,17,2016,17,19,45,5537,20,0,0
42,3,17,2016,17,19,46,5537,20,0,0
43,3,17,2016,17,19,47,5537,20,0,0
44,3,17,2016,17,19,48,5537,20,0,0
45,3,17,2016,17,19,49,5537,20,0,0
46,3,17,2016,17,19,50,5537,20,0,0
47,3,17,2016,17,19,51,5537,20,0,0
48,3,17,2016,17,19,52,5537,20,0,0
49,3,17,2016,17,19,53,5537,20,0,0
50,3,17,2016,17,19,54,5537,20,0,0
51,3,17,2016,17,19,55,5537,20,0,0
52,3,17,2016,17,19,56,5537,20,0,0
53,3,17,2016,17,19,57,5537,20,0,0
54,3,17,2016,17,19,58,5537,20,0,0
55,3,17,2016,17,19,59,5537,20,0,0
56,3,17,2016,17,20,0,5537,20,0,0
57,3,17,2016,17,20,1,5537,20,0,0
58,3,17,2016,17,20,2,5537,20,0,0
59,3,17,2016,17,20,3,5537,20,0,0
