Sample,Month,Day,Year,Hour,Minute,Second,Loop_L,ambient_L,Loop_R,ambient_R
0,3,22,2016,16,33,44,5537,18.5,0,0
1,3,22,2016,16,33,45,5537,18.5,0,0
2,3,22,2016,16,33,46,5537,18.5,0,0
3,3,22,2016,16,33,47,5537,18.5,0,0
4,3,22,2016,16,33,48,5537,18.5,0,0
5,3,22,2016,16,33,49,5537,18.5,0,0
6,3,22,2016,16,33,50,5537,18.5,0,0
7,3,22,2016,16,33,51,5537,18.5,0,0
8,3,22,2016,16,33,52,5537,18.5,0,0
9,3,22,2016,16,33,53,5537,18.5,0,0
10,3,22,2016,16,33,54,5537,18.5,0,0
11,3,22,2016,16,33,55,5537,18.5,0,0
12,3,22,2016,16,33,56,5537,18.5,0,0
13,3,22,2016,16,33,57,5537,18.5,0,0
14,3,22,2016,16,33,58,5537,18.5,0,0
15,3,22,2016,16,33,59,5537,18.5,0,0
16,3,22,2016,16,34,0,5537,18.5,0,0
17,3,22,2016,16,34,1,5537,18.5,0,0
18,3,22,2016,16,34,2,5537,18.5,0,0
19,3,22,2016,16,34,3,5537,18.5,0,0
20,3,22,2016,16,34,4,5537,18.5,0,0
21,3,22,2016,16,34,5,5537,18.5,0,0
22,3,22,2016,16,34,6,5537,18.5,0,0
23,3,22,2016,16,34,7,5537,18.5,0,0
24,3,22,2016,16,34,8,5537,18.5,0,0
25,3,22,2016,16,34,9,5537,18.5,0,0
26,3,22,2016,16,34,10,5537,18.5,0,0
27,3,22,2016,16,34,11,5537,18.5,0,0
28,3,22,2016,16,34,12,5537,18.5,0,0
29,3,22,2016,16,34,13,5537,18.5,0,0
30,3,22,2016,16,34,14,5537,18.5,0,0
31,3,22,2016,16,34,15,5537,18.5,0,0
32,3,22,2016,16,34,16,5537,18.5,0,0
33,3,22,2016,16,34,17,5537,18.5,0,0
34,3,22,2016,16,34,18,5537,18.5,0,0
35,3,22,2016,16,34,19,5537,18.5,0,0
36,3,22,2016,16,34,21,5537,18.5,0,0
37,3,22,2016,16,34,22,5537,18.5,0,0
38,3,22,2016,16,34,23,5537,18.5,0,0
39,3,22,2016,16,34,24,5537,18.5,0,0
40,3,22,2016,16,34,25,5537,18.5,0,0
41,3,22,2016,16,34,26,5537,18.5,0,0
42,3,22,2016,16,34,27,5537,18.5,0,0
43,3,22,2016,16,34,28,5537,18.5,0,0
44,3,22,2016,16,34,29,5537,18.5,0,0
45,3,22,2016,16,34,30,5537,18.5,0,0
46,3,22,2016,16,34,31,5537,18.5,0,0
47,3,22,2016,16,34,32,5537,18.5,0,0
48,3,22,2016,16,34,33,5537,18.5,0,0
49,3,22,2016,16,34,34,5537,18.5,0,0
50,3,22,2016,16,34,35,5537,18.5,0,0
51,3,22,2016,16,34,36,5537,18.5,0,0
52,3,22,2016,16,34,37,5537,18.5,0,0
53,3,22,2016,16,34,38,5537,18.5,0,0
54,3,22,2016,16,34,39,5537,18.5,0,0
55,3,22,2016,16,34,40,5537,18.5,0,0
56,3,22,2016,16,34,41,5537,18.5,0,0
57,3,22,2016,16,34,42,5537,18.5,0,0
58,3,22,2016,16,34,43,5537,18.5,0,0
59,3,22,2016,16,34,44,5537,18.5,0,0
60,3,22,2016,16,34,45,5537,18.5,0,0
61,3,22,2016,16,34,46,5537,18.5,0,0
62,3,22,2016,16,34,47,5537,18.5,0,0
63,3,22,2016,16,34,48,5537,18.5,0,0
64,3,22,2016,16,34,49,5537,18.5,0,0
65,3,22,2016,16,34,50,5537,18.5,0,0
66,3,22,2016,16,34,51,5537,18.5,0,0
67,3,22,2016,16,34,52,5537,18.5,0,0
68,3,22,2016,16,34,53,5537,18.5,0,0
69,3,22,2016,16,34,54,5537,18.5,0,0
70,3,22,2016,16,34,55,5537,18.5,0,0
71,3,22,2016,16,34,56,5537,18.5,0,0
72,3,22,2016,16,34,57,5537,18.5,0,0
73,3,22,2016,16,34,58,5537,18.5,0,0
74,3,22,2016,16,34,59,5537,18.5,0,0
75,3,22,2016,16,35,0,5537,18.5,0,0
76,3,22,2016,16,35,1,5537,18.5,0,0
77,3,22,2016,16,35,2,5537,18.5,0,0
78,3,22,2016,16,35,3,5537,18.5,0,0
79,3,22,2016,16,35,4,5537,18.5,0,0
80,3,22,2016,16,35,5,5537,18.5,0,0
81,3,22,2016,16,35,6,5537,18.5,0,0
82,3,22,2016,16,35,7,5537,18.5,0,0
83,3,22,2016,16,35,8,5537,18.5,0,0
84,3,22,2016,16,35,9,5537,18.5,0,0
85,3,22,2016,16,35,10,5537,18.5,0,0
86,3,22,2016,16,35,11,5537,18.5,0,0
87,3,22,2016,16,35,12,5537,18.5,0,0
88,3,22,2016,16,35,13,5537,18.5,0,0
89,3,22,2016,16,35,14,5537,18.5,0,0
90,3,22,2016,16,35,15,5537,18.5,0,0
91,3,22,2016,16,35,16,5537,18.5,0,0
92,3,22,2016,16,35,17,5537,18.5,0,0
93,3,22,2016,16,35,18,5537,18.5,0,0
94,3,22,2016,16,35,19,5537,18.5,0,0
95,3,22,2016,16,35,20,5537,18.5,0,0
96,3,22,2016,16,35,21,5537,18.5,0,0
97,3,22,2016,16,35,22,5537,18.5,0,0
98,3,22,2016,16,35,23,5537,18.5,0,0
99,3,22,2016,16,35,24,5537,18.5,0,0
100,3,22,2016,16,35,25,5537,18.5,0,0
101,3,22,2016,16,35,26,5537,18.5,0,0
102,3,22,2016,16,35,27,5537,18.5,0,0
103,3,22,2016,16,35,28,5537,18.5,0,0
104,3,22,2016,16,35,29,5537,18.5,0,0
105,3,22,2016,16,35,30,5537,18.5,0,0
106,3,22,2016,16,35,31,5537,18.5,0,0
107,3,22,2016,16,35,33,5537,18.5,0,0
108,3,22,2016,16,35,34,5537,18.5,0,0
109,3,22,2016,16,35,35,5537,18.5,0,0
110,3,22,2016,16,35,36,5537,18.5,0,0
111,3,22,2016,16,35,37,5537,18.5,0,0
112,3,22,2016,16,35,38,5537,18.5,0,0
113,3,22,2016,16,35,39,5537,18.5,0,0
114,3,22,2016,16,35,40,5537,18.5,0,0
115,3,22,2016,16,35,41,5537,18.5,0,0
116,3,22,2016,16,35,42,5537,18.5,0,0
117,3,22,2016,16,35,43,5537,18.5,0,0
