Sample,Month,Day,Year,Hour,Minute,Second,Loop_L,ambient_L,Loop_R,ambient_R
72,3,24,2016,17,13,11,21,18.8,0,0
73,3,24,2016,17,13,12,21,18.8,0,0
74,3,24,2016,17,13,13,21,18.8,0,0
75,3,24,2016,17,13,14,21,18.8,0,0
76,3,24,2016,17,13,15,20,18.8,0,0
77,3,24,2016,17,13,16,20,18.8,0,0
78,3,24,2016,17,13,17,20,18.8,0,0
79,3,24,2016,17,13,18,20,18.8,0,0
80,3,24,2016,17,13,19,20,18.8,0,0
81,3,24,2016,17,13,20,20,18.8,0,0
82,3,24,2016,17,13,21,20,18.8,0,0
83,3,24,2016,17,13,22,20,18.8,0,0
84,3,24,2016,17,13,23,20,18.8,0,0
85,3,24,2016,17,13,24,20,18.8,0,0
86,3,24,2016,17,13,25,20,18.8,0,0
87,3,24,2016,17,13,26,20,18.8,0,0
88,3,24,2016,17,13,27,20,18.8,0,0
89,3,24,2016,17,13,28,20,18.8,0,0
90,3,24,2016,17,13,29,20,18.8,0,0
91,3,24,2016,17,13,30,20,18.8,0,0
92,3,24,2016,17,13,31,20,18.8,0,0
93,3,24,2016,17,13,32,20,18.8,0,0
94,3,24,2016,17,13,33,20,18.8,0,0
95,3,24,2016,17,13,34,20,18.8,0,0
96,3,24,2016,17,13,35,20,18.8,0,0
97,3,24,2016,17,13,36,20,18.8,0,0
98,3,24,2016,17,13,37,20,18.8,0,0
99,3,24,2016,17,13,38,20,18.8,0,0
100,3,24,2016,17,13,39,20,18.8,0,0
101,3,24,2016,17,13,40,20,18.8,0,0
102,3,24,2016,17,13,42,20,18.8,0,0
103,3,24,2016,17,13,43,20,18.8,0,0
104,3,24,2016,17,13,44,20,18.8,0,0
105,3,24,2016,17,13,45,20,18.8,0,0
106,3,24,2016,17,13,46,20,18.8,0,0
107,3,24,2016,17,13,47,20,18.8,0,0
108,3,24,2016,17,13,48,19,18.8,0,0
109,3,24,2016,17,13,49,19,18.8,0,0
110,3,24,2016,17,13,50,19,18.8,0,0
111,3,24,2016,17,13,51,19,18.8,0,0
112,3,24,2016,17,13,52,19,18.8,0,0
113,3,24,2016,17,13,53,19,18.8,0,0
114,3,24,2016,17,13,54,19,18.8,0,0
115,3,24,2016,17,13,55,19,18.8,0,0
116,3,24,2016,17,13,56,19,18.8,0,0
117,3,24,2016,17,13,57,19,18.8,0,0
118,3,24,2016,17,13,58,19,18.8,0,0
119,3,24,2016,17,13,59,19,18.8,0,0
120,3,24,2016,17,14,0,19,18.8,0,0
121,3,24,2016,17,14,1,18,18.8,0,0
122,3,24,2016,17,14,2,18,18.8,0,0
123,3,24,2016,17,14,3,18,18.8,0,0
124,3,24,2016,17,14,4,18,18.8,0,0
125,3,24,2016,17,14,5,18,18.8,0,0
126,3,24,2016,17,14,6,18,18.8,0,0
127,3,24,2016,17,14,7,18,18.8,0,0
128,3,24,2016,17,14,8,18,18.8,0,0
129,3,24,2016,17,14,9,18,18.8,0,0
130,3,24,2016,17,14,10,18,18.8,0,0
131,3,24,2016,17,14,11,18,18.8,0,0
132,3,24,2016,17,14,12,18,18.8,0,0
133,3,24,2016,17,14,13,18,18.8,0,0
134,3,24,2016,17,14,14,18,18.8,0,0
135,3,24,2016,17,14,15,18,18.8,0,0
136,3,24,2016,17,14,16,18,18.8,0,0
137,3,24,2016,17,14,17,18,18.8,0,0
138,3,24,2016,17,14,18,17,18.8,0,0
139,3,24,2016,17,14,19,17,18.8,0,0
140,3,24,2016,17,14,20,17,18.8,0,0
141,3,24,2016,17,14,21,17,18.8,0,0
142,3,24,2016,17,14,22,17,18.8,0,0
143,3,24,2016,17,14,23,17,18.8,0,0
144,3,24,2016,17,14,24,17,18.8,0,0
145,3,24,2016,17,14,25,17,18.8,0,0
146,3,24,2016,17,14,26,17,18.8,0,0
147,3,24,2016,17,14,27,17,18.8,0,0
148,3,24,2016,17,14,28,17,18.8,0,0
149,3,24,2016,17,14,29,17,18.8,0,0
150,3,24,2016,17,14,30,17,18.8,0,0
151,3,24,2016,17,14,31,17,18.8,0,0
152,3,24,2016,17,14,32,17,18.8,0,0
153,3,24,2016,17,14,33,17,18.8,0,0
154,3,24,2016,17,14,34,17,18.8,0,0
155,3,24,2016,17,14,35,17,18.8,0,0
156,3,24,2016,17,14,36,17,18.8,0,0
157,3,24,2016,17,14,37,17,18.8,0,0
158,3,24,2016,17,14,38,17,18.8,0,0
159,3,24,2016,17,14,39,17,18.8,0,0
160,3,24,2016,17,14,40,17,18.8,0,0
161,3,24,2016,17,14,41,17,18.8,0,0
162,3,24,2016,17,14,42,17,18.8,0,0
163,3,24,2016,17,14,43,17,18.8,0,0
164,3,24,2016,17,14,44,16,18.8,0,0
165,3,24,2016,17,14,45,16,18.8,0,0
166,3,24,2016,17,14,46,16,18.8,0,0
167,3,24,2016,17,14,47,16,18.8,0,0
168,3,24,2016,17,14,48,16,18.8,0,0
169,3,24,2016,17,14,49,16,18.8,0,0
170,3,24,2016,17,14,50,16,18.8,0,0
171,3,24,2016,17,14,51,16,18.8,0,0
172,3,24,2016,17,14,52,16,18.8,0,0
173,3,24,2016,17,14,54,16,18.8,0,0
174,3,24,2016,17,14,55,16,18.8,0,0
175,3,24,2016,17,14,56,16,18.8,0,0
176,3,24,2016,17,14,57,16,18.8,0,0
177,3,24,2016,17,14,58,16,18.8,0,0
178,3,24,2016,17,14,59,16,18.8,0,0
179,3,24,2016,17,15,0,16,18.8,0,0
180,3,24,2016,17,15,1,16,18.8,0,0
181,3,24,2016,17,15,2,16,18.8,0,0
182,3,24,2016,17,15,3,16,18.8,0,0
183,3,24,2016,17,15,4,16,18.8,0,0
184,3,24,2016,17,15,5,16,18.8,0,0
185,3,24,2016,17,15,6,16,18.8,0,0
186,3,24,2016,17,15,7,16,18.8,0,0
187,3,24,2016,17,15,8,16,18.8,0,0
188,3,24,2016,17,15,9,16,18.8,0,0
189,3,24,2016,17,15,10,16,18.8,0,0
190,3,24,2016,17,15,11,16,18.8,0,0
191,3,24,2016,17,15,12,16,18.8,0,0
192,3,24,2016,17,15,13,16,18.8,0,0
193,3,24,2016,17,15,14,16,18.8,0,0
194,3,24,2016,17,15,15,16,18.8,0,0
195,3,24,2016,17,15,16,16,18.8,0,0
196,3,24,2016,17,15,17,16,18.8,0,0
197,3,24,2016,17,15,18,16,18.8,0,0
198,3,24,2016,17,15,19,16,18.8,0,0
199,3,24,2016,17,15,20,16,18.8,0,0
200,3,24,2016,17,15,21,16,18.8,0,0
201,3,24,2016,17,15,22,15,18.8,0,0
202,3,24,2016,17,15,23,15,18.8,0,0
203,3,24,2016,17,15,24,15,18.8,0,0
204,3,24,2016,17,15,25,15,18.8,0,0
205,3,24,2016,17,15,26,15,18.8,0,0
206,3,24,2016,17,15,27,15,18.8,0,0
207,3,24,2016,17,15,28,15,18.8,0,0
208,3,24,2016,17,15,29,15,18.8,0,0
209,3,24,2016,17,15,30,15,18.8,0,0
210,3,24,2016,17,15,31,15,18.8,0,0
211,3,24,2016,17,15,32,15,18.8,0,0
212,3,24,2016,17,15,33,15,18.8,0,0
213,3,24,2016,17,15,34,15,18.8,0,0
214,3,24,2016,17,15,35,14,18.8,0,0
215,3,24,2016,17,15,36,14,18.8,0,0
216,3,24,2016,17,15,37,14,18.8,0,0
217,3,24,2016,17,15,38,14,18.8,0,0
218,3,24,2016,17,15,39,14,18.8,0,0
219,3,24,2016,17,15,40,14,18.8,0,0
220,3,24,2016,17,15,41,14,18.8,0,0
221,3,24,2016,17,15,42,14,18.8,0,0
222,3,24,2016,17,15,43,14,18.8,0,0
223,3,24,2016,17,15,44,14,18.8,0,0
224,3,24,2016,17,15,45,14,18.8,0,0
225,3,24,2016,17,15,46,14,18.8,0,0
226,3,24,2016,17,15,47,14,18.8,0,0
227,3,24,2016,17,15,48,14,18.8,0,0
228,3,24,2016,17,15,49,14,18.8,0,0
229,3,24,2016,17,15,50,14,18.8,0,0
230,3,24,2016,17,15,51,14,18.8,0,0
231,3,24,2016,17,15,52,14,18.8,0,0
232,3,24,2016,17,15,53,14,18.8,0,0
233,3,24,2016,17,15,54,14,18.8,0,0
234,3,24,2016,17,15,55,14,18.8,0,0
235,3,24,2016,17,15,56,14,18.8,0,0
236,3,24,2016,17,15,57,14,18.8,0,0
237,3,24,2016,17,15,58,14,18.8,0,0
238,3,24,2016,17,15,59,14,18.8,0,0
239,3,24,2016,17,16,0,14,18.8,0,0
240,3,24,2016,17,16,1,14,18.8,0,0
241,3,24,2016,17,16,2,14,18.8,0,0
242,3,24,2016,17,16,3,14,18.8,0,0
243,3,24,2016,17,16,4,14,18.8,0,0
244,3,24,2016,17,16,5,14,18.8,0,0
245,3,24,2016,17,16,7,14,18.8,0,0
246,3,24,2016,17,16,8,14,18.8,0,0
247,3,24,2016,17,16,9,14,18.8,0,0
248,3,24,2016,17,16,10,14,18.8,0,0
249,3,24,2016,17,16,11,14,18.8,0,0
250,3,24,2016,17,16,12,14,18.8,0,0
251,3,24,2016,17,16,13,14,18.8,0,0
252,3,24,2016,17,16,14,14,18.8,0,0
253,3,24,2016,17,16,15,14,18.8,0,0
254,3,24,2016,17,16,16,14,18.8,0,0
255,3,24,2016,17,16,17,14,18.8,0,0
256,3,24,2016,17,16,18,14,18.8,0,0
257,3,24,2016,17,16,19,14,18.8,0,0
258,3,24,2016,17,16,20,13,18.8,0,0
259,3,24,2016,17,16,21,13,18.8,0,0
260,3,24,2016,17,16,22,13,18.8,0,0
261,3,24,2016,17,16,23,13,18.8,0,0
262,3,24,2016,17,16,24,13,18.8,0,0
263,3,24,2016,17,16,25,13,18.8,0,0
264,3,24,2016,17,16,26,13,18.8,0,0
265,3,24,2016,17,16,27,13,18.8,0,0
266,3,24,2016,17,16,28,13,18.8,0,0
267,3,24,2016,17,16,29,13,18.8,0,0
268,3,24,2016,17,16,30,13,18.8,0,0
269,3,24,2016,17,16,31,13,18.8,0,0
270,3,24,2016,17,16,32,13,18.8,0,0
271,3,24,2016,17,16,33,13,18.8,0,0
272,3,24,2016,17,16,34,13,18.8,0,0
273,3,24,2016,17,16,35,13,18.8,0,0
274,3,24,2016,17,16,36,13,18.8,0,0
275,3,24,2016,17,16,37,13,18.8,0,0
276,3,24,2016,17,16,38,13,18.8,0,0
277,3,24,2016,17,16,39,13,18.8,0,0
278,3,24,2016,17,16,40,13,18.8,0,0
279,3,24,2016,17,16,41,13,18.8,0,0
280,3,24,2016,17,16,42,13,18.8,0,0
281,3,24,2016,17,16,43,13,18.8,0,0
282,3,24,2016,17,16,44,13,18.8,0,0
283,3,24,2016,17,16,45,13,18.8,0,0
284,3,24,2016,17,16,46,13,18.8,0,0
285,3,24,2016,17,16,47,13,18.8,0,0
286,3,24,2016,17,16,48,13,18.8,0,0
287,3,24,2016,17,16,49,13,18.8,0,0
288,3,24,2016,17,16,50,13,18.8,0,0
289,3,24,2016,17,16,51,13,18.8,0,0
290,3,24,2016,17,16,52,13,18.8,0,0
291,3,24,2016,17,16,53,13,18.8,0,0
292,3,24,2016,17,16,54,13,18.8,0,0
293,3,24,2016,17,16,55,13,18.8,0,0
294,3,24,2016,17,16,56,13,18.8,0,0
295,3,24,2016,17,16,57,13,18.8,0,0
296,3,24,2016,17,16,58,13,18.8,0,0
297,3,24,2016,17,16,59,13,18.8,0,0
298,3,24,2016,17,17,0,13,18.8,0,0
299,3,24,2016,17,17,1,13,18.8,0,0
300,3,24,2016,17,17,2,13,18.8,0,0
301,3,24,2016,17,17,3,13,18.8,0,0
302,3,24,2016,17,17,4,13,18.8,0,0
303,3,24,2016,17,17,5,13,18.8,0,0
304,3,24,2016,17,17,6,13,18.8,0,0
305,3,24,2016,17,17,7,13,18.8,0,0
306,3,24,2016,17,17,8,13,18.8,0,0
307,3,24,2016,17,17,9,13,18.8,0,0
308,3,24,2016,17,17,10,13,18.8,0,0
309,3,24,2016,17,17,11,13,18.8,0,0
310,3,24,2016,17,17,12,13,18.8,0,0
311,3,24,2016,17,17,13,13,18.8,0,0
312,3,24,2016,17,17,14,13,18.8,0,0
313,3,24,2016,17,17,15,13,18.8,0,0
314,3,24,2016,17,17,16,13,18.8,0,0
315,3,24,2016,17,17,17,13,18.8,0,0
316,3,24,2016,17,17,19,13,18.8,0,0
317,3,24,2016,17,17,20,13,18.8,0,0
318,3,24,2016,17,17,21,13,18.8,0,0
319,3,24,2016,17,17,22,13,18.8,0,0
320,3,24,2016,17,17,23,13,18.8,0,0
321,3,24,2016,17,17,24,13,18.8,0,0
322,3,24,2016,17,17,25,13,18.8,0,0
323,3,24,2016,17,17,26,13,18.8,0,0
324,3,24,2016,17,17,27,13,18.8,0,0
325,3,24,2016,17,17,28,13,18.8,0,0
326,3,24,2016,17,17,29,13,18.8,0,0
327,3,24,2016,17,17,30,13,18.8,0,0
328,3,24,2016,17,17,31,13,18.8,0,0
329,3,24,2016,17,17,32,13,18.8,0,0
330,3,24,2016,17,17,33,13,18.8,0,0
331,3,24,2016,17,17,34,12,18.8,0,0
332,3,24,2016,17,17,35,12,18.8,0,0
333,3,24,2016,17,17,36,12,18.8,0,0
334,3,24,2016,17,17,37,12,18.8,0,0
335,3,24,2016,17,17,38,12,18.8,0,0
336,3,24,2016,17,17,39,12,18.8,0,0
337,3,24,2016,17,17,40,12,18.8,0,0
338,3,24,2016,17,17,41,12,18.8,0,0
339,3,24,2016,17,17,42,12,18.8,0,0
340,3,24,2016,17,17,43,12,18.8,0,0
341,3,24,2016,17,17,44,12,18.8,0,0
342,3,24,2016,17,17,45,12,18.8,0,0
343,3,24,2016,17,17,46,12,18.8,0,0
344,3,24,2016,17,17,47,12,18.8,0,0
345,3,24,2016,17,17,48,12,18.8,0,0
346,3,24,2016,17,17,49,12,18.8,0,0
347,3,24,2016,17,17,50,12,18.8,0,0
348,3,24,2016,17,17,51,12,18.8,0,0
349,3,24,2016,17,17,52,12,18.8,0,0
350,3,24,2016,17,17,53,12,18.8,0,0
351,3,24,2016,17,17,54,12,18.8,0,0
352,3,24,2016,17,17,55,12,18.8,0,0
353,3,24,2016,17,17,56,12,18.8,0,0
354,3,24,2016,17,17,57,12,18.8,0,0
355,3,24,2016,17,17,58,12,18.8,0,0
356,3,24,2016,17,17,59,12,18.8,0,0
357,3,24,2016,17,18,0,12,18.8,0,0
358,3,24,2016,17,18,1,12,18.8,0,0
359,3,24,2016,17,18,2,12,18.8,0,0
360,3,24,2016,17,18,3,12,18.8,0,0
361,3,24,2016,17,18,4,12,18.8,0,0
362,3,24,2016,17,18,5,12,18.8,0,0
363,3,24,2016,17,18,6,12,18.8,0,0
364,3,24,2016,17,18,7,12,18.8,0,0
365,3,24,2016,17,18,8,12,18.8,0,0
366,3,24,2016,17,18,9,12,18.8,0,0
367,3,24,2016,17,18,10,12,18.8,0,0
368,3,24,2016,17,18,11,12,18.8,0,0
369,3,24,2016,17,18,12,12,18.8,0,0
370,3,24,2016,17,18,13,12,18.8,0,0
371,3,24,2016,17,18,14,12,18.8,0,0
372,3,24,2016,17,18,15,12,18.8,0,0
373,3,24,2016,17,18,16,12,18.8,0,0
374,3,24,2016,17,18,17,12,18.8,0,0
375,3,24,2016,17,18,18,12,18.8,0,0
376,3,24,2016,17,18,19,12,18.8,0,0
377,3,24,2016,17,18,20,12,18.8,0,0
378,3,24,2016,17,18,21,12,18.8,0,0
379,3,24,2016,17,18,22,12,18.8,0,0
380,3,24,2016,17,18,23,12,18.8,0,0
381,3,24,2016,17,18,24,12,18.8,0,0
382,3,24,2016,17,18,25,12,18.8,0,0
383,3,24,2016,17,18,26,12,18.8,0,0
384,3,24,2016,17,18,27,12,18.8,0,0
385,3,24,2016,17,18,28,12,18.8,0,0
386,3,24,2016,17,18,29,12,18.8,0,0
387,3,24,2016,17,18,30,12,18.8,0,0
388,3,24,2016,17,18,32,12,18.8,0,0
389,3,24,2016,17,18,33,12,18.8,0,0
390,3,24,2016,17,18,34,12,18.8,0,0
391,3,24,2016,17,18,35,12,18.8,0,0
392,3,24,2016,17,18,36,12,18.8,0,0
393,3,24,2016,17,18,37,12,18.8,0,0
394,3,24,2016,17,18,38,12,18.8,0,0
395,3,24,2016,17,18,39,12,18.8,0,0
396,3,24,2016,17,18,40,12,18.8,0,0
397,3,24,2016,17,18,41,12,18.8,0,0
398,3,24,2016,17,18,42,12,18.8,0,0
399,3,24,2016,17,18,43,12,18.8,0,0
400,3,24,2016,17,18,44,12,18.8,0,0
401,3,24,2016,17,18,45,12,18.8,0,0
402,3,24,2016,17,18,46,12,18.8,0,0
403,3,24,2016,17,18,47,12,18.8,0,0
404,3,24,2016,17,18,48,12,18.8,0,0
405,3,24,2016,17,18,49,12,18.8,0,0
406,3,24,2016,17,18,50,12,18.8,0,0
407,3,24,2016,17,18,51,12,18.8,0,0
408,3,24,2016,17,18,52,12,18.8,0,0
409,3,24,2016,17,18,53,12,18.8,0,0
410,3,24,2016,17,18,54,12,18.8,0,0
411,3,24,2016,17,18,55,12,18.8,0,0
412,3,24,2016,17,18,56,12,18.8,0,0
413,3,24,2016,17,18,57,12,18.8,0,0
414,3,24,2016,17,18,58,12,18.8,0,0
415,3,24,2016,17,18,59,12,18.8,0,0
416,3,24,2016,17,19,0,12,18.8,0,0
417,3,24,2016,17,19,1,12,18.8,0,0
418,3,24,2016,17,19,2,12,18.8,0,0
419,3,24,2016,17,19,3,12,18.8,0,0
420,3,24,2016,17,19,4,12,18.8,0,0
421,3,24,2016,17,19,5,12,18.8,0,0
422,3,24,2016,17,19,6,12,18.8,0,0
423,3,24,2016,17,19,7,12,18.8,0,0
424,3,24,2016,17,19,8,12,18.8,0,0
425,3,24,2016,17,19,9,12,18.8,0,0
426,3,24,2016,17,19,10,12,18.8,0,0
427,3,24,2016,17,19,11,12,18.8,0,0
428,3,24,2016,17,19,12,12,18.8,0,0
429,3,24,2016,17,19,13,12,18.8,0,0
430,3,24,2016,17,19,14,12,18.8,0,0
431,3,24,2016,17,19,15,12,18.8,0,0
432,3,24,2016,17,19,16,12,18.8,0,0
433,3,24,2016,17,19,17,12,18.8,0,0
434,3,24,2016,17,19,18,12,18.8,0,0
435,3,24,2016,17,19,19,12,18.8,0,0
436,3,24,2016,17,19,20,12,18.8,0,0
437,3,24,2016,17,19,21,12,18.8,0,0
438,3,24,2016,17,19,22,12,18.8,0,0
439,3,24,2016,17,19,23,12,18.8,0,0
440,3,24,2016,17,19,24,12,18.8,0,0
441,3,24,2016,17,19,25,12,18.8,0,0
442,3,24,2016,17,19,26,12,18.8,0,0
443,3,24,2016,17,19,27,12,18.8,0,0
444,3,24,2016,17,19,28,12,18.8,0,0
445,3,24,2016,17,19,29,12,18.8,0,0
446,3,24,2016,17,19,30,12,18.8,0,0
447,3,24,2016,17,19,31,12,18.8,0,0
448,3,24,2016,17,19,32,12,18.8,0,0
449,3,24,2016,17,19,33,12,18.8,0,0
450,3,24,2016,17,19,34,12,18.8,0,0
451,3,24,2016,17,19,35,12,18.8,0,0
452,3,24,2016,17,19,36,12,18.8,0,0
453,3,24,2016,17,19,37,12,18.8,0,0
454,3,24,2016,17,19,38,12,18.8,0,0
455,3,24,2016,17,19,39,12,18.8,0,0
456,3,24,2016,17,19,40,12,18.8,0,0
457,3,24,2016,17,19,41,12,18.8,0,0
458,3,24,2016,17,19,42,12,18.8,0,0
459,3,24,2016,17,19,44,12,18.8,0,0
460,3,24,2016,17,19,45,12,18.8,0,0
461,3,24,2016,17,19,46,12,18.8,0,0
462,3,24,2016,17,19,47,12,18.8,0,0
463,3,24,2016,17,19,48,12,18.8,0,0
464,3,24,2016,17,19,49,12,18.8,0,0
465,3,24,2016,17,19,50,12,18.8,0,0
466,3,24,2016,17,19,51,12,18.8,0,0
467,3,24,2016,17,19,52,12,18.8,0,0
468,3,24,2016,17,19,53,12,18.8,0,0
469,3,24,2016,17,19,54,12,18.8,0,0
470,3,24,2016,17,19,55,12,18.8,0,0
471,3,24,2016,17,19,56,12,18.8,0,0
472,3,24,2016,17,19,57,12,18.8,0,0
473,3,24,2016,17,19,58,12,18.8,0,0
474,3,24,2016,17,19,59,12,18.8,0,0
475,3,24,2016,17,20,0,12,18.8,0,0
476,3,24,2016,17,20,1,12,18.8,0,0
477,3,24,2016,17,20,2,12,18.8,0,0
478,3,24,2016,17,20,3,12,18.8,0,0
479,3,24,2016,17,20,4,12,18.8,0,0
480,3,24,2016,17,20,5,12,18.8,0,0
481,3,24,2016,17,20,6,12,18.8,0,0
482,3,24,2016,17,20,7,12,18.8,0,0
483,3,24,2016,17,20,8,12,18.8,0,0
484,3,24,2016,17,20,9,12,18.8,0,0
485,3,24,2016,17,20,10,12,18.8,0,0
486,3,24,2016,17,20,11,12,18.8,0,0
487,3,24,2016,17,20,12,12,18.8,0,0
488,3,24,2016,17,20,13,12,18.8,0,0
489,3,24,2016,17,20,14,12,18.8,0,0
490,3,24,2016,17,20,15,12,18.8,0,0
491,3,24,2016,17,20,16,12,18.8,0,0
492,3,24,2016,17,20,17,12,18.8,0,0
493,3,24,2016,17,20,18,12,18.8,0,0
494,3,24,2016,17,20,19,12,18.8,0,0
495,3,24,2016,17,20,20,12,18.8,0,0
496,3,24,2016,17,20,21,12,18.8,0,0
497,3,24,2016,17,20,22,12,18.8,0,0
498,3,24,2016,17,20,23,12,18.8,0,0
499,3,24,2016,17,20,24,12,18.8,0,0
500,3,24,2016,17,20,25,12,18.8,0,0
501,3,24,2016,17,20,26,12,18.8,0,0
502,3,24,2016,17,20,27,12,18.8,0,0
503,3,24,2016,17,20,28,12,18.8,0,0
504,3,24,2016,17,20,29,12,18.8,0,0
505,3,24,2016,17,20,30,12,18.8,0,0
506,3,24,2016,17,20,31,12,18.8,0,0
507,3,24,2016,17,20,32,12,18.8,0,0
508,3,24,2016,17,20,33,12,18.8,0,0
509,3,24,2016,17,20,34,12,18.8,0,0
510,3,24,2016,17,20,35,12,18.8,0,0
511,3,24,2016,17,20,36,12,18.8,0,0
512,3,24,2016,17,20,37,12,18.8,0,0
513,3,24,2016,17,20,38,12,18.8,0,0
514,3,24,2016,17,20,39,12,18.8,0,0
515,3,24,2016,17,20,40,12,18.8,0,0
516,3,24,2016,17,20,41,12,18.8,0,0
517,3,24,2016,17,20,42,11,18.8,0,0
518,3,24,2016,17,20,43,11,18.8,0,0
519,3,24,2016,17,20,44,11,18.8,0,0
520,3,24,2016,17,20,45,11,18.8,0,0
521,3,24,2016,17,20,46,11,18.8,0,0
522,3,24,2016,17,20,47,11,18.8,0,0
523,3,24,2016,17,20,48,11,18.8,0,0
524,3,24,2016,17,20,49,11,18.8,0,0
525,3,24,2016,17,20,50,11,18.8,0,0
526,3,24,2016,17,20,51,11,18.8,0,0
527,3,24,2016,17,20,52,11,18.8,0,0
528,3,24,2016,17,20,53,11,18.8,0,0
529,3,24,2016,17,20,54,11,18.8,0,0
530,3,24,2016,17,20,56,11,18.8,0,0
531,3,24,2016,17,20,57,11,18.8,0,0
532,3,24,2016,17,20,58,11,18.8,0,0
533,3,24,2016,17,20,59,11,18.8,0,0
534,3,24,2016,17,21,0,11,18.8,0,0
535,3,24,2016,17,21,1,11,18.8,0,0
536,3,24,2016,17,21,2,11,18.8,0,0
537,3,24,2016,17,21,3,11,18.8,0,0
538,3,24,2016,17,21,4,11,18.8,0,0
539,3,24,2016,17,21,5,11,18.8,0,0
540,3,24,2016,17,21,6,11,18.8,0,0
541,3,24,2016,17,21,7,11,18.8,0,0
542,3,24,2016,17,21,8,11,18.8,0,0
543,3,24,2016,17,21,9,11,18.8,0,0
544,3,24,2016,17,21,10,11,18.8,0,0
545,3,24,2016,17,21,11,11,18.8,0,0
546,3,24,2016,17,21,12,11,18.8,0,0
547,3,24,2016,17,21,13,11,18.8,0,0
548,3,24,2016,17,21,14,11,18.8,0,0
549,3,24,2016,17,21,15,11,18.8,0,0
550,3,24,2016,17,21,16,11,18.8,0,0
551,3,24,2016,17,21,17,11,18.8,0,0
552,3,24,2016,17,21,18,11,18.8,0,0
553,3,24,2016,17,21,19,11,18.8,0,0
554,3,24,2016,17,21,20,11,18.8,0,0
555,3,24,2016,17,21,21,11,18.8,0,0
