Sample,Month,Day,Year,Hour,Minute,Second,Loop_L,ambient_L,Loop_R,ambient_R
0,3,16,2016,15,56,47,24,19,0,0
1,3,16,2016,15,56,48,24,19,0,0
2,3,16,2016,15,56,49,24,19,0,0
3,3,16,2016,15,56,50,24,19,0,0
4,3,16,2016,15,56,51,24,19,0,0
5,3,16,2016,15,56,52,24,19,0,0
6,3,16,2016,15,56,53,24,19,0,0
7,3,16,2016,15,56,54,24,19,0,0
8,3,16,2016,15,56,55,24,19,0,0
9,3,16,2016,15,56,56,24,19,0,0
10,3,16,2016,15,56,57,24,19,0,0
11,3,16,2016,15,56,58,24,19,0,0
12,3,16,2016,15,56,59,24,19,0,0
13,3,16,2016,15,57,0,24,19,0,0
14,3,16,2016,15,57,1,24,19,0,0
15,3,16,2016,15,57,2,24,19,0,0
16,3,16,2016,15,57,3,24,19,0,0
17,3,16,2016,15,57,4,24,19,0,0
18,3,16,2016,15,57,5,24,19,0,0
19,3,16,2016,15,57,6,24,19,0,0
20,3,16,2016,15,57,7,24,19,0,0
21,3,16,2016,15,57,8,24,19,0,0
22,3,16,2016,15,57,9,-18,-17.8,0,0
23,3,16,2016,15,57,10,-18,-17.8,0,0
24,3,16,2016,15,57,11,-18,-17.8,0,0
25,3,16,2016,15,57,12,-18,-17.8,0,0
26,3,16,2016,15,57,13,-18,-17.8,0,0
27,3,16,2016,15,57,14,-18,-17.8,0,0
28,3,16,2016,15,57,15,-18,-17.8,0,0
29,3,16,2016,15,57,16,-18,-17.8,0,0
30,3,16,2016,15,57,17,-18,-17.8,0,0
31,3,16,2016,15,57,19,-18,-17.8,0,0
32,3,16,2016,15,57,20,-18,-17.8,0,0
33,3,16,2016,15,57,21,-18,-17.8,0,0
34,3,16,2016,15,57,22,-18,-17.8,0,0
35,3,16,2016,15,57,23,-18,-17.8,0,0
36,3,16,2016,15,57,24,-18,-17.8,0,0
37,3,16,2016,15,57,25,-18,-17.8,0,0
38,3,16,2016,15,57,26,-18,-17.8,0,0
39,3,16,2016,15,57,27,-18,-17.8,0,0
40,3,16,2016,15,57,28,-18,-17.8,0,0
41,3,16,2016,15,57,29,-18,-17.8,0,0
42,3,16,2016,15,57,30,-18,-17.8,0,0
43,3,16,2016,15,57,31,-18,-17.8,0,0
44,3,16,2016,15,57,32,-18,-17.8,0,0
45,3,16,2016,15,57,33,-18,-17.8,0,0
46,3,16,2016,15,57,34,-18,-17.8,0,0
47,3,16,2016,15,57,35,-18,-17.8,0,0
48,3,16,2016,15,57,36,-18,-17.8,0,0
49,3,16,2016,15,57,37,18,19,0,0
50,3,16,2016,15,57,38,18,19,0,0
51,3,16,2016,15,57,39,18,19,0,0
52,3,16,2016,15,57,40,18,19,0,0
53,3,16,2016,15,57,41,18,19,0,0
54,3,16,2016,15,57,42,18,19,0,0
55,3,16,2016,15,57,43,18,19,0,0
56,3,16,2016,15,57,44,18,19,0,0
57,3,16,2016,15,57,45,18,19,0,0
58,3,16,2016,15,57,46,18,19,0,0
59,3,16,2016,15,57,47,18,19,0,0
60,3,16,2016,15,57,48,18,19,0,0
61,3,16,2016,15,57,49,18,19,0,0
62,3,16,2016,15,57,50,18,19,0,0
63,3,16,2016,15,57,51,18,19,0,0
64,3,16,2016,15,57,52,18,19,0,0
65,3,16,2016,15,57,53,18,19,0,0
66,3,16,2016,15,57,54,18,19,0,0
67,3,16,2016,15,57,55,18,19,0,0
68,3,16,2016,15,57,56,18,19,0,0
69,3,16,2016,15,57,57,18,19,0,0
70,3,16,2016,15,57,58,18,19,0,0
71,3,16,2016,15,57,59,18,19,0,0
72,3,16,2016,15,58,0,18,19,0,0
73,3,16,2016,15,58,1,18,19,0,0
