Sample,Month,Day,Year,Hour,Minute,Second,Loop_L,ambient_L,Loop_R,ambient_R
329,1,22,2016,17,8,46,5537,19.3,0,0
330,1,22,2016,17,8,47,5537,19.3,0,0
331,1,22,2016,17,8,48,5537,19.3,0,0
332,1,22,2016,17,8,49,5537,19.3,0,0
333,1,22,2016,17,8,50,5537,19.3,0,0
334,1,22,2016,17,8,51,5537,19.3,0,0
335,1,22,2016,17,8,52,5537,19.3,0,0
336,1,22,2016,17,8,53,5537,19.3,0,0
337,1,22,2016,17,8,54,14,19.3,0,0
338,1,22,2016,17,8,55,1370,19.3,0,0
339,1,22,2016,17,8,56,37,19.3,0,0
340,1,22,2016,17,8,57,37,19.3,0,0
341,1,22,2016,17,8,58,37,19.3,0,0
342,1,22,2016,17,8,59,37,19.3,0,0
343,1,22,2016,17,9,0,37,19.3,0,0
344,1,22,2016,17,9,1,37,19.3,0,0
345,1,22,2016,17,9,2,37,19.3,0,0
346,1,22,2016,17,9,3,37,19.3,0,0
347,1,22,2016,17,9,4,37,19.3,0,0
348,1,22,2016,17,9,5,37,19.3,0,0
349,1,22,2016,17,9,6,37,19.3,0,0
350,1,22,2016,17,9,7,37,19.3,0,0
351,1,22,2016,17,9,8,37,19.3,0,0
352,1,22,2016,17,9,9,37,19.3,0,0
353,1,22,2016,17,9,10,37,19.3,0,0
354,1,22,2016,17,9,11,37,19.3,0,0
355,1,22,2016,17,9,12,37,19.3,0,0
356,1,22,2016,17,9,13,37,19.3,0,0
357,1,22,2016,17,9,14,37,19.3,0,0
358,1,22,2016,17,9,15,37,19.3,0,0
359,1,22,2016,17,9,16,37,19.3,0,0
360,1,22,2016,17,9,17,37,19.3,0,0
361,1,22,2016,17,9,18,37,19.3,0,0
362,1,22,2016,17,9,19,37,19.3,0,0
363,1,22,2016,17,9,20,37,19.3,0,0
364,1,22,2016,17,9,21,37,19.3,0,0
365,1,22,2016,17,9,22,37,19.3,0,0
366,1,22,2016,17,9,23,37,19.3,0,0
367,1,22,2016,17,9,24,37,19.3,0,0
368,1,22,2016,17,9,25,37,19.3,0,0
369,1,22,2016,17,9,26,37,19.3,0,0
370,1,22,2016,17,9,27,37,19.3,0,0
371,1,22,2016,17,9,28,37,19.3,0,0
372,1,22,2016,17,9,30,37,19.3,0,0
373,1,22,2016,17,9,31,37,19.3,0,0
374,1,22,2016,17,9,32,37,19.3,0,0
375,1,22,2016,17,9,33,37,19.3,0,0
376,1,22,2016,17,9,34,37,19.3,0,0
377,1,22,2016,17,9,35,37,19.3,0,0
378,1,22,2016,17,9,36,37,19.3,0,0
379,1,22,2016,17,9,37,37,19.3,0,0
380,1,22,2016,17,9,38,37,19.3,0,0
381,1,22,2016,17,9,39,37,19.3,0,0
382,1,22,2016,17,9,40,37,19.3,0,0
383,1,22,2016,17,9,41,37,19.3,0,0
384,1,22,2016,17,9,42,37,19.3,0,0
385,1,22,2016,17,9,43,37,19.3,0,0
386,1,22,2016,17,9,44,37,19.3,0,0
387,1,22,2016,17,9,45,37,19.3,0,0
388,1,22,2016,17,9,46,37,19.3,0,0
389,1,22,2016,17,9,47,37,19.3,0,0
390,1,22,2016,17,9,48,37,19.3,0,0
391,1,22,2016,17,9,49,37,19.3,0,0
392,1,22,2016,17,9,50,37,19.3,0,0
393,1,22,2016,17,9,51,37,19.3,0,0
394,1,22,2016,17,9,52,37,19.3,0,0
395,1,22,2016,17,9,53,37,19.3,0,0
396,1,22,2016,17,9,54,37,19.3,0,0
397,1,22,2016,17,9,55,37,19.3,0,0
398,1,22,2016,17,9,56,37,19.3,0,0
399,1,22,2016,17,9,57,37,19.3,0,0
400,1,22,2016,17,9,58,37,19.3,0,0
401,1,22,2016,17,9,59,37,19.3,0,0
402,1,22,2016,17,10,0,37,19.3,0,0
403,1,22,2016,17,10,1,37,19.3,0,0
404,1,22,2016,17,10,2,37,19.3,0,0
405,1,22,2016,17,10,3,37,19.3,0,0
406,1,22,2016,17,10,4,37,19.3,0,0
407,1,22,2016,17,10,5,37,19.3,0,0
408,1,22,2016,17,10,6,37,19.3,0,0
409,1,22,2016,17,10,7,37,19.3,0,0
410,1,22,2016,17,10,8,37,19.3,0,0
411,1,22,2016,17,10,9,37,19.3,0,0
412,1,22,2016,17,10,10,37,19.3,0,0
413,1,22,2016,17,10,11,37,19.3,0,0
414,1,22,2016,17,10,12,37,19.3,0,0
415,1,22,2016,17,10,13,37,19.3,0,0
416,1,22,2016,17,10,14,36,19.3,0,0
417,1,22,2016,17,10,15,36,19.3,0,0
418,1,22,2016,17,10,16,36,19.3,0,0
419,1,22,2016,17,10,17,35,19.3,0,0
420,1,22,2016,17,10,18,34,19.3,0,0
421,1,22,2016,17,10,19,33,19.3,0,0
422,1,22,2016,17,10,20,33,19.3,0,0
423,1,22,2016,17,10,21,33,19.3,0,0
424,1,22,2016,17,10,22,32,19.3,0,0
425,1,22,2016,17,10,23,32,19.3,0,0
426,1,22,2016,17,10,24,32,19.3,0,0
427,1,22,2016,17,10,25,32,19.3,0,0
428,1,22,2016,17,10,26,32,19.3,0,0
429,1,22,2016,17,10,27,32,19.3,0,0
430,1,22,2016,17,10,28,32,19.3,0,0
431,1,22,2016,17,10,29,32,19.3,0,0
432,1,22,2016,17,10,30,32,19.3,0,0
433,1,22,2016,17,10,31,32,19.3,0,0
434,1,22,2016,17,10,32,32,19.3,0,0
435,1,22,2016,17,10,33,33,19.3,0,0
436,1,22,2016,17,10,34,33,19.3,0,0
437,1,22,2016,17,10,35,33,19.3,0,0
438,1,22,2016,17,10,36,33,19.3,0,0
439,1,22,2016,17,10,37,33,19.3,0,0
440,1,22,2016,17,10,38,34,19.3,0,0
441,1,22,2016,17,10,39,34,19.3,0,0
442,1,22,2016,17,10,40,34,19.3,0,0
443,1,22,2016,17,10,42,34,19.3,0,0
444,1,22,2016,17,10,43,34,19.3,0,0
445,1,22,2016,17,10,44,34,19.3,0,0
446,1,22,2016,17,10,45,34,19.3,0,0
447,1,22,2016,17,10,46,34,19.3,0,0
448,1,22,2016,17,10,47,34,19.3,0,0
449,1,22,2016,17,10,48,34,19.3,0,0
450,1,22,2016,17,10,49,34,19.3,0,0
451,1,22,2016,17,10,50,34,19.3,0,0
452,1,22,2016,17,10,51,34,19.3,0,0
453,1,22,2016,17,10,52,34,19.3,0,0
454,1,22,2016,17,10,53,34,19.3,0,0
455,1,22,2016,17,10,54,34,19.3,0,0
456,1,22,2016,17,10,55,34,19.3,0,0
457,1,22,2016,17,10,56,34,19.3,0,0
458,1,22,2016,17,10,57,34,19.3,0,0
459,1,22,2016,17,10,58,34,19.3,0,0
460,1,22,2016,17,10,59,35,19.3,0,0
461,1,22,2016,17,11,0,35,19.3,0,0
462,1,22,2016,17,11,1,35,19.3,0,0
463,1,22,2016,17,11,2,35,19.3,0,0
464,1,22,2016,17,11,3,35,19.3,0,0
465,1,22,2016,17,11,4,35,19.3,0,0
466,1,22,2016,17,11,5,35,19.3,0,0
467,1,22,2016,17,11,6,35,19.3,0,0
468,1,22,2016,17,11,7,35,19.3,0,0
469,1,22,2016,17,11,8,35,19.3,0,0
470,1,22,2016,17,11,9,35,19.3,0,0
471,1,22,2016,17,11,10,35,19.3,0,0
472,1,22,2016,17,11,11,35,19.3,0,0
473,1,22,2016,17,11,12,35,19.3,0,0
474,1,22,2016,17,11,13,35,19.3,0,0
475,1,22,2016,17,11,14,35,19.3,0,0
476,1,22,2016,17,11,15,35,19.3,0,0
477,1,22,2016,17,11,16,35,19.3,0,0
478,1,22,2016,17,11,17,35,19.3,0,0
479,1,22,2016,17,11,18,35,19.3,0,0
480,1,22,2016,17,11,19,35,19.3,0,0
481,1,22,2016,17,11,20,35,19.3,0,0
482,1,22,2016,17,11,21,35,19.3,0,0
483,1,22,2016,17,11,22,35,19.3,0,0
484,1,22,2016,17,11,23,36,19.3,0,0
485,1,22,2016,17,11,24,36,19.3,0,0
486,1,22,2016,17,11,25,36,19.3,0,0
487,1,22,2016,17,11,26,36,19.3,0,0
488,1,22,2016,17,11,27,36,19.3,0,0
489,1,22,2016,17,11,28,36,19.3,0,0
490,1,22,2016,17,11,29,36,19.3,0,0
491,1,22,2016,17,11,30,36,19.3,0,0
492,1,22,2016,17,11,31,36,19.3,0,0
493,1,22,2016,17,11,32,36,19.3,0,0
494,1,22,2016,17,11,33,36,19.3,0,0
495,1,22,2016,17,11,34,36,19.3,0,0
496,1,22,2016,17,11,35,36,19.3,0,0
497,1,22,2016,17,11,36,36,19.3,0,0
498,1,22,2016,17,11,37,36,19.3,0,0
499,1,22,2016,17,11,38,36,19.3,0,0
500,1,22,2016,17,11,39,36,19.3,0,0
501,1,22,2016,17,11,40,36,19.3,0,0
502,1,22,2016,17,11,41,35,19.3,0,0
503,1,22,2016,17,11,42,34,19.3,0,0
504,1,22,2016,17,11,43,34,19.3,0,0
505,1,22,2016,17,11,44,34,19.3,0,0
506,1,22,2016,17,11,45,33,19.3,0,0
507,1,22,2016,17,11,46,32,19.3,0,0
508,1,22,2016,17,11,47,32,19.3,0,0
509,1,22,2016,17,11,48,32,19.3,0,0
510,1,22,2016,17,11,49,31,19.3,0,0
511,1,22,2016,17,11,50,30,19.3,0,0
512,1,22,2016,17,11,51,30,19.3,0,0
513,1,22,2016,17,11,52,30,19.3,0,0
514,1,22,2016,17,11,53,29,19.3,0,0
515,1,22,2016,17,11,55,29,19.3,0,0
516,1,22,2016,17,11,56,29,19.3,0,0
517,1,22,2016,17,11,57,29,19.3,0,0
518,1,22,2016,17,11,58,28,19.3,0,0
519,1,22,2016,17,11,59,28,19.3,0,0
520,1,22,2016,17,12,0,28,19.3,0,0
521,1,22,2016,17,12,1,28,19.3,0,0
522,1,22,2016,17,12,2,27,19.3,0,0
523,1,22,2016,17,12,3,27,19.3,0,0
524,1,22,2016,17,12,4,27,19.3,0,0
525,1,22,2016,17,12,5,27,19.3,0,0
526,1,22,2016,17,12,6,27,19.3,0,0
527,1,22,2016,17,12,7,27,19.3,0,0
528,1,22,2016,17,12,8,27,19.3,0,0
529,1,22,2016,17,12,9,27,19.3,0,0
530,1,22,2016,17,12,10,27,19.3,0,0
531,1,22,2016,17,12,11,27,19.3,0,0
532,1,22,2016,17,12,12,27,19.3,0,0
533,1,22,2016,17,12,13,26,19.3,0,0
534,1,22,2016,17,12,14,26,19.3,0,0
535,1,22,2016,17,12,15,26,19.3,0,0
