Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	721.1606	0	437	2761	2975	4263	701	-10.5	200	1	1	739.0876	1	0	
2	0	748.6163	0	437	2761	2975	4263	526	-10.5	200	1	1	751.0474	1	1	
3	0	755.2730	0	936	1551	2975	4263	726	-15.5	200	0	1	757.4863	0	1	
4	1	844.4267	1	936	1551	2975	4263	726	-15.5	200	0	1	854.8391	0	1	
5	1	867.9839	0	936	1551	2975	4263	726	-15.5	200	0	1	878.4067	0	1	
6	1	921.5177	1	936	1551	2975	4263	726	-15.5	200	0	1	925.6543	0	1	
7	1	942.9692	0	936	1551	2975	4263	726	-15.5	200	0	1	943.2093	0	1	
8	1	976.6842	1	936	1551	2975	4263	726	-15.5	200	0	1	983.4925	0	1	
9	1	999.6408	1	936	1551	2975	4263	726	-15.5	200	0	1	1009.4472	0	1	
10	1	1019.0096	0	936	1551	2975	4263	726	-15.5	200	0	0	1020.6074	1	1	
11	0	1028.9935	1	936	1551	2975	4263	676	-15.5	200	0	0	1031.3486	1	0	
12	0	1038.2685	0	936	1551	2975	4263	501	-15.5	200	0	0	1040.6475	1	1	
13	0	1047.8353	1	936	1551	2975	4263	551	-15.5	200	0	0	1050.0999	1	0	
14	0	1057.6864	0	936	1551	2975	4263	651	-15.5	200	0	0	1059.3342	1	1	
15	0	1066.4599	1	437	2761	2975	4263	601	-10.5	200	1	1	1068.7710	1	0	
16	0	1073.3489	1	437	2761	2975	4263	576	-10.5	200	1	1	1075.8393	1	0	
17	0	1079.5786	0	936	1551	2975	4263	751	-15.5	200	0	0	1081.7977	1	0	
18	0	1087.2777	0	437	2761	2975	4263	626	-10.5	200	1	0	1088.8188	0	1	
19	1	1094.4628	1	437	2761	2975	4263	626	-10.5	200	1	0	1097.0094	0	1	
20	1	1102.9066	1	437	2761	2975	4263	626	-10.5	200	1	1	1103.6371	1	1	
21	0	1107.2157	1	437	2761	2975	4263	576	-10.5	200	1	0	1111.1961	0	1	
22	1	1117.5088	0	437	2761	2975	4263	576	-10.5	200	1	1	1118.7039	1	1	
23	0	1122.5870	0	936	1551	2975	4263	526	-15.5	200	0	1	1123.7623	0	1	
24	1	1128.3128	1	936	1551	2975	4263	526	-15.5	200	0	0	1131.4765	1	1	
25	0	1138.5392	0	936	1551	2975	4263	601	-15.5	200	0	0	1140.3233	1	0	
26	0	1146.0855	0	936	1551	2975	4263	701	-15.5	200	0	0	1147.7251	1	0	
27	0	1154.9562	0	936	1551	2975	4263	651	-15.5	200	0	0	1157.5502	1	1	
28	0	1165.8043	1	437	2761	2975	4263	751	-10.5	200	1	1	1167.6716	1	1	
29	0	1171.5699	0	437	2761	2975	4263	726	-10.5	200	1	1	1172.7734	1	0	
30	0	1176.2818	1	437	2761	2975	4263	676	-10.5	200	1	1	1178.1084	1	0	
31	0	1181.7260	1	437	2761	2975	4263	501	-10.5	200	1	1	1183.7393	1	0	
32	0	1187.9068	0	936	1551	2975	4263	651	-15.5	200	0	0	1189.7978	1	0	
33	0	1197.0765	0	437	2761	2975	4263	701	-10.5	200	1	1	1198.5439	1	1	
34	0	1202.0185	1	437	2761	2975	4263	551	-10.5	200	1	0	1203.2012	0	1	
35	1	1211.6079	0	437	2761	2975	4263	551	-10.5	200	1	1	1212.9047	1	1	
36	0	1216.8811	1	936	1551	2975	4263	526	-15.5	200	0	1	1217.7346	0	1	
37	1	1222.7053	0	936	1551	2975	4263	526	-15.5	200	0	1	1223.9915	0	1	
38	1	1229.8242	0	936	1551	2975	4263	526	-15.5	200	0	1	1231.2639	0	1	
39	1	1238.2695	1	936	1551	2975	4263	526	-15.5	200	0	0	1240.7660	1	1	
40	0	1249.3560	0	437	2761	2975	4263	751	-10.5	200	1	0	1252.1753	0	1	
41	1	1257.0344	0	437	2761	2975	4263	751	-10.5	200	1	1	1258.2090	1	1	
42	0	1261.9224	1	437	2761	2975	4263	601	-10.5	200	1	1	1263.2963	1	1	
43	0	1267.8781	0	936	1551	2975	4263	576	-15.5	200	0	1	1269.3824	0	1	
44	1	1275.4746	1	936	1551	2975	4263	576	-15.5	200	0	0	1277.9772	1	1	
45	0	1285.8463	0	936	1551	2975	4263	626	-15.5	200	0	0	1288.0227	1	0	
46	0	1295.7149	1	437	2761	2975	4263	501	-10.5	200	1	0	1298.2253	0	1	
47	1	1304.4910	1	437	2761	2975	4263	501	-10.5	200	1	1	1306.1345	1	1	
48	0	1310.0998	1	936	1551	2975	4263	726	-15.5	200	0	0	1312.5159	1	0	
49	0	1320.0154	0	936	1551	2975	4263	751	-15.5	200	0	0	1321.9741	1	1	
50	0	1330.1191	0	936	1551	2975	4263	651	-15.5	200	0	0	1331.6724	1	0	
51	0	1336.9829	0	936	1551	2975	4263	576	-15.5	200	0	0	1338.4653	1	1	
52	0	1344.2912	0	437	2761	2975	4263	676	-10.5	200	1	1	1345.1434	1	0	
53	0	1348.6977	0	437	2761	2975	4263	601	-10.5	200	1	1	1350.1086	1	0	
54	0	1353.4609	0	437	2761	2975	4263	501	-10.5	200	1	1	1354.5637	1	0	
55	0	1359.4624	0	437	2761	2975	4263	701	-10.5	200	1	1	1360.0664	1	0	
