Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	400.6674	0	936	1551	2975	4263	601	-12.5	200	0	1	410.3666		0	
2	1	419.7138	0	936	1551	2975	4263	601	-12.5	200	0	1	424.1111		0	
3	1	432.2706	0	936	1551	2975	4263	601	-12.5	200	0	0	433.5507	1	0	
4	0	439.9278	1	437	2761	2975	4263	726	-7.5	200	1	1	440.6232	1	0	
5	0	442.3390	0	437	2761	2975	4263	576	-7.5	200	1	0	448.8970		1	
6	1	453.8634	0	437	2761	2975	4263	576	-7.5	200	1	0	454.8141		1	
7	1	462.8067	0	437	2761	2975	4263	576	-7.5	200	1	1	463.6844	1	1	
8	0	465.1296	0	936	1551	2975	4263	551	-12.5	200	0	0	466.1917	1	1	
9	0	472.3830	0	936	1551	2975	4263	701	-7.5	200	0	0	473.1505	1	0	
10	0	479.5270	0	437	2761	2975	4263	626	-3.5	200	1	0	480.4787		0	
11	1	485.5106	0	437	2761	2975	4263	626	-3.5	200	1	0	493.3383		0	
12	1	497.7942	0	437	2761	2975	4263	626	-3.5	200	1	1	498.7128	1	0	
13	0	499.8134	1	437	2761	2975	4263	526	-12.5	200	1	0	502.4537		0	
14	1	510.2080	0	437	2761	2975	4263	526	-12.5	200	1	1	511.1563	1	0	
15	0	513.1909	0	437	2761	2975	4263	751	-3.5	200	1	1	513.8513	1	1	
16	0	532.4956	0	936	1551	2975	4263	501	-3.5	200	0	0	533.2383	1	0	
17	0	539.1517	1	936	1551	2975	4263	651	-7.5	200	0	0	539.7754	1	1	
18	0	546.0125	0	437	2761	2975	4263	701	-12.5	200	1	1	548.0761	1	1	
19	0	552.6226	1	936	1551	2975	4263	551	-3.5	200	0	0	553.3046	1	1	
20	0	558.2022	0	936	1551	2975	4263	526	-12.5	200	0	1	560.9703		0	
21	1	566.3765	1	936	1551	2975	4263	526	-12.5	200	0	0	570.0603	1	0	
22	0	575.1847	0	936	1551	2975	4263	726	-7.5	200	0	0	576.3681	1	0	
23	0	583.2910	1	437	2761	2975	4263	626	-7.5	200	1	1	585.5824	1	0	
24	0	597.8430	1	437	2761	2975	4263	576	-7.5	200	1	0	600.5754		1	
25	1	604.2928	1	437	2761	2975	4263	576	-7.5	200	1	1	606.6862	1	1	
26	0	611.3764	1	936	1551	2975	4263	601	-7.5	200	0	0	614.4842	1	1	
27	0	619.3497	0	437	2761	2975	4263	676	-3.5	200	1	1	620.1823	1	1	
28	0	624.9295	0	437	2761	2975	4263	501	-12.5	200	1	0	626.1053		1	
29	1	630.3396	1	437	2761	2975	4263	501	-12.5	200	1	1	632.2457	1	1	
30	0	637.9845	0	936	1551	2975	4263	751	-3.5	200	0	0	638.8000	1	1	
31	0	645.1325	0	936	1551	2975	4263	701	-3.5	200	0	0	646.1123	1	0	
32	0	651.4013	1	437	2761	2975	4263	551	-12.5	200	1	1	653.4484	1	0	
33	0	658.4625	0	437	2761	2975	4263	651	-3.5	200	1	1	659.1195	1	0	
34	0	663.6850	0	936	1551	2975	4263	601	-12.5	200	0	0	664.8778	1	1	
35	0	670.0690	0	437	2761	2975	4263	501	-12.5	200	1	0	671.2229		1	
36	1	674.9285	0	437	2761	2975	4263	501	-12.5	200	1	1	675.5943	1	1	
37	0	680.9702	1	936	1551	2975	4263	576	-12.5	200	0	0	683.8471	1	1	
38	0	689.2152	1	936	1551	2975	4263	726	-7.5	200	0	1	691.7280		1	
39	1	696.9568	0	936	1551	2975	4263	726	-7.5	200	0	0	698.1303	1	1	
40	0	704.0513	0	437	2761	2975	4263	751	-3.5	200	1	1	704.7500	1	0	
41	0	709.4288	0	936	1551	2975	4263	676	-3.5	200	0	0	709.9457	1	0	
42	0	715.6238	1	936	1551	2975	4263	626	-7.5	200	0	0	718.5268	1	0	
43	0	724.0336	1	936	1551	2975	4263	751	-12.5	200	0	0	726.8268	1	0	
44	0	731.9631	1	437	2761	2975	4263	651	-12.5	200	1	1	734.1472	1	0	
45	0	738.9670	0	437	2761	2975	4263	601	-7.5	200	1	1	740.1253	1	1	
46	0	744.7509	1	437	2761	2975	4263	676	-7.5	200	1	1	745.4155	1	0	
47	0	750.2193	1	437	2761	2975	4263	576	-3.5	200	1	1	753.4219	1	1	
48	0	758.1934	0	936	1551	2975	4263	701	-3.5	200	0	0	759.1132	1	1	
49	0	765.0679	1	936	1551	2975	4263	626	-12.5	200	0	1	768.3579		1	
50	1	773.7617	0	936	1551	2975	4263	626	-12.5	200	0	0	775.2553	1	1	
51	0	780.4922	0	437	2761	2975	4263	501	-7.5	200	1	0	782.2409		1	
52	1	789.7355	0	437	2761	2975	4263	501	-7.5	200	1	1	790.4475	1	1	
53	0	796.6732	0	437	2761	2975	4263	551	-7.5	200	1	1	797.5293	1	0	
54	0	802.2662	0	936	1551	2975	4263	526	-7.5	200	0	0	803.0497	1	0	
55	0	808.4844	0	936	1551	2975	4263	601	-3.5	200	0	0	809.8016	1	1	
56	0	815.5918	1	936	1551	2975	4263	726	-7.5	200	0	1	817.6970		1	
57	1	821.9392	0	936	1551	2975	4263	726	-7.5	200	0	0	823.4849	1	1	
58	0	829.1738	1	936	1551	2975	4263	751	-3.5	200	0	1	832.1883		0	
59	1	838.3298	1	936	1551	2975	4263	751	-3.5	200	0	0	839.4891	1	0	
60	0	844.8608	1	437	2761	2975	4263	526	-3.5	200	1	1	848.9269	1	1	
61	0	852.9947	1	437	2761	2975	4263	551	-12.5	200	1	1	855.2207	1	1	
62	0	859.1207	0	437	2761	2975	4263	501	-12.5	200	1	1	860.1896	1	0	
63	0	864.1578	0	437	2761	2975	4263	651	-3.5	200	1	0	864.9181		0	
64	1	870.7762	0	437	2761	2975	4263	651	-3.5	200	1	1	871.3435	1	0	
65	0	875.9442	1	936	1551	2975	4263	576	-12.5	200	0	0	876.6477	1	0	
66	0	882.0131	1	936	1551	2975	4263	701	-7.5	200	0	1	885.6124		1	
67	1	890.1597	0	936	1551	2975	4263	701	-7.5	200	0	0	891.1496	1	1	
68	0	897.3006	0	437	2761	2975	4263	676	-7.5	200	1	1	898.1643	1	1	
69	0	902.3488	0	437	2761	2975	4263	501	-3.5	200	1	0	903.4995		0	
70	1	907.0245	0	437	2761	2975	4263	501	-3.5	200	1	1	907.8085	1	0	
71	0	912.3810	1	936	1551	2975	4263	676	-12.5	200	0	0	913.2046	1	1	
72	0	918.5112	0	437	2761	2975	4263	601	-12.5	200	1	1	920.8919	1	1	
73	0	926.3772	1	437	2761	2975	4263	551	-3.5	200	1	0	929.8941		1	
74	1	933.5855	1	437	2761	2975	4263	551	-3.5	200	1	1	935.7819	1	1	
75	0	939.6413	1	437	2761	2975	4263	701	-7.5	200	1	1	941.8293	1	0	
76	0	947.1643	1	936	1551	2975	4263	526	-3.5	200	0	0	950.1114	1	1	
77	0	956.4527	1	936	1551	2975	4263	751	-7.5	200	0	1	959.1509		0	
78	1	965.9788	1	936	1551	2975	4263	751	-7.5	200	0	0	967.3292	1	0	
79	0	972.6614	0	936	1551	2975	4263	651	-12.5	200	0	1	974.7495		0	
80	1	979.1961	0	936	1551	2975	4263	651	-12.5	200	0	0	980.4532	1	0	
81	0	987.3863	0	936	1551	2975	4263	726	-3.5	200	0	0	988.6830	1	0	
82	0	995.8543	0	437	2761	2975	4263	576	-12.5	200	1	0	996.8980		0	
83	1	1000.7254	0	437	2761	2975	4263	576	-12.5	200	1	1	1001.6107	1	0	
84	0	1006.3079	1	936	1551	2975	4263	601	-7.5	200	0	0	1007.0049	1	0	
85	0	1012.0738	1	936	1551	2975	4263	551	-3.5	200	0	1	1015.2920		1	
86	1	1019.6734	1	936	1551	2975	4263	551	-3.5	200	0	1	1022.1416		1	
87	1	1027.3019	1	936	1551	2975	4263	551	-3.5	200	0	0	1030.0254	1	1	
88	0	1035.9643	1	936	1551	2975	4263	701	-7.5	200	0	1	1038.6793		1	
89	1	1042.6763	1	936	1551	2975	4263	701	-7.5	200	0	0	1045.0806	1	1	
90	0	1050.1431	1	936	1551	2975	4263	726	-3.5	200	0	0	1052.8209	1	0	
91	0	1060.6462	0	437	2761	2975	4263	501	-3.5	200	1	1	1062.0164	1	1	
92	0	1066.6593	0	437	2761	2975	4263	651	-7.5	200	1	1	1067.4936	1	1	
93	0	1073.7363	0	936	1551	2975	4263	626	-12.5	200	0	1	1074.6256		0	
94	1	1080.5422	1	936	1551	2975	4263	626	-12.5	200	0	0	1082.9668	1	0	
95	0	1089.0130	1	437	2761	2975	4263	526	-12.5	200	1	1	1091.2934	1	0	
96	0	1096.9340	0	437	2761	2975	4263	576	-3.5	200	1	1	1097.8466	1	0	
97	0	1102.7984	1	437	2761	2975	4263	751	-12.5	200	1	0	1103.4440		1	
98	1	1107.9308	0	437	2761	2975	4263	751	-12.5	200	1	1	1110.1030	1	1	
99	0	1114.9842	0	437	2761	2975	4263	576	-7.5	200	1	1	1115.7434	1	0	
100	0	1119.3400	0	936	1551	2975	4263	551	-12.5	200	0	0	1120.7279	1	1	
101	0	1127.1599	0	936	1551	2975	4263	676	-7.5	200	0	0	1128.2085	1	0	
102	0	1133.8635	0	936	1551	2975	4263	601	-12.5	200	0	0	1134.7102	1	0	
103	0	1141.3407	0	936	1551	2975	4263	526	-3.5	200	0	1	1142.1749		1	
104	1	1147.0393	0	936	1551	2975	4263	526	-3.5	200	0	0	1148.5238	1	1	
105	0	1153.7646	0	437	2761	2975	4263	501	-12.5	200	1	1	1154.5994	1	1	
106	0	1164.4968	1	437	2761	2975	4263	751	-7.5	200	1	1	1166.4400	1	1	
107	0	1170.9338	1	437	2761	2975	4263	626	-7.5	200	1	1	1172.9676	1	0	
108	0	1177.7459	1	936	1551	2975	4263	651	-12.5	200	0	0	1180.1593	1	1	
109	0	1185.8778	0	437	2761	2975	4263	726	-3.5	200	1	1	1186.9208	1	0	
110	0	1192.3445	0	437	2761	2975	4263	726	-12.5	200	1	1	1193.0558	1	0	
111	0	1199.6396	0	936	1551	2975	4263	526	-7.5	200	0	0	1201.0923	1	1	
112	0	1207.2022	0	936	1551	2975	4263	651	-3.5	200	0	1	1207.8920		0	
113	1	1212.2416	0	936	1551	2975	4263	651	-3.5	200	0	0	1213.1421	1	0	
114	0	1218.2775	0	437	2761	2975	4263	501	-3.5	200	1	0	1219.2967		1	
115	1	1223.3669	1	437	2761	2975	4263	501	-3.5	200	1	1	1225.2858	1	1	
116	0	1229.6607	1	437	2761	2975	4263	576	-3.5	200	1	1	1232.0833	1	1	
117	0	1236.7072	1	437	2761	2975	4263	551	-12.5	200	1	1	1239.2110	1	1	
118	0	1243.9232	0	936	1551	2975	4263	676	-12.5	200	0	0	1245.0717	1	0	
119	0	1250.7878	1	437	2761	2975	4263	751	-12.5	200	1	1	1252.9863	1	0	
120	0	1258.5294	1	936	1551	2975	4263	626	-7.5	200	0	0	1261.3805	1	1	
121	0	1266.6068	1	936	1551	2975	4263	601	-7.5	200	0	1	1269.2576		0	
122	1	1280.3846	0	936	1551	2975	4263	601	-7.5	200	0	0	1281.7206	1	0	
123	0	1286.1109	1	936	1551	2975	4263	676	-3.5	200	0	0	1297.6040	1	1	
124	0	1303.6174	0	936	1551	2975	4263	751	-12.5	200	0	1	1304.3487		1	
125	1	1317.0532	0	936	1551	2975	4263	751	-12.5	200	0	0	1317.7598	1	1	
126	0	1322.6759	0	437	2761	2975	4263	701	-7.5	200	1	0	1323.6311		1	
