Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	20.3253	0	936	1551	2975	4263	576	-7.5	200	0	1	22.3061		1	
2	1	32.9471	0	936	1551	2975	4263	576	-7.5	200	0	0	33.9935	1	1	
3	0	40.8634	0	936	1551	2975	4263	701	-7.5	200	0	0	42.2433	1	0	
4	0	48.4314	1	936	1551	2975	4263	601	-7.5	200	0	0	50.3196	1	0	
5	0	56.2722	0	437	2761	2975	4263	626	-7.5	200	1	0	57.7038		0	
6	1	62.2441	1	437	2761	2975	4263	626	-7.5	200	1	1	64.8228	1	0	
7	0	68.1982	0	437	2761	2975	4263	551	-7.5	200	1	1	69.0902	1	0	
8	0	72.2765	0	936	1551	2975	4263	501	-7.5	200	0	0	73.2337	1	1	
9	0	78.3990	0	936	1551	2975	4263	726	-7.5	200	0	0	79.5596	1	0	
10	0	85.8700	0	437	2761	2975	4263	526	-7.5	200	1	0	87.2070		1	
11	1	98.3813	0	437	2761	2975	4263	526	-7.5	200	1	1	98.7116	1	1	
12	0	107.5274	0	936	1551	2975	4263	651	-7.5	200	0	0	108.6046	1	1	
13	0	114.9963	0	437	2761	2975	4263	676	-7.5	200	1	0	116.0204		1	
14	1	124.6010	0	437	2761	2975	4263	676	-7.5	200	1	0	125.5793		1	
15	1	131.6082	1	437	2761	2975	4263	676	-7.5	200	1	0	132.6610		1	
16	1	140.4433	1	437	2761	2975	4263	676	-7.5	200	1	0	141.4471		1	
17	1	148.6752	1	437	2761	2975	4263	676	-7.5	200	1	1	151.2919	1	1	
18	0	155.2472	1	437	2761	2975	4263	676	-7.5	200	1	1	155.8748	1	0	
19	0	158.9811	1	437	2761	2975	4263	551	-7.5	200	1	1	162.0929	1	1	
20	0	165.9487	0	437	2761	2975	4263	626	-7.5	200	1	0	167.1494		1	
21	1	172.7100	0	437	2761	2975	4263	626	-7.5	200	1	1	173.6086	1	1	
22	0	177.4364	0	437	2761	2975	4263	576	-7.5	200	1	1	178.0399	1	0	
23	0	182.2454	0	437	2761	2975	4263	726	-7.5	200	1	1	182.9658	1	0	
24	0	186.4662	1	936	1551	2975	4263	751	-7.5	200	0	1	186.9134		1	
25	1	194.9996	0	936	1551	2975	4263	751	-7.5	200	0	0	196.2855	1	1	
26	0	201.8762	1	936	1551	2975	4263	701	-7.5	200	0	0	204.2208	1	1	
27	0	210.4009	0	936	1551	2975	4263	651	-7.5	200	0	0	211.3794	1	0	
28	0	217.8349	0	936	1551	2975	4263	526	-7.5	200	0	0	219.3562	1	0	
29	0	225.2317	1	437	2761	2975	4263	601	-7.5	200	1	0	227.9471		1	
30	1	233.3893	0	437	2761	2975	4263	601	-7.5	200	1	1	234.5352	1	1	
31	0	240.6524	0	936	1551	2975	4263	676	-7.5	200	0	1	241.5989		0	
32	1	245.8267	0	936	1551	2975	4263	676	-7.5	200	0	0	246.5150	1	0	
33	0	253.0629	0	936	1551	2975	4263	651	-7.5	200	0	0	253.9421	1	1	
34	0	259.9082	0	437	2761	2975	4263	701	-7.5	200	1	1	260.9879	1	1	
35	0	269.6351	0	437	2761	2975	4263	751	-7.5	200	1	1	270.2666	1	0	
36	0	276.9796	0	936	1551	2975	4263	626	-7.5	200	0	1	277.8191		0	
37	1	286.1409	0	936	1551	2975	4263	626	-7.5	200	0	0	287.2446	1	0	
38	0	292.0433	0	437	2761	2975	4263	501	-7.5	200	1	1	292.8365	1	0	
39	0	296.2775	0	437	2761	2975	4263	576	-7.5	200	1	0	297.1892		1	
40	1	303.4379	0	437	2761	2975	4263	576	-7.5	200	1	1	304.1756	1	1	
41	0	307.5638	0	936	1551	2975	4263	551	-7.5	200	0	1	308.5779		0	
42	1	314.6250	0	936	1551	2975	4263	551	-7.5	200	0	0	315.7417	1	0	
43	0	321.3866	0	936	1551	2975	4263	601	-7.5	200	0	0	322.7714	1	1	
44	0	328.7917	0	437	2761	2975	4263	726	-7.5	200	1	0	329.9557		1	
45	1	334.0576	0	437	2761	2975	4263	726	-7.5	200	1	1	334.5576	1	1	
46	0	341.3387	0	936	1551	2975	4263	551	-7.5	200	0	0	342.7815	1	0	
47	0	348.6447	1	437	2761	2975	4263	526	-7.5	200	1	1	349.4824	1	1	
48	0	352.6574	0	936	1551	2975	4263	726	-7.5	200	0	0	354.2008	1	1	
49	0	360.4614	0	437	2761	2975	4263	676	-7.5	200	1	1	361.6391	1	0	
50	0	368.4021	0	936	1551	2975	4263	701	-7.5	200	0	1	369.9246		1	
51	1	374.4149	1	936	1551	2975	4263	701	-7.5	200	0	0	377.7212	1	1	
52	0	384.9707	1	437	2761	2975	4263	501	-7.5	200	1	1	386.9840	1	0	
53	0	390.4635	1	936	1551	2975	4263	751	-7.5	200	0	0	393.8098	1	0	
54	0	400.7518	0	936	1551	2975	4263	601	-7.5	200	0	1	402.2277		1	
55	1	408.0898	1	936	1551	2975	4263	601	-7.5	200	0	1	409.8844		1	
56	1	415.1045	0	936	1551	2975	4263	601	-7.5	200	0	0	416.9078	1	1	
57	0	422.7346	0	437	2761	2975	4263	626	-7.5	200	1	1	423.7108	1	0	
58	0	431.5034	1	437	2761	2975	4263	651	-7.5	200	1	0	433.7971		1	
59	1	442.6806	0	437	2761	2975	4263	651	-7.5	200	1	0	444.6252		1	
60	1	450.4074	1	437	2761	2975	4263	651	-7.5	200	1	1	452.3701	1	1	
61	0	456.4044	0	936	1551	2975	4263	626	-7.5	200	0	0	458.1609	1	0	
62	0	463.4223	0	936	1551	2975	4263	501	-7.5	200	0	0	464.8552	1	1	
63	0	471.3283	0	437	2761	2975	4263	751	-7.5	200	1	1	472.0723	1	0	
64	0	475.1354	0	437	2761	2975	4263	651	-7.5	200	1	0	475.5041		1	
65	1	481.7066	1	437	2761	2975	4263	651	-7.5	200	1	1	483.7740	1	1	
66	0	490.0701	0	437	2761	2975	4263	726	-7.5	200	1	0	491.9094		1	
67	1	499.0307	0	437	2761	2975	4263	726	-7.5	200	1	0	500.3760		1	
68	1	504.9174	0	437	2761	2975	4263	726	-7.5	200	1	1	506.0377	1	1	
69	0	514.2107	0	936	1551	2975	4263	701	-7.5	200	0	0	515.3464	1	1	
70	0	521.4705	0	437	2761	2975	4263	576	-7.5	200	1	1	522.0851	1	0	
71	0	525.8521	0	936	1551	2975	4263	526	-7.5	200	0	0	526.9759	1	0	
72	0	533.5884	1	437	2761	2975	4263	551	-7.5	200	1	0	535.8033		1	
73	1	542.6873	1	437	2761	2975	4263	551	-7.5	200	1	1	545.4818	1	1	
74	0	549.2270	0	936	1551	2975	4263	601	-7.5	200	0	0	550.8254	1	0	
75	0	557.1895	0	936	1551	2975	4263	601	-7.5	200	0	0	558.5514	1	1	
76	0	564.5480	0	437	2761	2975	4263	526	-7.5	200	1	0	565.9665		1	
77	1	572.0558	1	437	2761	2975	4263	526	-7.5	200	1	1	574.0639	1	1	
78	0	577.7522	0	936	1551	2975	4263	676	-7.5	200	0	0	579.9626	1	0	
79	0	586.8659	0	437	2761	2975	4263	751	-7.5	200	1	0	588.5295		1	
80	1	595.6320	0	437	2761	2975	4263	751	-7.5	200	1	1	596.1726	1	1	
81	0	599.5227	0	936	1551	2975	4263	576	-7.5	200	0	1	600.4385		0	
82	1	605.2972	0	936	1551	2975	4263	576	-7.5	200	0	0	606.7181	1	0	
83	0	613.3536	0	437	2761	2975	4263	501	-7.5	200	1	1	614.4609	1	0	
84	0	621.9782	1	936	1551	2975	4263	701	-7.5	200	0	0	625.0362	1	1	
85	0	630.6120	1	936	1551	2975	4263	726	-7.5	200	0	0	633.5429	1	1	
86	0	641.0466	0	437	2761	2975	4263	651	-7.5	200	1	0	642.1502		0	
87	1	648.7313	1	437	2761	2975	4263	651	-7.5	200	1	1	650.7559	1	0	
88	0	654.4542	0	437	2761	2975	4263	626	-7.5	200	1	0	656.1798		0	
89	1	662.1237	0	437	2761	2975	4263	626	-7.5	200	1	1	662.7208	1	0	
90	0	666.2837	0	437	2761	2975	4263	501	-7.5	200	1	0	667.4934		1	
91	1	672.7245	0	437	2761	2975	4263	501	-7.5	200	1	1	673.7366	1	1	
92	0	679.4524	1	437	2761	2975	4263	601	-7.5	200	1	1	680.3284	1	0	
93	0	683.8526	0	936	1551	2975	4263	576	-7.5	200	0	0	685.6480	1	1	
94	0	691.9810	0	936	1551	2975	4263	551	-7.5	200	0	0	693.2274	1	1	
95	0	699.4004	0	437	2761	2975	4263	676	-7.5	200	1	0	701.0846		1	
96	1	706.4669	0	437	2761	2975	4263	676	-7.5	200	1	1	707.4298	1	1	
97	0	710.9251	0	936	1551	2975	4263	726	-7.5	200	0	0	712.0780	1	0	
98	0	717.7123	1	437	2761	2975	4263	651	-7.5	200	1	0	720.1204		1	
99	1	725.7468	0	437	2761	2975	4263	651	-7.5	200	1	1	727.0417	1	1	
100	0	730.4583	0	437	2761	2975	4263	701	-7.5	200	1	1	731.0488	1	0	
101	0	734.9238	0	936	1551	2975	4263	626	-7.5	200	0	1	736.1324		0	
