Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	8.2831	0	936	1551	2975	4263	676	-20.5	200	0	0	9.0172	1	0	
2	0	11.3230	1	936	1551	2975	4263	701	-20.5	200	0	1	13.1911		1	
3	1	18.1446	0	936	1551	2975	4263	701	-20.5	200	0	0	19.1683	1	1	
4	0	24.2134	0	936	1551	2975	4263	551	-20.5	200	0	0	25.1551	1	0	
5	0	30.2111	1	437	2761	2975	4263	601	-20.5	200	1	1	30.7626	1	0	
6	0	32.7569	0	936	1551	2975	4263	651	-20.5	200	0	1	34.4701		0	
7	1	38.2504	1	936	1551	2975	4263	651	-20.5	200	0	0	40.4453	1	0	
8	0	44.7235	1	437	2761	2975	4263	576	-20.5	200	1	1	45.3440	1	1	
9	0	46.9924	0	936	1551	2975	4263	626	-20.5	200	0	0	49.0065	1	1	
10	0	54.1842	0	437	2761	2975	4263	751	-20.5	200	1	0	54.8508		1	
11	1	61.8266	0	437	2761	2975	4263	751	-20.5	200	1	1	62.5375	1	1	
12	0	64.0314	0	437	2761	2975	4263	726	-20.5	200	1	0	64.7483		0	
13	1	71.1461	0	437	2761	2975	4263	726	-20.5	200	1	0	71.9454		0	
14	1	78.3896	0	437	2761	2975	4263	726	-20.5	200	1	1	79.2113	1	0	
15	0	80.5238	0	437	2761	2975	4263	501	-20.5	200	1	0	81.4565		0	
16	1	86.5469	1	437	2761	2975	4263	501	-20.5	200	1	1	88.3895	1	0	
17	0	90.9546	0	936	1551	2975	4263	526	-20.5	200	0	0	91.7989	1	1	
18	0	96.6632	0	437	2761	2975	4263	576	-20.5	200	1	0	97.4194		1	
19	1	101.8182	0	437	2761	2975	4263	576	-20.5	200	1	0	102.3584		1	
20	1	106.2373	0	437	2761	2975	4263	576	-20.5	200	1	1	107.0268	1	1	
21	0	110.4848	1	936	1551	2975	4263	751	-20.5	200	0	0	110.8749	1	0	
22	0	116.1654	1	936	1551	2975	4263	601	-20.5	200	0	0	119.3845	1	1	
23	0	124.2609	0	437	2761	2975	4263	551	-20.5	200	1	0	125.3673		1	
24	1	129.2312	0	437	2761	2975	4263	551	-20.5	200	1	1	129.6966	1	1	
25	0	133.0310	1	437	2761	2975	4263	501	-20.5	200	1	0	133.7429		1	
26	1	138.6309	0	437	2761	2975	4263	501	-20.5	200	1	1	139.5016	1	1	
27	0	142.9760	1	936	1551	2975	4263	726	-20.5	200	0	0	143.5672	1	0	
28	0	148.9173	0	437	2761	2975	4263	701	-20.5	200	1	1	150.5268	1	0	
29	0	153.4377	0	936	1551	2975	4263	676	-20.5	200	0	0	153.9044	1	1	
30	0	159.8990	0	936	1551	2975	4263	651	-20.5	200	0	0	160.7365	1	1	
31	0	166.3780	0	437	2761	2975	4263	751	-20.5	200	1	1	167.0302	1	0	
32	0	169.8584	0	437	2761	2975	4263	501	-20.5	200	1	1	170.5891	1	0	
33	0	173.7449	0	437	2761	2975	4263	551	-20.5	200	1	0	174.4052		1	
34	1	179.1466	0	437	2761	2975	4263	551	-20.5	200	1	1	179.9758	1	1	
35	0	183.6954	1	936	1551	2975	4263	726	-20.5	200	0	0	184.0747	1	0	
36	0	189.7416	1	936	1551	2975	4263	576	-20.5	200	0	1	193.3812		1	
37	1	198.2300	0	936	1551	2975	4263	576	-20.5	200	0	1	199.0973		1	
38	1	203.1933	0	936	1551	2975	4263	576	-20.5	200	0	0	204.0551	1	1	
39	0	210.0380	0	936	1551	2975	4263	701	-20.5	200	0	0	210.8012	1	1	
40	0	216.2012	0	936	1551	2975	4263	676	-20.5	200	0	0	217.0967	1	0	
41	0	222.8616	0	437	2761	2975	4263	651	-20.5	200	1	1	223.7449	1	1	
42	0	227.1115	0	437	2761	2975	4263	601	-20.5	200	1	1	227.9000	1	0	
43	0	231.2066	0	936	1551	2975	4263	626	-20.5	200	0	0	231.5107	1	0	
44	0	236.6174	0	936	1551	2975	4263	676	-20.5	200	0	0	237.2691	1	1	
45	0	244.0775	0	437	2761	2975	4263	626	-20.5	200	1	0	244.8908		0	
46	1	250.3496	1	437	2761	2975	4263	626	-20.5	200	1	1	251.0179	1	0	
47	0	254.4111	1	437	2761	2975	4263	576	-20.5	200	1	1	257.1441	1	0	
48	0	260.7120	0	437	2761	2975	4263	726	-20.5	200	1	0	261.3563		1	
49	1	265.8613	1	437	2761	2975	4263	726	-20.5	200	1	1	268.3546	1	1	
50	0	271.5934	0	437	2761	2975	4263	526	-20.5	200	1	0	272.4421		1	
51	1	276.9783	0	437	2761	2975	4263	526	-20.5	200	1	1	278.0532	1	1	
52	0	283.3552	0	936	1551	2975	4263	601	-20.5	200	0	1	283.9048		0	
53	1	288.0770	0	936	1551	2975	4263	601	-20.5	200	0	0	289.0178	1	0	
54	0	294.6456	0	437	2761	2975	4263	501	-20.5	200	1	0	295.6681		0	
55	1	302.7979	1	437	2761	2975	4263	501	-20.5	200	1	1	304.6825	1	0	
56	0	309.3501	1	437	2761	2975	4263	651	-20.5	200	1	1	312.3029	1	0	
57	0	316.2785	0	437	2761	2975	4263	701	-20.5	200	1	0	316.9813		1	
58	1	320.8471	1	437	2761	2975	4263	701	-20.5	200	1	1	323.1004	1	1	
59	0	326.7903	0	437	2761	2975	4263	751	-20.5	200	1	0	327.9962		1	
60	1	332.0434	0	437	2761	2975	4263	751	-20.5	200	1	1	332.6665	1	1	
61	0	336.7608	0	936	1551	2975	4263	501	-20.5	200	0	0	337.6907	1	0	
62	0	343.5937	0	437	2761	2975	4263	701	-20.5	200	1	1	344.3460	1	1	
63	0	348.2143	1	936	1551	2975	4263	551	-20.5	200	0	0	348.9698	1	0	
64	0	354.8189	0	936	1551	2975	4263	526	-20.5	200	0	1	357.1206		1	
65	1	362.0686	0	936	1551	2975	4263	526	-20.5	200	0	0	363.0088	1	1	
66	0	368.4182	1	936	1551	2975	4263	676	-20.5	200	0	1	370.7155		0	
67	1	376.6635	0	936	1551	2975	4263	676	-20.5	200	0	0	377.4638	1	0	
68	0	383.2680	1	936	1551	2975	4263	751	-20.5	200	0	0	383.7322	1	1	
69	0	389.1184	0	936	1551	2975	4263	651	-20.5	200	0	1	390.9262		1	
70	1	395.4248	0	936	1551	2975	4263	651	-20.5	200	0	0	396.3661	1	1	
71	0	401.9929	0	437	2761	2975	4263	726	-20.5	200	1	1	402.5554	1	0	
72	0	408.4942	1	936	1551	2975	4263	626	-20.5	200	0	0	410.6383	1	1	
73	0	416.2968	1	936	1551	2975	4263	601	-20.5	200	0	1	418.1586		0	
74	1	423.0695	1	936	1551	2975	4263	601	-20.5	200	0	0	425.2894	1	0	
75	0	431.8354	1	936	1551	2975	4263	676	-20.5	200	0	0	434.7491	1	0	
76	0	440.6860	0	437	2761	2975	4263	576	-20.5	200	1	1	441.8234	1	1	
77	0	453.7422	0	437	2761	2975	4263	626	-20.5	200	1	1	454.4215	1	1	
78	0	457.8422	1	936	1551	2975	4263	601	-20.5	200	0	0	458.2821	1	0	
79	0	463.2988	0	437	2761	2975	4263	526	-20.5	200	1	1	464.9503	1	0	
80	0	468.3234	0	437	2761	2975	4263	701	-20.5	200	1	1	468.8723	1	0	
81	0	472.4607	1	437	2761	2975	4263	651	-20.5	200	1	0	474.4695		1	
82	1	479.5765	1	437	2761	2975	4263	651	-20.5	200	1	1	482.3074	1	1	
83	0	485.8015	0	936	1551	2975	4263	726	-20.5	200	0	0	486.4161	1	1	
84	0	492.8847	1	437	2761	2975	4263	501	-20.5	200	1	1	494.5963	1	0	
85	0	497.9370	0	936	1551	2975	4263	551	-20.5	200	0	0	499.1242	1	1	
86	0	504.7481	0	437	2761	2975	4263	551	-20.5	200	1	1	505.8792	1	0	
87	0	511.8620	0	936	1551	2975	4263	751	-20.5	200	0	0	512.8201	1	1	
88	0	518.6041	1	936	1551	2975	4263	701	-20.5	200	0	0	520.2681	1	1	
89	0	526.0178	0	437	2761	2975	4263	576	-20.5	200	1	0	527.2322		1	
90	1	533.2783	0	437	2761	2975	4263	576	-20.5	200	1	1	534.1348	1	1	
91	0	537.7702	1	936	1551	2975	4263	626	-20.5	200	0	0	538.2625	1	1	
92	0	544.3505	0	936	1551	2975	4263	501	-20.5	200	0	0	546.2682	1	0	
93	0	552.0755	0	437	2761	2975	4263	601	-20.5	200	1	0	553.2278		1	
94	1	557.1059	0	437	2761	2975	4263	601	-20.5	200	1	1	557.9022	1	1	
95	0	561.7895	1	936	1551	2975	4263	726	-20.5	200	0	0	562.3442	1	0	
96	0	567.4617	0	437	2761	2975	4263	526	-20.5	200	1	1	569.0590	1	0	
97	0	574.2375	0	936	1551	2975	4263	651	-20.5	200	0	0	575.0656	1	0	
98	0	582.2817	0	437	2761	2975	4263	526	-20.5	200	1	1	583.5357	1	1	
99	0	586.7793	1	437	2761	2975	4263	576	-20.5	200	1	0	587.2999		0	
100	1	592.4190	0	437	2761	2975	4263	576	-20.5	200	1	1	593.1683	1	0	
101	0	599.0836	0	437	2761	2975	4263	751	-20.5	200	1	1	599.6302	1	0	
102	0	606.1358	0	437	2761	2975	4263	701	-20.5	200	1	0	606.9373		1	
103	1	611.1643	0	437	2761	2975	4263	701	-20.5	200	1	1	611.7929	1	1	
104	0	615.7772	0	936	1551	2975	4263	551	-20.5	200	0	0	616.4002	1	1	
105	0	622.1795	0	936	1551	2975	4263	601	-20.5	200	0	0	623.0916	1	1	
106	0	628.8406	0	437	2761	2975	4263	626	-20.5	200	1	0	629.7888		0	
107	1	634.7522	0	437	2761	2975	4263	626	-20.5	200	1	1	635.8337	1	0	
108	0	639.3016	0	936	1551	2975	4263	651	-20.5	200	0	0	639.8210	1	0	
109	0	645.3462	1	936	1551	2975	4263	726	-20.5	200	0	0	647.5237	1	0	
110	0	652.8088	0	936	1551	2975	4263	501	-20.5	200	0	0	653.8326	1	1	
111	0	663.4124	1	437	2761	2975	4263	526	-20.5	200	1	0	665.1160		1	
112	1	670.8668	0	437	2761	2975	4263	526	-20.5	200	1	0	671.7502		1	
