Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	1129.7925	0	437	2761	2975	4263	651	1.5	200	1	0	1130.5703		1	
2	1	1154.5276	1	437	2761	2975	4263	651	1.5	200	1	0	1155.2564		1	
3	1	1163.5023	0	437	2761	2975	4263	651	1.5	200	1	1	1164.3919	1	1	
4	0	1168.4971	1	936	1551	2975	4263	576	1.5	200	0	0	1169.2816	1	0	
5	0	1172.5767	1	437	2761	2975	4263	676	1.5	200	1	1	1173.0466	1	0	
6	0	1176.1688	1	437	2761	2975	4263	626	1.5	200	1	1	1178.5878	1	1	
7	0	1181.5530	0	437	2761	2975	4263	551	1.5	200	1	0	1182.2484		0	
8	1	1189.7516	1	437	2761	2975	4263	551	1.5	200	1	0	1192.0231		0	
9	1	1195.7001	0	437	2761	2975	4263	551	1.5	200	1	1	1196.5306	1	0	
10	0	1199.7059	0	936	1551	2975	4263	526	1.5	200	0	0	1200.5822	1	0	
11	0	1205.2460	1	437	2761	2975	4263	701	1.5	200	1	0	1207.1698		1	
12	1	1211.0442	0	437	2761	2975	4263	701	1.5	200	1	1	1212.5262	1	1	
13	0	1216.3839	0	936	1551	2975	4263	751	1.5	200	0	0	1217.2410	1	1	
14	0	1221.7728	0	437	2761	2975	4263	726	1.5	200	1	1	1222.6606	1	0	
15	0	1225.7450	0	936	1551	2975	4263	601	1.5	200	0	0	1226.2534	1	0	
16	0	1231.5628	0	936	1551	2975	4263	701	1.5	200	0	0	1232.2764	1	1	
17	0	1237.3320	0	936	1551	2975	4263	601	1.5	200	0	0	1238.3018	1	1	
18	0	1244.4156	0	437	2761	2975	4263	576	1.5	200	1	1	1244.9671	1	0	
19	0	1248.5578	0	936	1551	2975	4263	626	1.5	200	0	0	1249.0107	1	0	
20	0	1254.7430	0	437	2761	2975	4263	751	1.5	200	1	1	1255.4047	1	0	
21	0	1258.8664	1	936	1551	2975	4263	501	1.5	200	0	0	1261.2846	1	1	
22	0	1266.7473	1	936	1551	2975	4263	651	1.5	200	0	0	1268.9647	1	0	
23	0	1275.1537	1	936	1551	2975	4263	551	1.5	200	0	1	1278.0751		1	
24	1	1283.8532	0	936	1551	2975	4263	551	1.5	200	0	1	1284.6453		1	
25	1	1289.6569	1	936	1551	2975	4263	551	1.5	200	0	0	1291.7201	1	1	
26	0	1296.7177	0	936	1551	2975	4263	676	1.5	200	0	0	1297.5554	1	1	
27	0	1302.5767	0	936	1551	2975	4263	526	1.5	200	0	0	1303.4055	1	0	
28	0	1313.5913	1	437	2761	2975	4263	676	1.5	200	1	1	1313.9095	1	1	
29	0	1317.1580	0	437	2761	2975	4263	701	1.5	200	1	0	1318.5303		0	
30	1	1323.8945	0	437	2761	2975	4263	701	1.5	200	1	0	1324.7292		0	
31	1	1331.1016	0	437	2761	2975	4263	701	1.5	200	1	0	1331.7899		0	
32	1	1337.1161	0	437	2761	2975	4263	701	1.5	200	1	1	1337.4898	1	0	
33	0	1340.8659	0	437	2761	2975	4263	501	1.5	200	1	0	1341.2776		1	
34	1	1345.6505	0	437	2761	2975	4263	501	1.5	200	1	1	1346.4752	1	1	
35	0	1352.1356	1	437	2761	2975	4263	726	1.5	200	1	0	1352.9919		1	
36	1	1357.8473	0	437	2761	2975	4263	726	1.5	200	1	0	1358.7278		1	
37	1	1362.5877	1	437	2761	2975	4263	726	1.5	200	1	1	1362.9374	1	1	
38	0	1366.5555	1	936	1551	2975	4263	526	1.5	200	0	0	1369.1548	1	1	
39	0	1374.4520	0	437	2761	2975	4263	551	1.5	200	1	0	1375.5857		1	
40	1	1385.9286	0	437	2761	2975	4263	551	1.5	200	1	1	1386.8661	1	1	
41	0	1390.3074	0	437	2761	2975	4263	626	1.5	200	1	0	1391.7281		0	
42	1	1439.3839	0	437	2761	2975	4263	626	1.5	200	1	1	1439.7774	1	0	
43	0	1444.4849	0	437	2761	2975	4263	576	1.5	200	1	1	1445.5670	1	1	
44	0	1449.5739	1	936	1551	2975	4263	751	1.5	200	0	0	1450.3502	1	0	
45	0	1455.5267	0	936	1551	2975	4263	601	1.5	200	0	1	1457.1241		0	
46	1	1461.6905	0	936	1551	2975	4263	601	1.5	200	0	0	1462.7545	1	0	
47	0	1468.2292	1	936	1551	2975	4263	501	1.5	200	0	0	1470.7833	1	1	
48	0	1476.6827	1	437	2761	2975	4263	701	1.5	200	1	1	1479.6145	1	0	
49	0	1483.6800	0	936	1551	2975	4263	751	1.5	200	0	1	1484.5529		1	
50	1	1488.8973	0	936	1551	2975	4263	751	1.5	200	0	0	1489.5142	1	1	
51	0	1494.9412	0	936	1551	2975	4263	526	1.5	200	0	0	1495.8451	1	0	
52	0	1500.9140	0	437	2761	2975	4263	626	1.5	200	1	0	1501.8462		1	
53	1	1558.1830	1	437	2761	2975	4263	626	1.5	200	1	1	1561.8238	1	1	
54	0	1565.3216	0	437	2761	2975	4263	726	1.5	200	1	1	1566.3420	1	0	
55	0	1570.1007	1	437	2761	2975	4263	651	1.5	200	1	0	1572.9172		1	
56	1	1584.1144	0	437	2761	2975	4263	651	1.5	200	1	-1	-1.0000		1	
57	0	1654.8164	0	936	1551	2975	4263	576	1.5	200	0	1	1657.3414		1	
58	1	1719.8730	0	936	1551	2975	4263	576	1.5	200	0	0	1720.2705	1	1	
