Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	15.1781	0	437	2761	2975	4263	501	-8.5	200	1	1	18.8439	1	1	
2	0	23.3955	0	437	2761	2975	4263	601	-14.5	200	1	0	24.2186	0	1	
3	1	27.9348	1	437	2761	2975	4263	601	-14.5	200	1	0	30.8130	0	1	
4	1	36.0759	0	437	2761	2975	4263	601	-14.5	200	1	1	37.1094	1	1	
5	0	41.3016	0	936	1551	2975	4263	626	-22.5	200	0	0	43.8147	1	1	
6	0	48.8249	0	936	1551	2975	4263	651	-16.5	200	0	0	51.2476	1	1	
7	0	56.1654	0	437	2761	2975	4263	701	-12.5	200	1	1	56.8202	1	1	
8	0	60.4124	0	437	2761	2975	4263	551	-6.5	200	1	1	61.0397	1	1	
9	0	64.7251	0	936	1551	2975	4263	751	-17.5	200	0	0	65.2178	1	1	
10	0	70.4706	1	437	2761	2975	4263	526	-3.5	200	1	1	72.9997	1	1	
11	0	76.6251	0	936	1551	2975	4263	576	-19.5	200	0	1	77.6372	0	1	
12	1	81.3560	1	936	1551	2975	4263	576	-19.5	200	0	0	83.1396	1	1	
13	0	88.8614	0	936	1551	2975	4263	676	-11.5	200	0	0	90.4869	1	1	
14	0	96.7612	0	936	1551	2975	4263	626	-8.5	200	0	1	97.4306	0	1	
15	1	102.0639	0	936	1551	2975	4263	626	-8.5	200	0	0	102.9475	1	1	
16	0	107.6335	0	437	2761	2975	4263	501	-9.5	200	1	1	108.6551	1	1	
17	0	112.5265	0	437	2761	2975	4263	651	-11.5	200	1	1	113.0958	1	1	
18	0	117.0926	1	437	2761	2975	4263	601	-17.5	200	1	1	117.8972	1	1	
19	0	121.6089	0	936	1551	2975	4263	526	-14.5	200	0	0	123.6716	1	1	
20	0	129.5025	0	936	1551	2975	4263	701	-13.5	200	0	0	131.1203	1	1	
21	0	136.3320	1	437	2761	2975	4263	751	-14.5	200	1	1	138.4298	1	1	
22	0	142.2728	0	437	2761	2975	4263	726	-12.5	200	1	1	143.0218	1	1	
23	0	147.0939	0	437	2761	2975	4263	551	-6.5	200	1	1	147.8174	1	1	
24	0	152.3965	1	936	1551	2975	4263	676	-14.5	200	0	1	153.2570	0	1	
25	1	159.8827	0	936	1551	2975	4263	676	-14.5	200	0	0	161.3218	1	1	
26	0	166.5914	0	437	2761	2975	4263	501	-3.5	200	1	1	167.6596	1	1	
27	0	171.8561	0	437	2761	2975	4263	526	-17.5	200	1	1	172.5121	1	1	
28	0	176.2828	0	437	2761	2975	4263	601	-9.5	200	1	1	176.8419	1	1	
29	0	180.5814	0	936	1551	2975	4263	726	-22.5	200	0	0	181.4125	1	1	
30	0	186.0468	1	936	1551	2975	4263	626	-11.5	200	0	1	188.5526	0	1	
31	1	194.8434	1	936	1551	2975	4263	626	-11.5	200	0	1	197.4684	0	1	
32	1	270.9877	1	936	1551	2975	4263	626	-11.5	200	0	0	273.8350	1	1	
33	0	279.3864	0	936	1551	2975	4263	751	-16.5	200	0	0	280.9497	1	1	
34	0	317.1287	0	936	1551	2975	4263	676	-8.5	200	0	1	317.7819	0	1	
