Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	132.0869	0	936	1551	2975	4263	751	-12.5	200	0	0	133.5544	1	0	
2	0	136.0416	0	437	2761	2975	4263	551	-12.5	200	1	1	138.0437	1	1	
3	0	140.4330	0	936	1551	2975	4263	726	-12.5	200	0	0	140.9282	1	1	
4	0	145.6380	0	936	1551	2975	4263	626	-12.5	200	0	0	147.0703	1	0	
5	0	153.2550	0	437	2761	2975	4263	576	-12.5	200	1	0	154.6653		0	
6	1	158.6618	0	437	2761	2975	4263	576	-12.5	200	1	1	159.2370	1	0	
7	0	162.3299	0	437	2761	2975	4263	601	-12.5	200	1	1	162.9512	1	0	
8	0	165.8826	1	936	1551	2975	4263	501	-12.5	200	0	0	167.2060	1	0	
9	0	173.4234	0	437	2761	2975	4263	526	-12.5	200	1	1	175.2136	1	0	
10	0	178.1634	1	437	2761	2975	4263	701	-12.5	200	1	0	178.3756		1	
11	1	190.2963	0	437	2761	2975	4263	701	-12.5	200	1	0	191.3599		1	
12	1	198.3513	0	437	2761	2975	4263	701	-12.5	200	1	1	198.8028	1	1	
13	0	201.9539	0	437	2761	2975	4263	676	-12.5	200	1	0	202.4779		1	
14	1	210.1570	0	437	2761	2975	4263	676	-12.5	200	1	0	211.3841		1	
15	1	215.2898	0	437	2761	2975	4263	676	-12.5	200	1	1	216.0591	1	1	
16	0	219.6900	0	936	1551	2975	4263	676	-12.5	200	0	0	220.8606	1	1	
17	0	226.6187	1	936	1551	2975	4263	626	-12.5	200	0	0	227.7971	1	1	
18	0	234.0042	0	936	1551	2975	4263	651	-12.5	200	0	0	235.2730	1	0	
19	0	240.2722	0	936	1551	2975	4263	751	-12.5	200	0	0	241.5255	1	0	
20	0	249.1501	0	437	2761	2975	4263	551	-12.5	200	1	1	249.6387	1	0	
