Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	74.7109	0	936	1551	2975	4263	676	-7.5	200	0	0	75.8619	1	
2	0	93.5743	0	936	1551	2975	4263	576	-3.5	200	0	1	94.3064	0	
3	1	103.8472	1	936	1551	2975	4263	576	-3.5	200	0	0	106.2068	1	
4	0	112.7021	0	437	2761	2975	4263	601	-12.5	200	1	1	113.6864	1	
5	0	120.4825	1	437	2761	2975	4263	701	-7.5	200	1	1	122.5780	1	
6	0	128.8820	0	936	1551	2975	4263	626	-12.5	200	0	0	129.9124	1	
7	0	136.7349	0	437	2761	2975	4263	501	-3.5	200	1	1	138.0174	1	
8	0	143.7667	0	437	2761	2975	4263	751	-3.5	200	1	1	144.6495	1	
9	0	154.5458	0	437	2761	2975	4263	651	-7.5	200	1	1	155.6563	1	
10	0	160.6357	0	936	1551	2975	4263	551	-12.5	200	0	1	161.8557	0	
11	1	167.0643	0	936	1551	2975	4263	551	-12.5	200	0	0	167.5054	1	
12	0	173.1577	0	437	2761	2975	4263	726	-12.5	200	1	1	174.2930	1	
13	0	183.3081	1	936	1551	2975	4263	601	-3.5	200	0	0	186.5544	1	
14	0	192.2151	0	936	1551	2975	4263	526	-7.5	200	0	0	193.4191	1	
15	0	198.7529	0	936	1551	2975	4263	551	-7.5	200	0	1	200.3044	0	
16	1	205.4458	0	936	1551	2975	4263	551	-7.5	200	0	0	206.5614	1	
17	0	212.3847	0	437	2761	2975	4263	576	-7.5	200	1	1	213.5648	1	
18	0	217.9124	0	936	1551	2975	4263	626	-3.5	200	0	0	218.4675	1	
19	0	226.1994	0	936	1551	2975	4263	676	-12.5	200	0	0	227.0357	1	
20	0	232.7406	0	437	2761	2975	4263	651	-12.5	200	1	1	234.0526	1	
21	0	239.6675	0	437	2761	2975	4263	726	-3.5	200	1	0	240.0913	0	
22	1	246.6932	1	437	2761	2975	4263	726	-3.5	200	1	1	248.2605	1	
23	0	253.8451	0	437	2761	2975	4263	501	-12.5	200	1	1	255.6481	1	
24	0	260.3228	1	936	1551	2975	4263	701	-7.5	200	0	0	262.6121	1	
25	0	268.2633	0	936	1551	2975	4263	576	-12.5	200	0	0	269.9504	1	
26	0	278.1255	1	936	1551	2975	4263	701	-3.5	200	0	0	280.7771	1	
27	0	287.2713	0	437	2761	2975	4263	651	-3.5	200	1	0	289.7191	0	
28	1	294.2081	0	437	2761	2975	4263	651	-3.5	200	1	1	295.3504	1	
29	0	299.7908	0	437	2761	2975	4263	551	-7.5	200	1	1	301.2073	1	
30	0	306.5456	0	936	1551	2975	4263	501	-3.5	200	0	0	307.7821	1	
31	0	313.4758	0	437	2761	2975	4263	751	-7.5	200	1	0	314.3942	0	
32	1	321.9199	0	437	2761	2975	4263	751	-7.5	200	1	1	322.5225	1	
33	0	327.0245	1	936	1551	2975	4263	601	-12.5	200	0	0	329.6943	1	
34	0	335.1505	0	437	2761	2975	4263	676	-3.5	200	1	1	336.5949	1	
35	0	344.4397	0	936	1551	2975	4263	626	-7.5	200	0	0	345.2248	1	
36	0	349.8748	1	437	2761	2975	4263	526	-12.5	200	1	0	352.5066	0	
37	1	356.8948	1	437	2761	2975	4263	526	-12.5	200	1	1	359.4252	1	
38	0	364.3148	0	936	1551	2975	4263	551	-12.5	200	0	0	365.9081	1	
39	0	371.6719	1	437	2761	2975	4263	576	-7.5	200	1	0	374.5840	0	
40	1	379.5358	1	437	2761	2975	4263	576	-7.5	200	1	1	382.3186	1	
41	0	388.1922	0	936	1551	2975	4263	526	-7.5	200	0	0	389.4409	1	
42	0	395.3406	0	437	2761	2975	4263	626	-12.5	200	1	0	396.5440	0	
43	1	403.9725	0	437	2761	2975	4263	626	-12.5	200	1	1	404.8717	1	
44	0	408.7240	0	437	2761	2975	4263	676	-3.5	200	1	1	409.5288	1	
45	0	414.3341	1	936	1551	2975	4263	751	-3.5	200	0	0	416.0621	1	
46	0	421.5257	1	936	1551	2975	4263	601	-12.5	200	0	0	425.6378	1	
47	0	431.2532	0	936	1551	2975	4263	651	-7.5	200	0	0	432.3027	1	
48	0	438.6076	1	437	2761	2975	4263	501	-7.5	200	1	1	441.3436	1	
49	0	446.2300	0	437	2761	2975	4263	726	-12.5	200	1	1	447.2491	1	
50	0	453.7191	0	936	1551	2975	4263	576	-3.5	200	0	0	454.6748	1	
51	0	461.4021	1	437	2761	2975	4263	651	-3.5	200	1	0	464.2235	0	
52	1	496.6583	0	437	2761	2975	4263	651	-3.5	200	1	1	501.5078	1	
53	0	508.0615	0	437	2761	2975	4263	726	-12.5	200	1	0	509.2350	0	
54	1	513.0691	0	437	2761	2975	4263	726	-12.5	200	1	0	514.0415	0	
55	1	519.6605	0	437	2761	2975	4263	726	-12.5	200	1	1	520.6077	1	
56	0	524.6817	0	437	2761	2975	4263	526	-3.5	200	1	0	525.7361	0	
57	1	540.4289	0	437	2761	2975	4263	526	-3.5	200	1	1	542.6909	1	
58	0	555.2524	1	936	1551	2975	4263	676	-12.5	200	0	-1	-1.0000	0	
