Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	4.7244	0	936	1551	2975	4263	601	-15.5	200	0	1	5.9475		1	
2	1	13.9997	1	936	1551	2975	4263	601	-15.5	200	0	0	15.2258	1	1	
3	0	20.6167	0	936	1551	2975	4263	576	-15.5	200	0	0	21.3239	1	1	
4	0	29.0592	0	936	1551	2975	4263	651	-15.5	200	0	1	29.7483		0	
5	1	33.7945	1	936	1551	2975	4263	651	-15.5	200	0	0	34.5510	1	0	
6	0	40.4230	1	437	2761	2975	4263	676	-15.5	200	1	0	41.0175		0	
7	1	45.3761	0	437	2761	2975	4263	676	-15.5	200	1	1	46.2950	1	0	
8	0	49.9613	1	437	2761	2975	4263	551	-15.5	200	1	1	50.7241	1	1	
9	0	55.2898	0	437	2761	2975	4263	501	-15.5	200	1	1	56.1258	1	1	
10	0	60.7392	0	936	1551	2975	4263	751	-15.5	200	0	1	61.2529		1	
11	1	66.3493	0	936	1551	2975	4263	751	-15.5	200	0	0	67.0322	1	1	
12	0	72.4807	1	437	2761	2975	4263	726	-15.5	200	1	0	73.0208		1	
13	1	79.2775	0	437	2761	2975	4263	726	-15.5	200	1	1	79.9451	1	1	
14	0	85.1160	0	936	1551	2975	4263	701	-15.5	200	0	0	85.5103	1	0	
15	0	91.3668	0	936	1551	2975	4263	526	-15.5	200	0	0	92.2783	1	0	
16	0	98.4933	0	437	2761	2975	4263	576	-15.5	200	1	1	99.2990	1	0	
17	0	103.3894	0	437	2761	2975	4263	601	-15.5	200	1	1	104.1149	1	0	
18	0	108.6747	1	936	1551	2975	4263	676	-15.5	200	0	0	108.9833	1	0	
19	0	115.1618	1	437	2761	2975	4263	626	-15.5	200	1	1	115.6757	1	0	
20	0	120.0921	0	936	1551	2975	4263	551	-15.5	200	0	0	121.3707	1	0	
21	0	127.0131	1	936	1551	2975	4263	701	-15.5	200	0	0	127.6638	1	0	
22	0	133.8285	0	437	2761	2975	4263	726	-15.5	200	1	1	136.3683	1	1	
23	0	140.6105	1	437	2761	2975	4263	501	-15.5	200	1	0	141.0257		1	
24	1	147.0664	1	437	2761	2975	4263	501	-15.5	200	1	1	149.5589	1	1	
25	0	153.0563	1	437	2761	2975	4263	651	-15.5	200	1	1	155.4613	1	0	
26	0	159.2069	0	437	2761	2975	4263	751	-15.5	200	1	1	159.8326	1	1	
27	0	163.8579	0	936	1551	2975	4263	701	-15.5	200	0	0	164.2153	1	1	
28	0	170.6498	0	437	2761	2975	4263	501	-15.5	200	1	1	171.8935	1	0	
29	0	178.8175	0	936	1551	2975	4263	601	-15.5	200	0	0	179.6112	1	1	
30	0	185.9275	1	936	1551	2975	4263	726	-15.5	200	0	0	186.4859	1	1	
31	0	195.5354	0	936	1551	2975	4263	626	-15.5	200	0	1	197.9675		0	
32	1	202.3101	0	936	1551	2975	4263	626	-15.5	200	0	0	203.2504	1	0	
33	0	208.7850	0	437	2761	2975	4263	526	-15.5	200	1	1	209.5620	1	1	
34	0	214.4266	1	936	1551	2975	4263	751	-15.5	200	0	0	214.7115	1	1	
35	0	221.2037	1	936	1551	2975	4263	676	-15.5	200	0	1	225.4612		0	
36	1	230.3489	0	936	1551	2975	4263	676	-15.5	200	0	0	231.1713	1	0	
37	0	237.1198	1	936	1551	2975	4263	651	-15.5	200	0	1	239.7358		1	
38	1	244.9242	0	936	1551	2975	4263	651	-15.5	200	0	0	245.9142	1	1	
39	0	251.5515	0	936	1551	2975	4263	551	-15.5	200	0	0	252.5566	1	0	
40	0	258.3991	0	437	2761	2975	4263	626	-15.5	200	1	1	259.1550	1	1	
41	0	263.1226	1	437	2761	2975	4263	526	-15.5	200	1	1	263.8046	1	0	
42	0	268.4242	0	437	2761	2975	4263	601	-15.5	200	1	0	270.0589		0	
43	1	274.5219	0	437	2761	2975	4263	601	-15.5	200	1	1	275.4248	1	0	
44	0	279.4235	0	437	2761	2975	4263	726	-15.5	200	1	1	279.9036	1	1	
45	0	284.3114	0	437	2761	2975	4263	701	-15.5	200	1	1	285.0109	1	0	
46	0	288.7434	1	936	1551	2975	4263	751	-15.5	200	0	0	291.6039	1	1	
47	0	297.5908	0	936	1551	2975	4263	676	-15.5	200	0	1	298.6396		1	
48	1	303.4910	1	936	1551	2975	4263	676	-15.5	200	0	0	304.0446	1	1	
49	0	310.1235	0	437	2761	2975	4263	651	-15.5	200	1	1	312.1348	1	0	
50	0	316.7589	0	437	2761	2975	4263	501	-15.5	200	1	1	317.5916	1	1	
51	0	321.8507	0	437	2761	2975	4263	551	-15.5	200	1	1	322.6048	1	0	
52	0	326.3059	0	936	1551	2975	4263	626	-15.5	200	0	0	327.7027	1	0	
53	0	333.6875	1	437	2761	2975	4263	726	-15.5	200	1	1	336.6566	1	1	
54	0	340.0871	0	936	1551	2975	4263	501	-15.5	200	0	0	341.1165	1	1	
55	0	346.8643	0	437	2761	2975	4263	701	-15.5	200	1	1	347.5255	1	1	
56	0	351.5700	0	437	2761	2975	4263	651	-15.5	200	1	1	352.1788	1	0	
57	0	356.4874	0	936	1551	2975	4263	676	-15.5	200	0	0	356.8536	1	0	
58	0	363.1328	0	936	1551	2975	4263	601	-15.5	200	0	0	364.0265	1	0	
59	0	370.1097	1	936	1551	2975	4263	576	-15.5	200	0	1	372.7030		1	
60	1	376.7104	0	936	1551	2975	4263	576	-15.5	200	0	0	377.7686	1	1	
61	0	384.6064	1	437	2761	2975	4263	526	-15.5	200	1	1	387.0543	1	0	
62	0	390.5269	0	437	2761	2975	4263	551	-15.5	200	1	1	391.9276	1	0	
63	0	396.4156	1	936	1551	2975	4263	676	-15.5	200	0	1	396.8670		0	
64	1	401.8688	1	936	1551	2975	4263	676	-15.5	200	0	0	404.5850	1	0	
65	0	411.1894	0	437	2761	2975	4263	701	-15.5	200	1	1	412.2871	1	1	
66	0	416.1969	0	936	1551	2975	4263	601	-15.5	200	0	0	416.6243	1	1	
67	0	422.3775	1	936	1551	2975	4263	526	-15.5	200	0	0	424.7194	1	0	
68	0	431.2402	0	936	1551	2975	4263	551	-15.5	200	0	0	432.3171	1	1	
69	0	438.5404	0	437	2761	2975	4263	726	-15.5	200	1	1	439.4265	1	0	
70	0	443.6322	0	936	1551	2975	4263	501	-15.5	200	0	0	444.1916	1	1	
71	0	450.5183	0	936	1551	2975	4263	751	-15.5	200	0	0	451.7248	1	0	
72	0	458.2114	0	437	2761	2975	4263	651	-15.5	200	1	1	459.0863	1	1	
73	0	463.0195	1	437	2761	2975	4263	626	-15.5	200	1	0	463.3679		1	
74	1	475.1886	0	437	2761	2975	4263	626	-15.5	200	1	1	476.1411	1	1	
75	0	480.0471	1	437	2761	2975	4263	651	-15.5	200	1	1	480.5736	1	0	
76	0	484.3300	0	936	1551	2975	4263	501	-15.5	200	0	0	486.1701	1	1	
77	0	492.3054	1	936	1551	2975	4263	601	-15.5	200	0	0	494.2658	1	0	
78	0	501.0033	1	936	1551	2975	4263	726	-15.5	200	0	1	503.8942		1	
79	1	509.5353	1	936	1551	2975	4263	726	-15.5	200	0	0	512.0999	1	1	
80	0	517.2921	0	437	2761	2975	4263	676	-15.5	200	1	1	518.2079	1	1	
81	0	521.7697	0	936	1551	2975	4263	526	-15.5	200	0	0	522.3867	1	0	
82	0	529.3968	0	437	2761	2975	4263	701	-15.5	200	1	1	530.9046	1	1	
83	0	535.7178	1	437	2761	2975	4263	576	-15.5	200	1	0	536.3307		1	
84	1	541.5125	0	437	2761	2975	4263	576	-15.5	200	1	1	542.2492	1	1	
85	0	546.3766	1	437	2761	2975	4263	551	-15.5	200	1	1	547.0823	1	0	
86	0	551.2246	0	936	1551	2975	4263	751	-15.5	200	0	0	552.8957	1	1	
87	0	558.5123	0	437	2761	2975	4263	526	-15.5	200	1	1	559.5161	1	0	
88	0	563.3633	0	936	1551	2975	4263	726	-15.5	200	0	0	564.1475	1	0	
89	0	568.8403	0	936	1551	2975	4263	651	-15.5	200	0	0	569.7869	1	1	
90	0	575.4915	0	437	2761	2975	4263	626	-15.5	200	1	1	576.1431	1	0	
91	0	580.1254	0	936	1551	2975	4263	701	-15.5	200	0	0	580.4619	1	0	
92	0	586.6649	0	936	1551	2975	4263	751	-15.5	200	0	0	587.3311	1	1	
93	0	592.9977	0	936	1551	2975	4263	551	-15.5	200	0	0	594.0319	1	1	
94	0	600.1485	0	437	2761	2975	4263	576	-15.5	200	1	1	601.0891	1	1	
95	0	604.9715	0	437	2761	2975	4263	676	-15.5	200	1	1	605.7388	1	0	
96	0	609.6297	0	437	2761	2975	4263	601	-15.5	200	1	1	610.3134	1	1	
97	0	617.4527	0	936	1551	2975	4263	576	-15.5	200	0	0	618.2266	1	0	
98	0	624.7025	1	437	2761	2975	4263	651	-15.5	200	1	1	625.4226	1	0	
99	0	629.4368	0	936	1551	2975	4263	551	-15.5	200	0	0	631.5108	1	0	
