Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	11.0236	0	437	2761	2975	4263	576	10.0	200	1	1	11.5986	1	1	
2	0	15.3256	0	936	1551	2975	4263	726	10.0	200	0	0	16.4568	1	0	
3	0	21.6265	0	437	2761	2975	4263	551	10.0	200	1	1	22.4270	1	0	
4	0	25.9782	1	936	1551	2975	4263	601	10.0	200	0	1	27.4355		1	
5	1	33.5790	1	936	1551	2975	4263	601	10.0	200	0	1	36.2128		1	
6	1	45.9156	0	936	1551	2975	4263	601	10.0	200	0	1	46.5662		1	
7	1	52.9332	0	936	1551	2975	4263	601	10.0	200	0	0	53.9947	1	1	
8	0	59.9612	0	437	2761	2975	4263	526	10.0	200	1	1	60.7051	1	0	
9	0	69.8321	1	437	2761	2975	4263	651	10.0	200	1	0	71.5303		1	
10	1	77.1318	0	437	2761	2975	4263	651	10.0	200	1	1	77.7705	1	1	
11	0	81.7865	1	936	1551	2975	4263	676	10.0	200	0	1	83.8778		1	
12	1	90.4890	1	936	1551	2975	4263	676	10.0	200	0	1	92.3086		1	
13	1	99.0606	0	936	1551	2975	4263	676	10.0	200	0	1	99.7434		1	
14	1	104.1448	1	936	1551	2975	4263	676	10.0	200	0	1	105.8439		1	
15	1	111.3839	0	936	1551	2975	4263	676	10.0	200	0	1	112.1347		1	
16	1	118.2184	1	936	1551	2975	4263	676	10.0	200	0	1	120.1160		1	
17	1	126.0099	0	936	1551	2975	4263	676	10.0	200	0	0	127.1380	1	1	
18	0	132.0740	1	437	2761	2975	4263	626	10.0	200	1	1	134.4231	1	0	
19	0	138.2944	1	936	1551	2975	4263	751	10.0	200	0	0	141.1444	1	1	
20	0	146.9745	0	936	1551	2975	4263	501	10.0	200	0	0	147.9586	1	0	
21	0	153.5273	0	437	2761	2975	4263	701	10.0	200	1	0	154.3775		1	
22	1	160.0249	0	437	2761	2975	4263	701	10.0	200	1	0	160.8109		1	
23	1	167.3100	1	437	2761	2975	4263	701	10.0	200	1	1	167.8840	1	1	
24	0	172.2279	0	936	1551	2975	4263	726	10.0	200	0	0	173.6936	1	0	
25	0	179.2847	1	437	2761	2975	4263	651	10.0	200	1	1	181.6674	1	1	
26	0	185.7299	1	437	2761	2975	4263	626	10.0	200	1	0	189.3565		1	
27	1	193.6851	0	437	2761	2975	4263	626	10.0	200	1	1	194.3439	1	1	
28	0	198.2377	0	936	1551	2975	4263	526	10.0	200	0	0	199.3626	1	1	
29	0	205.6451	1	437	2761	2975	4263	751	10.0	200	1	1	207.3382	1	1	
30	0	210.9104	0	936	1551	2975	4263	576	10.0	200	0	0	211.9963	1	1	
31	0	217.6400	0	437	2761	2975	4263	551	10.0	200	1	1	218.4086	1	0	
32	0	222.2525	0	437	2761	2975	4263	676	10.0	200	1	1	223.1329	1	0	
33	0	226.7112	0	936	1551	2975	4263	601	10.0	200	0	0	227.1477	1	0	
34	0	232.7356	0	936	1551	2975	4263	601	10.0	200	0	0	233.9168	1	1	
35	0	239.4133	0	936	1551	2975	4263	726	10.0	200	0	0	240.1728	1	0	
36	0	245.2464	0	936	1551	2975	4263	501	10.0	200	0	1	245.9931		0	
37	1	249.7154	0	936	1551	2975	4263	501	10.0	200	0	0	250.4724	1	0	
38	0	255.8733	0	437	2761	2975	4263	751	10.0	200	1	1	256.4434	1	0	
39	0	260.2794	0	936	1551	2975	4263	676	10.0	200	0	1	260.9840		1	
40	1	265.4142	0	936	1551	2975	4263	676	10.0	200	0	0	266.1004	1	1	
41	0	272.4967	0	936	1551	2975	4263	626	10.0	200	0	0	273.3125	1	0	
42	0	279.8047	0	437	2761	2975	4263	551	10.0	200	1	0	280.8468		1	
43	1	284.6005	0	437	2761	2975	4263	551	10.0	200	1	1	285.1721	1	1	
44	0	289.0736	0	936	1551	2975	4263	701	10.0	200	0	0	289.8821	1	0	
45	0	295.8273	0	437	2761	2975	4263	576	10.0	200	1	1	296.7179	1	0	
46	0	300.3146	0	437	2761	2975	4263	651	10.0	200	1	0	301.1035		1	
47	1	305.9483	0	437	2761	2975	4263	651	10.0	200	1	1	306.6660	1	1	
48	0	310.5600	0	437	2761	2975	4263	676	10.0	200	1	1	311.2090	1	0	
