Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	35.1609	0	936	1551	2975	4263	751	10.0	200	0	0	36.4422	1	1	
2	0	43.5461	1	437	2761	2975	4263	576	10.0	200	1	1	44.2512	1	1	
3	0	51.5362	0	437	2761	2975	4263	726	10.0	200	1	0	52.5605		1	
4	1	59.2212	0	437	2761	2975	4263	726	10.0	200	1	1	60.2310	1	1	
5	0	63.9646	0	936	1551	2975	4263	701	10.0	200	0	0	64.6635	1	1	
6	0	73.4448	0	936	1551	2975	4263	601	10.0	200	0	0	73.9005	1	0	
7	0	79.5596	0	437	2761	2975	4263	676	10.0	200	1	0	80.2089		1	
8	1	84.6723	0	437	2761	2975	4263	676	10.0	200	1	1	85.0391	1	1	
9	0	88.2806	1	437	2761	2975	4263	501	10.0	200	1	0	89.0422		0	
10	1	100.8716	0	437	2761	2975	4263	501	10.0	200	1	0	101.8825		0	
11	1	105.9069	0	437	2761	2975	4263	501	10.0	200	1	1	106.6267	1	0	
12	0	117.0795	1	437	2761	2975	4263	626	10.0	200	1	1	117.6469	1	0	
13	0	121.1299	0	936	1551	2975	4263	526	10.0	200	0	0	121.7488	1	1	
14	0	127.3531	0	936	1551	2975	4263	651	10.0	200	0	0	127.9481	1	0	
15	0	133.9271	0	437	2761	2975	4263	626	10.0	200	1	1	134.5532	1	0	
16	0	141.7152	0	936	1551	2975	4263	751	10.0	200	0	0	142.3855	1	0	
17	0	149.0149	0	437	2761	2975	4263	576	10.0	200	1	1	149.5254	1	0	
18	0	156.4438	0	936	1551	2975	4263	701	10.0	200	0	0	157.1586	1	0	
19	0	163.1579	0	437	2761	2975	4263	651	10.0	200	1	1	163.7763	1	0	
20	0	167.6940	1	437	2761	2975	4263	601	10.0	200	1	0	168.2390		0	
21	1	172.0726	0	437	2761	2975	4263	601	10.0	200	1	0	173.0475		0	
22	1	178.8033	0	437	2761	2975	4263	601	10.0	200	1	1	179.4036	1	0	
23	0	183.9983	0	936	1551	2975	4263	726	10.0	200	0	0	184.6633	1	1	
24	0	190.8474	1	936	1551	2975	4263	501	10.0	200	0	0	191.9346	1	1	
25	0	197.9441	0	936	1551	2975	4263	526	10.0	200	0	1	198.7186		1	
26	1	206.5080	0	936	1551	2975	4263	526	10.0	200	0	0	207.6864	1	1	
27	0	213.5779	0	437	2761	2975	4263	676	10.0	200	1	0	214.2135		1	
28	1	219.6162	0	437	2761	2975	4263	676	10.0	200	1	1	220.3027	1	1	
29	0	224.2565	1	437	2761	2975	4263	601	10.0	200	1	0	225.0389		1	
30	1	229.5955	0	437	2761	2975	4263	601	10.0	200	1	1	229.9252	1	1	
31	0	233.9321	0	936	1551	2975	4263	501	10.0	200	0	0	234.5052	1	0	
32	0	240.9729	1	936	1551	2975	4263	676	10.0	200	0	0	241.8715	1	0	
33	0	247.6815	1	437	2761	2975	4263	651	10.0	200	1	0	248.4913		1	
34	1	252.4533	0	437	2761	2975	4263	651	10.0	200	1	1	253.1666	1	1	
35	0	260.3404	0	936	1551	2975	4263	751	10.0	200	0	0	261.2281	1	1	
36	0	267.6534	0	936	1551	2975	4263	701	10.0	200	0	1	268.0392		0	
37	1	275.4545	0	936	1551	2975	4263	701	10.0	200	0	0	276.2036	1	0	
38	0	281.9075	0	936	1551	2975	4263	526	10.0	200	0	1	287.0166		0	
39	1	293.2017	0	936	1551	2975	4263	526	10.0	200	0	0	294.1083	1	0	
40	0	300.7044	1	936	1551	2975	4263	626	10.0	200	0	0	301.7157	1	0	
41	0	308.6228	0	437	2761	2975	4263	726	10.0	200	1	1	309.0229	1	1	
42	0	312.9030	0	936	1551	2975	4263	551	10.0	200	0	1	313.7880		1	
43	1	318.4736	0	936	1551	2975	4263	551	10.0	200	0	0	319.2263	1	1	
44	0	325.6817	1	437	2761	2975	4263	751	10.0	200	1	1	325.9441	1	0	
45	0	334.8495	0	437	2761	2975	4263	726	10.0	200	1	0	335.8845		0	
46	1	340.9354	0	437	2761	2975	4263	726	10.0	200	1	1	341.6176	1	0	
47	0	348.2851	1	437	2761	2975	4263	676	10.0	200	1	0	349.1088		1	
48	1	355.6805	0	437	2761	2975	4263	676	10.0	200	1	0	356.6485		1	
49	1	360.9203	1	437	2761	2975	4263	676	10.0	200	1	1	362.0104	1	1	
50	0	370.5764	0	437	2761	2975	4263	651	10.0	200	1	1	371.2393	1	0	
51	0	378.4931	0	936	1551	2975	4263	576	10.0	200	0	0	379.4362	1	1	
52	0	386.3142	1	437	2761	2975	4263	501	10.0	200	1	1	386.8903	1	1	
53	0	396.2619	0	936	1551	2975	4263	701	10.0	200	0	1	397.0350		1	
54	1	401.8253	0	936	1551	2975	4263	701	10.0	200	0	1	402.2003		1	
55	1	407.0502	0	936	1551	2975	4263	701	10.0	200	0	0	408.3021	1	1	
56	0	414.9328	0	437	2761	2975	4263	551	10.0	200	1	1	415.6731	1	1	
57	0	420.0629	1	936	1551	2975	4263	601	10.0	200	0	1	420.7969		1	
58	1	426.9510	0	936	1551	2975	4263	601	10.0	200	0	0	428.0014	1	1	
59	0	435.3397	0	437	2761	2975	4263	526	10.0	200	1	1	436.2378	1	1	
60	0	440.5194	0	936	1551	2975	4263	651	10.0	200	0	0	441.0747	1	0	
61	0	448.4182	1	437	2761	2975	4263	726	10.0	200	1	1	449.0491	1	0	
62	0	456.3997	0	936	1551	2975	4263	751	10.0	200	0	0	457.3144	1	0	
63	0	464.3074	1	437	2761	2975	4263	601	10.0	200	1	0	465.0211		0	
64	1	469.4659	0	437	2761	2975	4263	601	10.0	200	1	1	470.5039	1	0	
65	0	474.8447	0	936	1551	2975	4263	576	10.0	200	0	0	475.6962	1	0	
66	0	482.8430	0	936	1551	2975	4263	626	10.0	200	0	1	483.4991		1	
67	1	489.0745	1	936	1551	2975	4263	626	10.0	200	0	0	491.4468	1	1	
68	0	497.9931	0	437	2761	2975	4263	501	10.0	200	1	0	500.7813		1	
69	1	506.0255	0	437	2761	2975	4263	501	10.0	200	1	0	507.2493		1	
70	1	513.7746	0	437	2761	2975	4263	501	10.0	200	1	1	514.6423	1	1	
71	0	518.3036	0	437	2761	2975	4263	551	10.0	200	1	1	519.1457	1	0	
72	0	522.9117	1	936	1551	2975	4263	701	10.0	200	0	0	523.6915	1	1	
73	0	529.3291	0	936	1551	2975	4263	676	10.0	200	0	1	530.0607		0	
74	1	534.7971	0	936	1551	2975	4263	676	10.0	200	0	0	535.7609	1	0	
75	0	542.2700	0	936	1551	2975	4263	726	10.0	200	0	0	543.2358	1	1	
76	0	551.8689	0	936	1551	2975	4263	526	10.0	200	0	0	553.9052	1	0	
77	0	560.1220	1	936	1551	2975	4263	551	10.0	200	0	1	562.5188		1	
78	1	568.2439	0	936	1551	2975	4263	551	10.0	200	0	0	569.5676	1	1	
79	0	575.9971	0	936	1551	2975	4263	576	10.0	200	0	0	577.0538	1	0	
80	0	584.7744	1	437	2761	2975	4263	626	10.0	200	1	1	586.9033	1	0	
81	0	591.4544	0	437	2761	2975	4263	676	10.0	200	1	0	592.0036		1	
82	1	598.7266	1	437	2761	2975	4263	676	10.0	200	1	1	600.9935	1	1	
83	0	604.9368	1	437	2761	2975	4263	651	10.0	200	1	0	605.5666		1	
84	1	613.9805	0	437	2761	2975	4263	651	10.0	200	1	1	615.4038	1	1	
85	0	619.1693	0	437	2761	2975	4263	701	10.0	200	1	0	620.2077		0	
86	1	625.4047	0	437	2761	2975	4263	701	10.0	200	1	0	626.2320		0	
87	1	631.3298	0	437	2761	2975	4263	701	10.0	200	1	1	631.7521	1	0	
88	0	638.1328	0	437	2761	2975	4263	501	10.0	200	1	1	639.2531	1	0	
89	0	645.4836	0	437	2761	2975	4263	601	10.0	200	1	1	651.1085	1	1	
90	0	660.8210	0	437	2761	2975	4263	626	10.0	200	1	1	661.5981	1	0	
91	0	667.4264	1	936	1551	2975	4263	651	10.0	200	0	0	669.3405	1	1	
92	0	675.3169	0	437	2761	2975	4263	576	10.0	200	1	0	676.4575		1	
93	1	681.6014	0	437	2761	2975	4263	576	10.0	200	1	1	682.4365	1	1	
94	0	686.1783	0	437	2761	2975	4263	726	10.0	200	1	1	686.7360	1	1	
95	0	692.9781	0	437	2761	2975	4263	501	10.0	200	1	0	694.2817		1	
96	1	732.2105	0	437	2761	2975	4263	501	10.0	200	1	1	734.6513	1	1	
97	0	740.6640	1	936	1551	2975	4263	751	10.0	200	0	0	741.4975	1	1	
98	0	747.2916	1	936	1551	2975	4263	676	10.0	200	0	1	750.7985		0	
99	1	755.7136	1	936	1551	2975	4263	676	10.0	200	0	0	758.3060	1	0	
100	0	763.3706	1	437	2761	2975	4263	526	10.0	200	1	1	765.3437	1	0	
101	0	769.5120	0	936	1551	2975	4263	551	10.0	200	0	1	770.5564		0	
102	1	775.5942	0	936	1551	2975	4263	551	10.0	200	0	0	777.3091	1	0	
103	0	784.9141	0	936	1551	2975	4263	601	10.0	200	0	1	785.9903		1	
104	1	790.8690	1	936	1551	2975	4263	601	10.0	200	0	1	793.0635		1	
105	1	807.9217	1	936	1551	2975	4263	601	10.0	200	0	1	810.3786		1	
106	1	814.8943	0	936	1551	2975	4263	601	10.0	200	0	0	816.6497	1	1	
107	0	822.0157	0	437	2761	2975	4263	676	10.0	200	1	0	823.5632		0	
108	1	829.4835	0	437	2761	2975	4263	676	10.0	200	1	1	830.6914	1	0	
109	0	833.9696	1	936	1551	2975	4263	626	10.0	200	0	0	835.8741	1	0	
110	0	842.5705	1	437	2761	2975	4263	526	10.0	200	1	1	845.4826	1	0	
111	0	849.5878	0	936	1551	2975	4263	551	10.0	200	0	1	850.7376		1	
112	1	941.2515	1	936	1551	2975	4263	551	10.0	200	0	1	945.4780		1	
113	1	950.5849	1	936	1551	2975	4263	551	10.0	200	0	0	952.2708	1	1	
114	0	959.8373	0	936	1551	2975	4263	601	10.0	200	0	1	960.3481		0	
115	1	968.3111	1	936	1551	2975	4263	601	10.0	200	0	1	971.2099		0	
