Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	30.1659	0	437	2761	2975	4263	676	-7.5	200	1	1	63.7510	1	0	
2	0	70.6452	0	936	1551	2975	4263	651	-12.5	200	0	0	73.3877	1	0	
3	0	79.2396	0	437	2761	2975	4263	526	-3.5	200	1	0	81.8305	0	1	
4	1	101.0221	1	437	2761	2975	4263	526	-3.5	200	1	0	103.0115	0	1	
5	1	117.2717	0	437	2761	2975	4263	526	-3.5	200	1	1	118.8409	1	1	
6	0	128.9709	0	437	2761	2975	4263	751	-12.5	200	1	1	130.3344	1	1	
7	0	135.9665	0	437	2761	2975	4263	576	-7.5	200	1	1	137.1120	1	1	
8	0	143.2784	0	936	1551	2975	4263	726	-12.5	200	0	0	144.9849	1	1	
9	0	150.7240	0	437	2761	2975	4263	601	-12.5	200	1	1	151.8571	1	0	
10	0	167.3703	0	437	2761	2975	4263	551	-3.5	200	1	1	169.1221	1	0	
11	0	177.5133	0	936	1551	2975	4263	626	-8.5	200	0	0	179.0487	1	0	
12	0	183.9949	0	936	1551	2975	4263	501	-17.5	200	0	0	185.5779	1	1	
13	0	190.4301	0	936	1551	2975	4263	751	-8.5	200	0	0	192.2429	1	1	
14	0	197.3463	0	936	1551	2975	4263	501	-17.5	200	0	0	198.9090	1	0	
15	0	204.0646	0	936	1551	2975	4263	726	-8.5	200	0	0	205.3944	1	0	
16	0	210.2975	0	437	2761	2975	4263	526	-7.5	200	1	0	211.7810	0	1	
17	1	217.9293	1	437	2761	2975	4263	526	-7.5	200	1	1	221.3232	1	1	
18	0	224.7206	1	936	1551	2975	4263	551	-12.5	200	0	0	228.8308	1	0	
19	0	234.0315	0	437	2761	2975	4263	576	-12.5	200	1	1	235.5587	1	1	
20	0	239.1668	1	936	1551	2975	4263	651	-17.5	200	0	0	243.8008	1	0	
21	0	248.5906	1	437	2761	2975	4263	626	-12.5	200	1	1	250.3945	1	0	
22	0	254.5192	0	936	1551	2975	4263	601	-12.5	200	0	0	256.9149	1	1	
23	0	261.9393	0	936	1551	2975	4263	701	-8.5	200	0	0	263.3303	1	1	
24	0	270.1022	0	437	2761	2975	4263	501	-7.5	200	1	1	271.6163	1	0	
25	0	275.5854	0	936	1551	2975	4263	726	-17.5	200	0	0	277.3565	1	1	
26	0	284.6359	0	437	2761	2975	4263	651	-3.5	200	1	1	285.8644	1	0	
27	0	302.2436	0	437	2761	2975	4263	551	-3.5	200	1	0	304.7321	0	1	
28	1	308.8358	0	437	2761	2975	4263	551	-3.5	200	1	1	319.6964	1	1	
29	0	323.9173	0	437	2761	2975	4263	601	-12.5	200	1	1	325.1029	1	0	
30	0	332.7928	0	437	2761	2975	4263	576	-12.5	200	1	1	334.1481	1	1	
31	0	341.6546	1	936	1551	2975	4263	526	-8.5	200	0	0	343.6860	1	0	
32	0	348.2756	0	936	1551	2975	4263	676	-17.5	200	0	0	350.1555	1	0	
33	0	361.8925	1	437	2761	2975	4263	751	-7.5	200	1	1	364.1637	1	0	
34	0	368.1794	0	437	2761	2975	4263	626	-3.5	200	1	1	369.5512	1	0	
35	0	389.8315	1	437	2761	2975	4263	576	-7.5	200	1	1	395.6378	1	1	
36	0	401.0822	1	936	1551	2975	4263	601	-8.5	200	0	1	402.9990	0	1	
37	1	410.8899	1	936	1551	2975	4263	601	-8.5	200	0	0	412.4133	1	1	
38	0	417.7161	0	936	1551	2975	4263	676	-17.5	200	0	0	419.6405	1	1	
39	0	424.4874	0	437	2761	2975	4263	626	-3.5	200	1	0	426.1655	0	1	
40	1	432.0546	1	437	2761	2975	4263	626	-3.5	200	1	1	432.8212	1	1	
