Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	424.1617	0	936	1551	2975	4263	526	-8.5	200	0	1	426.2713	0	0	
2	1	431.8746	1	936	1551	2975	4263	526	-8.5	200	0	1	447.6132	0	0	
3	1	472.6524	0	936	1551	2975	4263	526	-8.5	200	0	0	476.5501	1	0	
4	0	488.5259	0	437	2761	2975	4263	701	-3.5	200	1	0	490.2863	0	0	
5	1	495.3569	0	437	2761	2975	4263	701	-3.5	200	1	0	497.9538	0	0	
6	1	501.9545	1	437	2761	2975	4263	701	-3.5	200	1	1	502.4913	1	0	
7	0	507.9918	0	437	2761	2975	4263	751	-3.5	200	1	1	508.2997	1	1	
8	0	512.5207	0	437	2761	2975	4263	651	-3.5	200	1	0	514.5984	0	1	
9	1	523.7819	0	437	2761	2975	4263	651	-3.5	200	1	1	524.2749	1	1	
10	0	528.7451	0	437	2761	2975	4263	551	-3.5	200	1	1	529.2917	1	0	
11	0	533.4398	1	936	1551	2975	4263	601	-8.5	200	0	1	534.0133	0	0	
12	1	539.3341	0	936	1551	2975	4263	601	-8.5	200	0	1	539.8859	0	0	
13	1	545.8391	0	936	1551	2975	4263	601	-8.5	200	0	0	547.8078	1	0	
14	0	553.3301	0	936	1551	2975	4263	576	-8.5	200	0	0	554.8117	1	1	
15	0	565.7610	0	437	2761	2975	4263	676	-3.5	200	1	1	566.2947	1	0	
16	0	570.8827	1	936	1551	2975	4263	726	-8.5	200	0	1	571.6062	0	1	
17	1	576.8313	0	936	1551	2975	4263	726	-8.5	200	0	0	578.0748	1	1	
18	0	585.2782	0	936	1551	2975	4263	626	-8.5	200	0	0	587.2881	1	0	
19	0	595.0777	1	936	1551	2975	4263	651	-8.5	200	0	1	595.7750	0	1	
20	1	604.3860	0	936	1551	2975	4263	651	-8.5	200	0	1	605.2350	0	1	
21	1	609.7692	0	936	1551	2975	4263	651	-8.5	200	0	0	611.1904	1	1	
22	0	619.4316	0	437	2761	2975	4263	676	-3.5	200	1	0	621.3668	0	1	
23	1	626.3523	1	437	2761	2975	4263	676	-3.5	200	1	1	628.9200	1	1	
24	0	633.5766	1	437	2761	2975	4263	526	-3.5	200	1	1	635.6681	1	0	
25	0	640.6283	0	936	1551	2975	4263	726	-8.5	200	0	0	642.9886	1	1	
26	0	652.4818	0	437	2761	2975	4263	501	-3.5	200	1	1	653.3853	1	1	
27	0	657.5320	0	437	2761	2975	4263	751	-3.5	200	1	1	658.1305	1	0	
28	0	662.1363	0	936	1551	2975	4263	551	-8.5	200	0	0	663.6666	1	0	
29	0	669.7276	0	936	1551	2975	4263	701	-8.5	200	0	0	671.4249	1	0	
30	0	678.1028	0	936	1551	2975	4263	601	-8.5	200	0	1	678.7913	0	1	
31	1	683.3050	1	936	1551	2975	4263	601	-8.5	200	0	0	686.9602	1	1	
32	0	693.2442	0	437	2761	2975	4263	576	-3.5	200	1	1	694.5787	1	1	
33	0	699.4074	0	437	2761	2975	4263	676	-3.5	200	1	1	700.0699	1	1	
34	0	704.6524	0	936	1551	2975	4263	576	-8.5	200	0	0	706.2160	1	0	
35	0	712.0775	1	437	2761	2975	4263	651	-3.5	200	1	1	712.8686	1	0	
