Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	156.8341	0	936	1551	2975	4263	501	-15.5	200	0	0	160.3618	1	1	
2	0	179.0367	1	936	1551	2975	4263	751	-15.5	200	0	0	180.2951	1	0	
3	0	186.2275	0	437	2761	2975	4263	726	-15.5	200	1	1	188.0440	1	1	
4	0	192.7818	0	936	1551	2975	4263	651	-15.5	200	0	1	193.6580		0	
5	1	198.4078	0	936	1551	2975	4263	651	-15.5	200	0	0	200.0752	1	0	
6	0	206.1024	1	437	2761	2975	4263	526	-15.5	200	1	1	206.7125	1	0	
7	0	209.6444	1	437	2761	2975	4263	551	-15.5	200	1	1	212.4865	1	1	
8	0	215.9161	0	936	1551	2975	4263	626	-15.5	200	0	0	216.7253	1	1	
9	0	222.0218	1	936	1551	2975	4263	701	-15.5	200	0	0	224.5206	1	0	
10	0	230.3314	0	437	2761	2975	4263	576	-15.5	200	1	1	231.5182	1	0	
11	0	234.5712	0	936	1551	2975	4263	676	-15.5	200	0	0	235.9094	1	1	
12	0	242.3584	0	437	2761	2975	4263	676	-15.5	200	1	1	243.0925	1	0	
13	0	246.6406	1	437	2761	2975	4263	526	-15.5	200	1	1	248.5260	1	1	
14	0	251.6346	0	437	2761	2975	4263	726	-15.5	200	1	1	252.4553	1	0	
15	0	255.9170	0	437	2761	2975	4263	551	-15.5	200	1	0	257.1577		1	
16	1	264.5466	0	437	2761	2975	4263	551	-15.5	200	1	1	265.1609	1	1	
17	0	268.5388	1	936	1551	2975	4263	576	-15.5	200	0	0	269.3113	1	0	
18	0	275.1291	1	936	1551	2975	4263	601	-15.5	200	0	1	278.4693		1	
19	1	283.0583	1	936	1551	2975	4263	601	-15.5	200	0	0	285.4580	1	1	
20	0	291.8738	0	936	1551	2975	4263	751	-15.5	200	0	0	293.3108	1	0	
21	0	299.2439	0	437	2761	2975	4263	651	-15.5	200	1	1	300.0512	1	0	
22	0	303.4492	0	936	1551	2975	4263	701	-15.5	200	0	0	304.4130	1	1	
23	0	310.5185	0	936	1551	2975	4263	501	-15.5	200	0	0	311.9416	1	1	
24	0	318.3061	1	437	2761	2975	4263	701	-15.5	200	1	0	320.4850		1	
25	1	324.2597	0	437	2761	2975	4263	701	-15.5	200	1	1	325.5249	1	1	
26	0	328.8184	0	936	1551	2975	4263	676	-15.5	200	0	0	330.2108	1	0	
27	0	336.2200	1	437	2761	2975	4263	601	-15.5	200	1	1	338.4176	1	1	
28	0	341.5037	0	437	2761	2975	4263	726	-15.5	200	1	1	342.2029	1	0	
29	0	345.1813	0	936	1551	2975	4263	526	-15.5	200	0	0	346.3492	1	0	
30	0	352.0276	0	936	1551	2975	4263	501	-15.5	200	0	0	353.5725	1	1	
31	0	359.3017	0	437	2761	2975	4263	551	-15.5	200	1	1	360.2329	1	0	
32	0	365.6942	0	437	2761	2975	4263	651	-15.5	200	1	1	366.6587	1	0	
33	0	369.7188	0	437	2761	2975	4263	576	-15.5	200	1	1	370.3487	1	1	
34	0	374.6038	1	437	2761	2975	4263	751	-15.5	200	1	0	377.2733		1	
35	1	383.8026	1	437	2761	2975	4263	751	-15.5	200	1	1	384.4960	1	1	
36	0	387.9204	0	936	1551	2975	4263	676	-15.5	200	0	1	389.5045		1	
37	1	394.4881	1	936	1551	2975	4263	676	-15.5	200	0	0	397.0216	1	1	
38	0	403.2299	1	437	2761	2975	4263	526	-15.5	200	1	1	405.6304	1	0	
39	0	409.2719	0	936	1551	2975	4263	726	-15.5	200	0	0	410.8050	1	0	
40	0	417.6748	0	437	2761	2975	4263	601	-15.5	200	1	1	418.7970	1	1	
