Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	8.1058	0	936	1551	2975	4263	676	-12.5	200	0	1	14.5155		1	
2	1	21.2940	0	936	1551	2975	4263	676	-12.5	200	0	1	22.3926		1	
3	1	33.9465	1	936	1551	2975	4263	676	-12.5	200	0	0	36.6257	1	1	
4	0	44.5309	0	936	1551	2975	4263	701	-12.5	200	0	0	45.8164	1	0	
5	0	52.3120	0	936	1551	2975	4263	551	-12.5	200	0	1	53.6126		1	
6	1	58.8741	0	936	1551	2975	4263	551	-12.5	200	0	0	59.7488	1	1	
7	0	65.1245	0	437	2761	2975	4263	501	-12.5	200	1	1	66.0692	1	1	
8	0	67.4498	0	437	2761	2975	4263	526	-12.5	200	1	0	68.5964		0	
9	1	73.6989	0	437	2761	2975	4263	526	-12.5	200	1	0	74.7143		0	
10	1	80.3277	0	437	2761	2975	4263	526	-12.5	200	1	1	81.1299	1	0	
11	0	82.5542	0	936	1551	2975	4263	601	-12.5	200	0	0	83.3174	1	0	
12	0	89.2889	0	437	2761	2975	4263	626	-12.5	200	1	0	90.0972		1	
13	1	94.6843	0	437	2761	2975	4263	626	-12.5	200	1	0	95.7226		1	
14	1	101.7317	1	437	2761	2975	4263	626	-12.5	200	1	0	103.8845		1	
15	1	108.2003	0	437	2761	2975	4263	626	-12.5	200	1	1	109.1002	1	1	
16	0	112.3460	0	437	2761	2975	4263	751	-12.5	200	1	0	112.9676		1	
17	1	117.7479	1	437	2761	2975	4263	751	-12.5	200	1	0	120.5121		1	
18	1	124.8785	1	437	2761	2975	4263	751	-12.5	200	1	1	127.5966	1	1	
19	0	130.6245	0	936	1551	2975	4263	651	-12.5	200	0	0	131.5777	1	1	
20	0	137.1728	0	437	2761	2975	4263	726	-12.5	200	1	0	138.8902		0	
21	1	143.7707	0	437	2761	2975	4263	726	-12.5	200	1	0	144.7759		0	
22	1	149.9488	0	437	2761	2975	4263	726	-12.5	200	1	1	150.3956	1	0	
23	0	154.1164	1	437	2761	2975	4263	526	-12.5	200	1	1	154.6562	1	0	
24	0	158.9878	1	936	1551	2975	4263	726	-12.5	200	0	0	162.3946	1	0	
25	0	168.5169	0	936	1551	2975	4263	651	-12.5	200	0	0	169.6229	1	1	
26	0	175.7667	1	437	2761	2975	4263	551	-12.5	200	1	1	177.8173	1	1	
27	0	181.6512	0	936	1551	2975	4263	576	-12.5	200	0	0	182.4869	1	0	
28	0	189.2107	0	437	2761	2975	4263	626	-12.5	200	1	1	190.0779	1	1	
29	0	194.6429	1	936	1551	2975	4263	751	-12.5	200	0	0	195.0541	1	1	
30	0	200.5399	0	936	1551	2975	4263	501	-12.5	200	0	1	202.7558		1	
31	1	206.4079	0	936	1551	2975	4263	501	-12.5	200	0	0	207.5246	1	1	
32	0	213.9871	1	437	2761	2975	4263	701	-12.5	200	1	1	215.7919	1	0	
33	0	219.3068	1	437	2761	2975	4263	676	-12.5	200	1	1	221.1925	1	0	
34	0	224.3616	0	437	2761	2975	4263	501	-12.5	200	1	0	225.4180		1	
35	1	230.2780	0	437	2761	2975	4263	501	-12.5	200	1	1	231.1665	1	1	
36	0	234.6886	0	437	2761	2975	4263	626	-12.5	200	1	1	235.2417	1	0	
37	0	241.7056	0	936	1551	2975	4263	726	-12.5	200	0	0	242.6153	1	0	
38	0	248.8895	0	936	1551	2975	4263	676	-12.5	200	0	0	249.7186	1	0	
39	0	255.1092	0	936	1551	2975	4263	576	-12.5	200	0	0	256.6921	1	0	
40	0	262.3763	1	437	2761	2975	4263	701	-12.5	200	1	1	264.8464	1	1	
41	0	268.8132	1	936	1551	2975	4263	551	-12.5	200	0	0	271.2124	1	0	
42	0	276.9930	1	437	2761	2975	4263	751	-12.5	200	1	1	277.5964	1	1	
43	0	280.8799	1	936	1551	2975	4263	526	-12.5	200	0	1	284.4872		1	
44	1	288.2038	0	936	1551	2975	4263	526	-12.5	200	0	0	289.2815	1	1	
45	0	296.9748	1	437	2761	2975	4263	601	-12.5	200	1	1	299.4193	1	0	
46	0	303.2100	1	936	1551	2975	4263	501	-12.5	200	0	0	305.9200	1	0	
47	0	312.0677	1	437	2761	2975	4263	651	-12.5	200	1	1	315.1331	1	0	
48	0	318.8036	1	437	2761	2975	4263	751	-12.5	200	1	1	319.3597	1	0	
49	0	323.7029	1	936	1551	2975	4263	601	-12.5	200	0	0	326.8945	1	1	
50	0	335.5566	0	437	2761	2975	4263	626	-12.5	200	1	1	336.5409	1	1	
51	0	340.0013	1	936	1551	2975	4263	676	-12.5	200	0	0	342.2108	1	1	
52	0	347.2011	0	437	2761	2975	4263	526	-12.5	200	1	1	348.3623	1	0	
53	0	351.8084	0	437	2761	2975	4263	576	-12.5	200	1	0	352.9372		1	
54	1	358.6851	0	437	2761	2975	4263	576	-12.5	200	1	1	359.6805	1	1	
55	0	364.2191	0	936	1551	2975	4263	726	-12.5	200	0	0	364.7888	1	0	
56	0	370.2188	1	936	1551	2975	4263	551	-12.5	200	0	0	371.1606	1	0	
57	0	376.0627	1	936	1551	2975	4263	501	-12.5	200	0	1	378.7131		1	
58	1	385.5981	1	936	1551	2975	4263	501	-12.5	200	0	0	388.5880	1	1	
59	0	393.7932	0	936	1551	2975	4263	551	-12.5	200	0	0	394.9225	1	0	
60	0	401.8420	0	437	2761	2975	4263	751	-12.5	200	1	1	402.5514	1	0	
61	0	408.5111	0	437	2761	2975	4263	726	-12.5	200	1	1	409.4609	1	0	
62	0	413.1552	1	437	2761	2975	4263	576	-12.5	200	1	1	413.8640	1	1	
63	0	418.3643	0	936	1551	2975	4263	651	-12.5	200	0	0	419.7158	1	1	
64	0	425.9183	0	936	1551	2975	4263	701	-12.5	200	0	0	426.8011	1	1	
65	0	432.9997	1	437	2761	2975	4263	676	-12.5	200	1	1	435.8108	1	1	
