Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	1080.5690	0	437	2761	2975	4263	526	-12.5	200	1	1	1081.6836	1	0	
2	0	1087.0637	0	936	1551	2975	4263	601	-17.5	200	0	0	1090.6202	1	0	
3	0	1096.9684	1	437	2761	2975	4263	651	-12.5	200	1	1	1100.4939	1	1	
4	0	1108.1730	1	936	1551	2975	4263	626	-17.5	200	0	1	1111.7781	0	1	
5	1	1119.4900	1	936	1551	2975	4263	626	-17.5	200	0	1	1122.4980	0	1	
6	1	1128.7122	0	936	1551	2975	4263	626	-17.5	200	0	0	1130.4587	1	1	
7	0	1136.2216	0	936	1551	2975	4263	726	-17.5	200	0	0	1137.1915	1	0	
8	0	1142.6704	0	437	2761	2975	4263	701	-12.5	200	1	1	1143.4873	1	0	
9	0	1146.7864	0	936	1551	2975	4263	551	-17.5	200	0	1	1147.8554	0	1	
10	1	1159.5993	0	936	1551	2975	4263	551	-17.5	200	0	0	1160.9983	1	1	
11	0	1165.7581	0	437	2761	2975	4263	501	-12.5	200	1	1	1166.6338	1	0	
12	0	1170.1838	0	437	2761	2975	4263	751	-12.5	200	1	0	1170.7485	0	1	
13	1	1176.6763	1	437	2761	2975	4263	751	-12.5	200	1	1	1178.5384	1	1	
14	0	1183.0979	0	936	1551	2975	4263	576	-17.5	200	0	1	1184.0591	0	1	
15	1	1189.6944	0	936	1551	2975	4263	576	-17.5	200	0	0	1191.4959	1	1	
16	0	1197.0852	0	936	1551	2975	4263	651	-17.5	200	0	0	1198.3222	1	0	
17	0	1203.8392	0	437	2761	2975	4263	626	-12.5	200	1	0	1204.7317	0	1	
18	1	1212.6516	0	437	2761	2975	4263	626	-12.5	200	1	1	1213.3233	1	1	
19	0	1217.0179	1	437	2761	2975	4263	576	-12.5	200	1	1	1217.6266	1	1	
20	0	1221.6105	0	437	2761	2975	4263	526	-12.5	200	1	1	1223.0357	1	0	
21	0	1227.1728	0	936	1551	2975	4263	551	-17.5	200	0	1	1228.4106	0	0	
22	1	1233.7695	1	936	1551	2975	4263	551	-17.5	200	0	0	1236.6581	1	0	
23	0	1242.0234	0	437	2761	2975	4263	501	-12.5	200	1	1	1243.3112	1	1	
24	0	1247.3709	0	936	1551	2975	4263	726	-17.5	200	0	1	1247.7878	0	0	
25	1	1253.3456	0	936	1551	2975	4263	726	-17.5	200	0	0	1254.5913	1	0	
26	0	1259.5682	0	936	1551	2975	4263	751	-17.5	200	0	1	1260.4289	0	0	
27	1	1265.9462	0	936	1551	2975	4263	751	-17.5	200	0	0	1266.4977	1	0	
28	0	1271.7992	0	936	1551	2975	4263	676	-17.5	200	0	0	1273.2287	1	1	
29	0	1279.4003	0	936	1551	2975	4263	701	-17.5	200	0	0	1280.4422	1	1	
30	0	1286.0425	0	437	2761	2975	4263	501	-12.5	200	1	0	1287.4139	0	1	
