Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	15.0011	0	437	2761	2975	4263	676	3.0	200	1	0	16.9861		
2	1	23.6619	0	437	2761	2975	4263	676	3.0	200	1	1	24.0192	1	
3	0	27.2820	0	936	1551	2975	4263	726	-3.0	200	0	0	28.1403	1	
4	0	36.4609	1	936	1551	2975	4263	651	3.0	200	0	0	39.0497	1	
5	0	46.9745	0	437	2761	2975	4263	701	-3.0	200	1	1	47.3636	1	
6	0	54.8300	1	437	2761	2975	4263	751	-0.0	200	1	1	55.6128	1	
7	0	58.5098	0	936	1551	2975	4263	576	0.0	200	0	0	60.5092	1	
8	0	66.1337	0	437	2761	2975	4263	626	-3.0	200	1	1	67.0508	1	
9	0	70.1878	0	936	1551	2975	4263	551	0.0	200	0	1	72.0893		
10	1	75.9072	0	936	1551	2975	4263	551	0.0	200	0	1	76.4441		
11	1	80.6459	0	936	1551	2975	4263	551	0.0	200	0	0	81.7256	1	
12	0	89.8957	1	437	2761	2975	4263	601	-0.0	200	1	1	90.1580	1	
13	0	93.3753	0	437	2761	2975	4263	526	3.0	200	1	0	95.4340		
14	1	111.0504	0	437	2761	2975	4263	526	3.0	200	1	1	112.0449	1	
15	0	114.7494	0	936	1551	2975	4263	501	-3.0	200	0	1	123.0667		
16	1	132.7581	0	936	1551	2975	4263	501	-3.0	200	0	1	133.6339		
17	1	165.0318	0	936	1551	2975	4263	501	-3.0	200	0	1	165.7380		
18	1	182.0492	0	936	1551	2975	4263	501	-3.0	200	0	-1	-1.0000		
19	0	272.5459	0	936	1551	2975	4263	601	3.0	200	0	1	273.6144		
20	1	388.1248	0	936	1551	2975	4263	601	3.0	200	0	1	397.0476		
21	1	419.2519	1	936	1551	2975	4263	601	3.0	200	0	1	422.6565		
22	1	481.4217	0	936	1551	2975	4263	601	3.0	200	0	-1	-1.0000		
23	0	595.6262	1	936	1551	2975	4263	651	3.0	200	0	0	639.7744	1	
24	0	709.6537	0	936	1551	2975	4263	676	0.0	200	0	0	767.9647	1	
25	0	770.3056	1	936	1551	2975	4263	626	-3.0	200	0	1	771.1671		
26	1	805.1437	0	936	1551	2975	4263	626	-3.0	200	0	0	808.4357	1	
27	0	825.5792	0	437	2761	2975	4263	526	-0.0	200	1	0	884.0565		
28	1	901.8688	0	437	2761	2975	4263	526	-0.0	200	1	0	910.9231		
