Trial,CorrectionTrial,StartTime,CenterReward,SpkrIdx,SpkrPos,duration,HoldTime,Atten,Response,RespTime,Correct,ComputerTime,Modality,Condition,SessionDate,originalFile,LeftTemperature,RightTemperature
17,0,487.559,0,5,0,100,801,0.0,5,488.42,1,736180.446625,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
18,0,504.97,0,3,-60,100,751,4.5,3,505.83,1,736180.446826,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
19,0,510.659,0,6,30,100,851,9.0,5,511.714,0,736180.446894,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
20,0,518.286,0,5,0,100,701,4.5,5,519.134,1,736180.44698,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
21,0,529.56,0,3,-60,100,951,4.5,3,530.083,1,736180.44711,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
22,0,536.104,0,8,90,100,551,0.0,8,536.884,1,736180.447187,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
23,0,543.981,0,4,-30,100,601,0.0,4,544.788,1,736180.447278,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
24,0,552.62,0,4,-30,100,701,9.0,4,553.285,1,736180.447378,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
25,0,561.676,0,2,-90,100,501,0.0,3,562.509,0,736180.447483,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
26,0,575.082,0,2,-90,100,751,9.0,3,575.811,0,736180.447638,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
27,0,588.504,0,6,30,100,851,4.5,6,589.337,1,736180.447793,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
28,0,597.885,0,7,60,100,901,0.0,7,598.926,1,736180.447904,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
29,0,606.509,0,2,-90,100,651,0.0,4,607.28,0,736180.448001,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
30,0,630.339,0,3,-60,100,1001,9.0,3,631.168,1,736180.448277,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
31,0,638.618,0,6,30,100,851,9.0,7,639.413,0,736180.448373,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
32,0,660.835,0,7,60,100,901,4.5,8,661.408,0,736180.44863,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
33,0,675.352,0,6,30,100,651,4.5,6,676.384,1,736180.4488,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
34,0,686.231,0,3,-60,100,1001,0.0,2,686.919,0,736180.448924,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
35,0,699.892,0,4,-30,100,601,9.0,4,700.864,1,736180.449084,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
36,0,708.573,0,5,0,100,701,4.5,6,709.362,0,736180.449183,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
37,0,717.518,0,2,-90,100,751,4.5,2,718.124,1,736180.449286,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
38,0,730.846,0,5,0,100,801,0.0,5,731.842,1,736180.449442,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
39,0,740.742,0,8,90,100,951,9.0,8,741.536,1,736180.449554,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
40,0,750.091,0,4,-30,100,551,4.5,4,750.825,1,736180.449663,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
41,0,759.364,0,8,90,100,651,0.0,8,760.132,1,736180.449771,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
42,0,767.388,0,7,60,100,751,9.0,6,768.13,0,736180.449864,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
43,0,776.065,0,7,60,100,601,9.0,7,776.972,1,736180.449965,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
44,0,783.057,1,5,0,100,901,4.5,3,784.059,0,736180.450047,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
45,0,793.641,0,4,-30,100,701,9.0,4,794.453,1,736180.450167,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
46,0,803.051,0,6,30,100,951,0.0,6,803.985,1,736180.450277,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
47,0,812.914,0,7,60,100,551,4.5,7,813.738,1,736180.45039,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
48,0,821.67,0,8,90,100,801,9.0,8,822.491,1,736180.450491,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
49,0,829.257,0,3,-60,100,1001,4.5,3,830.178,1,736180.45058,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
50,0,838.227,0,3,-60,100,851,9.0,4,839.014,0,736180.450683,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
51,0,853.386,0,8,90,100,751,4.5,8,854.138,1,736180.450859,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
52,0,861.747,1,2,-90,100,601,9.0,2,862.631,1,736180.450956,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
53,0,874.5,0,2,-90,100,951,0.0,2,876.7,1,736180.451119,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
54,0,888.364,0,4,-30,100,1001,9.0,3,889.092,0,736180.451264,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
55,0,897.277,0,5,0,100,901,4.5,5,898.233,1,736180.451368,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
56,0,907.706,0,6,30,100,701,0.0,6,908.508,1,736180.451487,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
57,0,916.09,0,8,90,100,551,4.5,8,916.828,1,736180.451584,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
58,0,923.878,0,4,-30,100,651,0.0,4,924.594,1,736180.451675,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
59,0,932.751,0,8,90,100,851,4.5,8,933.444,1,736180.451777,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
60,0,940.057,0,2,-90,100,501,0.0,2,940.769,1,736180.451861,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
61,0,953.279,0,4,-30,100,951,9.0,4,953.798,1,736180.452016,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
62,0,961.628,0,2,-90,100,801,4.5,3,962.221,0,736180.452111,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
63,0,972.806,0,6,30,100,851,4.5,6,973.509,1,736180.452241,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
64,0,983.121,0,5,0,100,901,9.0,4,983.747,0,736180.45236,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
65,0,1000.197,0,6,30,100,701,4.5,6,1001.084,1,736180.452558,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
66,0,1009.998,0,3,-60,100,651,0.0,2,1010.727,0,736180.452671,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
67,0,1022.685,0,7,60,100,1001,9.0,8,1023.524,0,736180.452819,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
68,0,1034.592,0,7,60,100,501,0.0,7,1035.333,1,736180.452956,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
69,0,1041.323,0,5,0,100,751,0.0,6,1042.169,0,736180.453034,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
70,0,1057.031,0,3,-60,100,601,9.0,2,1057.817,0,736180.453215,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
71,0,1067.171,0,7,60,100,601,4.5,7,1068.172,1,736180.453335,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
72,0,1073.495,0,2,-90,100,801,0.0,2,1074.093,1,736180.453405,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
73,0,1084.532,0,4,-30,100,851,0.0,4,1085.214,1,736180.453534,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
74,0,1092.275,0,2,-90,100,951,9.0,3,1093.043,0,736180.453623,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
75,0,1106.116,0,5,0,100,751,0.0,6,1106.87,0,736180.453783,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
76,0,1117.583,0,6,30,100,501,9.0,6,1118.675,1,736180.45392,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
77,0,1126.8,0,3,-60,100,701,9.0,2,1127.393,0,736180.454023,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
78,0,1137.403,0,6,30,100,1001,0.0,7,1138.145,0,736180.454146,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
79,0,1149.286,0,8,90,100,901,0.0,8,1150.044,1,736180.454284,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
80,0,1157.341,0,5,0,100,651,4.5,5,1158.431,1,736180.454379,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
81,0,1166.739,0,8,90,100,801,9.0,8,1167.421,1,736180.454485,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
82,0,1175.503,0,7,60,100,851,4.5,7,1176.35,1,736180.454587,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
83,0,1181.441,0,4,-30,100,651,0.0,4,1182.277,1,736180.454656,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
84,0,1189.201,0,3,-60,100,701,4.5,3,1189.763,1,736180.454745,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
85,0,1198.677,0,3,-60,100,901,9.0,3,1199.419,1,736180.454855,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
86,0,1207.31,0,4,-30,100,1001,4.5,4,1207.909,1,736180.454955,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
87,0,1215.647,0,5,0,100,951,0.0,5,1216.24,1,736180.455051,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
88,0,1223.602,0,2,-90,100,601,4.5,3,1224.347,0,736180.455144,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
89,0,1237.294,0,8,90,100,751,4.5,8,1238.046,1,736180.455301,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
90,0,1246.896,0,7,60,100,551,0.0,7,1247.618,1,736180.455413,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
91,0,1253.071,0,7,60,100,951,9.0,6,1253.975,0,736180.455486,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
92,0,1267.279,0,5,0,100,651,4.5,4,1267.983,0,736180.455649,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
93,0,1276.991,0,6,30,100,601,4.5,6,1277.681,1,736180.455761,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
94,0,1285.828,0,6,30,100,801,9.0,6,1286.513,1,736180.455864,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
95,0,1294.292,0,2,-90,100,751,9.0,2,1294.889,1,736180.455962,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
96,0,1304.781,0,3,-60,100,1001,4.5,3,1305.379,1,736180.456082,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
97,0,1312.255,1,4,-30,100,901,9.0,4,1312.943,1,736180.45617,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
98,0,1326.606,0,8,90,100,551,0.0,8,1327.549,1,736180.456336,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
99,0,1334.852,0,3,-60,100,851,4.5,3,1335.529,1,736180.456431,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
100,0,1341.653,0,7,60,100,501,9.0,6,1342.579,0,736180.45651,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
101,0,1354.958,0,8,90,100,951,9.0,7,1355.683,0,736180.456665,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
102,0,1363.854,0,7,60,100,1001,0.0,7,1364.589,1,736180.456766,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
103,0,1370.175,0,2,-90,100,601,9.0,2,1370.893,1,736180.45684,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
104,0,1379.282,0,2,-90,100,651,0.0,3,1380.246,0,736180.456946,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
105,0,1391.936,0,5,0,100,501,4.5,5,1392.991,1,736180.457095,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
106,0,1400.284,0,5,0,100,751,9.0,4,1400.992,0,736180.457188,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
107,0,1416.278,0,6,30,100,701,4.5,6,1417.164,1,736180.457374,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
108,0,1423.511,0,3,-60,100,551,0.0,3,1424.206,1,736180.457457,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
109,0,1430.843,0,4,-30,100,851,0.0,4,1431.546,1,736180.457542,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
110,0,1438.712,0,6,30,100,801,9.0,6,1439.473,1,736180.457633,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
111,0,1448.536,0,4,-30,100,501,0.0,4,1449.24,1,736180.457747,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
112,0,1457.934,0,8,90,100,1001,4.5,8,1458.635,1,736180.457855,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
113,0,1464.548,0,7,60,100,651,0.0,6,1465.535,0,736180.457934,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
114,0,1476.337,0,7,60,100,701,9.0,6,1477.162,0,736180.458068,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
115,0,1487.648,0,5,0,100,801,4.5,5,1488.543,1,736180.4582,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
116,0,1495.982,0,6,30,100,551,0.0,4,1496.711,0,736180.458295,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
117,0,1505.673,0,8,90,100,851,0.0,8,1506.495,1,736180.458409,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
118,0,1511.879,0,3,-60,100,601,9.0,2,1512.572,0,736180.45848,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
119,0,1532.583,0,2,-90,100,951,4.5,2,1533.251,1,736180.458719,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
120,0,1542.921,0,8,90,100,901,9.0,8,1543.546,1,736180.458839,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
121,0,1550.497,0,4,-30,100,951,0.0,5,1551.175,0,736180.458927,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
122,0,1558.605,0,6,30,100,651,4.5,6,1559.532,1,736180.459022,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
123,0,1566.887,0,4,-30,100,701,0.0,3,1567.585,0,736180.459117,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
124,0,1577.983,0,3,-60,100,1001,9.0,2,1579.164,0,736180.45925,Aud,Control,2015-08-04 10:35:00,4_8_2015 level5_100_cooling_control 10_35 log,37.0,37.0
1,0,273.179,0,5,0,250,1001,9.0,4,274.601,0,736132.690024,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
2,0,294.528,0,7,60,250,551,0.0,8,295.613,0,736132.690266,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
3,0,306.841,0,3,-60,250,901,4.5,3,307.889,1,736132.690409,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
4,0,313.595,1,6,30,250,501,9.0,8,314.37,0,736132.690484,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
5,0,334.28,0,6,30,250,951,4.5,7,336.914,0,736132.690745,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
6,0,355.685,0,7,60,250,751,0.0,8,356.364,0,736132.690972,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
7,0,373.055,0,4,-30,250,701,9.0,8,374.205,0,736132.691176,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
8,0,386.877,0,5,0,250,601,4.5,4,387.671,0,736132.691332,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
9,0,403.13,0,4,-30,250,801,4.5,3,403.804,0,736132.69152,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
10,0,418.176,0,7,60,250,851,9.0,7,418.941,1,736132.691695,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
11,0,428.339,0,2,-90,250,501,4.5,2,429.42,1,736132.691815,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
12,0,449.835,0,6,30,250,1001,9.0,7,450.985,0,736132.692065,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
13,0,462.933,0,8,90,250,901,0.0,8,463.689,1,736132.692212,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
14,0,472.266,0,7,60,250,551,4.5,8,473.427,0,736132.692324,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
15,0,488.111,0,3,-60,250,651,9.0,3,489.021,1,736132.692505,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
16,0,497.633,0,8,90,250,851,4.5,8,498.469,1,736132.692614,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
17,0,506.827,0,3,-60,250,751,9.0,3,507.647,1,736132.692721,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
18,0,523.886,0,2,-90,250,951,4.5,2,524.785,1,736132.692919,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
19,0,527.425,1,2,-90,250,801,9.0,2,528.381,1,736132.692961,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
20,0,539.487,0,5,0,250,701,4.5,3,543.386,0,736132.693134,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
21,0,553.142,0,6,30,250,901,0.0,7,554.649,0,736132.693264,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
22,0,563.714,0,4,-30,250,801,4.5,3,565.369,0,736132.693388,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
23,0,576.276,0,3,-60,250,751,9.0,3,577.094,1,736132.693524,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
24,0,583.598,0,4,-30,250,851,4.5,3,584.173,0,736132.693609,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
25,0,596.833,0,5,0,250,601,0.0,5,598.39,1,736132.693771,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
26,0,603.505,0,2,-90,250,1001,4.5,2,604.265,1,736132.69384,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
27,0,612.523,0,8,90,250,951,0.0,8,613.317,1,736132.693943,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
28,0,623.256,0,8,90,250,701,9.0,8,624.238,1,736132.69407,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
29,0,633.777,0,8,90,250,551,4.5,8,634.682,1,736132.694191,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
30,0,645.155,0,7,60,250,501,9.0,7,646.195,1,736132.694325,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
31,0,655.794,0,3,-60,250,601,4.5,3,656.77,1,736132.694446,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
32,0,664.998,0,8,90,250,1001,0.0,4,665.756,0,736132.694551,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
33,0,676.603,0,7,60,250,951,0.0,7,677.814,1,736132.69469,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
34,0,687.089,0,5,0,250,801,9.0,3,687.869,0,736132.694807,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
35,0,699.318,0,4,-30,250,851,0.0,4,700.119,1,736132.694948,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
36,0,702.7,0,4,-30,250,501,9.0,4,703.8,1,736132.694991,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
37,0,708.34,0,3,-60,250,551,9.0,3,709.529,1,736132.695057,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
38,0,719.823,0,4,-30,250,901,4.5,4,721.021,1,736132.69519,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
39,0,748.711,0,3,-60,250,751,0.0,3,749.653,1,736132.695521,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
40,0,757.053,0,5,0,250,701,4.5,4,757.85,0,736132.695616,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
41,0,769.141,0,4,-30,250,851,0.0,4,769.998,1,736132.695757,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
42,0,777.254,0,2,-90,250,501,9.0,2,777.895,1,736132.69585,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
43,0,786.151,0,2,-90,250,751,4.5,8,787.368,0,736132.695957,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
44,0,799.934,0,5,0,250,701,9.0,4,800.93,0,736132.696115,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
45,0,810.718,0,6,30,250,801,0.0,6,811.692,1,736132.69624,Vis,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
46,0,814.569,0,8,90,250,551,9.0,8,815.396,1,736132.696283,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
47,0,824.789,0,8,90,250,601,9.0,8,825.618,1,736132.696401,Aud,Control,2015-06-17 16:29:00,17_6_2015 level5_250_cooling_control 16_29 log,37.0,37.0
