Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	967.358	1	3	-60	250	851	4.5	3	968.627	1	736160.681601	1	
2	0	973.930	0	7	60	250	1001	0.0	5	979.003	0	736160.681720	1	
3	0	997.622	0	6	30	250	701	4.5	7	999.145	0	736160.681953	1	
4	0	1014.219	0	8	90	250	551	9.0	2	1018.685	0	736160.682180	1	
5	0	1028.564	0	7	60	250	501	0.0	7	1030.289	1	736160.682314	0	
6	0	1042.083	0	2	-90	250	801	9.0	2	1042.551	1	736160.682460	1	
7	0	1060.094	0	6	30	250	751	4.5	3	1062.515	0	736160.682687	0	
8	0	1079.717	0	2	-90	250	651	0.0	2	1080.555	1	736160.682895	0	
9	0	1088.879	0	7	60	250	601	9.0	7	1090.007	1	736160.683005	1	
10	0	1099.206	0	3	-60	250	951	0.0	4	1100.050	0	736160.683121	0	
11	0	1117.266	0	8	90	250	851	9.0	8	1118.160	1	736160.683331	0	
12	0	1125.549	0	3	-60	250	751	0.0	3	1127.208	1	736160.683436	0	
13	0	1133.409	0	8	90	250	601	4.5	8	1134.677	1	736160.683522	0	
14	0	1143.290	0	6	30	250	1001	9.0	7	1144.148	0	736160.683631	0	
15	0	1156.876	0	4	-30	250	501	4.5	2	1166.018	0	736160.683884	1	
16	0	1186.976	0	7	60	250	701	9.0	2	1188.369	0	736160.684144	0	
17	0	1199.295	0	5	0	250	801	4.5	5	1200.225	1	736160.684280	1	
18	0	1205.095	0	3	-60	250	951	9.0	3	1206.189	1	736160.684350	1	
19	0	1212.828	0	6	30	250	651	9.0	3	1214.163	0	736160.684442	1	
20	0	1225.505	0	2	-90	250	901	0.0	2	1226.255	1	736160.684582	0	
21	0	1242.798	0	5	0	250	1001	4.5	6	1243.967	0	736160.684787	0	
22	0	1251.618	0	8	90	250	951	0.0	8	1253.195	1	736160.684894	1	
23	0	1261.053	0	5	0	250	551	0.0	5	1262.298	1	736160.684999	1	
24	0	1280.645	0	4	-30	250	751	4.5	2	1285.678	0	736160.685270	1	
25	0	1295.083	0	4	-30	250	501	0.0	4	1296.186	1	736160.685391	0	
26	0	1302.197	0	4	-30	250	851	9.0	5	1303.268	0	736160.685473	0	
27	0	1310.481	1	5	0	250	701	9.0	5	1311.639	1	736160.685571	0	
28	0	1316.014	0	2	-90	250	901	4.5	2	1319.374	1	736160.685660	1	
29	0	1328.207	0	4	-30	250	601	4.5	4	1329.445	1	736160.685777	1	
30	0	1332.035	0	3	-60	250	651	9.0	3	1332.833	1	736160.685816	0	
31	0	1340.926	0	8	90	250	1001	0.0	8	1341.940	1	736160.685922	1	
32	0	1350.859	0	4	-30	250	651	4.5	4	1351.567	1	736160.686034	0	
33	0	1359.478	0	6	30	250	951	0.0	8	1360.383	0	736160.686134	0	
34	0	1370.705	0	5	0	250	851	4.5	6	1371.694	0	736160.686265	0	
35	0	1381.595	0	2	-90	250	751	9.0	8	1382.829	0	736160.686394	1	
36	0	1393.935	0	5	0	250	801	0.0	5	1394.986	1	736160.686535	0	
37	0	1406.569	1	6	30	250	551	0.0	6	1407.583	1	736160.686681	1	
38	0	1417.023	0	5	0	250	901	9.0	3	1421.293	0	736160.686839	1	
39	0	1429.996	0	6	30	250	501	4.5	4	1431.204	0	736160.686954	1	
40	0	1444.152	0	2	-90	250	601	9.0	2	1445.246	1	736160.687117	1	
41	0	1455.237	0	4	-30	250	951	9.0	3	1455.842	0	736160.687242	1	
42	0	1464.342	0	7	60	250	1001	0.0	7	1465.644	1	736160.687352	0	
43	0	1478.104	0	2	-90	250	851	9.0	3	1478.930	0	736160.687506	0	
44	0	1487.441	0	7	60	250	901	0.0	7	1488.493	1	736160.687617	0	
45	0	1499.167	0	8	90	250	501	0.0	8	1500.178	1	736160.687752	1	
46	0	1508.817	0	7	60	250	701	4.5	7	1509.802	1	736160.687863	1	
47	0	1522.189	0	6	30	250	651	0.0	6	1523.121	1	736160.688018	0	
48	0	1536.167	0	3	-60	250	751	4.5	3	1537.204	1	736160.688181	1	
49	0	1543.358	0	4	-30	250	551	0.0	4	1544.327	1	736160.688263	0	
50	0	1550.035	0	2	-90	250	601	4.5	2	1550.823	1	736160.688340	0	
51	0	1564.123	0	7	60	250	901	4.5	7	1565.406	1	736160.688508	1	
52	0	1573.894	0	3	-60	250	951	9.0	3	1574.797	1	736160.688616	1	
53	0	1580.205	0	5	0	250	601	4.5	6	1581.420	0	736160.688692	1	
54	0	1590.429	0	3	-60	250	701	0.0	4	1591.406	0	736160.688808	0	
55	0	1600.744	0	8	90	250	651	9.0	7	1601.733	0	736160.688927	0	
56	0	1609.935	0	8	90	250	501	4.5	8	1610.768	1	736160.689033	0	
57	0	1617.756	0	2	-90	250	851	4.5	3	1618.553	0	736160.689123	0	
58	0	1634.073	0	2	-90	250	551	9.0	2	1634.982	1	736160.689313	1	
59	0	1645.535	0	5	0	250	801	4.5	2	1646.932	0	736160.689450	0	
60	0	1666.041	0	8	90	250	751	9.0	8	1667.805	1	736160.689692	1	
61	0	1678.530	0	7	60	250	501	4.5	-1	-1.000	0	736160.689990	0	
62	0	1737.472	0	7	60	250	701	0.0	8	1738.496	0	736160.690511	0	
63	0	1747.714	0	4	-30	250	1001	9.0	4	1751.062	1	736160.690656	1	
64	0	1758.811	0	6	30	250	951	4.5	5	1759.847	0	736160.690757	0	
65	0	1768.608	0	6	30	250	751	9.0	6	1769.552	1	736160.690870	1	
66	0	1779.787	0	2	-90	250	601	4.5	3	1781.018	0	736160.691002	1	
67	0	1792.464	0	4	-30	250	901	4.5	4	1793.148	1	736160.691146	0	
68	0	1801.440	0	4	-30	250	801	0.0	3	1802.374	0	736160.691250	1	
69	0	1814.260	0	5	0	250	551	4.5	6	1815.097	0	736160.691398	0	
70	0	1825.016	0	8	90	250	851	0.0	4	1825.898	0	736160.691522	1	
71	0	1836.585	0	3	-60	250	901	0.0	2	1837.554	0	736160.691658	1	
72	0	1849.483	0	5	0	250	801	4.5	5	1850.392	1	736160.691805	1	
73	0	1853.889	0	6	30	250	551	0.0	6	1855.217	1	736160.691861	0	
74	0	1862.962	0	6	30	250	751	4.5	6	1863.988	1	736160.691963	1	
75	0	1873.669	0	3	-60	250	601	4.5	3	1874.736	1	736160.692087	1	
76	0	1880.221	0	8	90	250	951	9.0	8	1881.127	1	736160.692161	0	
77	0	1889.637	0	3	-60	250	851	0.0	3	1890.448	1	736160.692270	0	
78	0	1897.134	0	3	-60	250	701	9.0	4	1898.288	0	736160.692360	0	
79	0	1905.005	0	8	90	250	501	9.0	8	1906.035	1	736160.692450	0	
80	0	1914.153	0	2	-90	250	651	0.0	4	1915.221	0	736160.692556	0	
81	0	1926.628	0	7	60	250	651	9.0	7	1927.754	1	736160.692702	1	
82	0	1935.774	0	5	0	250	501	0.0	5	1936.907	1	736160.692807	1	
83	0	1944.597	0	7	60	250	601	4.5	7	1945.701	1	736160.692909	1	
84	0	1954.487	0	4	-30	250	801	0.0	4	1955.262	1	736160.693020	0	
85	0	1962.344	0	3	-60	250	701	4.5	3	1963.023	1	736160.693111	0	
