Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	23.3409	0	730	2058	2857	4205	851	-3.5	200	1	0	24.6601	0	
2	1	32.5342	1	730	2058	2857	4205	851	-3.5	200	1	1	42.7658	1	
3	0	61.2076	0	460	1105	2857	4205	501	5.5	200	0	0	64.7736	1	
4	0	86.9325	0	460	1105	2857	4205	551	8.5	200	0	1	93.8551	0	
5	1	102.4732	0	460	1105	2857	4205	551	8.5	200	0	1	104.0424	0	
6	1	120.0067	0	460	1105	2857	4205	551	8.5	200	0	0	123.8421	1	
7	0	131.5914	0	460	1105	2857	4205	601	-3.5	200	0	0	132.6746	1	
8	0	144.2756	1	730	2058	2857	4205	801	2.5	200	1	0	147.1640	0	
9	1	153.1327	0	730	2058	2857	4205	801	2.5	200	1	0	155.6727	0	
10	1	161.4954	1	730	2058	2857	4205	801	2.5	200	1	1	167.2808	1	
11	0	179.1556	1	730	2058	2857	4205	701	-0.5	200	1	0	185.5241	0	
12	1	192.4050	0	730	2058	2857	4205	701	-0.5	200	1	0	195.3900	0	
13	1	202.7123	0	730	2058	2857	4205	701	-0.5	200	1	1	207.1922	1	
14	0	219.3007	0	460	1105	2857	4205	751	-0.5	200	0	0	220.8712	1	
15	0	227.2469	0	460	1105	2857	4205	1001	2.5	200	0	0	228.2724	1	
16	0	234.6448	1	730	2058	2857	4205	901	5.5	200	1	0	236.5951	0	
17	1	242.9371	1	730	2058	2857	4205	901	5.5	200	1	1	248.9534	1	
18	0	256.6059	0	730	2058	2857	4205	651	8.5	200	1	1	259.0595	1	
19	0	272.3422	0	730	2058	2857	4205	501	2.5	200	1	0	274.1139	0	
20	1	281.1300	0	730	2058	2857	4205	501	2.5	200	1	0	282.9560	0	
21	1	290.1519	1	730	2058	2857	4205	501	2.5	200	1	1	293.7584	1	
22	0	306.4204	0	460	1105	2857	4205	1001	8.5	200	0	1	309.1589	0	
23	1	317.7030	0	460	1105	2857	4205	1001	8.5	200	0	0	322.6574	1	
24	0	329.9173	0	460	1105	2857	4205	701	-0.5	200	0	0	331.4842	1	
25	0	337.1256	0	460	1105	2857	4205	851	-3.5	200	0	0	338.9911	1	
26	0	344.3423	0	730	2058	2857	4205	601	5.5	200	1	1	345.7139	1	
27	0	356.9088	0	730	2058	2857	4205	901	-0.5	200	1	1	358.8542	1	
28	0	371.4305	0	730	2058	2857	4205	651	8.5	200	1	0	373.5871	0	
29	1	378.6654	0	730	2058	2857	4205	651	8.5	200	1	0	379.5756	0	
30	1	385.0597	1	730	2058	2857	4205	651	8.5	200	1	0	385.9143	0	
31	1	391.2603	1	730	2058	2857	4205	651	8.5	200	1	1	398.8904	1	
32	0	408.1529	0	730	2058	2857	4205	551	-3.5	200	1	0	410.5168	0	
33	1	416.9693	0	730	2058	2857	4205	551	-3.5	200	1	0	419.7249	0	
34	1	426.7192	0	730	2058	2857	4205	551	-3.5	200	1	1	431.0547	1	
35	0	444.4676	0	460	1105	2857	4205	951	5.5	200	0	0	445.8549	1	
36	0	453.6983	0	460	1105	2857	4205	751	2.5	200	0	0	455.1399	1	
37	0	460.6335	0	460	1105	2857	4205	751	-0.5	200	0	0	461.9734	1	
38	0	467.1059	0	460	1105	2857	4205	851	2.5	200	0	0	468.5066	1	
39	0	475.5580	0	730	2058	2857	4205	701	-3.5	200	1	1	477.1689	1	
40	0	489.1102	0	460	1105	2857	4205	1001	5.5	200	0	1	491.1704	0	
41	1	499.5979	0	460	1105	2857	4205	1001	5.5	200	0	0	500.7794	1	
42	0	506.7202	0	730	2058	2857	4205	801	8.5	200	1	1	508.2499	1	
43	0	517.1102	0	460	1105	2857	4205	901	8.5	200	0	1	518.9335	0	
44	1	527.2742	0	460	1105	2857	4205	901	8.5	200	0	0	528.2593	1	
45	0	534.0764	0	730	2058	2857	4205	551	5.5	200	1	1	535.7609	1	
46	0	542.0026	0	730	2058	2857	4205	501	2.5	200	1	1	544.2431	1	
47	0	551.9994	0	730	2058	2857	4205	951	-0.5	200	1	1	553.6612	1	
48	0	561.1303	1	460	1105	2857	4205	601	-3.5	200	0	0	563.3067	1	
49	0	569.0373	0	460	1105	2857	4205	1001	5.5	200	0	0	570.2419	1	
50	0	575.0320	0	730	2058	2857	4205	851	5.5	200	1	1	580.8155	1	
51	0	590.0536	0	730	2058	2857	4205	501	-0.5	200	1	1	592.3222	1	
52	0	600.0317	0	460	1105	2857	4205	701	2.5	200	0	0	601.3788	1	
53	0	607.9659	0	460	1105	2857	4205	801	-0.5	200	0	0	609.1017	1	
