Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	139.5741	0	730	2058	2857	4205	501	14.5	200	1	0	140.4612	0	1	
2	1	148.3546	1	730	2058	2857	4205	501	14.5	200	1	1	150.0361	1	1	
3	0	159.1215	0	730	2058	2857	4205	951	11.5	200	1	0	159.7994	0	0	
4	1	163.9865	0	730	2058	2857	4205	951	11.5	200	1	0	164.5586	0	0	
5	1	171.7407	0	730	2058	2857	4205	951	11.5	200	1	1	172.9012	1	0	
6	0	180.4238	0	730	2058	2857	4205	1001	14.5	200	1	1	181.7055	1	0	
7	0	189.8861	0	460	1105	2857	4205	751	2.5	200	0	1	191.0900	0	1	
8	1	197.0347	0	460	1105	2857	4205	751	2.5	200	0	0	198.2520	1	1	
9	0	200.8938	0	460	1105	2857	4205	651	5.5	200	0	0	201.9268	1	1	
10	0	205.3848	0	460	1105	2857	4205	601	-0.5	200	0	0	206.6213	1	0	
11	0	211.0552	0	460	1105	2857	4205	701	-0.5	200	0	0	212.1896	1	1	
12	0	217.0263	0	730	2058	2857	4205	801	17.5	200	1	1	217.9723	1	0	
13	0	224.2554	0	730	2058	2857	4205	851	8.5	200	1	1	225.0302	1	0	
14	0	231.5777	0	460	1105	2857	4205	551	2.5	200	0	0	232.3149	1	0	
15	0	237.1417	0	460	1105	2857	4205	901	11.5	200	0	0	237.7355	1	0	
16	0	242.5459	0	460	1105	2857	4205	751	17.5	200	0	1	243.5073	0	1	
17	1	248.4015	0	460	1105	2857	4205	751	17.5	200	0	1	249.3867	0	1	
18	1	255.7141	0	460	1105	2857	4205	751	17.5	200	0	0	256.3256	1	1	
19	0	260.3409	0	460	1105	2857	4205	501	5.5	200	0	0	261.3536	1	0	
20	0	265.6003	0	460	1105	2857	4205	951	14.5	200	0	0	266.4050	1	0	
21	0	271.0262	0	730	2058	2857	4205	851	2.5	200	1	1	271.7847	1	1	
22	0	277.8556	0	730	2058	2857	4205	651	2.5	200	1	1	279.0136	1	0	
23	0	284.9202	0	730	2058	2857	4205	601	-0.5	200	1	1	286.1295	1	0	
24	0	291.8831	0	460	1105	2857	4205	801	11.5	200	0	1	292.8773	0	1	
25	1	299.0533	0	460	1105	2857	4205	801	11.5	200	0	0	299.8352	1	1	
26	0	303.7939	0	730	2058	2857	4205	701	5.5	200	1	0	304.7082	0	0	
27	1	309.0437	0	730	2058	2857	4205	701	5.5	200	1	1	310.2220	1	0	
28	0	315.6352	0	460	1105	2857	4205	551	8.5	200	0	1	316.7849	0	1	
29	1	323.6734	0	460	1105	2857	4205	551	8.5	200	0	0	324.6100	1	1	
30	0	329.0405	0	460	1105	2857	4205	901	17.5	200	0	0	329.7463	1	0	
31	0	334.2957	0	460	1105	2857	4205	801	8.5	200	0	0	335.2527	1	0	
32	0	339.2975	0	730	2058	2857	4205	601	5.5	200	1	1	340.1030	1	1	
33	0	347.3037	0	730	2058	2857	4205	751	8.5	200	1	1	348.5683	1	1	
34	0	357.4598	0	730	2058	2857	4205	701	-0.5	200	1	0	358.3711	0	1	
35	1	364.4749	0	730	2058	2857	4205	701	-0.5	200	1	1	365.4458	1	1	
36	0	371.4472	0	730	2058	2857	4205	551	17.5	200	1	1	372.8699	1	1	
37	0	380.4928	0	460	1105	2857	4205	651	14.5	200	0	1	381.4590	0	1	
38	1	387.6824	0	460	1105	2857	4205	651	14.5	200	0	0	388.2628	1	1	
39	0	392.6131	0	730	2058	2857	4205	951	11.5	200	1	1	393.5032	1	1	
40	0	398.8618	0	460	1105	2857	4205	1001	8.5	200	0	1	399.6102	0	1	
41	1	424.1279	0	460	1105	2857	4205	1001	8.5	200	0	1	425.4988	0	1	
42	1	436.2511	0	460	1105	2857	4205	1001	8.5	200	0	0	437.2451	1	1	
43	0	442.0677	0	460	1105	2857	4205	851	-0.5	200	0	0	442.9989	1	1	
44	0	447.3634	1	730	2058	2857	4205	501	11.5	200	1	0	449.8566	0	1	
45	1	458.6257	0	730	2058	2857	4205	501	11.5	200	1	1	460.5089	1	1	
46	0	466.4894	0	730	2058	2857	4205	851	2.5	200	1	1	467.6753	1	1	
47	0	481.7876	1	460	1105	2857	4205	651	8.5	200	0	0	482.5251	1	0	
48	0	486.7754	1	460	1105	2857	4205	1001	17.5	200	0	1	492.0861	0	0	
49	1	497.9672	0	460	1105	2857	4205	1001	17.5	200	0	0	499.0888	1	0	
50	0	502.9949	1	730	2058	2857	4205	701	-0.5	200	1	0	507.7783	0	1	
51	1	513.3951	0	730	2058	2857	4205	701	-0.5	200	1	1	514.8290	1	1	
52	0	520.6589	0	460	1105	2857	4205	951	17.5	200	0	1	521.8984	0	1	
53	1	526.8900	0	460	1105	2857	4205	951	17.5	200	0	0	527.7226	1	1	
54	0	532.6638	1	460	1105	2857	4205	801	14.5	200	0	1	537.3726	0	1	
55	1	544.1986	0	460	1105	2857	4205	801	14.5	200	0	0	545.2252	1	1	
56	0	548.9388	0	730	2058	2857	4205	601	17.5	200	1	0	551.6299	0	1	
57	1	557.4018	0	730	2058	2857	4205	601	17.5	200	1	1	558.8656	1	1	
58	0	564.4434	0	730	2058	2857	4205	901	5.5	200	1	1	565.6542	1	1	
59	0	570.8580	0	730	2058	2857	4205	551	11.5	200	1	1	572.3610	1	0	
60	0	578.0198	0	730	2058	2857	4205	501	8.5	200	1	0	579.2188	0	1	
61	1	583.5955	0	730	2058	2857	4205	501	8.5	200	1	1	584.9110	1	1	
62	0	591.9664	1	730	2058	2857	4205	751	-0.5	200	1	1	597.4363	1	0	
63	0	604.5589	0	730	2058	2857	4205	1001	5.5	200	1	1	605.6788	1	0	
64	0	610.3183	0	730	2058	2857	4205	551	8.5	200	1	1	611.6012	1	0	
65	0	618.6241	0	460	1105	2857	4205	801	2.5	200	0	0	619.7287	1	0	
