Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	155.5181	0	460	1105	2857	4205	801	-0.5	200	0	1	158.8260	0	1	
2	1	169.1039	1	460	1105	2857	4205	801	-0.5	200	0	0	177.8394	1	1	
3	0	187.1643	0	730	2058	2857	4205	851	-9.5	200	1	0	192.4662	0	0	
4	1	200.1594	0	730	2058	2857	4205	851	-9.5	200	1	1	201.5857	1	0	
5	0	209.4094	0	730	2058	2857	4205	651	-6.5	200	1	0	211.0356	0	1	
6	1	217.2589	0	730	2058	2857	4205	651	-6.5	200	1	1	219.7173	1	1	
7	0	227.4314	0	460	1105	2857	4205	501	-9.5	200	0	0	228.4399	1	0	
8	0	234.8891	0	730	2058	2857	4205	701	-3.5	200	1	1	235.9253	1	1	
9	0	244.1409	1	730	2058	2857	4205	601	-6.5	200	1	1	248.0174	1	0	
10	0	256.8546	0	460	1105	2857	4205	751	-3.5	200	0	0	258.2697	1	1	
11	0	264.2241	0	730	2058	2857	4205	1001	-0.5	200	1	1	264.9648	1	1	
12	0	271.7866	1	730	2058	2857	4205	551	-0.5	200	1	0	277.6370	0	0	
13	1	284.3040	0	730	2058	2857	4205	551	-0.5	200	1	1	287.1306	1	0	
14	0	294.3409	0	460	1105	2857	4205	951	-0.5	200	0	0	295.5478	1	0	
15	0	300.2313	1	460	1105	2857	4205	951	-6.5	200	0	0	305.7216	1	0	
16	0	311.1840	0	460	1105	2857	4205	901	-6.5	200	0	1	314.6384	0	1	
17	1	322.9974	0	460	1105	2857	4205	901	-6.5	200	0	0	324.0048	1	1	
18	0	329.7255	0	730	2058	2857	4205	601	-3.5	200	1	1	331.8144	1	0	
19	0	339.0978	0	730	2058	2857	4205	851	-9.5	200	1	1	341.1725	1	1	
20	0	348.8804	0	460	1105	2857	4205	801	-9.5	200	0	0	350.2000	1	1	
21	0	355.3728	0	460	1105	2857	4205	551	-3.5	200	0	0	356.6589	1	0	
22	0	362.1428	0	730	2058	2857	4205	751	-0.5	200	1	1	363.4863	1	1	
23	0	374.6418	0	460	1105	2857	4205	501	-3.5	200	0	1	376.3511	0	1	
24	1	382.4079	0	460	1105	2857	4205	501	-3.5	200	0	0	383.7970	1	1	
25	0	389.5328	0	730	2058	2857	4205	701	-9.5	200	1	0	390.8474	0	0	
26	1	397.1101	0	730	2058	2857	4205	701	-9.5	200	1	1	398.8817	1	0	
27	0	407.2612	0	460	1105	2857	4205	651	-6.5	200	0	1	408.9596	0	1	
28	1	416.2465	0	460	1105	2857	4205	651	-6.5	200	0	0	417.4297	1	1	
29	0	423.1037	0	460	1105	2857	4205	951	-0.5	200	0	0	424.2543	1	0	
30	0	429.9653	0	730	2058	2857	4205	601	-3.5	200	1	0	431.3334	0	0	
31	1	437.9299	0	730	2058	2857	4205	601	-3.5	200	1	1	439.1622	1	0	
32	0	446.5824	0	730	2058	2857	4205	901	-3.5	200	1	1	447.7592	1	1	
33	0	459.6457	0	460	1105	2857	4205	851	-9.5	200	0	0	460.3927	1	0	
34	0	465.6441	1	460	1105	2857	4205	701	-3.5	200	0	0	469.7329	1	0	
35	0	476.0244	0	730	2058	2857	4205	751	-6.5	200	1	1	477.7561	1	0	
36	0	489.9919	0	730	2058	2857	4205	551	-0.5	200	1	1	492.2374	1	0	
37	0	504.6420	1	460	1105	2857	4205	801	-9.5	200	0	1	509.8598	0	1	
38	1	517.5161	0	460	1105	2857	4205	801	-9.5	200	0	0	518.5196	1	1	
39	0	525.2267	0	730	2058	2857	4205	501	-9.5	200	1	1	526.7432	1	1	
40	0	538.8035	0	730	2058	2857	4205	1001	-6.5	200	1	1	540.3600	1	1	
41	0	554.4646	0	460	1105	2857	4205	651	-0.5	200	0	0	555.9688	1	1	
42	0	561.1179	0	460	1105	2857	4205	801	-6.5	200	0	0	562.3791	1	0	
43	0	567.7607	0	730	2058	2857	4205	1001	-3.5	200	1	1	568.9775	1	1	
44	0	578.8586	0	730	2058	2857	4205	951	-9.5	200	1	0	580.0482	0	0	
45	1	586.8427	0	730	2058	2857	4205	951	-9.5	200	1	1	588.5519	1	0	
46	0	599.7477	0	460	1105	2857	4205	501	-0.5	200	0	0	600.8011	1	0	
47	0	606.0181	0	730	2058	2857	4205	601	-0.5	200	1	1	608.3712	1	1	
48	0	621.4833	0	730	2058	2857	4205	851	-9.5	200	1	0	622.6951	0	1	
49	1	629.8832	0	730	2058	2857	4205	851	-9.5	200	1	1	631.4941	1	1	
