Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	18.1994	0	730	2058	2857	4205	851	5.5	200	1	1	18.8924	1	0	
2	0	30.5579	0	730	2058	2857	4205	501	-0.5	200	1	0	31.6694	0	1	
3	1	37.4780	0	730	2058	2857	4205	501	-0.5	200	1	1	38.6131	1	1	
4	0	49.1343	0	730	2058	2857	4205	601	17.5	200	1	0	49.8879	0	1	
5	1	57.4945	0	730	2058	2857	4205	601	17.5	200	1	1	58.6405	1	1	
6	0	68.9197	0	730	2058	2857	4205	551	-0.5	200	1	0	70.0033	0	0	
7	1	74.5668	0	730	2058	2857	4205	551	-0.5	200	1	1	75.6597	1	0	
8	0	85.7737	0	460	1105	2857	4205	951	11.5	200	0	0	86.7247	1	0	
9	0	89.0913	0	460	1105	2857	4205	751	5.5	200	0	0	90.0063	1	1	
10	0	93.6669	0	460	1105	2857	4205	801	11.5	200	0	1	94.3229	0	1	
11	1	102.1523	0	460	1105	2857	4205	801	11.5	200	0	0	102.8993	1	1	
12	0	108.0693	1	730	2058	2857	4205	701	14.5	200	1	0	109.5426	0	1	
13	1	115.4193	0	730	2058	2857	4205	701	14.5	200	1	1	115.9463	1	1	
14	0	125.1828	0	460	1105	2857	4205	651	2.5	200	0	0	126.4919	1	1	
15	0	131.4570	0	460	1105	2857	4205	901	-0.5	200	0	0	132.2320	1	0	
16	0	136.9829	0	460	1105	2857	4205	601	5.5	200	0	0	138.0727	1	0	
17	0	142.7324	0	460	1105	2857	4205	551	14.5	200	0	0	143.9368	1	0	
18	0	148.9397	0	460	1105	2857	4205	951	17.5	200	0	0	149.8720	1	0	
19	0	154.7132	0	460	1105	2857	4205	1001	17.5	200	0	1	155.7191	0	1	
20	1	165.4321	0	460	1105	2857	4205	1001	17.5	200	0	0	166.5124	1	1	
21	0	171.1509	0	460	1105	2857	4205	801	2.5	200	0	0	172.2484	1	0	
22	0	176.2471	0	730	2058	2857	4205	751	8.5	200	1	1	177.5678	1	0	
23	0	187.5823	0	730	2058	2857	4205	701	14.5	200	1	0	188.4005	0	0	
24	1	193.3045	0	730	2058	2857	4205	701	14.5	200	1	1	194.1882	1	0	
25	0	205.0055	0	730	2058	2857	4205	901	11.5	200	1	1	205.8122	1	1	
26	0	217.9883	0	460	1105	2857	4205	851	8.5	200	0	1	218.9941	0	1	
27	1	227.0207	0	460	1105	2857	4205	851	8.5	200	0	0	227.7700	1	1	
28	0	232.0037	0	730	2058	2857	4205	501	2.5	200	1	1	233.1629	1	1	
29	0	241.8968	0	460	1105	2857	4205	701	14.5	200	0	1	243.0770	0	1	
30	1	250.5209	0	460	1105	2857	4205	701	14.5	200	0	0	251.6121	1	1	
31	0	256.1827	0	730	2058	2857	4205	1001	8.5	200	1	1	257.4407	1	1	
32	0	271.0349	0	460	1105	2857	4205	801	8.5	200	0	0	271.6171	1	0	
33	0	276.7267	0	730	2058	2857	4205	951	2.5	200	1	0	277.8429	0	0	
34	1	282.9324	0	730	2058	2857	4205	951	2.5	200	1	1	283.3960	1	0	
35	0	293.9882	0	730	2058	2857	4205	601	17.5	200	1	1	295.5774	1	0	
36	0	306.0005	0	730	2058	2857	4205	901	5.5	200	1	1	306.8813	1	1	
37	0	316.9233	0	730	2058	2857	4205	651	11.5	200	1	0	317.6874	0	0	
38	1	323.3292	0	730	2058	2857	4205	651	11.5	200	1	0	324.4046	0	0	
39	1	328.7212	0	730	2058	2857	4205	651	11.5	200	1	1	329.7305	1	0	
40	0	339.0540	0	460	1105	2857	4205	501	-0.5	200	0	0	340.3192	1	1	
41	0	345.1119	1	730	2058	2857	4205	751	2.5	200	1	0	348.4560	0	1	
42	1	353.2480	0	730	2058	2857	4205	751	2.5	200	1	1	354.5098	1	1	
43	0	365.8730	0	730	2058	2857	4205	851	14.5	200	1	1	366.9683	1	0	
44	0	383.2343	0	460	1105	2857	4205	951	-0.5	200	0	0	384.4663	1	0	
45	0	389.5224	0	460	1105	2857	4205	901	8.5	200	0	0	390.8758	1	0	
46	0	395.4909	0	730	2058	2857	4205	701	8.5	200	1	1	396.7233	1	1	
47	0	402.5169	0	460	1105	2857	4205	801	17.5	200	0	0	403.7634	1	0	
48	0	408.6947	0	460	1105	2857	4205	851	5.5	200	0	0	410.2180	1	1	
49	0	415.2979	0	730	2058	2857	4205	1001	14.5	200	1	1	416.4184	1	1	
50	0	421.7284	0	460	1105	2857	4205	601	8.5	200	0	1	422.7639	0	1	
51	1	429.7384	0	460	1105	2857	4205	601	8.5	200	0	0	430.9995	1	1	
52	0	435.6083	0	460	1105	2857	4205	751	2.5	200	0	0	437.0970	1	1	
53	0	441.7681	0	730	2058	2857	4205	651	-0.5	200	1	1	442.8993	1	1	
54	0	447.6244	0	730	2058	2857	4205	551	2.5	200	1	1	449.0956	1	0	
55	0	454.7383	1	460	1105	2857	4205	551	-0.5	200	0	1	457.6712	0	1	
56	1	464.4654	0	460	1105	2857	4205	551	-0.5	200	0	0	465.6440	1	1	
57	0	469.2748	0	730	2058	2857	4205	651	5.5	200	1	1	470.5176	1	0	
58	0	476.4928	0	460	1105	2857	4205	1001	11.5	200	0	1	477.8847	0	0	
59	1	483.5351	0	460	1105	2857	4205	1001	11.5	200	0	0	484.4102	1	0	
60	0	488.6226	0	730	2058	2857	4205	951	17.5	200	1	0	490.1023	0	1	
61	1	496.3271	0	730	2058	2857	4205	951	17.5	200	1	1	497.5698	1	1	
62	0	503.9600	0	460	1105	2857	4205	501	14.5	200	0	1	505.2155	0	1	
63	1	510.6743	0	460	1105	2857	4205	501	14.5	200	0	0	511.5997	1	1	
