Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	40.7900	0	730	2058	2857	4205	701	-12.5	200	1	0	41.3288	0	1	
2	1	48.1107	0	730	2058	2857	4205	701	-12.5	200	1	1	48.9672	1	1	
3	0	52.3297	0	730	2058	2857	4205	1001	-6.5	200	1	1	54.5584	1	1	
4	0	58.5542	0	460	1105	2857	4205	501	-0.5	200	0	0	59.6041	1	0	
5	0	63.9919	0	730	2058	2857	4205	751	-12.5	200	1	1	65.6092	1	0	
6	0	87.8689	0	460	1105	2857	4205	651	-12.5	200	0	0	88.8858	1	0	
7	0	94.2552	0	730	2058	2857	4205	601	-0.5	200	1	1	95.4572	1	0	
8	0	112.6333	0	460	1105	2857	4205	551	-12.5	200	0	0	113.6266	1	1	
9	0	123.4329	1	460	1105	2857	4205	951	-0.5	200	0	0	124.3512	1	1	
10	0	140.6878	0	730	2058	2857	4205	851	-6.5	200	1	0	141.4887	0	0	
11	1	149.2743	0	730	2058	2857	4205	851	-6.5	200	1	0	150.4231	0	0	
12	1	168.0471	0	730	2058	2857	4205	851	-6.5	200	1	0	168.8962	0	0	
13	1	175.8667	0	730	2058	2857	4205	851	-6.5	200	1	0	176.6408	0	0	
14	1	184.4997	0	730	2058	2857	4205	851	-6.5	200	1	0	185.9926	0	0	
15	1	194.1322	0	730	2058	2857	4205	851	-6.5	200	1	1	196.0165	1	0	
16	0	206.4513	0	460	1105	2857	4205	801	-6.5	200	0	0	207.0466	1	1	
17	0	213.2850	0	460	1105	2857	4205	651	-6.5	200	0	0	214.4868	1	0	
18	0	219.8902	0	730	2058	2857	4205	1001	-0.5	200	1	0	220.7465	0	1	
19	1	230.2112	0	730	2058	2857	4205	1001	-0.5	200	1	1	231.8661	1	1	
20	0	243.1632	0	730	2058	2857	4205	601	-12.5	200	1	0	245.5468	0	1	
21	1	254.9323	0	730	2058	2857	4205	601	-12.5	200	1	1	256.3424	1	1	
22	0	268.7229	0	730	2058	2857	4205	751	-6.5	200	1	1	269.9928	1	1	
23	0	284.8477	0	460	1105	2857	4205	901	-6.5	200	0	0	285.4152	1	0	
24	0	291.0960	0	460	1105	2857	4205	551	-0.5	200	0	0	292.0952	1	1	
25	0	298.9473	0	460	1105	2857	4205	501	-12.5	200	0	0	300.0594	1	0	
26	0	309.9653	0	730	2058	2857	4205	851	-0.5	200	1	0	311.2167	0	0	
27	1	318.8658	0	730	2058	2857	4205	851	-0.5	200	1	1	320.3299	1	0	
28	0	333.2690	0	730	2058	2857	4205	951	-0.5	200	1	1	333.8250	1	1	
29	0	345.4122	0	730	2058	2857	4205	701	-6.5	200	1	1	346.6566	1	0	
30	0	359.5143	0	460	1105	2857	4205	501	-6.5	200	0	0	360.8798	1	1	
31	0	366.8253	0	460	1105	2857	4205	651	-0.5	200	0	0	368.0057	1	0	
32	0	375.9575	0	460	1105	2857	4205	751	-12.5	200	0	0	376.5803	1	1	
33	0	381.9404	0	730	2058	2857	4205	701	-12.5	200	1	1	383.2028	1	0	
34	0	393.8694	0	730	2058	2857	4205	901	-12.5	200	1	1	394.7925	1	0	
35	0	408.0484	0	460	1105	2857	4205	951	-0.5	200	0	1	408.7404	0	1	
36	1	415.3505	0	460	1105	2857	4205	951	-0.5	200	0	0	415.9656	1	1	
37	0	421.3711	1	460	1105	2857	4205	601	-12.5	200	0	0	422.3977	1	1	
38	0	428.6138	0	730	2058	2857	4205	1001	-0.5	200	1	0	429.8288	0	0	
39	1	437.2160	0	730	2058	2857	4205	1001	-0.5	200	1	1	438.7825	1	0	
40	0	456.2927	0	460	1105	2857	4205	851	-0.5	200	0	0	456.9596	1	0	
41	0	465.6387	0	460	1105	2857	4205	801	-6.5	200	0	0	466.3106	1	1	
42	0	477.1455	0	730	2058	2857	4205	951	-0.5	200	1	1	478.7881	1	1	
43	0	487.3971	0	730	2058	2857	4205	701	-12.5	200	1	1	489.2694	1	1	
44	0	502.2820	0	730	2058	2857	4205	801	-6.5	200	1	1	504.0072	1	1	
45	0	516.5144	0	460	1105	2857	4205	601	-6.5	200	0	0	517.5180	1	0	
46	0	522.6156	0	460	1105	2857	4205	751	-12.5	200	0	0	523.6383	1	0	
47	0	528.5455	1	730	2058	2857	4205	851	-6.5	200	1	0	529.2451	0	0	
48	1	539.6817	0	730	2058	2857	4205	851	-6.5	200	1	0	542.0993	0	0	
49	1	550.1446	0	730	2058	2857	4205	851	-6.5	200	1	1	551.8113	1	0	
50	0	563.9635	0	730	2058	2857	4205	551	-6.5	200	1	1	566.2600	1	0	
51	0	574.6725	1	730	2058	2857	4205	901	-0.5	200	1	1	577.2847	1	0	
52	0	588.8733	0	460	1105	2857	4205	1001	-12.5	200	0	0	589.5248	1	1	
53	0	594.6504	0	730	2058	2857	4205	501	-12.5	200	1	1	598.9440	1	1	
54	0	611.1049	0	730	2058	2857	4205	551	-6.5	200	1	0	612.6024	0	1	
55	1	621.0464	0	730	2058	2857	4205	551	-6.5	200	1	1	622.8034	1	1	
56	0	637.8315	0	460	1105	2857	4205	851	-0.5	200	0	1	638.8010	0	1	
57	1	648.2572	0	460	1105	2857	4205	851	-0.5	200	0	0	650.0162	1	1	
58	0	655.1774	1	460	1105	2857	4205	601	-6.5	200	0	0	656.6663	1	0	
59	0	661.6849	0	730	2058	2857	4205	801	-12.5	200	1	0	663.1533	0	0	
60	1	672.4943	0	730	2058	2857	4205	801	-12.5	200	1	1	674.0632	1	0	
61	0	692.8728	0	460	1105	2857	4205	951	-0.5	200	0	0	693.8932	1	0	
62	0	698.9627	1	730	2058	2857	4205	651	-0.5	200	1	1	700.9081	1	1	
63	0	712.1087	0	460	1105	2857	4205	901	-12.5	200	0	0	713.2689	1	0	
64	0	718.3349	0	460	1105	2857	4205	501	-6.5	200	0	0	719.5678	1	1	
65	0	728.2278	0	460	1105	2857	4205	701	-6.5	200	0	0	728.9024	1	0	
66	0	734.6065	0	730	2058	2857	4205	1001	-0.5	200	1	1	735.9823	1	0	
67	0	746.6431	0	730	2058	2857	4205	1001	-12.5	200	1	1	747.9592	1	0	
68	0	764.0731	0	460	1105	2857	4205	801	-0.5	200	0	0	764.9768	1	0	
69	0	770.2562	0	730	2058	2857	4205	701	-6.5	200	1	1	772.6875	1	0	
70	0	791.4074	0	460	1105	2857	4205	951	-12.5	200	0	0	792.0739	1	0	
71	0	800.4431	0	460	1105	2857	4205	751	-12.5	200	0	0	802.1180	1	1	
72	0	807.7670	0	730	2058	2857	4205	851	-12.5	200	1	1	809.1279	1	1	
73	0	820.2281	1	730	2058	2857	4205	551	-6.5	200	1	1	821.9004	1	1	
74	0	833.8043	0	460	1105	2857	4205	901	-6.5	200	0	0	835.2530	1	1	
75	0	841.2063	0	730	2058	2857	4205	601	-0.5	200	1	1	843.4226	1	1	
76	0	855.5784	0	460	1105	2857	4205	501	-0.5	200	0	0	856.8059	1	1	
77	0	866.7515	0	460	1105	2857	4205	951	-12.5	200	0	0	867.2919	1	0	
78	0	878.5669	0	460	1105	2857	4205	901	-12.5	200	0	0	879.8937	1	1	
79	0	886.1589	0	730	2058	2857	4205	1001	-0.5	200	1	1	886.9920	1	1	
80	0	907.2551	0	730	2058	2857	4205	751	-0.5	200	1	0	908.5149	0	0	
81	1	916.8198	0	730	2058	2857	4205	751	-0.5	200	1	1	918.3509	1	0	
82	0	928.6073	0	460	1105	2857	4205	551	-6.5	200	0	0	929.6886	1	1	
83	0	935.6472	0	730	2058	2857	4205	601	-12.5	200	1	0	936.7728	0	1	
84	1	942.4930	0	730	2058	2857	4205	601	-12.5	200	1	1	944.0906	1	1	
85	0	954.6302	1	460	1105	2857	4205	701	-0.5	200	0	0	955.3795	1	0	
