Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	362.4678	0	730	2058	2857	4205	701	2.5	200	1	0	363.4761	0	1	
2	1	371.4978	0	730	2058	2857	4205	701	2.5	200	1	0	372.6644	0	1	
3	1	378.9688	0	730	2058	2857	4205	701	2.5	200	1	1	379.6565	1	1	
4	0	393.8947	0	460	1105	2857	4205	901	2.5	200	0	0	394.7300	1	1	
5	0	405.1976	1	730	2058	2857	4205	651	-15.5	200	1	0	406.4489	0	0	
6	1	423.6111	0	730	2058	2857	4205	651	-15.5	200	1	0	427.4462	0	0	
7	1	433.7024	0	730	2058	2857	4205	651	-15.5	200	1	1	435.5133	1	0	
8	0	446.9258	0	730	2058	2857	4205	951	-9.5	200	1	0	447.6890	0	0	
9	1	453.8908	1	730	2058	2857	4205	951	-9.5	200	1	1	455.3683	1	0	
10	0	469.3158	0	730	2058	2857	4205	851	-3.5	200	1	1	471.1685	1	0	
11	0	484.2052	0	730	2058	2857	4205	801	-3.5	200	1	1	487.4956	1	1	
12	0	501.7918	0	730	2058	2857	4205	501	-9.5	200	1	0	503.1729	0	1	
13	1	509.9817	0	730	2058	2857	4205	501	-9.5	200	1	0	511.4647	0	1	
14	1	519.6872	0	730	2058	2857	4205	501	-9.5	200	1	0	521.8023	0	1	
15	1	527.9012	0	730	2058	2857	4205	501	-9.5	200	1	0	528.9713	0	1	
16	1	543.9655	1	730	2058	2857	4205	501	-9.5	200	1	0	545.7066	0	1	
17	1	553.9890	0	730	2058	2857	4205	501	-9.5	200	1	1	556.0297	1	1	
18	0	574.1194	0	460	1105	2857	4205	551	-3.5	200	0	0	575.8577	1	1	
19	0	583.5567	0	460	1105	2857	4205	751	-15.5	200	0	0	584.8800	1	1	
20	0	591.0135	0	460	1105	2857	4205	1001	-9.5	200	0	0	592.1488	1	1	
21	0	605.5824	0	460	1105	2857	4205	1001	-9.5	200	0	0	606.3775	1	0	
22	0	612.1735	0	460	1105	2857	4205	951	2.5	200	0	0	613.2537	1	0	
23	0	618.8532	0	730	2058	2857	4205	851	2.5	200	1	0	619.9371	0	0	
24	1	625.9384	0	730	2058	2857	4205	851	2.5	200	1	1	627.5382	1	0	
25	0	642.2325	0	460	1105	2857	4205	601	-3.5	200	0	0	643.5782	1	0	
26	0	651.9560	0	730	2058	2857	4205	501	-15.5	200	1	0	653.1262	0	1	
27	1	660.3820	0	730	2058	2857	4205	501	-15.5	200	1	0	661.6296	0	1	
