Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	14.3753	0	460	1105	2857	4205	701	-0.5	200	0	1	21.5864	0	0	
2	1	27.5712	1	460	1105	2857	4205	701	-0.5	200	0	0	29.1181	1	0	
3	0	33.8384	0	730	2058	2857	4205	751	-0.5	200	1	0	34.8300	0	1	
4	1	44.1297	0	730	2058	2857	4205	751	-0.5	200	1	0	44.7531	0	1	
5	1	52.3868	0	730	2058	2857	4205	751	-0.5	200	1	1	54.3391	1	1	
6	0	61.8309	0	460	1105	2857	4205	1001	-6.5	200	0	0	63.2448	1	1	
7	0	67.6959	1	460	1105	2857	4205	801	-6.5	200	0	0	68.8752	1	0	
8	0	73.3019	0	460	1105	2857	4205	851	5.5	200	0	0	74.8871	1	1	
9	0	79.1410	0	730	2058	2857	4205	551	-6.5	200	1	1	81.3570	1	0	
10	0	87.9955	1	460	1105	2857	4205	601	5.5	200	0	1	94.8302	0	0	
11	1	101.4602	0	460	1105	2857	4205	601	5.5	200	0	0	102.5766	1	0	
12	0	106.3257	0	730	2058	2857	4205	501	-6.5	200	1	1	107.6863	1	1	
13	0	117.0074	0	730	2058	2857	4205	951	5.5	200	1	0	117.7782	0	0	
14	1	132.3998	0	730	2058	2857	4205	951	5.5	200	1	0	133.5470	0	0	
15	1	140.4505	0	730	2058	2857	4205	951	5.5	200	1	1	141.8900	1	0	
16	0	156.5312	0	460	1105	2857	4205	651	-0.5	200	0	0	157.7819	1	1	
17	0	166.4161	0	730	2058	2857	4205	1001	-0.5	200	1	0	167.8712	0	0	
18	1	174.7413	0	730	2058	2857	4205	1001	-0.5	200	1	1	176.9271	1	0	
19	0	190.2256	0	730	2058	2857	4205	551	5.5	200	1	0	191.4283	0	1	
20	1	199.9246	1	730	2058	2857	4205	551	5.5	200	1	1	205.1660	1	1	
21	0	213.1008	0	460	1105	2857	4205	651	-0.5	200	0	1	214.3386	0	1	
22	1	220.6683	0	460	1105	2857	4205	651	-0.5	200	0	1	222.9647	0	1	
23	1	229.8965	0	460	1105	2857	4205	651	-0.5	200	0	1	231.8837	0	1	
24	1	316.4251	0	460	1105	2857	4205	651	-0.5	200	0	1	319.3390	0	1	
25	1	325.9573	0	460	1105	2857	4205	651	-0.5	200	0	0	326.9513	1	1	
26	0	331.7418	0	730	2058	2857	4205	801	5.5	200	1	1	333.0509	1	1	
27	0	342.6304	0	460	1105	2857	4205	901	-6.5	200	0	0	343.3889	1	1	
28	0	348.4188	0	730	2058	2857	4205	751	-0.5	200	1	0	349.7082	0	0	
29	1	355.7436	0	730	2058	2857	4205	751	-0.5	200	1	1	358.8065	1	0	
30	0	374.3506	0	730	2058	2857	4205	501	-6.5	200	1	0	375.7522	0	0	
31	1	396.4041	0	730	2058	2857	4205	501	-6.5	200	1	1	397.9884	1	0	
32	0	404.7613	0	460	1105	2857	4205	851	-0.5	200	0	0	406.5221	1	0	
33	0	410.6677	0	460	1105	2857	4205	601	-6.5	200	0	0	411.7733	1	0	
34	0	416.5984	0	730	2058	2857	4205	951	5.5	200	1	0	417.2841	0	0	
35	1	426.2604	1	730	2058	2857	4205	951	5.5	200	1	1	432.3695	1	0	
36	0	441.8434	0	730	2058	2857	4205	701	-6.5	200	1	1	443.6423	1	1	
37	0	457.1703	0	460	1105	2857	4205	951	5.5	200	0	0	459.0660	1	0	
38	0	463.6791	0	460	1105	2857	4205	651	5.5	200	0	0	464.8335	1	1	
39	0	469.8561	0	730	2058	2857	4205	601	-0.5	200	1	1	471.4605	1	1	
40	0	477.8733	0	730	2058	2857	4205	501	-0.5	200	1	1	479.7554	1	1	
41	0	487.3245	0	730	2058	2857	4205	851	5.5	200	1	1	488.7572	1	0	
42	0	492.8150	0	460	1105	2857	4205	551	-6.5	200	0	0	494.0351	1	0	
43	0	498.7685	0	460	1105	2857	4205	801	-6.5	200	0	0	499.6738	1	1	
44	0	504.0198	0	460	1105	2857	4205	751	5.5	200	0	0	504.9760	1	1	
45	0	510.2220	0	460	1105	2857	4205	1001	5.5	200	0	0	511.2203	1	0	
46	0	515.7560	0	730	2058	2857	4205	801	-0.5	200	1	0	516.6814	0	0	
47	1	542.2868	1	730	2058	2857	4205	801	-0.5	200	1	1	549.8561	1	0	
48	0	559.8310	0	460	1105	2857	4205	901	-0.5	200	0	0	560.4129	1	1	
49	0	564.4320	0	730	2058	2857	4205	551	-6.5	200	1	0	565.2419	0	0	
50	1	570.8716	0	730	2058	2857	4205	551	-6.5	200	1	0	571.9118	0	0	
51	1	580.9413	0	730	2058	2857	4205	551	-6.5	200	1	0	582.3663	0	0	
52	1	604.0127	0	730	2058	2857	4205	551	-6.5	200	1	0	608.7255	0	0	
53	1	615.0343	0	730	2058	2857	4205	551	-6.5	200	1	1	632.1349	1	0	
54	0	637.2647	0	460	1105	2857	4205	501	-0.5	200	0	1	642.2351	0	0	
55	1	666.2563	0	460	1105	2857	4205	501	-0.5	200	0	1	681.2899	0	0	
56	1	718.7777	0	460	1105	2857	4205	501	-0.5	200	0	0	719.9937	1	0	
57	0	724.1029	0	730	2058	2857	4205	851	-6.5	200	1	0	724.8791	0	1	
58	1	912.6266	0	730	2058	2857	4205	851	-6.5	200	1	-1	-1.0000	0	1	
59	0	1048.1824	0	730	2058	2857	4205	751	5.5	200	1	1	1057.1386	1	1	
60	0	1118.7175	0	730	2058	2857	4205	651	5.5	200	1	1	1119.3600	1	0	
61	0	1127.7853	0	730	2058	2857	4205	601	-6.5	200	1	1	1128.6126	1	1	
62	0	1170.1396	0	460	1105	2857	4205	1001	5.5	200	0	1	1177.0733	0	1	
