Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	173.9258	0	460	1105	2857	4205	551	2.5	200	0	0	175.4602	1	1	
2	0	208.6961	0	460	1105	2857	4205	701	8.5	200	0	1	213.1325	0	1	
3	1	234.2637	0	460	1105	2857	4205	701	8.5	200	0	0	235.8705	1	1	
4	0	253.2141	0	730	2058	2857	4205	801	17.5	200	1	1	254.3730	1	1	
5	0	263.4108	0	730	2058	2857	4205	851	2.5	200	1	0	264.3019	0	0	
6	1	276.9554	0	730	2058	2857	4205	851	2.5	200	1	1	278.6937	1	0	
7	0	285.7985	0	730	2058	2857	4205	601	11.5	200	1	1	286.9009	1	1	
8	0	298.1780	0	730	2058	2857	4205	501	2.5	200	1	1	299.5999	1	1	
9	0	312.9925	0	730	2058	2857	4205	1001	14.5	200	1	0	314.2205	0	1	
10	1	319.8024	0	730	2058	2857	4205	1001	14.5	200	1	1	320.6364	1	1	
11	0	331.9503	0	460	1105	2857	4205	901	11.5	200	0	1	332.9149	0	1	
12	1	351.2523	0	460	1105	2857	4205	901	11.5	200	0	1	352.3543	0	1	
13	1	357.7692	0	460	1105	2857	4205	901	11.5	200	0	1	358.9206	0	1	
14	1	376.2257	0	460	1105	2857	4205	901	11.5	200	0	0	377.5495	1	1	
15	0	383.2250	0	460	1105	2857	4205	651	5.5	200	0	0	385.3441	1	0	
16	0	393.0529	0	730	2058	2857	4205	751	8.5	200	1	1	394.1964	1	1	
17	0	404.2021	0	460	1105	2857	4205	1001	8.5	200	0	0	405.3319	1	0	
18	0	410.9912	1	460	1105	2857	4205	501	5.5	200	0	0	414.9840	1	1	
19	0	420.4903	0	460	1105	2857	4205	651	17.5	200	0	0	421.6173	1	0	
20	0	426.8607	0	730	2058	2857	4205	901	11.5	200	1	0	428.2441	0	0	
21	1	432.6969	0	730	2058	2857	4205	901	11.5	200	1	0	433.4762	0	0	
22	1	437.4268	1	730	2058	2857	4205	901	11.5	200	1	1	438.0996	1	0	
23	0	448.5123	0	460	1105	2857	4205	951	11.5	200	0	0	453.3306	1	0	
24	0	458.5987	0	730	2058	2857	4205	801	8.5	200	1	1	459.8023	1	0	
25	0	466.1324	0	460	1105	2857	4205	701	2.5	200	0	0	467.6050	1	0	
26	0	483.0120	0	730	2058	2857	4205	551	5.5	200	1	0	484.0593	0	1	
27	1	491.8442	0	730	2058	2857	4205	551	5.5	200	1	1	493.1591	1	1	
28	0	499.4852	0	730	2058	2857	4205	601	17.5	200	1	1	500.9885	1	0	
29	0	513.1831	0	730	2058	2857	4205	751	14.5	200	1	0	514.2113	0	0	
30	1	518.9350	0	730	2058	2857	4205	751	14.5	200	1	1	520.4928	1	0	
31	0	532.5147	1	460	1105	2857	4205	951	17.5	200	0	0	533.8514	1	1	
32	0	541.5252	0	460	1105	2857	4205	1001	14.5	200	0	1	543.1430	0	1	
33	1	548.5534	0	460	1105	2857	4205	1001	14.5	200	0	0	549.6984	1	1	
34	0	555.2790	0	460	1105	2857	4205	901	14.5	200	0	0	556.9322	1	0	
35	0	561.8975	1	730	2058	2857	4205	851	5.5	200	1	0	566.0817	0	0	
36	1	570.1462	0	730	2058	2857	4205	851	5.5	200	1	1	571.3328	1	0	
37	0	581.1682	0	460	1105	2857	4205	751	8.5	200	0	0	582.5867	1	1	
38	0	586.9149	0	460	1105	2857	4205	501	14.5	200	0	1	588.5443	0	1	
39	1	601.0742	0	460	1105	2857	4205	501	14.5	200	0	0	602.1940	1	1	
40	0	606.6298	0	730	2058	2857	4205	801	8.5	200	1	1	607.8137	1	1	
41	0	617.5360	1	730	2058	2857	4205	601	5.5	200	1	0	622.6295	0	0	
42	1	626.6450	0	730	2058	2857	4205	601	5.5	200	1	0	628.2452	0	0	
43	1	632.0157	0	730	2058	2857	4205	601	5.5	200	1	1	633.5922	1	0	
44	0	639.9545	0	730	2058	2857	4205	701	2.5	200	1	1	641.3004	1	0	
45	0	646.5260	0	460	1105	2857	4205	551	5.5	200	0	1	647.7908	0	1	
46	1	657.9864	0	460	1105	2857	4205	551	5.5	200	0	1	659.3578	0	1	
47	1	670.8339	0	460	1105	2857	4205	551	5.5	200	0	1	672.0842	0	1	
48	1	681.2005	0	460	1105	2857	4205	551	5.5	200	0	0	683.2899	1	1	
49	0	688.3652	0	730	2058	2857	4205	501	11.5	200	1	0	689.8811	0	0	
50	1	694.1070	0	730	2058	2857	4205	501	11.5	200	1	0	695.3230	0	0	
51	1	702.8806	0	730	2058	2857	4205	501	11.5	200	1	1	704.0677	1	0	
52	0	710.9058	0	730	2058	2857	4205	651	14.5	200	1	1	712.1210	1	0	
53	0	717.7404	1	460	1105	2857	4205	951	8.5	200	0	0	718.9186	1	0	
54	0	726.1010	0	730	2058	2857	4205	851	17.5	200	1	0	727.8473	0	1	
