Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	5.1309	0	730	2058	2857	4205	651	-9.5	200	1	0	10.9570	0	
2	1	20.5356	0	730	2058	2857	4205	651	-9.5	200	1	0	21.9471	0	
3	1	31.9168	0	730	2058	2857	4205	651	-9.5	200	1	0	33.2052	0	
4	1	38.7561	0	730	2058	2857	4205	651	-9.5	200	1	0	39.6284	0	
5	1	54.5376	0	730	2058	2857	4205	651	-9.5	200	1	0	55.8010	0	
6	1	64.5143	0	730	2058	2857	4205	651	-9.5	200	1	1	65.8416	1	
7	0	75.8125	0	730	2058	2857	4205	551	14.5	200	1	1	77.3122	1	
8	0	87.2181	0	460	1105	2857	4205	751	-9.5	200	0	0	88.5278	1	
9	0	96.9733	0	730	2058	2857	4205	501	-6.5	200	1	0	98.4101	0	
10	1	105.3897	0	730	2058	2857	4205	501	-6.5	200	1	0	106.6569	0	
11	1	111.9754	0	730	2058	2857	4205	501	-6.5	200	1	1	113.0576	1	
12	0	118.6725	0	460	1105	2857	4205	901	-6.5	200	0	0	119.7234	1	
13	0	125.5179	1	460	1105	2857	4205	601	-0.5	200	0	0	130.1886	1	
14	0	136.2771	0	730	2058	2857	4205	951	-0.5	200	1	1	138.1531	1	
15	0	143.8405	0	460	1105	2857	4205	851	14.5	200	0	0	145.1678	1	
16	0	151.4530	1	460	1105	2857	4205	1001	-0.5	200	0	0	152.5427	1	
17	0	157.1870	0	730	2058	2857	4205	801	-6.5	200	1	0	161.7311	0	
18	1	168.9621	0	730	2058	2857	4205	801	-6.5	200	1	1	170.5552	1	
19	0	176.1590	0	730	2058	2857	4205	501	-9.5	200	1	1	178.1393	1	
20	0	183.5662	0	460	1105	2857	4205	901	14.5	200	0	0	184.9694	1	
21	0	191.0422	0	460	1105	2857	4205	1001	-6.5	200	0	0	192.0805	1	
22	0	196.5243	0	730	2058	2857	4205	801	14.5	200	1	1	197.8275	1	
23	0	203.5081	0	730	2058	2857	4205	601	-0.5	200	1	1	205.2714	1	
24	0	210.2546	0	460	1105	2857	4205	751	-9.5	200	0	0	211.4661	1	
25	0	216.3242	0	460	1105	2857	4205	651	-9.5	200	0	0	217.6510	1	
26	0	222.5038	0	460	1105	2857	4205	951	-6.5	200	0	0	223.7904	1	
27	0	228.1060	0	730	2058	2857	4205	551	-0.5	200	1	1	229.6946	1	
28	0	234.6930	0	730	2058	2857	4205	851	-6.5	200	1	1	236.1392	1	
29	0	240.9004	0	460	1105	2857	4205	501	14.5	200	0	0	242.2864	1	
30	0	246.8518	0	730	2058	2857	4205	951	14.5	200	1	1	248.2567	1	
31	0	252.7364	0	460	1105	2857	4205	551	-0.5	200	0	0	254.5086	1	
32	0	259.2597	0	730	2058	2857	4205	751	-9.5	200	1	1	260.9584	1	
33	0	266.9032	0	460	1105	2857	4205	901	-9.5	200	0	0	269.2083	1	
34	0	274.4553	0	460	1105	2857	4205	601	-6.5	200	0	0	275.5702	1	
35	0	280.9794	0	730	2058	2857	4205	801	-6.5	200	1	1	282.4680	1	
36	0	289.8094	0	460	1105	2857	4205	651	-0.5	200	0	0	290.8449	1	
37	0	295.9782	0	460	1105	2857	4205	701	14.5	200	0	1	297.3994	0	
38	1	305.7989	0	460	1105	2857	4205	701	14.5	200	0	0	306.4615	1	
39	0	313.4078	0	730	2058	2857	4205	851	-9.5	200	1	0	314.8219	0	
40	1	321.8823	0	730	2058	2857	4205	851	-9.5	200	1	1	323.3702	1	
41	0	330.9110	0	730	2058	2857	4205	701	14.5	200	1	0	332.1418	0	
42	1	339.2694	0	730	2058	2857	4205	701	14.5	200	1	1	340.0860	1	
43	0	344.7442	0	730	2058	2857	4205	1001	-0.5	200	1	0	346.3643	0	
44	1	352.7425	0	730	2058	2857	4205	1001	-0.5	200	1	1	354.0163	1	
45	0	358.2739	0	730	2058	2857	4205	501	-0.5	200	1	1	360.1564	1	
46	0	366.6167	0	730	2058	2857	4205	951	-9.5	200	1	0	368.1678	0	
47	1	373.6505	1	730	2058	2857	4205	951	-9.5	200	1	1	379.3132	1	
48	0	384.0999	0	460	1105	2857	4205	901	-9.5	200	0	0	385.7952	1	
49	0	390.0402	0	730	2058	2857	4205	751	-6.5	200	1	1	391.6906	1	
50	0	396.1120	0	460	1105	2857	4205	651	14.5	200	0	1	398.2723	0	
51	1	405.6911	0	460	1105	2857	4205	651	14.5	200	0	0	407.3175	1	
52	0	411.8168	0	730	2058	2857	4205	601	14.5	200	1	1	413.2579	1	
53	0	417.5990	0	460	1105	2857	4205	801	-6.5	200	0	0	419.1935	1	
54	0	424.3774	0	460	1105	2857	4205	851	-0.5	200	0	0	425.9847	1	
55	0	430.6456	0	730	2058	2857	4205	851	-9.5	200	1	1	432.0569	1	
56	0	438.4028	0	730	2058	2857	4205	601	14.5	200	1	1	440.1112	1	
57	0	445.9779	0	730	2058	2857	4205	801	-6.5	200	1	1	447.6345	1	
58	0	453.6784	0	730	2058	2857	4205	951	-0.5	200	1	0	455.3338	0	
59	1	461.8603	0	730	2058	2857	4205	951	-0.5	200	1	0	463.0451	0	
60	1	470.1445	0	730	2058	2857	4205	951	-0.5	200	1	1	471.1021	1	
61	0	476.9059	0	460	1105	2857	4205	701	14.5	200	0	1	478.4162	0	
62	1	494.1665	0	460	1105	2857	4205	701	14.5	200	0	0	495.3488	1	
63	0	500.9399	0	460	1105	2857	4205	1001	-9.5	200	0	0	502.5798	1	
64	0	507.4688	0	460	1105	2857	4205	751	-0.5	200	0	0	508.8757	1	
65	0	513.3423	0	460	1105	2857	4205	901	-6.5	200	0	0	515.1647	1	
66	0	519.9492	0	730	2058	2857	4205	651	-6.5	200	1	1	521.6103	1	
67	0	525.5127	0	460	1105	2857	4205	501	-6.5	200	0	0	527.3779	1	
68	0	536.5274	1	460	1105	2857	4205	701	-9.5	200	0	0	540.7343	1	
69	0	544.2445	0	730	2058	2857	4205	851	14.5	200	1	1	545.7780	1	
70	0	550.1522	0	460	1105	2857	4205	951	14.5	200	0	1	551.7553	0	
71	1	569.7454	0	460	1105	2857	4205	951	14.5	200	0	0	571.4881	1	
72	0	584.6654	0	730	2058	2857	4205	1001	-9.5	200	1	0	586.9198	0	
73	1	593.8542	1	730	2058	2857	4205	1001	-9.5	200	1	0	598.3188	0	
74	1	608.1839	0	730	2058	2857	4205	1001	-9.5	200	1	0	609.1874	0	
75	1	619.9108	0	730	2058	2857	4205	1001	-9.5	200	1	1	621.3100	1	
76	0	641.6895	0	730	2058	2857	4205	651	-0.5	200	1	1	643.6462	1	
77	0	662.4956	0	460	1105	2857	4205	501	-0.5	200	0	1	667.0744	0	
78	1	673.0251	0	460	1105	2857	4205	501	-0.5	200	0	0	674.6246	1	
79	0	678.4612	0	460	1105	2857	4205	801	-0.5	200	0	1	679.8143	0	
