Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	6.2033	0	730	2058	2857	4205	901	17.5	200	1	1	7.5462	1	0	
2	0	18.6651	1	460	1105	2857	4205	801	8.5	200	0	0	19.5717	1	0	
3	0	24.2905	1	730	2058	2857	4205	501	2.5	200	1	0	25.6785	0	1	
4	1	30.8450	0	730	2058	2857	4205	501	2.5	200	1	1	32.4429	1	1	
5	0	44.5389	0	730	2058	2857	4205	1001	11.5	200	1	0	45.2140	0	0	
6	1	50.9803	0	730	2058	2857	4205	1001	11.5	200	1	1	51.6835	1	0	
7	0	64.8968	0	730	2058	2857	4205	851	-0.5	200	1	1	66.1257	1	1	
8	0	78.8050	0	730	2058	2857	4205	651	17.5	200	1	1	80.0254	1	1	
9	0	92.6285	0	460	1105	2857	4205	951	8.5	200	0	0	93.3242	1	1	
10	0	99.9053	0	460	1105	2857	4205	551	11.5	200	0	0	100.7805	1	0	
11	0	106.1323	0	730	2058	2857	4205	751	2.5	200	1	1	107.3210	1	0	
12	0	118.9154	0	460	1105	2857	4205	701	5.5	200	0	0	119.5167	1	1	
13	0	124.0201	0	460	1105	2857	4205	501	2.5	200	0	0	124.6476	1	0	
14	0	129.5613	0	460	1105	2857	4205	851	14.5	200	0	0	130.1902	1	0	
15	0	135.1336	1	730	2058	2857	4205	801	-0.5	200	1	0	136.1166	0	0	
16	1	148.5294	0	730	2058	2857	4205	801	-0.5	200	1	0	149.6102	0	0	
17	1	154.8299	1	730	2058	2857	4205	801	-0.5	200	1	1	158.6021	1	0	
18	0	162.0103	0	730	2058	2857	4205	651	8.5	200	1	0	163.3268	0	0	
19	1	169.8599	0	730	2058	2857	4205	651	8.5	200	1	1	171.1986	1	0	
20	0	177.1024	1	730	2058	2857	4205	701	11.5	200	1	1	181.1130	1	1	
21	0	187.3347	0	730	2058	2857	4205	901	5.5	200	1	0	188.0904	0	0	
22	1	194.3391	1	730	2058	2857	4205	901	5.5	200	1	1	199.0996	1	0	
23	0	205.4559	0	460	1105	2857	4205	751	-0.5	200	0	0	206.8616	1	0	
24	0	211.5257	0	730	2058	2857	4205	951	14.5	200	1	1	212.9908	1	1	
25	0	219.2743	0	460	1105	2857	4205	601	17.5	200	0	0	220.4689	1	0	
26	0	224.2809	0	730	2058	2857	4205	551	8.5	200	1	1	225.6576	1	1	
27	0	231.9514	0	460	1105	2857	4205	901	-0.5	200	0	0	233.1000	1	1	
28	0	236.8655	0	460	1105	2857	4205	651	17.5	200	0	1	238.1777	0	1	
29	1	243.1599	0	460	1105	2857	4205	651	17.5	200	0	0	244.2429	1	1	
30	0	248.4762	0	460	1105	2857	4205	501	2.5	200	0	1	249.9856	0	1	
31	1	257.4037	0	460	1105	2857	4205	501	2.5	200	0	0	258.2364	1	1	
32	0	262.8962	0	460	1105	2857	4205	1001	5.5	200	0	0	263.7854	1	0	
33	0	268.1341	0	460	1105	2857	4205	951	11.5	200	0	0	268.9108	1	1	
34	0	273.4491	0	730	2058	2857	4205	801	14.5	200	1	0	274.0670	0	0	
35	1	280.8186	0	730	2058	2857	4205	801	14.5	200	1	1	281.7151	1	0	
36	0	287.1366	0	730	2058	2857	4205	851	5.5	200	1	1	288.5471	1	1	
37	0	294.1098	0	460	1105	2857	4205	601	14.5	200	0	1	296.1209	0	1	
38	1	303.8742	0	460	1105	2857	4205	601	14.5	200	0	0	304.4820	1	1	
39	0	307.9988	0	460	1105	2857	4205	751	5.5	200	0	1	309.2821	0	1	
40	1	314.6221	0	460	1105	2857	4205	751	5.5	200	0	0	315.6236	1	1	
41	0	319.9668	0	460	1105	2857	4205	551	14.5	200	0	1	321.2365	0	1	
42	1	326.6563	1	460	1105	2857	4205	551	14.5	200	0	0	327.1868	1	1	
43	0	331.6545	1	460	1105	2857	4205	601	-0.5	200	0	1	337.0704	0	0	
44	1	344.9390	0	460	1105	2857	4205	601	-0.5	200	0	0	346.0814	1	0	
45	0	350.1647	0	730	2058	2857	4205	751	11.5	200	1	1	351.7414	1	1	
46	0	357.5999	0	460	1105	2857	4205	701	14.5	200	0	0	358.6284	1	0	
47	0	362.4440	0	730	2058	2857	4205	801	2.5	200	1	1	363.7465	1	0	
48	0	370.3937	1	730	2058	2857	4205	651	-0.5	200	1	1	374.6056	1	1	
49	0	380.9346	0	460	1105	2857	4205	551	17.5	200	0	0	381.8845	1	0	
50	0	385.7761	1	460	1105	2857	4205	901	17.5	200	0	1	389.8869	0	1	
