Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	6.8558	0	730	2058	2857	4205	551	2.5	200	1	0	7.7722	0	0	
2	1	16.2426	0	730	2058	2857	4205	551	2.5	200	1	1	17.7387	1	0	
3	0	26.1823	0	730	2058	2857	4205	801	-0.5	200	1	0	27.3701	0	1	
4	1	32.6473	0	730	2058	2857	4205	801	-0.5	200	1	0	33.7870	0	1	
5	1	39.4573	0	730	2058	2857	4205	801	-0.5	200	1	0	40.5722	0	1	
6	1	46.0816	0	730	2058	2857	4205	801	-0.5	200	1	0	47.2016	0	1	
7	1	53.1327	0	730	2058	2857	4205	801	-0.5	200	1	1	54.9622	1	1	
8	0	63.6695	0	460	1105	2857	4205	701	5.5	200	0	1	65.4911	0	0	
9	1	71.4836	0	460	1105	2857	4205	701	5.5	200	0	0	72.5062	1	0	
10	0	91.2441	0	730	2058	2857	4205	951	-9.5	200	1	1	92.2831	1	0	
11	0	105.3875	0	730	2058	2857	4205	651	-3.5	200	1	0	106.5444	0	0	
12	1	111.1233	1	730	2058	2857	4205	651	-3.5	200	1	1	112.8852	1	0	
13	0	123.6440	0	460	1105	2857	4205	751	-0.5	200	0	0	126.3783	1	0	
14	0	130.7938	1	730	2058	2857	4205	901	-6.5	200	1	0	131.8950	0	0	
15	1	137.4486	0	730	2058	2857	4205	901	-6.5	200	1	1	141.9469	1	0	
16	0	158.3838	0	460	1105	2857	4205	501	-0.5	200	0	0	162.6339	1	1	
17	0	168.5262	0	730	2058	2857	4205	1001	-0.5	200	1	1	170.9721	1	0	
18	0	182.6105	0	730	2058	2857	4205	851	2.5	200	1	1	184.0640	1	1	
19	0	200.1557	0	730	2058	2857	4205	801	-3.5	200	1	0	201.5648	0	1	
20	1	207.5088	0	730	2058	2857	4205	801	-3.5	200	1	1	208.1431	1	1	
21	0	218.0073	0	730	2058	2857	4205	601	5.5	200	1	1	220.0038	1	0	
22	0	230.0973	0	460	1105	2857	4205	1001	-9.5	200	0	0	230.9293	1	1	
23	0	242.0839	0	730	2058	2857	4205	951	-12.5	200	1	1	244.0646	1	0	
24	0	253.8144	0	460	1105	2857	4205	651	2.5	200	0	0	255.0701	1	0	
25	0	259.5981	1	730	2058	2857	4205	701	5.5	200	1	1	262.1747	1	1	
26	0	273.8538	0	730	2058	2857	4205	751	-9.5	200	1	1	276.7399	1	1	
27	0	286.7601	0	460	1105	2857	4205	851	-12.5	200	0	0	288.2626	1	1	
28	0	293.2416	0	460	1105	2857	4205	901	5.5	200	0	1	296.3738	0	1	
29	1	300.7368	0	460	1105	2857	4205	901	5.5	200	0	0	302.3068	1	1	
30	0	307.7553	0	460	1105	2857	4205	551	-3.5	200	0	0	308.9425	1	0	
31	0	313.8202	0	460	1105	2857	4205	1001	2.5	200	0	0	314.6792	1	1	
32	0	319.6858	0	460	1105	2857	4205	601	-12.5	200	0	0	320.5830	1	0	
33	0	325.5171	0	730	2058	2857	4205	851	-12.5	200	1	0	327.3608	0	1	
34	1	333.6524	0	730	2058	2857	4205	851	-12.5	200	1	1	334.8635	1	1	
35	0	344.2192	0	460	1105	2857	4205	901	-6.5	200	0	0	344.7952	1	0	
36	0	351.6842	0	460	1105	2857	4205	551	-9.5	200	0	0	352.5120	1	0	
37	0	357.1687	0	460	1105	2857	4205	701	-6.5	200	0	0	358.3274	1	1	
38	0	362.2751	0	460	1105	2857	4205	651	-3.5	200	0	0	363.2316	1	1	
39	0	368.5013	0	730	2058	2857	4205	751	-6.5	200	1	0	369.3464	0	1	
40	1	374.3579	0	730	2058	2857	4205	751	-6.5	200	1	1	375.9927	1	1	
41	0	390.4068	0	460	1105	2857	4205	951	5.5	200	0	0	391.6898	1	1	
42	0	402.7387	0	460	1105	2857	4205	801	-12.5	200	0	0	403.4846	1	0	
43	0	407.9697	0	730	2058	2857	4205	951	-9.5	200	1	1	409.7552	1	1	
44	0	421.6263	1	460	1105	2857	4205	801	2.5	200	0	0	422.2839	1	1	
45	0	427.1235	0	460	1105	2857	4205	1001	-0.5	200	0	0	428.6030	1	0	
46	0	432.7055	0	460	1105	2857	4205	651	2.5	200	0	0	435.2084	1	0	
47	0	442.9330	1	460	1105	2857	4205	901	-9.5	200	0	1	450.2006	0	1	
48	1	459.8448	0	460	1105	2857	4205	901	-9.5	200	0	0	462.5254	1	1	
49	0	467.7123	0	730	2058	2857	4205	751	2.5	200	1	1	470.5088	1	1	
50	0	482.6953	0	460	1105	2857	4205	551	-12.5	200	0	0	484.0997	1	1	
51	0	493.6922	0	730	2058	2857	4205	851	-12.5	200	1	0	494.3378	0	0	
52	1	498.3989	0	730	2058	2857	4205	851	-12.5	200	1	1	500.1970	1	0	
53	0	511.9731	0	460	1105	2857	4205	601	-6.5	200	0	0	513.0729	1	1	
54	0	517.4425	0	730	2058	2857	4205	701	2.5	200	1	0	518.9769	0	0	
55	1	600.7250	0	730	2058	2857	4205	701	2.5	200	1	1	604.0429	1	0	
56	0	614.0486	0	730	2058	2857	4205	751	-6.5	200	1	0	614.9934	0	0	
57	1	926.9169	0	730	2058	2857	4205	751	-6.5	200	1	1	933.8157	1	0	
58	0	947.4747	0	460	1105	2857	4205	701	-6.5	200	0	0	948.4478	1	0	
