Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	1.1735	0	460	1105	2857	4205	851	-0.5	200	0	0	2.1433	1	0	
2	0	14.2312	0	460	1105	2857	4205	951	-3.5	200	0	0	15.4933	1	1	
3	0	22.9280	0	730	2058	2857	4205	651	-0.5	200	1	1	24.7392	1	1	
4	0	32.5405	0	460	1105	2857	4205	901	-6.5	200	0	0	33.5382	1	0	
5	0	43.7801	0	460	1105	2857	4205	801	-3.5	200	0	0	44.8604	1	0	
6	0	51.1403	0	460	1105	2857	4205	1001	-0.5	200	0	1	52.8592	0	1	
7	1	66.4418	0	460	1105	2857	4205	1001	-0.5	200	0	0	67.4406	1	1	
8	0	74.7048	0	730	2058	2857	4205	601	2.5	200	1	1	76.2169	1	1	
9	0	84.4808	0	730	2058	2857	4205	751	-3.5	200	1	1	85.3043	1	1	
10	0	97.8563	0	730	2058	2857	4205	501	2.5	200	1	0	99.3290	0	0	
11	1	107.5113	0	730	2058	2857	4205	501	2.5	200	1	1	109.7253	1	0	
12	0	129.2022	0	460	1105	2857	4205	701	2.5	200	0	0	130.4699	1	0	
13	0	136.4825	0	730	2058	2857	4205	951	-3.5	200	1	0	137.7027	0	0	
14	1	148.8928	0	730	2058	2857	4205	951	-3.5	200	1	1	150.7498	1	0	
15	0	161.5111	0	460	1105	2857	4205	1001	-6.5	200	0	1	162.5590	0	1	
16	1	172.9309	0	460	1105	2857	4205	1001	-6.5	200	0	1	176.2587	0	1	
17	1	183.8275	0	460	1105	2857	4205	1001	-6.5	200	0	0	185.2584	1	1	
18	0	192.2127	0	730	2058	2857	4205	801	-6.5	200	1	1	193.6603	1	0	
19	0	206.4480	0	460	1105	2857	4205	751	2.5	200	0	0	207.9426	1	1	
20	0	214.1217	1	730	2058	2857	4205	901	-6.5	200	1	1	215.7108	1	1	
21	0	227.6463	0	730	2058	2857	4205	601	-0.5	200	1	0	229.3481	0	0	
22	1	238.7473	0	730	2058	2857	4205	601	-0.5	200	1	0	240.6170	0	0	
23	1	248.7838	0	730	2058	2857	4205	601	-0.5	200	1	1	250.5758	1	0	
24	0	261.2190	0	730	2058	2857	4205	551	-6.5	200	1	1	263.4854	1	0	
25	0	274.8547	0	460	1105	2857	4205	851	-6.5	200	0	0	276.0892	1	1	
26	0	285.0512	0	460	1105	2857	4205	651	-6.5	200	0	0	286.3389	1	0	
27	0	291.4683	0	730	2058	2857	4205	501	-0.5	200	1	1	293.1231	1	1	
28	0	306.3468	0	460	1105	2857	4205	901	-0.5	200	0	1	308.2347	0	1	
29	1	315.6874	1	460	1105	2857	4205	901	-0.5	200	0	0	316.2651	1	1	
30	0	322.2497	0	730	2058	2857	4205	1001	2.5	200	1	0	323.4776	0	0	
31	1	332.0852	0	730	2058	2857	4205	1001	2.5	200	1	0	333.4149	0	0	
32	1	344.8971	0	730	2058	2857	4205	1001	2.5	200	1	0	345.7989	0	0	
33	1	353.6529	0	730	2058	2857	4205	1001	2.5	200	1	1	355.1532	1	0	
34	0	368.3462	0	730	2058	2857	4205	851	2.5	200	1	0	369.5358	0	1	
35	1	382.2498	0	730	2058	2857	4205	851	2.5	200	1	0	383.6740	0	1	
36	1	391.3633	0	730	2058	2857	4205	851	2.5	200	1	1	392.8354	1	1	
37	0	404.5412	1	730	2058	2857	4205	701	-0.5	200	1	0	409.5676	0	0	
38	1	418.8131	0	730	2058	2857	4205	701	-0.5	200	1	0	420.2573	0	0	
39	1	427.7888	0	730	2058	2857	4205	701	-0.5	200	1	1	430.1918	1	0	
40	0	442.9631	0	730	2058	2857	4205	801	-3.5	200	1	0	444.4650	0	0	
41	1	455.3850	0	730	2058	2857	4205	801	-3.5	200	1	1	458.7352	1	0	
42	0	472.9296	0	460	1105	2857	4205	751	-3.5	200	0	0	474.5368	1	0	
43	0	480.4667	0	460	1105	2857	4205	951	2.5	200	0	1	482.0299	0	1	
44	1	488.2243	0	460	1105	2857	4205	951	2.5	200	0	0	489.5690	1	1	
45	0	495.3893	0	730	2058	2857	4205	501	-3.5	200	1	1	497.2238	1	1	
46	0	510.0093	0	460	1105	2857	4205	551	-3.5	200	0	0	511.8310	1	1	
47	0	518.0099	0	460	1105	2857	4205	601	-0.5	200	0	0	519.4034	1	0	
48	0	524.9823	0	460	1105	2857	4205	801	2.5	200	0	0	526.3161	1	0	
49	0	532.4893	1	730	2058	2857	4205	1001	-6.5	200	1	0	533.0763	0	1	
50	1	539.3264	0	730	2058	2857	4205	1001	-6.5	200	1	1	541.5713	1	1	
51	0	554.9348	0	730	2058	2857	4205	501	-0.5	200	1	1	557.4746	1	0	
52	0	567.7264	0	730	2058	2857	4205	951	2.5	200	1	1	569.1641	1	1	
53	0	581.0384	0	730	2058	2857	4205	651	-6.5	200	1	0	583.4148	0	1	
54	1	604.4171	0	730	2058	2857	4205	651	-6.5	200	1	0	605.6558	0	1	
55	1	612.1914	0	730	2058	2857	4205	651	-6.5	200	1	1	613.5300	1	1	
56	0	625.0378	0	460	1105	2857	4205	751	2.5	200	0	1	626.1114	0	1	
