Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	33.4108	0	730	2058	2857	4205	1001	2.5	200	1	0	40.4136	0	1	
2	1	46.7201	0	730	2058	2857	4205	1001	2.5	200	1	1	49.0454	1	1	
3	0	61.3360	0	460	1105	2857	4205	751	11.5	200	0	0	63.5269	1	1	
4	0	70.0025	0	460	1105	2857	4205	551	8.5	200	0	1	71.7003	0	1	
5	1	76.0782	0	460	1105	2857	4205	551	8.5	200	0	1	77.7975	0	1	
6	1	89.5550	1	460	1105	2857	4205	551	8.5	200	0	1	94.4541	0	1	
7	1	111.0382	0	460	1105	2857	4205	551	8.5	200	0	1	112.8522	0	1	
8	1	116.5689	0	460	1105	2857	4205	551	8.5	200	0	0	118.1798	1	1	
9	0	123.5113	0	730	2058	2857	4205	801	8.5	200	1	0	124.6493	0	1	
10	1	129.8289	0	730	2058	2857	4205	801	8.5	200	1	1	131.7456	1	1	
11	0	137.8205	0	730	2058	2857	4205	701	11.5	200	1	1	139.8814	1	1	
12	0	145.9243	0	730	2058	2857	4205	851	8.5	200	1	0	146.9959	0	0	
13	1	154.7863	0	730	2058	2857	4205	851	8.5	200	1	0	155.7839	0	0	
14	1	160.8387	0	730	2058	2857	4205	851	8.5	200	1	1	162.2051	1	0	
15	0	172.4721	0	730	2058	2857	4205	901	2.5	200	1	0	174.8614	0	0	
16	1	179.8308	0	730	2058	2857	4205	901	2.5	200	1	1	181.2601	1	0	
17	0	187.0138	0	460	1105	2857	4205	501	2.5	200	0	1	190.6599	0	1	
18	1	196.8984	0	460	1105	2857	4205	501	2.5	200	0	1	198.3666	0	1	
19	1	205.3893	0	460	1105	2857	4205	501	2.5	200	0	0	206.4591	1	1	
20	0	211.2067	0	460	1105	2857	4205	601	14.5	200	0	0	212.4573	1	0	
21	0	217.2621	0	730	2058	2857	4205	651	5.5	200	1	1	218.7528	1	1	
22	0	243.0122	0	460	1105	2857	4205	851	-0.5	200	0	0	244.0009	1	1	
23	0	251.6089	0	460	1105	2857	4205	501	2.5	200	0	0	252.7821	1	0	
24	0	257.1846	0	730	2058	2857	4205	551	5.5	200	1	1	258.4861	1	0	
25	0	270.5033	0	730	2058	2857	4205	601	11.5	200	1	1	275.9166	1	0	
26	0	292.6746	0	460	1105	2857	4205	651	8.5	200	0	0	293.2889	1	0	
27	0	298.4963	0	460	1105	2857	4205	751	5.5	200	0	1	300.0438	0	1	
28	1	306.9034	0	460	1105	2857	4205	751	5.5	200	0	0	307.9541	1	1	
29	0	313.3543	0	460	1105	2857	4205	951	11.5	200	0	0	314.1309	1	0	
30	0	319.3895	0	730	2058	2857	4205	1001	14.5	200	1	0	320.3140	0	1	
