Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	19.8207	0	460	1105	2857	4205	1001	2.5	200	0	1	30.4964	0	0	
2	1	44.2635	0	460	1105	2857	4205	1001	2.5	200	0	1	45.9198	0	0	
3	1	51.9694	0	460	1105	2857	4205	1001	2.5	200	0	0	54.3754	1	0	
4	0	60.5115	1	730	2058	2857	4205	651	2.5	200	1	1	63.5718	1	0	
5	0	77.0133	0	730	2058	2857	4205	751	2.5	200	1	0	79.4433	0	1	
6	1	85.6688	0	730	2058	2857	4205	751	2.5	200	1	1	86.3668	1	1	
7	0	97.3746	0	730	2058	2857	4205	951	-9.5	200	1	0	98.4838	0	1	
8	1	105.7098	0	730	2058	2857	4205	951	-9.5	200	1	1	107.1312	1	1	
9	0	123.8453	0	460	1105	2857	4205	851	-9.5	200	0	0	125.1175	1	0	
10	0	129.8905	0	460	1105	2857	4205	801	2.5	200	0	1	132.2233	0	1	
11	1	139.8454	0	460	1105	2857	4205	801	2.5	200	0	0	141.1065	1	1	
12	0	146.8946	0	730	2058	2857	4205	701	-3.5	200	1	1	148.8638	1	0	
13	0	156.2226	0	460	1105	2857	4205	601	-9.5	200	0	0	157.6013	1	1	
14	0	162.7435	1	730	2058	2857	4205	901	-9.5	200	1	0	164.0671	0	0	
15	1	172.9911	0	730	2058	2857	4205	901	-9.5	200	1	1	175.0530	1	0	
16	0	186.1848	0	730	2058	2857	4205	551	-3.5	200	1	0	187.5690	0	1	
17	1	194.4823	0	730	2058	2857	4205	551	-3.5	200	1	1	196.4245	1	1	
18	0	203.9323	0	460	1105	2857	4205	701	-3.5	200	0	0	204.9687	1	0	
19	0	212.8838	0	460	1105	2857	4205	951	-3.5	200	0	0	214.3613	1	1	
20	0	219.1608	0	460	1105	2857	4205	601	-9.5	200	0	0	220.0725	1	0	
21	0	224.7270	0	460	1105	2857	4205	851	2.5	200	0	0	225.6485	1	0	
22	0	230.2546	0	730	2058	2857	4205	751	2.5	200	1	1	231.5097	1	1	
