Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	18.8849	0	730	2058	2857	4205	801	14.5	200	1	1	20.0903	1	
2	0	36.2504	0	730	2058	2857	4205	701	11.5	200	1	1	37.0160	1	
3	0	45.1692	0	460	1105	2857	4205	1001	14.5	200	0	0	45.6989	1	
4	0	54.0567	0	460	1105	2857	4205	601	17.5	200	0	0	55.2846	1	
5	0	61.7012	0	730	2058	2857	4205	751	20.5	200	1	1	62.3960	1	
6	0	75.8486	0	460	1105	2857	4205	651	11.5	200	0	1	76.8799	0	
7	1	91.6877	0	460	1105	2857	4205	651	11.5	200	0	1	92.3514	0	
8	1	109.3496	1	460	1105	2857	4205	651	11.5	200	0	1	113.7787	0	
9	1	123.6882	0	460	1105	2857	4205	651	11.5	200	0	0	124.9938	1	
10	0	130.8263	1	730	2058	2857	4205	851	17.5	200	1	1	135.1417	1	
11	0	141.2580	0	460	1105	2857	4205	501	20.5	200	0	1	142.6972	0	
12	1	152.7376	0	460	1105	2857	4205	501	20.5	200	0	0	154.2080	1	
13	0	159.3650	0	730	2058	2857	4205	951	20.5	200	1	1	160.3804	1	
14	0	166.9907	0	730	2058	2857	4205	551	14.5	200	1	1	168.4858	1	
15	0	174.4081	0	460	1105	2857	4205	551	11.5	200	0	0	175.7611	1	
16	0	187.5809	0	730	2058	2857	4205	501	11.5	200	1	1	188.9485	1	
17	0	195.4967	0	460	1105	2857	4205	1001	14.5	200	0	1	196.3949	0	
18	1	202.9621	0	460	1105	2857	4205	1001	14.5	200	0	0	203.8709	1	
19	0	208.6620	0	460	1105	2857	4205	801	17.5	200	0	0	209.8174	1	
20	0	215.0358	0	460	1105	2857	4205	751	20.5	200	0	1	216.1023	0	
21	1	222.5809	0	460	1105	2857	4205	751	20.5	200	0	1	223.5771	0	
22	1	234.1162	0	460	1105	2857	4205	751	20.5	200	0	1	235.3285	0	
23	1	240.4671	0	460	1105	2857	4205	751	20.5	200	0	0	241.3665	1	
24	0	247.1043	0	730	2058	2857	4205	851	17.5	200	1	1	248.0158	1	
25	0	253.6336	0	730	2058	2857	4205	601	20.5	200	1	1	254.8400	1	
26	0	260.9789	0	730	2058	2857	4205	651	17.5	200	1	1	262.3623	1	
