Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	77.1716	1	460	1105	2857	4205	501	14.5	200	0	0	82.8141	1	1	
2	0	92.7908	0	460	1105	2857	4205	751	2.5	200	0	0	93.3748	1	0	
3	0	99.2097	0	730	2058	2857	4205	1001	11.5	200	1	1	100.0700	1	0	
4	0	112.6009	1	730	2058	2857	4205	601	17.5	200	1	0	116.2977	0	0	
5	1	129.9390	0	730	2058	2857	4205	601	17.5	200	1	0	131.2731	0	0	
6	1	136.4130	0	730	2058	2857	4205	601	17.5	200	1	0	136.4962	0	0	
7	1	140.6250	0	730	2058	2857	4205	601	17.5	200	1	0	141.6485	0	0	
8	1	149.7186	0	730	2058	2857	4205	601	17.5	200	1	1	151.0898	1	0	
9	0	161.9440	0	460	1105	2857	4205	551	2.5	200	0	0	162.0540	1	1	
10	0	168.3009	0	730	2058	2857	4205	851	2.5	200	1	0	168.3524	0	1	
11	1	175.1409	0	730	2058	2857	4205	851	2.5	200	1	0	175.1117	0	1	
12	1	181.0601	1	730	2058	2857	4205	851	2.5	200	1	0	181.1029	0	1	
13	1	187.7005	0	730	2058	2857	4205	851	2.5	200	1	0	187.7086	0	1	
14	1	195.5530	1	730	2058	2857	4205	851	2.5	200	1	0	195.6969	0	1	
15	1	202.3872	0	730	2058	2857	4205	851	2.5	200	1	0	202.4562	0	1	
16	1	209.5668	1	730	2058	2857	4205	851	2.5	200	1	1	215.0297	1	1	
17	0	220.9375	1	460	1105	2857	4205	651	17.5	200	0	0	225.3335	1	0	
18	0	230.4231	0	730	2058	2857	4205	801	11.5	200	1	0	231.5643	0	1	
19	1	239.3243	0	730	2058	2857	4205	801	11.5	200	1	1	241.2161	1	1	
20	0	246.9394	0	460	1105	2857	4205	901	14.5	200	0	0	247.9055	1	0	
21	0	252.6350	0	730	2058	2857	4205	701	8.5	200	1	1	254.3796	1	0	
22	0	260.3972	0	730	2058	2857	4205	601	5.5	200	1	1	262.1549	1	1	
23	0	268.2488	0	730	2058	2857	4205	801	5.5	200	1	1	269.6103	1	0	
