Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	1416.8274	1	460	1105	2857	4205	801	2.5	200	0	-1	-1.0000	0	0	
2	0	1449.1310	0	730	2058	2857	4205	651	-3.5	200	1	1	1459.7490	1	0	
3	0	1462.6218	0	460	1105	2857	4205	951	-9.5	200	0	0	1463.6994	1	0	
4	0	1467.7557	0	730	2058	2857	4205	1001	-9.5	200	1	0	1469.2183	0	1	
5	1	1517.0252	0	730	2058	2857	4205	1001	-9.5	200	1	1	1524.8228	1	1	
6	0	1535.0766	0	730	2058	2857	4205	551	-9.5	200	1	0	1537.5363	0	0	
7	1	1545.2014	0	730	2058	2857	4205	551	-9.5	200	1	1	1548.0971	1	0	
8	0	1557.1488	0	730	2058	2857	4205	701	2.5	200	1	1	1558.4630	1	1	
9	0	1572.8017	0	730	2058	2857	4205	601	-3.5	200	1	0	1574.1362	0	1	
10	1	1603.1551	0	730	2058	2857	4205	601	-3.5	200	1	1	1607.1169	1	1	
11	0	1619.3636	0	460	1105	2857	4205	751	2.5	200	0	-1	-1.0000	0	1	
12	0	1695.3719	0	730	2058	2857	4205	851	2.5	200	1	1	1709.4166	1	0	
13	0	1725.3935	0	460	1105	2857	4205	901	-3.5	200	0	0	1727.5057	1	1	
14	0	1732.7912	0	460	1105	2857	4205	551	-3.5	200	0	0	1733.8853	1	0	
15	0	1742.4825	0	460	1105	2857	4205	651	-9.5	200	0	1	1744.6815	0	1	
16	1	1754.6482	1	460	1105	2857	4205	651	-9.5	200	0	0	1757.5028	1	1	
17	0	1764.8047	0	460	1105	2857	4205	1001	2.5	200	0	0	1765.5423	1	0	
18	0	1773.0006	0	460	1105	2857	4205	501	2.5	200	0	0	1774.5224	1	1	
19	0	1781.9864	0	730	2058	2857	4205	701	2.5	200	1	0	1783.4148	0	1	
20	1	1798.9049	0	730	2058	2857	4205	701	2.5	200	1	0	1801.9130	0	1	
21	1	1812.0627	0	730	2058	2857	4205	701	2.5	200	1	0	1813.3646	0	1	
22	1	1861.2486	0	730	2058	2857	4205	701	2.5	200	1	0	1866.1022	0	1	
23	1	1886.9469	0	730	2058	2857	4205	701	2.5	200	1	0	1889.9508	0	1	
24	1	1903.0250	0	730	2058	2857	4205	701	2.5	200	1	0	1919.8434	0	1	
25	1	1926.0262	0	730	2058	2857	4205	701	2.5	200	1	1	1929.8461	1	1	
26	0	1940.5280	0	730	2058	2857	4205	601	2.5	200	1	1	1941.9328	1	0	
27	0	1957.8565	1	730	2058	2857	4205	951	-9.5	200	1	0	1962.3929	0	1	
28	1	1970.2625	0	730	2058	2857	4205	951	-9.5	200	1	1	1974.1501	1	1	
29	0	1984.0898	0	460	1105	2857	4205	901	-3.5	200	0	1	1985.9554	0	1	
30	1	1994.3899	0	460	1105	2857	4205	901	-3.5	200	0	0	1995.4242	1	1	
31	0	2001.5928	0	730	2058	2857	4205	851	-3.5	200	1	0	2003.4164	0	1	
32	1	2028.9194	0	730	2058	2857	4205	851	-3.5	200	1	1	2036.4958	1	1	
33	0	2043.9638	0	460	1105	2857	4205	801	-9.5	200	0	0	2045.4921	1	1	
34	0	2051.6138	0	460	1105	2857	4205	851	-9.5	200	0	0	2052.2908	1	0	
35	0	2057.7716	0	730	2058	2857	4205	751	-3.5	200	1	1	2060.0599	1	0	
36	0	2067.8066	0	460	1105	2857	4205	951	-3.5	200	0	0	2068.9311	1	0	
37	0	2074.7289	0	730	2058	2857	4205	801	-9.5	200	1	0	2075.7389	0	0	
38	1	2082.3160	1	730	2058	2857	4205	801	-9.5	200	1	1	2088.1642	1	0	
39	0	2095.6234	0	730	2058	2857	4205	651	-9.5	200	1	1	2097.9437	1	1	
40	0	2104.3593	0	730	2058	2857	4205	551	-3.5	200	1	1	2107.0778	1	0	
41	0	2114.3955	0	460	1105	2857	4205	501	2.5	200	0	0	2115.4659	1	0	
42	0	2120.6317	0	730	2058	2857	4205	601	-3.5	200	1	1	2122.6434	1	1	
43	0	2130.3642	0	460	1105	2857	4205	1001	2.5	200	0	1	2132.4426	0	1	
44	1	2165.5350	0	460	1105	2857	4205	1001	2.5	200	0	0	2169.3630	1	1	
45	0	2176.0523	0	460	1105	2857	4205	901	-9.5	200	0	0	2177.2539	1	0	
46	0	2182.9783	1	460	1105	2857	4205	651	-3.5	200	0	0	2187.0916	1	1	
47	0	2193.1434	0	730	2058	2857	4205	851	-9.5	200	1	0	2194.4738	0	0	
48	1	2326.3774	0	730	2058	2857	4205	851	-9.5	200	1	-1	-1.0000	0	0	
49	0	2353.4633	0	730	2058	2857	4205	601	2.5	200	1	1	2360.0003	1	1	
50	0	2365.4118	0	460	1105	2857	4205	551	-3.5	200	0	0	2367.5878	1	0	
51	0	2372.6403	0	460	1105	2857	4205	801	-9.5	200	0	0	2374.0296	1	1	
52	0	2379.3105	0	730	2058	2857	4205	901	2.5	200	1	1	2380.2852	1	0	
53	0	2390.9237	0	460	1105	2857	4205	1001	-9.5	200	0	0	2392.4071	1	1	
54	0	2398.1472	0	730	2058	2857	4205	951	-3.5	200	1	0	2400.2973	0	0	
55	1	2415.8988	0	730	2058	2857	4205	951	-3.5	200	1	0	2419.2338	0	0	
56	1	2425.7682	0	730	2058	2857	4205	951	-3.5	200	1	1	2427.2917	1	0	
57	0	2442.2692	0	730	2058	2857	4205	751	-9.5	200	1	0	2443.6872	0	1	
58	1	2454.0756	1	730	2058	2857	4205	751	-9.5	200	1	1	2459.1326	1	1	
59	0	2465.0500	0	460	1105	2857	4205	501	-3.5	200	0	1	2466.9911	0	1	
60	1	2474.8034	0	460	1105	2857	4205	501	-3.5	200	0	0	2476.2707	1	1	
61	0	2480.9960	0	730	2058	2857	4205	501	2.5	200	1	1	2482.8029	1	1	
62	0	2489.4292	0	730	2058	2857	4205	751	2.5	200	1	1	2490.9069	1	0	
63	0	2496.6065	0	730	2058	2857	4205	951	-9.5	200	1	0	2498.1499	0	0	
64	1	2511.6107	0	730	2058	2857	4205	951	-9.5	200	1	0	2513.4950	0	0	
65	1	2534.6700	0	730	2058	2857	4205	951	-9.5	200	1	0	2536.3803	0	0	
66	1	2590.4736	0	730	2058	2857	4205	951	-9.5	200	1	1	2595.2426	1	0	
67	0	2601.8660	0	460	1105	2857	4205	651	-3.5	200	0	0	2603.6163	1	0	
68	0	2608.4345	1	460	1105	2857	4205	851	-9.5	200	0	0	2609.2991	1	0	
69	0	2613.9915	0	460	1105	2857	4205	601	2.5	200	0	0	2616.4249	1	0	
70	0	2621.4282	0	460	1105	2857	4205	801	2.5	200	0	0	2622.7542	1	1	
71	0	2627.6359	1	730	2058	2857	4205	901	-3.5	200	1	1	2635.1660	1	1	
72	0	2640.8034	0	730	2058	2857	4205	1001	-3.5	200	1	1	2642.9927	1	0	
73	0	2649.1632	0	460	1105	2857	4205	551	-3.5	200	0	0	2650.9597	1	0	
74	0	2655.6393	1	730	2058	2857	4205	751	2.5	200	1	0	2659.7165	0	1	
75	1	2665.8282	0	730	2058	2857	4205	751	2.5	200	1	1	2669.9060	1	1	
76	0	2675.2421	0	730	2058	2857	4205	601	2.5	200	1	1	2677.5042	1	0	
77	0	2686.1057	1	730	2058	2857	4205	501	-9.5	200	1	1	2690.6768	1	0	
78	0	2697.4721	0	460	1105	2857	4205	1001	2.5	200	0	1	2699.1606	0	1	
79	1	2707.6361	0	460	1105	2857	4205	1001	2.5	200	0	0	2709.0192	1	1	
80	0	2720.0777	0	460	1105	2857	4205	951	-9.5	200	0	0	2721.0603	1	1	
81	0	2726.7413	0	460	1105	2857	4205	701	-3.5	200	0	0	2727.8831	1	1	
82	0	2732.7205	0	460	1105	2857	4205	651	2.5	200	0	0	2733.7014	1	0	
83	0	2738.9313	0	460	1105	2857	4205	901	-9.5	200	0	0	2739.7836	1	0	
84	0	2745.3129	0	730	2058	2857	4205	851	-3.5	200	1	1	2747.4584	1	1	
85	0	2753.1228	0	730	2058	2857	4205	551	-9.5	200	1	1	2755.4880	1	1	
86	0	2764.7237	1	730	2058	2857	4205	851	-3.5	200	1	1	2769.6061	1	1	
87	0	2777.0939	1	730	2058	2857	4205	651	-9.5	200	1	1	2782.6713	1	1	
88	0	2789.0457	0	730	2058	2857	4205	601	2.5	200	1	1	2791.5452	1	0	
89	0	2798.5353	0	460	1105	2857	4205	1001	-9.5	200	0	0	2799.5891	1	1	
