Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	38.2803	0	730	2058	2857	4205	801	5.5	200	1	0	39.3485	0	0	
2	1	50.2916	0	730	2058	2857	4205	801	5.5	200	1	0	51.0783	0	0	
3	1	59.3989	0	730	2058	2857	4205	801	5.5	200	1	1	60.9202	1	0	
4	0	71.5815	0	460	1105	2857	4205	701	5.5	200	0	0	72.5065	1	0	
5	0	75.0922	0	730	2058	2857	4205	601	14.5	200	1	0	76.1939	0	1	
6	1	80.1480	0	730	2058	2857	4205	601	14.5	200	1	1	81.2652	1	1	
7	0	88.5112	0	460	1105	2857	4205	551	2.5	200	0	0	89.1688	1	0	
8	0	94.3456	1	730	2058	2857	4205	751	14.5	200	1	0	96.1201	0	0	
9	1	104.3571	0	730	2058	2857	4205	751	14.5	200	1	1	105.6312	1	0	
10	0	112.1265	0	460	1105	2857	4205	501	8.5	200	0	0	113.8294	1	1	
11	0	118.3018	0	460	1105	2857	4205	851	8.5	200	0	0	119.9958	1	0	
12	0	125.0545	1	730	2058	2857	4205	951	8.5	200	1	1	128.6183	1	1	
13	0	135.4045	0	460	1105	2857	4205	901	17.5	200	0	1	137.0693	0	1	
14	1	144.6088	0	460	1105	2857	4205	901	17.5	200	0	0	146.0299	1	1	
15	0	151.9326	0	730	2058	2857	4205	1001	8.5	200	1	0	152.9750	0	0	
16	1	157.4068	0	730	2058	2857	4205	1001	8.5	200	1	0	158.5759	0	0	
17	1	165.5726	0	730	2058	2857	4205	1001	8.5	200	1	1	166.9489	1	0	
18	0	172.8574	0	730	2058	2857	4205	751	11.5	200	1	1	174.2820	1	1	
19	0	180.6787	0	730	2058	2857	4205	501	17.5	200	1	1	181.9859	1	1	
20	0	188.5174	0	730	2058	2857	4205	801	-0.5	200	1	0	189.7812	0	1	
21	1	193.9928	0	730	2058	2857	4205	801	-0.5	200	1	0	195.1795	0	1	
22	1	201.4431	0	730	2058	2857	4205	801	-0.5	200	1	1	202.5765	1	1	
23	0	209.4044	0	460	1105	2857	4205	851	11.5	200	0	0	210.7876	1	0	
24	0	216.1474	1	460	1105	2857	4205	901	17.5	200	0	0	219.6760	1	0	
25	0	224.3705	0	460	1105	2857	4205	951	-0.5	200	0	0	225.8019	1	0	
