Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	46.2018	0	460	1105	2857	4205	551	-12.5	200	0	1	52.2456	0	0	
2	1	66.7151	0	460	1105	2857	4205	551	-12.5	200	0	0	68.3287	1	0	
3	0	77.5528	0	730	2058	2857	4205	751	-3.5	200	1	0	78.4522	0	0	
4	1	85.9029	0	730	2058	2857	4205	751	-3.5	200	1	1	87.0846	1	0	
5	0	99.5301	0	730	2058	2857	4205	601	-6.5	200	1	1	101.1082	1	0	
6	0	119.0204	0	460	1105	2857	4205	701	-12.5	200	0	0	120.2984	1	1	
7	0	129.6849	0	730	2058	2857	4205	1001	-9.5	200	1	0	130.8690	0	1	
8	1	137.8650	1	730	2058	2857	4205	1001	-9.5	200	1	1	139.9925	1	1	
9	0	159.1370	1	730	2058	2857	4205	801	-3.5	200	1	1	165.3554	1	1	
10	0	184.9645	0	460	1105	2857	4205	651	-3.5	200	0	0	185.9811	1	0	
11	0	191.4455	0	730	2058	2857	4205	501	-12.5	200	1	0	192.4517	0	0	
12	1	199.1420	0	730	2058	2857	4205	501	-12.5	200	1	1	204.1567	1	0	
13	0	212.1848	0	460	1105	2857	4205	901	-9.5	200	0	0	213.8484	1	1	
14	0	222.8585	0	460	1105	2857	4205	851	-9.5	200	0	0	223.4862	1	0	
15	0	228.4946	1	460	1105	2857	4205	701	-3.5	200	0	1	229.5158	0	1	
16	1	247.8521	1	460	1105	2857	4205	701	-3.5	200	0	0	254.2517	1	1	
17	0	259.7328	0	460	1105	2857	4205	901	-6.5	200	0	0	261.3998	1	0	
18	0	266.9206	0	460	1105	2857	4205	651	-6.5	200	0	0	269.9494	1	1	
19	0	275.7654	0	730	2058	2857	4205	601	-12.5	200	1	1	279.4169	1	1	
20	0	294.2237	0	730	2058	2857	4205	851	-6.5	200	1	0	297.5859	0	1	
21	1	305.5042	0	730	2058	2857	4205	851	-6.5	200	1	0	307.8550	0	1	
22	1	319.5136	0	730	2058	2857	4205	851	-6.5	200	1	1	321.1455	1	1	
23	0	335.5632	0	730	2058	2857	4205	751	-9.5	200	1	0	336.6332	0	0	
24	1	352.0331	0	730	2058	2857	4205	751	-9.5	200	1	0	353.3408	0	0	
25	1	361.2137	0	730	2058	2857	4205	751	-9.5	200	1	1	362.6697	1	0	
26	0	376.6212	0	460	1105	2857	4205	501	-9.5	200	0	0	377.7690	1	0	
27	0	383.3066	0	460	1105	2857	4205	551	-3.5	200	0	0	384.2823	1	1	
28	0	389.4363	0	460	1105	2857	4205	801	-6.5	200	0	0	390.4206	1	0	
