Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	6.9462	0	460	1105	2857	4205	951	11.5	200	0	0	7.7592	1	0	
2	0	11.0430	0	460	1105	2857	4205	501	5.5	200	0	0	11.6867	1	1	
3	0	41.5261	0	460	1105	2857	4205	851	11.5	200	0	0	42.3720	1	1	
4	0	48.2611	0	730	2058	2857	4205	651	17.5	200	1	0	49.3415	0	1	
5	1	54.9248	1	730	2058	2857	4205	651	17.5	200	1	1	56.4730	1	1	
6	0	60.0801	0	730	2058	2857	4205	701	2.5	200	1	0	61.3662	0	0	
7	1	66.2392	0	730	2058	2857	4205	701	2.5	200	1	0	67.5489	0	0	
8	1	73.1543	0	730	2058	2857	4205	701	2.5	200	1	0	74.1556	0	0	
9	1	78.6095	0	730	2058	2857	4205	701	2.5	200	1	1	80.3443	1	0	
10	0	87.2557	0	460	1105	2857	4205	601	-0.5	200	0	0	88.1616	1	0	
11	0	96.7692	0	730	2058	2857	4205	1001	2.5	200	1	0	97.4682	0	1	
12	1	101.8137	0	730	2058	2857	4205	1001	2.5	200	1	0	102.8931	0	1	
13	1	108.8920	0	730	2058	2857	4205	1001	2.5	200	1	1	109.9275	1	1	
14	0	112.1696	0	730	2058	2857	4205	751	14.5	200	1	0	113.0356	0	1	
15	1	119.2217	0	730	2058	2857	4205	751	14.5	200	1	1	121.0254	1	1	
16	0	130.5485	0	460	1105	2857	4205	801	2.5	200	0	0	131.5444	1	1	
17	0	137.1547	0	460	1105	2857	4205	901	2.5	200	0	0	137.8933	1	0	
18	0	142.7366	0	730	2058	2857	4205	851	-0.5	200	1	1	143.6241	1	0	
19	0	151.0008	0	460	1105	2857	4205	651	-0.5	200	0	0	152.0194	1	1	
20	0	156.5301	0	730	2058	2857	4205	951	5.5	200	1	1	157.4881	1	1	
21	0	163.6010	0	730	2058	2857	4205	751	8.5	200	1	1	164.9401	1	0	
22	0	170.8638	0	460	1105	2857	4205	801	17.5	200	0	1	171.9955	0	1	
23	1	176.2634	0	460	1105	2857	4205	801	17.5	200	0	1	177.6852	0	1	
24	1	187.4899	0	460	1105	2857	4205	801	17.5	200	0	0	188.7884	1	1	
25	0	193.2857	0	730	2058	2857	4205	601	11.5	200	1	0	194.9276	0	0	
26	1	199.5681	0	730	2058	2857	4205	601	11.5	200	1	1	200.7335	1	0	
27	0	206.3450	0	460	1105	2857	4205	501	8.5	200	0	0	207.4905	1	0	
28	0	211.7076	0	730	2058	2857	4205	551	14.5	200	1	1	213.7440	1	0	
29	0	219.5803	0	460	1105	2857	4205	1001	5.5	200	0	0	220.1201	1	0	
30	0	224.4350	0	460	1105	2857	4205	701	14.5	200	0	1	225.6805	0	1	
31	1	241.4513	0	460	1105	2857	4205	701	14.5	200	0	0	242.4678	1	1	
