Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	Mask	
1	0	119.1630	0	730	2058	2857	4205	901	2.5	200	1	-1	-1.0000	0	1	
2	0	433.5719	0	730	2058	2857	4205	951	17.5	200	1	1	434.8181	1	0	
3	0	437.6252	0	730	2058	2857	4205	801	8.5	200	1	1	438.7948	1	1	
4	0	452.6461	0	460	1105	2857	4205	701	17.5	200	0	0	453.2601	1	0	
5	0	455.4573	0	730	2058	2857	4205	551	14.5	200	1	1	456.1036	1	0	
6	0	463.5617	0	730	2058	2857	4205	1001	5.5	200	1	1	464.3017	1	0	
7	0	471.6067	0	460	1105	2857	4205	651	17.5	200	0	0	472.5309	1	1	
8	0	475.9275	0	730	2058	2857	4205	501	11.5	200	1	1	477.5493	1	1	
9	0	482.3976	0	460	1105	2857	4205	851	2.5	200	0	0	482.9821	1	0	
10	0	487.4947	0	730	2058	2857	4205	751	5.5	200	1	1	488.2491	1	1	
11	0	494.1276	0	730	2058	2857	4205	901	11.5	200	1	1	495.0617	1	0	
12	0	500.3895	0	730	2058	2857	4205	951	17.5	200	1	1	501.4634	1	1	
13	0	506.9088	0	460	1105	2857	4205	851	14.5	200	0	0	507.4809	1	1	
14	0	512.5064	0	460	1105	2857	4205	501	5.5	200	0	0	513.5197	1	0	
15	0	516.5648	0	460	1105	2857	4205	551	11.5	200	0	1	517.6245	0	1	
16	1	522.4733	0	460	1105	2857	4205	551	11.5	200	0	1	523.7558	0	1	
17	1	529.2540	0	460	1105	2857	4205	551	11.5	200	0	0	530.0140	1	1	
18	0	533.4392	0	730	2058	2857	4205	601	8.5	200	1	1	534.4585	1	0	
19	0	540.1058	1	460	1105	2857	4205	801	8.5	200	0	1	543.1883	0	1	
20	1	550.7172	0	460	1105	2857	4205	801	8.5	200	0	0	551.4817	1	1	
21	0	554.8293	0	460	1105	2857	4205	651	2.5	200	0	0	555.9665	1	1	
22	0	560.0657	0	730	2058	2857	4205	751	2.5	200	1	1	561.8224	1	0	
23	0	566.0784	0	460	1105	2857	4205	701	5.5	200	0	1	567.2793	0	1	
24	1	575.6409	0	460	1105	2857	4205	701	5.5	200	0	0	576.2334	1	1	
25	0	579.7851	0	730	2058	2857	4205	651	14.5	200	1	1	580.7730	1	1	
26	0	586.4582	0	460	1105	2857	4205	701	8.5	200	0	0	587.4012	1	0	
