Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	151.4612	0	460	1105	2857	4205	504	-3.5	200	0	0	152.6837	1	3	
2	0	155.0582	0	730	2058	2857	4205	509	-6.5	200	1	1	155.8150	1	1	
3	0	165.3593	0	730	2058	2857	4205	505	2.5	200	1	1	166.3256	1	1	
4	0	175.3884	0	730	2058	2857	4205	507	5.5	200	1	0	176.2500	0	4	
5	1	181.1013	0	730	2058	2857	4205	507	5.5	200	1	1	181.7350	1	4	
6	0	192.7815	0	460	1105	2857	4205	506	8.5	200	0	0	193.7398	1	2	
7	0	196.8978	0	460	1105	2857	4205	501	5.5	200	0	0	197.9033	1	4	
8	0	202.2504	0	730	2058	2857	4205	511	2.5	200	1	1	203.3234	1	4	
9	0	212.8532	0	460	1105	2857	4205	503	2.5	200	0	0	213.4943	1	4	
10	0	217.8220	0	730	2058	2857	4205	502	5.5	200	1	0	218.7436	0	0	
11	1	223.3122	0	730	2058	2857	4205	502	5.5	200	1	1	224.4840	1	0	
12	0	236.9892	0	460	1105	2857	4205	510	8.5	200	0	0	237.9303	1	1	
13	0	243.0206	0	730	2058	2857	4205	501	8.5	200	1	1	243.9622	1	3	
14	0	253.4223	0	730	2058	2857	4205	503	8.5	200	1	0	254.1170	0	1	
15	1	259.2068	0	730	2058	2857	4205	503	8.5	200	1	1	260.2597	1	1	
16	0	272.3695	0	460	1105	2857	4205	510	-6.5	200	0	0	272.9628	1	4	
17	0	277.9906	1	730	2058	2857	4205	505	-0.5	200	1	0	280.3902	0	1	
18	1	286.1466	0	730	2058	2857	4205	505	-0.5	200	1	1	287.4670	1	1	
19	0	297.2805	1	460	1105	2857	4205	506	8.5	200	0	0	299.0070	1	5	
20	0	303.7394	1	730	2058	2857	4205	507	5.5	200	1	1	307.9153	1	1	
21	0	310.7310	0	460	1105	2857	4205	502	2.5	200	0	0	312.0866	1	2	
22	0	316.5593	0	460	1105	2857	4205	509	-0.5	200	0	0	317.7028	1	1	
23	0	324.6365	1	730	2058	2857	4205	504	-0.5	200	1	1	329.4833	1	2	
24	0	333.5739	0	460	1105	2857	4205	511	-6.5	200	0	0	334.8895	1	2	
25	0	339.5089	0	460	1105	2857	4205	511	2.5	200	0	0	340.7160	1	5	
26	0	344.0991	0	730	2058	2857	4205	507	5.5	200	1	1	346.1257	1	5	
27	0	350.5788	0	730	2058	2857	4205	510	8.5	200	1	1	351.7688	1	2	
28	0	357.0010	1	460	1105	2857	4205	504	8.5	200	0	1	360.3622	0	3	
29	1	366.6648	0	460	1105	2857	4205	504	8.5	200	0	0	367.8358	1	3	
30	0	371.6384	0	460	1105	2857	4205	503	-3.5	200	0	1	372.9165	0	2	
31	1	378.2258	0	460	1105	2857	4205	503	-3.5	200	0	0	379.4264	1	2	
32	0	383.0356	0	460	1105	2857	4205	506	-0.5	200	0	0	384.1504	1	4	
33	0	387.8833	0	730	2058	2857	4205	509	2.5	200	1	1	389.3931	1	2	
34	0	393.0442	1	460	1105	2857	4205	502	2.5	200	0	1	396.8147	0	0	
35	1	402.4118	0	460	1105	2857	4205	502	2.5	200	0	0	403.5564	1	0	
36	0	407.6940	0	730	2058	2857	4205	508	8.5	200	1	0	409.0073	0	5	
37	1	413.8662	0	730	2058	2857	4205	508	8.5	200	1	1	415.2028	1	5	
38	0	419.0351	0	460	1105	2857	4205	505	-3.5	200	0	0	420.1760	1	4	
39	0	424.3283	0	460	1105	2857	4205	506	5.5	200	0	0	425.2880	1	5	
40	0	428.9526	0	460	1105	2857	4205	507	5.5	200	0	1	430.0524	0	0	
41	1	435.3554	1	460	1105	2857	4205	507	5.5	200	0	0	438.7452	1	0	
42	0	442.9307	0	460	1105	2857	4205	504	-6.5	200	0	1	444.5325	0	3	
43	1	450.6432	0	460	1105	2857	4205	504	-6.5	200	0	0	451.4448	1	3	
44	0	456.2257	0	460	1105	2857	4205	510	5.5	200	0	1	457.5362	0	2	
45	1	463.3976	0	460	1105	2857	4205	510	5.5	200	0	0	464.5826	1	2	
46	0	468.3291	0	730	2058	2857	4205	509	-3.5	200	1	1	469.4651	1	5	
47	0	473.8687	0	460	1105	2857	4205	501	8.5	200	0	1	475.0219	0	0	
48	1	480.5375	0	460	1105	2857	4205	501	8.5	200	0	0	481.3876	1	0	
49	0	485.3407	0	460	1105	2857	4205	505	8.5	200	0	0	486.3771	1	4	
50	0	490.6903	1	460	1105	2857	4205	503	-6.5	200	0	1	494.2040	0	0	
51	1	500.0218	0	460	1105	2857	4205	503	-6.5	200	0	0	501.1432	1	0	
52	0	505.3126	0	730	2058	2857	4205	502	5.5	200	1	1	506.7796	1	2	
53	0	511.2043	0	460	1105	2857	4205	508	-0.5	200	0	1	512.6994	0	0	
54	1	522.5729	0	460	1105	2857	4205	508	-0.5	200	0	0	523.4685	1	0	
55	0	527.5530	0	460	1105	2857	4205	508	-6.5	200	0	0	528.5596	1	5	
56	0	532.0888	1	730	2058	2857	4205	501	-0.5	200	1	1	535.7502	1	0	
57	0	540.9022	0	730	2058	2857	4205	504	-0.5	200	1	1	542.2269	1	4	
58	0	546.3548	0	730	2058	2857	4205	511	5.5	200	1	1	547.7255	1	3	
59	0	553.3950	1	730	2058	2857	4205	509	-6.5	200	1	1	556.7672	1	0	
60	0	561.9767	0	730	2058	2857	4205	502	-6.5	200	1	0	563.1128	0	5	
61	1	568.1917	1	730	2058	2857	4205	502	-6.5	200	1	1	572.2927	1	5	
62	0	577.2788	0	460	1105	2857	4205	507	-3.5	200	0	1	579.3204	0	1	
63	1	584.1976	0	460	1105	2857	4205	507	-3.5	200	0	0	585.0646	1	1	
64	0	589.5487	0	460	1105	2857	4205	506	-3.5	200	0	0	590.7633	1	0	
65	0	594.6398	0	460	1105	2857	4205	510	-0.5	200	0	0	595.7350	1	3	
66	0	599.6151	1	730	2058	2857	4205	503	-3.5	200	1	1	602.7934	1	0	
67	0	606.0089	0	460	1105	2857	4205	503	2.5	200	0	0	607.3816	1	1	
68	0	611.3984	1	730	2058	2857	4205	506	-6.5	200	1	1	615.0010	1	4	
69	0	619.2216	0	730	2058	2857	4205	507	2.5	200	1	1	620.7046	1	0	
70	0	626.0983	0	730	2058	2857	4205	510	-3.5	200	1	1	627.4859	1	4	
71	0	632.3129	1	460	1105	2857	4205	504	5.5	200	0	1	635.4776	0	3	
72	1	682.4105	1	460	1105	2857	4205	504	5.5	200	0	1	687.3652	0	3	
73	1	701.1670	1	460	1105	2857	4205	504	5.5	200	0	1	705.6550	0	3	
