Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	765.0720	0	460	1105	2857	4205	508	2.5	200	0	0	769.3673	1	3	
2	0	775.7973	1	460	1105	2857	4205	511	-3.5	200	0	1	781.1857	0	2	
3	1	789.3773	0	460	1105	2857	4205	511	-3.5	200	0	0	791.5099	1	2	
4	0	798.7345	0	730	2058	2857	4205	509	-0.5	200	1	1	801.0066	1	5	
5	0	807.4404	0	460	1105	2857	4205	505	-3.5	200	0	0	809.9512	1	1	
6	0	815.9591	1	730	2058	2857	4205	510	-6.5	200	1	1	820.1133	1	0	
7	0	833.6700	1	460	1105	2857	4205	504	-0.5	200	0	0	837.6919	1	3	
8	0	842.0593	1	730	2058	2857	4205	501	-9.5	200	1	1	847.0461	1	4	
9	0	859.6096	0	730	2058	2857	4205	507	-3.5	200	1	1	861.5133	1	0	
10	0	867.4641	1	730	2058	2857	4205	502	-12.5	200	1	0	871.9052	0	3	
11	1	877.5150	0	730	2058	2857	4205	502	-12.5	200	1	1	879.2035	1	3	
12	0	892.1094	1	460	1105	2857	4205	503	-6.5	200	0	0	896.9305	1	0	
13	0	900.5787	1	730	2058	2857	4205	503	-9.5	200	1	1	904.9947	1	5	
14	0	909.3758	1	730	2058	2857	4205	504	-3.5	200	1	1	914.7082	1	5	
15	0	919.9326	1	460	1105	2857	4205	507	2.5	200	0	0	923.9808	1	2	
16	0	928.2100	0	460	1105	2857	4205	505	-12.5	200	0	0	929.8111	1	4	
17	0	934.0051	0	460	1105	2857	4205	506	-9.5	200	0	1	935.3405	0	0	
18	1	945.5757	0	460	1105	2857	4205	506	-9.5	200	0	0	946.7555	1	0	
19	0	951.4831	0	730	2058	2857	4205	511	-6.5	200	1	1	953.1229	1	1	
20	0	956.3176	0	460	1105	2857	4205	501	-9.5	200	0	0	961.8511	1	4	
21	0	966.2300	1	730	2058	2857	4205	510	-9.5	200	1	0	970.5826	0	3	
22	1	980.4980	1	730	2058	2857	4205	510	-9.5	200	1	0	984.2186	0	3	
23	1	990.3194	1	730	2058	2857	4205	510	-9.5	200	1	1	998.2810	1	3	
24	0	1003.3706	1	730	2058	2857	4205	509	2.5	200	1	0	1008.0041	0	1	
25	1	1013.4866	1	730	2058	2857	4205	509	2.5	200	1	1	1017.9419	1	1	
26	0	1021.7394	1	730	2058	2857	4205	508	-0.5	200	1	1	1026.3765	1	2	
27	0	1031.3874	1	460	1105	2857	4205	508	-9.5	200	0	0	1036.3308	1	1	
28	0	1040.5630	0	460	1105	2857	4205	505	-6.5	200	0	1	1042.1559	0	5	
29	1	1048.9573	0	460	1105	2857	4205	505	-6.5	200	0	0	1050.4337	1	5	
30	0	1054.4950	1	460	1105	2857	4205	507	2.5	200	0	0	1057.7043	1	1	
31	0	1061.5679	0	730	2058	2857	4205	501	-12.5	200	1	1	1063.4479	1	4	
32	0	1068.3405	1	460	1105	2857	4205	511	-3.5	200	0	0	1072.3041	1	3	
33	0	1075.6538	1	730	2058	2857	4205	509	2.5	200	1	1	1079.5954	1	2	
34	0	1084.3342	1	460	1105	2857	4205	510	-9.5	200	0	1	1088.4576	0	2	
35	1	1092.1436	1	460	1105	2857	4205	510	-9.5	200	0	0	1096.8541	1	2	
36	0	1100.7664	1	460	1105	2857	4205	502	-12.5	200	0	1	1105.5393	0	5	
37	1	1110.4335	1	460	1105	2857	4205	502	-12.5	200	0	0	1114.2882	1	5	
38	0	1118.4278	1	460	1105	2857	4205	503	-6.5	200	0	0	1121.7303	1	4	
39	0	1126.1483	0	730	2058	2857	4205	506	-9.5	200	1	1	1128.0970	1	2	
40	0	1131.8146	0	730	2058	2857	4205	506	-0.5	200	1	1	1133.6652	1	3	
41	0	1138.8274	0	730	2058	2857	4205	504	-6.5	200	1	1	1140.6067	1	4	
42	0	1146.7106	0	460	1105	2857	4205	511	-6.5	200	0	1	1148.5247	0	1	
43	1	1152.2404	1	460	1105	2857	4205	511	-6.5	200	0	0	1156.0595	1	1	
44	0	1159.8326	0	730	2058	2857	4205	501	-0.5	200	1	1	1161.5772	1	4	
45	0	1166.8411	0	730	2058	2857	4205	507	-12.5	200	1	0	1168.7410	0	2	
46	1	1174.1775	0	730	2058	2857	4205	507	-12.5	200	1	1	1176.0217	1	2	
47	0	1180.8934	1	460	1105	2857	4205	505	-9.5	200	0	0	1185.8813	1	5	
48	0	1189.3497	0	730	2058	2857	4205	510	-6.5	200	1	1	1191.2526	1	3	
49	0	1198.5827	0	730	2058	2857	4205	509	-9.5	200	1	1	1200.0409	1	1	
50	0	1204.1632	0	730	2058	2857	4205	502	-3.5	200	1	1	1206.1336	1	2	
51	0	1218.1505	0	460	1105	2857	4205	503	-0.5	200	0	0	1219.4808	1	1	
52	0	1236.0747	0	730	2058	2857	4205	501	-12.5	200	1	1	1237.5980	1	1	
53	0	1242.3022	0	460	1105	2857	4205	503	-0.5	200	0	1	1244.3742	0	2	
54	1	1248.2449	0	460	1105	2857	4205	503	-0.5	200	0	1	1250.3767	0	2	
55	1	1259.7686	0	460	1105	2857	4205	503	-0.5	200	0	0	1261.0376	1	2	
56	0	1265.4880	1	730	2058	2857	4205	506	-6.5	200	1	1	1269.7005	1	5	
57	0	1273.4247	1	730	2058	2857	4205	511	-12.5	200	1	0	1277.8907	0	5	
58	1	1283.9512	0	730	2058	2857	4205	511	-12.5	200	1	1	1285.8728	1	5	
59	0	1290.0847	0	460	1105	2857	4205	505	2.5	200	0	0	1291.5443	1	5	
60	0	1294.9850	1	460	1105	2857	4205	507	2.5	200	0	1	1298.8184	0	4	
61	1	1305.5259	1	460	1105	2857	4205	507	2.5	200	0	0	1309.9713	1	4	
62	0	1314.4312	1	460	1105	2857	4205	509	-3.5	200	0	0	1317.3873	1	4	
63	0	1321.4287	1	730	2058	2857	4205	504	-6.5	200	1	1	1326.6566	1	2	
64	0	1330.5507	1	730	2058	2857	4205	510	-0.5	200	1	0	1335.1739	0	0	
65	1	1341.3751	0	730	2058	2857	4205	510	-0.5	200	1	1	1343.4787	1	0	
66	0	1353.8859	1	730	2058	2857	4205	508	2.5	200	1	0	1358.9607	0	0	
67	1	1362.9625	0	730	2058	2857	4205	508	2.5	200	1	1	1365.3529	1	0	
68	0	1369.1730	1	460	1105	2857	4205	504	-12.5	200	0	0	1372.9412	1	2	
69	0	1377.3105	0	460	1105	2857	4205	501	-6.5	200	0	1	1379.4956	0	3	
70	1	1383.8267	0	460	1105	2857	4205	501	-6.5	200	0	0	1385.5590	1	3	
71	0	1389.7412	1	460	1105	2857	4205	502	-3.5	200	0	0	1392.7535	1	5	
72	0	1397.1613	1	460	1105	2857	4205	508	-12.5	200	0	1	1401.4171	0	0	
73	1	1405.1108	0	460	1105	2857	4205	508	-12.5	200	0	0	1411.4333	1	0	
74	0	1415.2974	1	730	2058	2857	4205	505	-3.5	200	1	1	1418.6688	1	4	
75	0	1428.6538	0	460	1105	2857	4205	507	-3.5	200	0	0	1430.2763	1	0	
76	0	1437.6408	0	730	2058	2857	4205	509	-3.5	200	1	0	1439.0329	0	1	
77	1	1450.6564	0	730	2058	2857	4205	509	-3.5	200	1	1	1453.1941	1	1	
78	0	1456.6846	0	460	1105	2857	4205	506	-12.5	200	0	0	1458.3978	1	3	
79	0	1480.7101	1	460	1105	2857	4205	511	-0.5	200	0	1	1485.7930	0	5	
80	1	1496.5821	0	460	1105	2857	4205	511	-0.5	200	0	0	1497.9736	1	5	
81	0	1501.3790	1	460	1105	2857	4205	503	-9.5	200	0	1	1506.2000	0	3	
82	1	1511.1609	0	460	1105	2857	4205	503	-9.5	200	0	0	1512.3232	1	3	
