Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	1.7038	1	460	1105	2857	4205	502	2.5	200	0	0	2.9988	1	0	
2	0	11.1342	1	460	1105	2857	4205	503	-9.5	200	0	0	11.8972	1	4	
3	0	16.8015	0	730	2058	2857	4205	507	-6.5	200	1	1	19.7494	1	2	
4	0	26.4291	1	730	2058	2857	4205	505	-12.5	200	1	1	28.7014	1	5	
5	0	34.2983	1	460	1105	2857	4205	501	-0.5	200	0	0	38.2390	1	5	
6	0	42.2752	0	460	1105	2857	4205	510	-3.5	200	0	1	44.7248	0	2	
7	1	49.5446	1	460	1105	2857	4205	510	-3.5	200	0	0	53.6163	1	2	
8	0	57.1839	1	730	2058	2857	4205	504	-3.5	200	1	1	61.5069	1	1	
9	0	66.4163	1	460	1105	2857	4205	511	-0.5	200	0	1	72.7984	0	2	
10	1	79.2139	0	460	1105	2857	4205	511	-0.5	200	0	0	82.8262	1	2	
11	0	86.8629	0	460	1105	2857	4205	506	2.5	200	0	1	90.6948	0	1	
12	1	95.2442	0	460	1105	2857	4205	506	2.5	200	0	0	96.9968	1	1	
13	0	101.0319	0	730	2058	2857	4205	509	-6.5	200	1	1	103.1888	1	0	
14	0	107.7806	0	460	1105	2857	4205	510	-12.5	200	0	1	111.0794	0	0	
15	1	116.9860	1	460	1105	2857	4205	510	-12.5	200	0	0	122.0921	1	0	
16	0	126.4943	1	730	2058	2857	4205	507	-6.5	200	1	1	133.2368	1	1	
17	0	138.5313	0	460	1105	2857	4205	506	-12.5	200	0	0	142.3091	1	1	
18	0	146.0330	1	730	2058	2857	4205	511	-6.5	200	1	1	151.0364	1	5	
19	0	157.2264	0	730	2058	2857	4205	505	-6.5	200	1	0	160.8096	0	4	
20	1	166.4802	0	730	2058	2857	4205	505	-6.5	200	1	1	172.0309	1	4	
21	0	176.8541	1	460	1105	2857	4205	501	-9.5	200	0	1	181.7425	0	1	
22	1	185.6741	1	460	1105	2857	4205	501	-9.5	200	0	0	191.2844	1	1	
23	0	194.9787	0	730	2058	2857	4205	502	-9.5	200	1	1	200.3403	1	3	
24	0	205.6824	0	730	2058	2857	4205	503	-9.5	200	1	1	208.2097	1	5	
25	0	213.1397	0	730	2058	2857	4205	509	-3.5	200	1	1	216.9983	1	4	
26	0	221.6703	0	460	1105	2857	4205	508	-3.5	200	0	0	224.0781	1	3	
27	0	227.6949	0	730	2058	2857	4205	510	-9.5	200	1	1	229.4467	1	0	
28	0	239.4266	1	460	1105	2857	4205	501	-6.5	200	0	1	244.3447	0	3	
29	1	251.2322	1	460	1105	2857	4205	501	-6.5	200	0	0	257.1922	1	3	
30	0	260.4157	1	460	1105	2857	4205	506	-0.5	200	0	1	265.5306	0	3	
31	1	269.7390	1	460	1105	2857	4205	506	-0.5	200	0	0	274.9443	1	3	
32	0	278.5487	1	460	1105	2857	4205	508	2.5	200	0	1	283.0373	0	3	
33	1	286.6648	0	460	1105	2857	4205	508	2.5	200	0	0	289.8790	1	3	
34	0	294.0626	0	730	2058	2857	4205	507	-12.5	200	1	1	298.6836	1	1	
35	0	309.5641	0	730	2058	2857	4205	509	-9.5	200	1	1	313.4934	1	1	
36	0	323.4012	1	460	1105	2857	4205	502	-9.5	200	0	0	328.0972	1	3	
37	0	335.3855	1	460	1105	2857	4205	503	-0.5	200	0	0	338.8914	1	4	
38	0	342.8324	1	730	2058	2857	4205	504	-3.5	200	1	1	347.4849	1	3	
39	0	352.8860	1	730	2058	2857	4205	511	2.5	200	1	0	357.5123	0	1	
40	1	361.7436	1	730	2058	2857	4205	511	2.5	200	1	0	365.5041	0	1	
41	1	370.8781	0	730	2058	2857	4205	511	2.5	200	1	1	372.5961	1	1	
42	0	383.3768	1	460	1105	2857	4205	505	-3.5	200	0	0	387.8287	1	0	
43	0	391.1644	0	730	2058	2857	4205	506	-6.5	200	1	1	393.8315	1	3	
44	0	399.7646	1	460	1105	2857	4205	502	2.5	200	0	0	404.8173	1	2	
45	0	408.3182	1	730	2058	2857	4205	503	2.5	200	1	1	412.0986	1	3	
46	0	416.6570	1	460	1105	2857	4205	507	2.5	200	0	0	420.7187	1	5	
47	0	424.6948	0	460	1105	2857	4205	501	-0.5	200	0	1	428.0243	0	0	
48	1	436.6950	0	460	1105	2857	4205	501	-0.5	200	0	0	438.1155	1	0	
49	0	442.2022	0	460	1105	2857	4205	509	-6.5	200	0	0	443.7539	1	1	
50	0	448.1016	1	730	2058	2857	4205	508	-0.5	200	1	1	451.3165	1	2	
51	0	456.2734	0	730	2058	2857	4205	511	-3.5	200	1	1	458.3383	1	0	
52	0	462.9849	0	730	2058	2857	4205	510	-3.5	200	1	1	464.9968	1	2	
53	0	471.1316	1	460	1105	2857	4205	508	-6.5	200	0	1	475.2410	0	0	
54	1	479.3832	1	460	1105	2857	4205	508	-6.5	200	0	0	483.0178	1	0	
55	0	493.3861	0	730	2058	2857	4205	506	-0.5	200	1	0	495.1590	0	0	
56	1	504.5878	0	730	2058	2857	4205	506	-0.5	200	1	0	507.5984	0	0	
57	1	518.9043	0	730	2058	2857	4205	506	-0.5	200	1	1	520.4731	1	0	
58	0	546.3247	1	730	2058	2857	4205	507	-9.5	200	1	0	548.2342	0	4	
59	1	557.1850	1	730	2058	2857	4205	507	-9.5	200	1	0	562.2163	0	4	
60	1	618.0154	1	730	2058	2857	4205	507	-9.5	200	1	1	623.0904	1	4	
61	0	627.3579	1	730	2058	2857	4205	502	-12.5	200	1	0	628.8533	0	3	
62	1	673.4840	0	730	2058	2857	4205	502	-12.5	200	1	0	675.1033	0	3	
63	1	704.1552	0	730	2058	2857	4205	502	-12.5	200	1	-1	-1.0000	0	3	
