Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	5.8371	0	730	2058	2857	4205	503	-0.5	200	1	1	10.8487	1	2	
2	0	25.1001	0	460	1105	2857	4205	510	5.5	200	0	1	26.5962	0	3	
3	1	30.7820	0	460	1105	2857	4205	510	5.5	200	0	1	32.0043	0	3	
4	1	44.3730	0	460	1105	2857	4205	510	5.5	200	0	0	45.5196	1	3	
5	0	51.6287	0	460	1105	2857	4205	505	8.5	200	0	0	52.9688	1	3	
6	0	58.4751	0	730	2058	2857	4205	509	2.5	200	1	1	59.8967	1	4	
7	0	64.7861	0	460	1105	2857	4205	511	8.5	200	0	0	66.1963	1	2	
8	0	72.0711	0	460	1105	2857	4205	504	-6.5	200	0	0	73.1165	1	3	
9	0	78.5322	0	460	1105	2857	4205	502	8.5	200	0	0	79.8828	1	1	
10	0	84.7084	0	730	2058	2857	4205	506	8.5	200	1	1	86.5571	1	5	
11	0	91.1161	1	460	1105	2857	4205	507	2.5	200	0	0	94.9274	1	3	
12	0	100.2754	1	730	2058	2857	4205	508	-6.5	200	1	0	104.3552	0	3	
13	1	109.2294	0	730	2058	2857	4205	508	-6.5	200	1	1	110.8567	1	3	
14	0	116.5106	1	460	1105	2857	4205	501	-6.5	200	0	0	120.1688	1	4	
15	0	124.5752	0	460	1105	2857	4205	502	-3.5	200	0	0	125.8327	1	5	
16	0	130.3476	0	730	2058	2857	4205	510	-3.5	200	1	1	132.3707	1	2	
17	0	136.3370	0	460	1105	2857	4205	505	-6.5	200	0	0	137.6966	1	1	
18	0	144.5067	0	730	2058	2857	4205	509	-3.5	200	1	1	146.1017	1	3	
19	0	151.2379	0	460	1105	2857	4205	507	-3.5	200	0	0	152.3651	1	3	
20	0	157.4027	0	460	1105	2857	4205	511	-3.5	200	0	1	158.9126	0	1	
21	1	162.9303	0	460	1105	2857	4205	511	-3.5	200	0	0	164.1458	1	1	
22	0	168.5034	1	730	2058	2857	4205	506	2.5	200	1	1	199.0982	1	0	
23	0	204.5553	0	730	2058	2857	4205	504	-6.5	200	1	0	206.4307	0	2	
24	1	212.7139	0	730	2058	2857	4205	504	-6.5	200	1	0	214.1307	0	2	
25	1	227.3663	0	730	2058	2857	4205	504	-6.5	200	1	1	232.1927	1	2	
26	0	237.3545	0	460	1105	2857	4205	503	8.5	200	0	0	238.6616	1	4	
27	0	242.2595	0	730	2058	2857	4205	510	-0.5	200	1	1	244.1908	1	0	
28	0	248.5493	0	730	2058	2857	4205	504	-3.5	200	1	0	250.1920	0	1	
29	1	257.0598	0	730	2058	2857	4205	504	-3.5	200	1	0	258.2113	0	1	
30	1	265.5665	0	730	2058	2857	4205	504	-3.5	200	1	1	266.8442	1	1	
31	0	271.1285	0	730	2058	2857	4205	509	2.5	200	1	1	272.7852	1	5	
32	0	277.7968	1	460	1105	2857	4205	502	-0.5	200	0	0	281.7213	1	3	
33	0	285.6677	0	460	1105	2857	4205	505	5.5	200	0	1	287.1367	0	2	
34	1	314.5051	0	460	1105	2857	4205	505	5.5	200	0	0	315.3957	1	2	
35	0	319.0170	0	730	2058	2857	4205	503	-0.5	200	1	1	320.5046	1	4	
36	0	324.9894	0	730	2058	2857	4205	508	-6.5	200	1	1	326.3729	1	1	
37	0	331.0175	0	730	2058	2857	4205	506	8.5	200	1	1	332.2752	1	1	
38	0	337.6068	0	460	1105	2857	4205	507	-6.5	200	0	0	339.0323	1	5	
39	0	344.1324	0	460	1105	2857	4205	501	-0.5	200	0	1	345.4561	0	0	
40	1	349.1493	0	460	1105	2857	4205	501	-0.5	200	0	0	350.2085	1	0	
41	0	354.6881	0	460	1105	2857	4205	503	5.5	200	0	1	356.2139	0	0	
42	1	364.1883	0	460	1105	2857	4205	503	5.5	200	0	0	365.2522	1	0	
43	0	369.1321	0	460	1105	2857	4205	502	2.5	200	0	0	370.3574	1	5	
44	0	373.6677	1	730	2058	2857	4205	507	8.5	200	1	1	379.5676	1	2	
45	0	385.1011	0	730	2058	2857	4205	504	-6.5	200	1	1	386.5544	1	5	
46	0	390.8683	1	460	1105	2857	4205	508	-0.5	200	0	0	394.4240	1	5	
47	0	398.5726	0	460	1105	2857	4205	509	2.5	200	0	1	400.8922	0	1	
48	1	404.8314	0	460	1105	2857	4205	509	2.5	200	0	0	406.1987	1	1	
49	0	410.2471	0	730	2058	2857	4205	505	-0.5	200	1	0	411.6445	0	1	
50	1	416.3942	0	730	2058	2857	4205	505	-0.5	200	1	0	417.5860	0	1	
51	1	423.1483	0	730	2058	2857	4205	505	-0.5	200	1	0	425.0239	0	1	
52	1	430.1169	0	730	2058	2857	4205	505	-0.5	200	1	1	431.7291	1	1	
53	0	436.4179	1	730	2058	2857	4205	511	2.5	200	1	1	440.7461	1	1	
54	0	446.8411	0	460	1105	2857	4205	501	-0.5	200	0	0	448.1908	1	1	
55	0	452.0291	1	460	1105	2857	4205	506	2.5	200	0	0	455.2807	1	4	
56	0	459.5562	0	460	1105	2857	4205	511	-3.5	200	0	0	461.1638	1	0	
57	0	465.5904	0	460	1105	2857	4205	503	-0.5	200	0	0	467.0000	1	4	
58	0	471.0106	0	460	1105	2857	4205	504	-3.5	200	0	1	472.5790	0	2	
59	1	479.2635	1	460	1105	2857	4205	504	-3.5	200	0	0	482.7744	1	2	
60	0	487.3025	0	730	2058	2857	4205	505	-0.5	200	1	1	488.8776	1	3	
61	0	494.3635	1	730	2058	2857	4205	508	-3.5	200	1	1	500.0473	1	4	
62	0	504.8364	1	730	2058	2857	4205	509	5.5	200	1	0	507.3991	0	4	
63	1	511.0559	0	730	2058	2857	4205	509	5.5	200	1	1	513.2020	1	4	
64	0	517.6174	1	730	2058	2857	4205	506	2.5	200	1	1	522.0252	1	2	
65	0	526.2351	1	730	2058	2857	4205	507	5.5	200	1	1	530.3363	1	1	
66	0	535.7573	1	730	2058	2857	4205	510	8.5	200	1	0	538.9647	0	0	
67	1	549.7294	0	730	2058	2857	4205	510	8.5	200	1	1	551.1168	1	0	
68	0	554.8978	0	460	1105	2857	4205	502	-0.5	200	0	0	556.2837	1	2	
69	0	559.7850	0	730	2058	2857	4205	503	-6.5	200	1	1	561.2715	1	0	
70	0	565.2778	1	730	2058	2857	4205	508	2.5	200	1	0	568.6606	0	3	
71	1	585.1170	0	730	2058	2857	4205	508	2.5	200	1	1	586.8289	1	3	
